# 2025-12-01 全池(1079 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1598 岱宇|運動休閒|-24 -25 -18|67 89 5 -9|0.4 6
1603 華電|電器電纜|-2 13 -16|92 92 -1 3|0.5 14
1605 華新|電器電纜|-8 -7 -9|85 85 33 43|0.5 1849
1608 華榮|電器電纜|-0 1 1|88 88 22 50|0.5 262
1609 大亞|電器電纜|15 7 1|84 89 -4 5|0.4 195
1612 宏泰|電器電纜|-13 9 -8|87 87 -3 6|0.3 53
1616 億泰|電器電纜|-1 14 -3|72 72 -19 10|0.2 41
1618 合機|電器電纜|22 26 -9|83 84 -7 -11|0.3 30
1702 南僑|食品工業|-9 -6 -5|75 89 -3 -11|0.8 22
1707 葡萄王|生技醫療|23 -3 2|86 94 1 1|0.5 11
1708 東鹼|化學工業|-8 -7 -6|79 99 5 3|1.1 27
1710 東聯|化學工業|16 -3 -6|72 96 2 -1|0.8 11
1711 永光|化學工業|-9 -11 -8|80 83 1 12|0.2 29
1712 興農|化學工業|-8 -5 -1|94 95 1 2|0.7 13
1713 國化|化學工業|-10 6 13|81 81 -15 -9|0.9 5
1717 長興|化學工業|-12 -11 -6|85 85 -15 53|0.4 238
1720 生達|生技醫療|19 9 4|97 97 12 12|1.8 30
1722 台肥|化學工業|10 7 3|85 90 -7 -5|1.4 84
1723 中碳|化學工業|-27 -27 -10|75 78 -13 -18|2.5 37
1727 中華化|化學工業|-26 -21 -18|86 86 -1 69|3.5 155
1733 五鼎|生技醫療|-1 -8 -18|82 82 0 4|0.2 6
1734 杏輝|生技醫療|-5 14 5|95 95 -1 -2|0.6 7
1736 喬山|運動休閒|7 2 -19|77 89 13 13|0.9 71
1760 寶齡富錦|生技醫療|3 4 2|74 87 -7 -14|0.5 7
1773 勝一|化學工業|-1 -3 -9|83 90 -6 -7|0.3 41
1784 訊聯|生技醫療|11 1 -4|97 97 35 48|0.6 58
1785 光洋科|其他電子|47 34 -3|87 89 -0 -5|0.4 218
1786 科妍|生技醫療|-4 -1 -6|65 65 -10 -15|0.4 37
1789 神隆|生技醫療|36 22 26|75 88 -1 7|0.5 9
1795 美時|生技醫療|46 12 7|99 99 63 38|1.7 957
1799 易威|生技醫療|-38 -3 -73|41 59 -26 -41|0.5 5
1802 台玻|玻璃陶瓷|-3 4 4|94 94 23 106|1.4 3980
1808 潤隆|建材營造|-98 -99 -3|74 75 5 6|1.0 86
1809 中釉|玻璃陶瓷|16 17 8|78 81 -8 8|0.3 9
1810 和成|玻璃陶瓷|-16 -14 -10|71 71 -22 8|1.0 15
1815 富喬|電子零組|45 36 -24|87 87 23 101|0.7 8361
1903 士紙|造紙工業|8 3 4|77 90 5 -8|0.7 19
1904 正隆|造紙工業|5 -10 -10|85 99 5 9|0.8 18
1905 華紙|造紙工業|-3 -7 1|68 95 5 2|0.7 20
1907 永豐餘|造紙工業|-4 -6 -4|92 100 12 11|0.8 19
1909 榮成|造紙工業|-5 -5 -0|89 98 10 34|2.2 21
2002 中鋼|鋼鐵工業|-12 -13 -3|77 91 -6 -2|1.0 501
2006 東和鋼鐵|鋼鐵工業|1 -3 -1|94 100 16 8|2.3 127
2009 第一銅|鋼鐵工業|-7 -5 -3|93 93 25 35|1.0 76
2010 春源|鋼鐵工業|-1 -0 -7|93 93 0 6|1.0 17
2014 中鴻|鋼鐵工業|-36 -29 5|61 90 -3 3|1.3 38
2015 豐興|鋼鐵工業|-17 -19 -10|86 92 -2 -2|1.1 12
2020 美亞|鋼鐵工業|-30 -12 -3|79 90 -7 -10|0.5 6
2023 燁輝|鋼鐵工業|-6 -3 3|87 93 -1 -1|0.8 20
2027 大成鋼|鋼鐵工業|14 18 7|75 91 1 12|1.1 415
2031 新光鋼|鋼鐵工業|-10 4 -18|76 87 -12 -4|0.8 28
2034 允強|鋼鐵工業|-43 -28 -27|79 91 3 0|2.4 26
2049 上銀|電機機械|-3 -5 -5|53 84 -6 -11|0.6 533
2059 川湖|電子零組|63 71 -8|80 80 18 63|1.7 4259
2062 橋椿|居家生活|-11 -10 8|61 86 -6 -12|0.8 6
2070 精湛|電機機械|4 -12 -1|43 82 -4 -8|0.4 6
2101 南港|橡膠工業|-30 -47 -38|68 83 -13 -14|0.6 47
2102 泰豐|橡膠工業|-41 -32 -46|90 91 -1 -4|0.7 9
2103 台橡|橡膠工業|-19 -14 -17|68 85 -8 -10|2.0 38
2104 國際中橡|橡膠工業|-14 -20 -9|67 84 -5 0|2.7 24
2105 正新|橡膠工業|-11 -8 -4|62 70 -16 -31|1.1 278
2106 建大|橡膠工業|-2 -3 -2|73 88 0 -11|0.6 9
2108 南帝|橡膠工業|-25 -26 -22|70 93 -6 -5|0.6 11
2201 裕隆|汽車工業|-3 -12 3|62 80 5 2|0.9 202
2204 中華|汽車工業|3 9 30|71 93 1 -2|0.9 68
2206 三陽工業|汽車工業|3 -2 2|90 93 -4 -5|0.5 28
2207 和泰車|汽車工業|7 9 7|94 95 6 4|1.1 150
2208 台船|航運業|29 34 -12|72 72 13 32|0.9 100
2211 長榮鋼|鋼鐵工業|37 31 -4|99 99 34 39|1.7 182
2228 劍麟|汽車工業|-6 -10 -9|84 84 -6 23|1.4 49
2230 泰茂|居家生活|-66 22 -51|78 97 3 9|1.0 31
2231 為升|汽車工業|-38 -29 -20|68 68 -6 42|1.3 106
2233 宇隆|汽車工業|-12 -15 -8|71 72 -14 23|0.3 157
2236 百達-KY|汽車工業|447 461 97|74 92 0 7|1.4 30
2241 艾姆勒|汽車工業|43 23 26|97 97 47 56|0.4 23
2247 汎德永業|汽車工業|6 -10 -16|88 88 -1 7|0.7 19
2250 IKKA-KY|汽車工業|-15 -14 -7|51 72 -20 -16|0.2 10
2258 鴻華先進-創|汽車工業|-85 -79 -316|77 89 1 -4|0.8 28
2301 光寶科|電腦及週|23 28 7|82 82 27 53|0.4 3101
2302 麗正|半導體業|11 14 -8|82 94 18 19|0.3 11
2303 聯電|半導體業|-0 -1 -4|98 98 14 8|0.8 1614
2308 台達電|電子零組|48 43 15|91 91 42 149|0.7 11290
2312 金寶|其他電子|-6 -7 -10|70 96 24 15|0.7 445
2313 華通|電子零組|6 5 0|92 92 11 43|0.4 1018
2316 楠梓電|電子零組|5 18 10|100 100 17 175|2.2 546
2317 鴻海|其他電子|11 12 -6|85 85 12 50|0.8 16342
2324 仁寶|電腦及週|-28 -25 -10|77 81 9 3|0.4 953
2327 國巨*|電子零組|8 8 2|90 90 70 86|0.6 8445
2328 廣宇|電子零組|-16 -13 -15|76 76 -15 24|0.1 232
2329 華泰|半導體業|31 29 13|87 87 5 15|0.5 594
2330 台積電|半導體業|17 27 -9|93 93 22 41|0.8 44730
2331 精英|電腦及週|26 27 17|85 96 14 17|0.6 31
2332 友訊|通信網路|2 -3 4|58 87 -9 -7|0.5 33
2337 旺宏|半導體業|24 9 2|83 83 71 55|0.6 4657
2338 光罩|半導體業|-32 -23 -8|63 84 -10 23|0.4 31
2340 台亞|半導體業|-1 -5 -9|78 79 15 26|0.3 39
2342 茂矽|半導體業|-8 -3 -33|77 77 45 35|0.2 72
2344 華邦電|半導體業|35 15 13|87 87 189 213|0.7 4766
2345 智邦|通信網路|115 143 10|89 89 6 40|1.1 5410
2347 聯強|電子通路|3 -3 3|84 87 1 -13|0.9 446
2348 海悅|其他|-52 -33 -15|36 75 -4 -20|0.5 40
2351 順德|半導體業|-7 -10 -7|79 84 -8 17|0.3 126
2352 佳世達|電腦及週|-5 -1 -6|67 72 -28 -6|0.4 108
2353 宏碁|電腦及週|13 7 4|70 79 -5 -21|0.7 509
2354 鴻準|其他電子|127 121 -86|71 85 -4 9|0.3 502
2355 敬鵬|電子零組|-1 -4 0|77 77 -15 2|0.3 40
2356 英業達|電腦及週|-15 3 -17|87 93 9 11|1.3 628
2357 華碩|電腦及週|33 25 -1|84 84 -3 -2|1.0 2279
2359 所羅門|其他電子|26 8 -19|71 76 -13 -8|1.3 161
2360 致茂|其他電子|32 21 -9|95 95 41 132|1.0 3866
2362 藍天|電腦及週|-37 -31 -14|74 87 -2 -12|1.2 23
2363 矽統|半導體業|130 483 -581|66 77 -9 5|0.2 140
2364 倫飛|電腦及週|27 15 -12|59 59 -4 -12|0.6 14
2365 昆盈|電腦及週|-9 -9 -9|66 66 -28 -8|0.4 49
2367 燿華|電子零組|-6 -13 -10|75 75 -14 3|0.4 76
2368 金像電|電子零組|84 76 28|98 98 43 128|1.6 8020
2369 菱生|半導體業|11 8 10|86 86 14 39|0.3 130
2371 大同|電機機械|4 12 12|65 75 -17 -18|1.0 616
2374 佳能|光電業|115 90 40|74 74 2 58|0.2 874
2375 凱美|電子零組|-1 4 -2|90 90 63 61|0.4 731
2376 技嘉|電腦及週|10 4 -24|78 78 -8 -13|0.5 990
2377 微星|電腦及週|3 5 -10|53 70 -20 -25|0.9 1131
2379 瑞昱|半導體業|1 -0 -13|96 96 2 2|0.9 1070
2382 廣達|電腦及週|27 17 -34|93 93 13 9|0.5 3931
2383 台光電|電子零組|39 42 -9|97 97 28 82|1.0 6510
2385 群光|電子零組|-20 -16 -13|72 80 -13 -20|1.2 279
2387 精元|電腦及週|-29 -23 -11|60 83 -2 -16|0.4 17
2388 威盛|半導體業|-23 -52 -35|46 77 -16 -20|0.4 91
2392 正崴|電子零組|-16 10 5|46 63 -17 -26|0.5 76
2393 億光|光電業|-16 -13 -9|63 71 -23 -27|1.5 140
2395 研華|電腦及週|9 15 -3|71 81 -15 -14|0.9 692
2397 友通|電腦及週|0 3 -24|74 74 -24 1|0.3 10
2399 映泰|電腦及週|-35 -15 1|66 85 19 17|0.6 73
2401 凌陽|半導體業|-7 -11 -12|64 78 -17 1|0.4 33
2402 毅嘉|電子零組|9 10 -6|81 81 -14 38|0.5 230
2404 漢唐|其他電子|57 75 50|64 64 -29 47|0.7 1477
2405 輔信|電腦及週|4 18 18|78 88 -6 8|0.3 22
2406 國碩|光電業|79 20 41|76 76 -6 76|1.2 54
2408 南亞科|半導體業|262 187 142|90 90 227 189|0.8 30137
2409 友達|光電業|0 -5 -8|73 80 -8 -8|0.8 532
2412 中華電|通信網路|4 3 -1|94 94 -4 2|1.0 719
2413 環科|電子零組|-5 20 12|94 94 45 52|4.7 36
2417 圓剛|電腦及週|-1 1 2|65 74 -19 -4|0.4 11
2419 仲琦|通信網路|-35 -10 -6|61 86 -2 -5|0.2 18
2420 新巨|電子零組|-6 -11 -11|76 87 -10 -3|0.4 8
2421 建準|電子零組|36 30 -0|86 86 28 68|0.4 1311
2423 固緯|其他電子|2 4 1|89 89 -6 24|0.4 5
2425 承啟|電腦及週|-23 8 -34|70 75 -10 -24|0.4 6
2426 鼎元|光電業|-11 -13 -11|65 86 -11 4|0.6 6
2427 三商電|資訊服務|225 63 6|89 89 4 21|3.1 21
2428 興勤|電子零組|12 5 -6|90 90 27 43|0.4 253
2429 銘旺科|光電業|41 28 -60|53 53 -17 12|0.6 61
2436 偉詮電|半導體業|0 9 -7|77 78 -2 -7|0.5 58
2439 美律|通信網路|21 9 2|85 89 -2 -6|0.7 257
2441 超豐|半導體業|17 13 2|90 90 18 32|0.6 215
2442 新美齊|建材營造|26 73 10|82 82 -15 -2|0.5 8
2449 京元電子|半導體業|42 38 11|95 95 43 122|1.0 6871
2451 創見|半導體業|120 83 45|83 83 79 82|1.4 541
2453 凌群|資訊服務|6 8 0|73 82 -13 -7|0.3 19
2454 聯發科|半導體業|2 10 -0|94 94 6 15|2.1 9037
2455 全新|通信網路|50 27 28|82 83 -9 32|0.9 721
2457 飛宏|電子零組|2 -3 -2|65 88 24 28|0.2 141
2458 義隆|半導體業|-8 -3 0|84 96 1 5|0.5 186
2464 盟立|其他電子|-26 -28 -23|65 75 -22 -3|0.2 66
2465 麗臺|電腦及週|-25 90 68|70 72 -7 -5|0.4 23
2466 冠西電|光電業|-60 -39 -50|48 57 -25 -37|1.4 41
2467 志聖|電子零組|51 50 21|95 95 6 38|1.5 138
2468 華經|資訊服務|29 36 3|55 63 -16 -27|0.5 23
2471 資通|資訊服務|0 8 -6|78 92 1 -5|0.4 8
2472 立隆電|電子零組|-5 -3 -13|89 89 21 42|0.8 593
2474 可成|其他電子|6 5 -10|93 93 8 -1|1.0 685
2476 鉅祥|電子零組|12 11 -1|74 74 -14 25|0.2 111
2478 大毅|電子零組|11 5 -11|87 87 40 35|0.5 279
2480 敦陽科|資訊服務|-3 3 -13|84 84 -8 -0|0.5 31
2481 強茂|半導體業|9 1 -2|89 89 30 77|0.9 2118
2484 希華|電子零組|4 -5 -13|75 86 -6 -4|0.4 6
2485 兆赫|通信網路|320 205 182|96 96 76 97|6.8 239
2486 一詮|光電業|-2 3 -9|79 95 29 28|1.9 1653
2488 漢平|其他電子|-29 -18 -34|81 95 -1 6|0.3 7
2489 瑞軒|光電業|22 4 -9|74 96 14 8|0.5 36
2492 華新科|電子零組|3 1 -3|83 83 45 46|0.4 1386
2493 揚博|電子零組|10 -0 -3|56 56 -37 -6|0.3 44
2495 普安|電腦及週|8 9 16|74 93 28 23|1.8 274
2497 怡利電|汽車工業|-16 -19 -23|66 81 -14 7|0.2 6
2498 宏達電|通信網路|-15 2 5|66 66 -31 28|0.2 462
2501 國建|建材營造|83 60 32|88 92 6 21|0.5 34
2504 國產|建材營造|-1 1 -4|67 80 -4 -18|0.9 63
2515 中工|建材營造|-15 -25 -27|83 83 29 33|0.6 294
2520 冠德|建材營造|-24 -8 4|55 64 -8 -35|0.5 44
2524 京城|建材營造|-95 -74 -315|52 83 -1 -14|0.4 6
2527 宏璟|建材營造|-99 -81 -54|74 97 18 5|2.3 6
2528 皇普|建材營造|1597082 697025 -2546432|63 86 4 -13|0.8 29
2530 華建|建材營造|-72 -54 -1986|70 86 -7 -8|0.6 22
2534 宏盛|建材營造|53 19 -310|76 80 -6 -15|0.4 9
2535 達欣工|建材營造|55 56 15|96 96 8 3|0.4 13
2536 宏普|建材營造|9196 3511 1407|80 86 -6 -13|0.5 5
2537 聯上發|建材營造|12 6462 -4345|70 86 2 -15|0.3 7
2539 櫻花建|建材營造|-85 na na|67 67 -5 -25|0.6 36
2540 愛山林|建材營造|-70 -28 -47|48 57 -37 -35|0.5 37
2542 興富發|建材營造|-36 -10 7|81 84 -7 -2|0.4 156
2543 皇昌|建材營造|19 19 23|55 68 -18 -33|0.4 159
2545 皇翔|建材營造|-93 -91 -108|53 77 -4 -25|0.3 13
2546 根基|建材營造|40 75 28|94 94 10 14|0.4 13
2547 日勝生|建材營造|-12 -8 7|76 85 -3 -15|0.6 11
2548 華固|建材營造|12003 4094 3071|85 91 0 -5|0.5 52
2597 潤弘|建材營造|19 18 1|86 86 10 -5|1.1 64
2603 長榮|航運業|-34 -35 -35|80 85 -1 -11|0.6 1658
2605 新興|航運業|34 11 17|100 100 22 25|2.9 80
2606 裕民|航運業|3 6 13|87 98 11 14|2.8 259
2607 榮運|航運業|-20 -31 -18|90 90 -4 2|0.5 49
2609 陽明|航運業|-39 -42 -33|67 77 -8 -18|0.7 884
2610 華航|航運業|6 1 -4|73 87 -12 -11|0.9 414
2612 中航|航運業|-7 -2 -12|100 100 20 42|2.1 85
2613 中櫃|航運業|5 3 -1|71 84 -8 -14|0.7 9
2614 東森|其他|-1 1 5|99 99 18 32|1.2 29
2615 萬海|航運業|-24 -30 -37|67 79 1 -16|1.0 1657
2617 台航|航運業|4 0 4|100 100 15 15|1.7 34
2618 長榮航|航運業|4 -5 -5|77 86 -13 -9|0.6 651
2630 亞航|航運業|34 10 1|70 70 -23 39|1.2 146
2633 台灣高鐵|航運業|21 7 3|97 97 0 4|1.0 102
2634 漢翔|航運業|-1 6 10|77 77 -15 21|1.1 390
2636 台驊控股|航運業|-30 -35 -34|82 90 -5 -9|0.6 15
2637 慧洋-KY|航運業|2 -9 11|86 100 17 15|2.1 299
2641 正德|航運業|25 68 30|89 93 4 7|1.5 89
2645 長榮航太|航運業|12 12 -5|73 73 -25 36|1.6 298
2646 星宇航空|航運業|19 13 -17|80 88 -7 -7|0.5 74
2707 晶華|觀光餐旅|12 9 1|94 94 -0 0|0.6 24
2718 全心投控|建材營造|1 182 -425|63 91 5 13|0.7 6
2723 美食-KY|觀光餐旅|-9 -10 -7|66 77 -17 -22|1.4 39
2727 王品|觀光餐旅|14 6 2|85 85 -3 -8|0.4 59
2731 雄獅|觀光餐旅|23 3 -8|92 92 3 7|0.7 203
2743 山富|觀光餐旅|29 9 8|79 82 1 -9|0.3 28
2745 五福|觀光餐旅|29 22 3|76 76 3 -6|0.5 37
2748 雲品|觀光餐旅|10 -2 -2|71 87 -6 -9|0.6 5
2753 八方雲集|觀光餐旅|9 8 -2|88 88 -3 10|0.5 58
2755 揚秦|觀光餐旅|20 19 -1|85 85 -9 0|0.4 6
2801 彰銀|金融保險|21 8 -1|98 98 4 12|0.9 407
2812 台中銀|金融保險|12 16 11|88 88 -3 0|1.0 118
2816 旺旺保|金融保險|5 8 6|93 100 16 20|0.6 6
2820 華票|金融保險|35 27 -16|98 98 -1 15|0.5 12
2832 台產|金融保險|2 5 5|97 97 22 23|0.9 24
2834 臺企銀|金融保險|24 7 3|96 96 4 6|0.8 173
2836 高雄銀|金融保險|26 19 2|97 97 3 5|0.6 10
2838 聯邦銀|金融保險|50 23 18|96 96 15 16|0.5 27
2845 遠東銀|金融保險|-2 4 8|92 92 -1 1|0.6 59
2850 新產|金融保險|3 4 -0|98 98 4 24|0.4 21
2851 中再保|金融保險|41 35 35|99 99 12 14|0.7 28
2852 第一保|金融保險|-9 0 3|98 100 6 8|1.1 12
2855 統一證|金融保險|158 118 111|91 98 18 15|0.6 77
2880 華南金|金融保險|8 10 8|99 99 2 17|1.0 284
2881 富邦金|金融保險|63 521 346|98 98 6 9|1.8 3939
2882 國泰金|金融保險|114 100 81|97 98 2 1|1.2 1582
2883 凱基金|金融保險|149 224 899|89 97 1 -6|0.7 502
2884 玉山金|金融保險|55 26 8|89 89 -9 2|0.7 1241
2885 元大金|金融保險|28 33 21|98 98 8 14|1.1 838
2886 兆豐金|金融保險|11 7 13|94 94 -2 4|1.0 634
2887 台新新光金|金融保險|169 161 111|93 93 10 15|0.9 925
2889 國票金|金融保險|41 53 49|100 100 11 29|2.5 88
2890 永豐金|金融保險|39 28 16|99 99 12 16|0.7 597
2891 中信金|金融保險|52 83 44|98 98 3 9|1.0 1425
2892 第一金|金融保險|22 15 8|91 91 -5 2|1.6 352
2903 遠百|貿易百貨|5 1 4|99 99 16 12|1.3 86
2905 三商|貿易百貨|-49 60 -12|98 99 25 29|1.3 31
2908 特力|貿易百貨|-3 -5 0|100 100 1 3|1.3 6
2912 統一超|貿易百貨|4 3 -1|91 92 -5 -3|1.3 498
2913 農林|貿易百貨|-11 -7 -28|63 85 -6 -11|0.4 12
2915 潤泰全|貿易百貨|-16 -1 -7|70 98 3 9|0.9 85
3002 歐格|電腦及週|31 50 31|98 98 77 116|1.5 101
3003 健和興|電子零組|-7 -9 -9|61 88 -3 -9|0.4 11
3004 豐達科|鋼鐵工業|25 21 7|61 65 -32 -32|0.6 43
3005 神基|電腦及週|11 10 0|75 75 -20 5|0.6 257
3006 晶豪科|半導體業|8 4 7|78 78 35 39|0.3 1046
3008 大立光|光電業|-5 -8 -16|80 87 -7 -6|0.5 806
3010 華立|電子通路|-4 -7 -9|86 99 10 8|1.2 144
3011 今皓|電子零組|-43 -49 -24|48 76 -14 6|0.5 5
3013 晟銘電|電腦及週|5 10 -21|82 93 0 28|0.6 697
3014 聯陽|半導體業|-14 -9 -18|79 86 -10 -6|0.6 79
3015 全漢|電子零組|5 6 -8|78 87 -2 -7|0.8 43
3016 嘉晶|半導體業|1 -4 4|80 80 36 59|0.2 74
3017 奇鋐|電腦及週|132 117 43|86 86 41 98|0.9 10053
3019 亞光|光電業|14 11 -9|68 80 -13 4|0.3 392
3022 威強電|電腦及週|-4 -17 -16|60 85 -3 -7|0.6 35
3023 信邦|電子零組|-9 -9 -7|72 92 -1 1|0.9 262
3024 憶聲|光電業|-55 -28 -114|50 74 -17 -25|0.6 8
3025 星通|通信網路|50 4 13|65 100 10 15|4.0 10
3026 禾伸堂|電子零組|-1 3 -4|86 86 22 28|0.5 317
3027 盛達|通信網路|2 -20 -39|57 66 -12 -35|0.4 5
3028 增你強|電子通路|37 24 12|86 86 14 12|0.5 51
3029 零壹|資訊服務|21 25 -26|71 93 -1 7|0.7 100
3030 德律|其他電子|5 16 -11|73 73 -22 25|0.7 284
3031 佰鴻|光電業|26 23 24|83 89 -1 6|1.3 7
3032 偉訓|電子零組|82 82 35|70 70 -24 23|0.5 128
3033 威健|電子通路|19 13 -15|87 88 8 -5|0.5 48
3034 聯詠|半導體業|-8 -10 -10|74 76 -9 -17|0.9 1062
3035 智原|半導體業|-10 9 -61|69 92 13 -2|0.5 593
3036 文曄|電子通路|29 37 13|87 87 13 14|0.9 1277
3037 欣興|電子零組|8 6 -6|100 100 50 99|1.6 5025
3040 遠見|其他|-6 -15 -11|80 80 0 37|0.4 17
3041 揚智|半導體業|-23 -1 20|63 80 -9 -2|0.3 16
3042 晶技|電子零組|-3 -4 -12|78 84 -4 -12|0.7 160
3044 健鼎|電子零組|11 11 -2|87 87 2 45|0.7 1015
3045 台灣大|通信網路|-2 -2 -1|94 94 0 -3|1.0 675
3046 建碁|電腦及週|39 16 16|88 91 3 -6|0.4 11
3047 訊舟|通信網路|-65 -66 -48|51 75 -14 -11|0.3 29
3048 益登|電子通路|-10 -9 -15|81 81 -15 43|0.6 163
3050 鈺德|光電業|7 3 -0|60 84 -7 -13|0.8 5
3051 力特|光電業|-0 -10 -21|57 73 -20 -27|0.6 7
3052 夆典|建材營造|18 14 -7|84 84 0 -6|0.6 8
3055 蔚華科|電子通路|-40 -36 0|80 96 15 22|0.8 18
3056 富華新|建材營造|-97 -11 -10565|49 56 -9 -42|0.9 25
3059 華晶科|光電業|20 28 9|68 68 -14 12|0.2 117
3060 銘異|電腦及週|33 -1 -15|90 90 38 20|1.6 237
3062 建漢|通信網路|65 29 -7|68 80 -3 1|0.3 80
3078 僑威|電子零組|-7 -4 -29|78 78 -16 -10|0.5 68
3081 聯亞|通信網路|76 72 14|99 99 13 84|3.2 879
3086 華義*|文化創意|1 -10 -8|87 87 70 57|1.1 34
3088 艾訊|電腦及週|-8 -8 -14|53 85 -10 -13|1.1 24
3090 日電貿|電子零組|19 25 -5|88 88 26 18|1.1 451
3105 穩懋|半導體業|27 17 29|99 99 57 67|2.9 1305
3128 昇銳|光電業|-11 -6 -21|59 59 -19 -22|0.4 6
3131 弘塑|半導體業|53 46 -4|80 83 -1 4|0.8 874
3135 凌航|半導體業|10 21 na|na na 82 na|1.2 96
3138 耀登|通信網路|17 10 13|75 82 -3 -1|0.4 7
3141 晶宏|半導體業|12 14 5|57 77 -6 -16|0.9 11
3147 大綜|資訊服務|126 41 -56|69 88 -6 3|0.4 105
