# 2022-12-01 全池(932 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3141 晶宏|半導體業|-62 -40 -60|33 62 -18 -39|0.9 456
3147 大綜|資訊服務|-43 -42 -31|89 89 5 23|0.9 13
3149 正達|光電業|7 4 6|61 89 10 -5|0.6 22
3152 璟德|通信網路|-39 -47 -0|52 85 1 -15|1.4 12
3162 精確|電機機械|235 142 75|90 90 1 23|1.2 53
3163 波若威|通信網路|38 34 -7|93 93 -0 8|2.6 183
3169 亞信|半導體業|-24 -21 -48|41 80 5 -21|1.8 103
3176 基亞|生技醫療|-89 -90 -307|61 76 -19 -23|0.8 9
3178 公準|半導體業|4 9 -4|90 93 -0 23|2.5 14
3189 景碩|半導體業|10 15 -14|56 88 17 -17|0.9 1812
3205 佰研|生技醫療|-13 -13 -3|63 63 -26 123|0.8 69
3207 耀勝|電子零組|29 26 -6|97 97 25 51|0.8 380
3209 全科|電子通路|42 16 -4|89 89 -4 2|0.7 20
3211 順達|電腦及週|30 2 4|72 94 -0 -6|1.0 10
3217 優群|電子零組|-11 -21 -18|65 97 23 8|1.5 56
3218 大學光|生技醫療|26 31 -2|78 78 -12 2|2.2 146
3221 台嘉碩|通信網路|-25 -24 -49|67 71 -15 -26|1.1 24
3224 三顧|電子通路|-38 -30 -52|71 86 -8 -3|1.4 15
3227 原相|半導體業|-44 -48 -6|69 97 8 -3|1.2 41
3228 金麗科|半導體業|20 -2 13|37 42 -43 -58|0.8 110
3230 錦明|光電業|-45 -40 -16|72 80 -6 -14|2.2 6
3231 緯創|電腦及週|-2 7 -11|94 96 2 4|0.7 259
3232 昱捷|電子通路|77 101 30|97 97 37 38|1.6 15
3234 光環|通信網路|-36 -30 -10|90 90 -4 17|5.2 9
3236 千如|電子零組|15 20 -6|99 100 12 20|1.0 21
3260 威剛|半導體業|-18 -8 -5|68 95 7 -4|0.7 80
3264 欣銓|半導體業|25 22 2|93 100 16 5|0.9 235
3265 台星科|半導體業|17 8 -25|95 97 19 -3|1.5 61
3272 東碩|電腦及週|159 116 73|82 82 69 66|0.8 123
3289 宜特|其他電子|15 17 -1|93 93 22 50|0.6 559
3290 東浦|電子零組|0 -2 -8|87 97 20 8|3.1 17
3293 鈊象|文化創意|2 5 -1|94 94 5 14|0.8 357
3296 勝德|電子零組|-27 -27 -8|85 88 -6 3|0.5 12
3297 杭特|光電業|-34 -10 -22|100 100 52 54|5.0 19
3305 昇貿|其他電子|-29 -21 -47|54 68 -11 -33|1.4 24
3306 鼎天|通信網路|-32 1 -18|63 92 -3 -3|0.9 9
3317 尼克森|半導體業|-24 -23 -20|69 83 -2 -18|1.4 24
3322 建舜電|電子零組|-32 -25 -6|75 95 1 18|1.1 18
3323 加百裕|電腦及週|-11 4 14|87 96 3 1|0.9 9
3324 雙鴻|其他電子|-13 -15 -21|64 89 5 -16|1.1 275
3338 泰碩|電子零組|-13 -7 -7|59 82 -7 -15|1.1 6
3346 麗清|汽車工業|93 52 29|78 83 -8 13|0.7 24
3356 奇偶|光電業|19 16 8|100 100 83 60|2.1 545
3357 臺慶科|電子零組|-17 -24 -18|64 87 -8 -15|1.0 5
3362 先進光|光電業|-1 -3 -12|92 92 -6 23|1.6 257
3374 精材|半導體業|1 -4 -5|73 77 -11 -25|1.1 288
3376 新日興|電子零組|-16 4 3|89 89 -3 4|0.5 20
3380 明泰|通信網路|38 40 33|90 90 -3 22|2.4 70
3390 旭軟|電子零組|-39 -14 -32|67 76 -15 -12|0.6 7
3402 漢科|其他電子|33 48 3|94 96 5 1|1.3 22
3406 玉晶光|光電業|18 22 -1|70 89 -9 1|0.7 1453
3413 京鼎|半導體業|33 30 6|77 88 -1 -4|0.6 126
3416 融程電|電腦及週|9 8 0|97 97 4 13|1.0 14
3419 譁裕|通信網路|20 37 24|64 96 15 16|1.1 71
3432 台端|電子零組|47 -18 10|81 81 4 74|1.1 43
3434 哲固|光電業|-11 -3 -9|66 88 4 4|1.6 37
3438 類比科|半導體業|-54 -55 -28|62 86 14 -14|0.6 14
3441 聯一光電|光電業|-33 -24 -31|100 100 17 21|3.5 71
3443 創意|半導體業|42 65 15|99 99 38 31|0.7 5351
3444 利機|電子通路|-24 -27 -17|100 100 55 53|6.3 71
3450 聯鈞|半導體業|-11 -7 -6|71 84 -9 -8|1.1 8
3454 晶睿|光電業|194 137 69|100 100 93 183|1.8 2774
3455 由田|光電業|-0 9 -8|81 99 7 10|0.7 36
3466 德晉|通信網路|36 83 86|100 100 20 14|1.2 20
3479 安勤|電腦及週|94 76 18|91 91 0 6|1.0 18
3481 群創|光電業|-42 -45 -16|70 94 5 -3|0.6 657
3483 力致|電腦及週|-16 -13 -27|57 83 1 -17|1.6 24
3484 崧騰|電子零組|-30 -22 -15|53 80 -17 -17|1.6 7
3491 昇達科|通信網路|-13 -1 -15|67 80 -11 -14|1.9 209
3499 環天科|通信網路|-6 -16 2|71 95 9 -1|1.7 48
3501 維熹|電子零組|7 10 -6|99 99 10 19|1.5 8
3504 揚明光|光電業|-18 3 -15|72 81 -13 35|0.9 409
3508 位速|其他電子|-45 -32 -40|56 83 5 30|2.1 26
3511 矽瑪|電子零組|31 27 -92|94 94 7 10|0.7 33
3515 華擎|電腦及週|4 -4 -2|52 96 48 5|1.8 373
3520 華盈|電子零組|38 52 3|91 91 1 32|1.5 48
3521 台鋼建設|建材營造|6 19 -4|84 84 -2 74|0.2 12
3526 凡甲|電子零組|-11 -6 -6|65 80 -9 -17|0.6 28
3527 聚積|半導體業|-35 -46 -39|55 79 -4 -22|1.2 16
3529 力旺|半導體業|37 28 -8|70 98 16 16|0.6 1648
3530 晶相光|半導體業|-64 -68 -23|57 79 -5 -22|1.1 8
3532 台勝科|半導體業|45 38 7|44 71 -4 -31|1.2 523
3533 嘉澤|電子零組|37 30 -1|99 99 23 15|0.7 652
3535 晶彩科|光電業|-28 114 68|72 92 9 -6|0.5 59
3545 敦泰|半導體業|-44 -54 -25|46 72 -2 -30|0.5 301
3546 宇峻|文化創意|4 -6 -5|82 99 10 3|1.0 9
3548 兆利|電子零組|2 -2 -18|81 91 -5 -5|0.7 9
3552 同致|其他電子|8 34 20|80 80 -14 -7|0.4 265
3556 禾瑞亞|半導體業|-0 -30 -35|74 86 -2 -15|1.1 6
3557 嘉威|居家生活|-33 -13 -32|69 75 -7 -22|1.2 7
3558 神準|通信網路|116 97 39|91 91 3 7|1.2 1438
3563 牧德|光電業|-28 -37 -19|53 83 0 -16|1.2 16
3576 聯合再生|光電業|59 54 9|88 91 -2 6|0.9 103
3580 友威科|其他電子|76 60 20|88 88 -6 3|1.2 50
3583 辛耘|半導體業|26 18 -13|68 85 -4 -16|0.8 32
3587 閎康|其他電子|36 25 8|92 96 9 19|0.3 97
3588 通嘉|半導體業|-54 -51 -46|42 66 7 -36|0.5 110
3592 瑞鼎|半導體業|-37 -41 na|na 77 27 -23|0.8 461
3594 磐儀|電腦及週|44 33 17|88 88 3 8|0.3 21
3596 智易|通信網路|36 34 16|79 79 -2 -10|0.7 209
3605 宏致|電子零組|-13 -10 -17|66 88 -1 -12|3.0 9
3611 鼎翰|電腦及週|37 19 2|96 96 -1 12|0.9 6
3617 碩天|其他電子|25 38 17|100 100 13 66|1.9 55
3624 光頡|電子零組|-17 -12 -29|50 58 -0 -44|1.2 66
3630 新鉅科|光電業|-46 -42 -8|81 94 -1 -0|2.4 21
3645 達邁|電子零組|-26 -42 -29|57 60 -8 -41|0.9 11
3653 健策|電子零組|46 49 12|95 95 6 14|0.7 336
3661 世芯-KY|半導體業|46 49 29|74 94 7 13|0.7 5623
3665 貿聯-KY|其他電子|90 87 2|74 74 -20 -15|0.8 698
3669 圓展|通信網路|-22 -19 3|69 88 -10 -5|1.4 8
3673 TPK-KY|光電業|13 13 14|76 85 -8 -3|0.8 24
3675 德微|半導體業|-4 0 -13|57 60 -8 -37|1.1 296
3679 新至陞|電子零組|1 1 19|99 99 11 15|1.0 5
3680 家登|半導體業|-34 38 -23|76 84 -6 6|0.5 303
3687 歐買尬|數位雲端|10 5 -6|40 65 -3 -34|1.2 30
3689 湧德|電子零組|-4 -11 -17|67 79 -3 -23|1.0 5
3691 碩禾|光電業|-35 -19 -1|56 71 -13 -16|0.5 22
3693 營邦|電腦及週|89 59 22|100 100 20 71|1.4 78
3694 海華|通信網路|-13 -2 1|74 95 11 13|1.4 6
3701 大眾控|電腦及週|44 19 -8|48 83 -7 -12|1.1 30
3702 大聯大|電子通路|2 -3 -11|89 91 -5 -9|0.9 163
3703 欣陸|建材營造|4 11 -28|91 91 -9 10|0.6 44
3704 合勤控|通信網路|39 36 26|84 96 7 13|3.9 108
3705 永信|生技醫療|-3 -15 -11|94 97 -2 -1|1.1 6
3706 神達|電腦及週|61 47 32|91 100 10 7|1.3 67
3707 漢磊|半導體業|10 19 -7|66 81 -5 -22|0.7 443
3708 上緯投控|綠能環保|-23 -7 -0|71 78 11 -17|1.1 165
3710 連展投控|電子零組|-11 -15 -5|72 72 -24 -1|1.0 22
3711 日月光投控|半導體業|22 24 1|99 100 23 8|0.9 994
3714 富采|光電業|-32 -36 na|47 87 -2 -15|0.8 149
3715 定穎投控|電子零組|na na na|na na -8 na|1.0 11
4102 永日|生技醫療|-2 39 22|95 95 38 93|1.0 110
4104 佳醫|生技醫療|9 14 5|96 96 -1 7|1.0 12
4105 東洋|生技醫療|-12 16 1|93 93 5 17|1.5 118
4107 邦特|生技醫療|7 16 9|93 93 -7 6|1.6 14
4114 健喬|生技醫療|42 42 9|92 92 -1 42|0.6 199
4116 明基醫|生技醫療|121 108 15|75 75 -8 -5|0.8 61
4119 旭富|生技醫療|61 79 82|96 96 10 15|1.7 40
4121 優盛|生技醫療|-1 9 -0|70 81 -13 3|0.7 8
4123 晟德|生技醫療|141 124 79|83 88 -9 -7|0.9 35
4128 中天|生技醫療|3 -9 -8|88 88 -6 36|1.2 553
4129 聯合|生技醫療|21 27 7|99 99 18 36|2.1 17
4133 亞諾法|生技醫療|48 23 28|47 81 -7 -9|0.5 22
4137 麗豐-KY|生技醫療|-20 -16 -0|73 94 9 -1|1.6 19
4142 國光生|生技醫療|-49 -17 -421|82 92 -1 7|0.8 50
4147 中裕|生技醫療|178 71 80|87 91 1 8|0.5 35
4148 全宇生技-KY|生技醫療|27 112 45|66 82 -18 10|0.4 22
4155 訊映|生技醫療|-15 14 -10|96 96 9 14|0.5 18
4157 太景*-KY|生技醫療|149 482 383|76 76 -14 -1|0.7 20
4162 智擎|生技醫療|23 6 5|100 100 11 101|1.2 2203
4163 鐿鈦|生技醫療|20 33 15|99 99 3 14|0.6 9
4164 承業醫|生技醫療|28 57 10|96 97 3 17|2.3 18
4167 松瑞藥|生技醫療|-8 -5 24|85 93 5 11|0.6 11
4168 醣聯|生技醫療|85 6 na|78 78 -18 29|0.7 104
4171 瑞基|農業科技|-43 -55 -38|35 63 -28 -37|0.5 15
4174 浩鼎|生技醫療|-100 -60 -462|57 69 -6 -31|0.9 30
4190 佐登-KY|生技醫療|34 11 12|94 94 -2 16|0.8 5
4306 炎洲|塑膠工業|-19 -19 -11|98 100 7 2|1.1 6
4426 利勤|紡織纖維|357 313 193|73 73 -20 1|0.6 8
4432 銘旺實|紡織纖維|-20 2 -29|82 82 -3 63|0.9 22
4438 廣越|紡織纖維|76 94 -2|84 84 -9 14|0.4 30
4503 金雨|電機機械|82 69 33|80 80 -1 -4|0.2 8
4532 瑞智|電機機械|-45 -33 -19|82 82 -14 -1|0.5 6
4536 拓凱|運動休閒|30 34 4|98 98 4 41|0.6 110
4541 晟田|其他|-5 34 -4|87 87 -4 34|2.3 16
4543 萬在|電機機械|-11 4 -6|83 83 -5 15|2.6 11
4549 桓達|電機機械|28 29 3|93 93 0 13|0.3 6
4551 智伸科|汽車工業|3 9 3|90 92 5 7|0.4 87
4557 永新-KY|汽車工業|88 127 41|78 78 -13 40|0.4 10
4566 時碩工業|電機機械|35 29 13|91 91 1 22|2.2 46
4572 駐龍|電機機械|50 56 -4|86 86 4 6|1.1 27
4721 美琪瑪|化學工業|-15 -3 -89|73 82 -11 -20|1.9 102
4726 永昕|生技醫療|-56 -5 -25|76 76 -14 4|0.7 52
4736 泰博|生技醫療|127 33 -31|66 83 -10 -3|0.7 137
4739 康普|化學工業|-10 3 -33|65 75 -14 -26|2.3 181
4743 合一|生技醫療|-41 -40 -1112|89 98 9 69|1.4 3013
4746 台耀|生技醫療|37 38 15|93 100 5 27|2.2 61
4755 三福化|化學工業|-30 -7 -50|60 72 -5 -29|3.1 88
4763 材料*-KY|化學工業|83 89 37|99 99 28 57|1.3 446
4766 南寶|化學工業|26 41 17|93 93 -3 9|0.7 8
4768 晶呈科技|化學工業|194 98 na|na 86 2 28|0.7 393
4770 上品|化學工業|77 68 na|na 80 -13 8|1.5 483
4904 遠傳|通信網路|2 7 2|80 80 -9 -14|1.1 325
4906 正文|通信網路|73 53 35|89 89 -9 -3|0.5 63
4908 前鼎|通信網路|-18 -6 -30|80 80 -12 -4|2.4 8
4915 致伸|電子零組|-9 12 -3|82 82 -13 -3|1.3 533
4916 事欣科|電腦及週|78 50 32|80 95 12 16|5.5 6
4919 新唐|半導體業|-11 -2 -5|66 76 9 -23|0.8 1397
4924 欣厚-KY|綠能環保|113 46 11|90 90 19 13|5.5 5
4927 泰鼎-KY|電子零組|-10 1 -14|47 85 3 -18|1.5 159
4931 新盛力|電腦及週|32 163 55|95 95 29 24|0.7 1357
4934 太極|光電業|87 125 88|69 79 -3 -11|1.2 16
4935 茂林-KY|光電業|19 13 22|81 100 12 13|0.7 14
4938 和碩|電腦及週|-4 6 -11|91 94 -4 -3|1.3 233
4950 金耘國際|鋼鐵工業|-99 -93 -237|75 80 -11 -15|2.1 10
4952 凌通|半導體業|-47 -39 -38|65 71 -4 -30|0.8 17
4953 緯致|資訊服務|23 28 -3|93 97 1 10|2.5 36
4958 臻鼎-KY|電子零組|30 25 7|100 100 7 9|0.8 457
4960 誠美材|光電業|-46 -43 -33|77 93 0 -3|0.8 14
4961 天鈺|半導體業|-45 -41 -48|50 83 9 -18|0.6 563
4966 譜瑞-KY|半導體業|-33 -24 -40|40 63 6 -39|0.7 1435
4968 立積|半導體業|5 -0 36|44 67 0 -35|2.0 642
4974 亞泰|電子零組|46 17 15|99 99 3 7|0.9 11
4976 佳凌|光電業|-29 -20 10|54 82 -10 -15|0.8 20
4977 眾達-KY|通信網路|62 53 52|86 86 -12 38|3.8 195
4979 華星光|通信網路|117 102 69|100 100 52 164|6.0 160
4995 晶達|光電業|11 -6 -38|95 96 2 6|2.1 6
5009 榮剛|鋼鐵工業|38 31 -16|99 99 24 18|1.1 500
5011 久陽|鋼鐵工業|-14 25 -12|61 82 -0 -20|1.9 11
5014 建錩|鋼鐵工業|-21 -8 -21|72 88 2 -12|0.8 15
5015 華祺|鋼鐵工業|6 13 -7|98 98 24 78|3.0 65
5203 訊連|資訊服務|-1 14 9|78 85 -7 4|0.9 13
5215 科嘉-KY|電腦及週|-32 -34 -6|63 89 16 3|0.2 22
5222 全訊|半導體業|13 27 19|61 84 -11 -2|0.8 46
5225 東科-KY|其他電子|41 45 11|89 89 32 71|0.4 94
5227 立凱-KY|電子零組|346 177 6|78 94 46 9|0.7 106
5234 達興材料|光電業|-21 -33 -26|49 82 2 -18|0.8 6
5236 凌陽創新|半導體業|-30 -48 -19|47 74 4 -27|0.8 13
5243 乙盛-KY|光電業|29 30 14|88 88 0 -6|0.6 90
5245 智晶|光電業|-7 -3 -8|59 84 -5 -4|1.1 7
5251 天鉞電|光電業|69 82 39|100 100 63 88|1.1 141
5258 虹堡|電腦及週|73 65 -2|86 86 -2 11|0.5 626
5263 智崴|文化創意|11 -5 2|82 92 6 3|0.9 17
5269 祥碩|半導體業|-21 -21 -4|39 60 -7 -39|1.6 1019
5272 笙科|半導體業|-69 -54 -59|58 69 -22 -32|0.8 5
5274 信驊|半導體業|45 44 -2|69 99 21 9|0.7 1206
5284 jpp-KY|其他|50 57 33|98 98 15 41|0.9 46
5285 界霖|半導體業|-11 -3 -10|65 76 -14 -23|1.5 17
5287 數字|數位雲端|10 16 -3|82 93 -1 -6|1.9 5
5288 豐祥-KY|電機機械|80 69 29|91 91 4 2|0.4 20
5289 宜鼎|電腦及週|8 -5 -21|93 100 12 11|1.1 43
5299 杰力|半導體業|-47 -45 -45|61 74 9 -27|2.9 92
5306 桂盟|運動休閒|-26 -7 -6|65 91 -2 -3|0.9 19
5309 系統電|電子零組|42 30 -17|94 96 9 -5|2.4 131
5315 光聯|光電業|-2 -6 4|100 100 11 10|1.8 5
5321 美而快|數位雲端|11 15 -4|51 63 -11 -38|0.5 15
5347 世界|半導體業|-6 2 -34|56 96 21 -4|0.8 675
5351 鈺創|半導體業|-63 -55 -74|48 76 2 -25|1.7 515
5353 台林|通信網路|37 35 -6|78 78 -5 46|1.6 73
5371 中光電|光電業|-16 -7 -21|68 87 -3 7|1.3 170
5386 青雲|電腦及週|-38 -13 -49|67 90 5 1|0.7 10
5388 中磊|通信網路|60 63 15|80 80 -11 6|1.9 473
5410 國眾|資訊服務|537 323 237|99 99 44 55|1.3 154
5425 台半|半導體業|22 17 -5|89 89 -8 0|1.8 1019
5426 振發|電腦及週|37 30 4|85 85 7 23|0.3 6
5434 崇越|電子通路|23 24 -5|99 99 7 5|0.8 38
5439 高技|電子零組|-7 -11 -7|83 100 12 10|1.7 7
5443 均豪|半導體業|11 27 29|77 99 11 4|0.7 7
5457 宣德|電子零組|-9 1 -22|73 90 10 4|0.5 93
5469 瀚宇博|電子零組|-9 -24 -15|81 100 10 7|1.0 47
5471 松翰|半導體業|-60 -59 -20|61 82 -6 -19|3.7 19
5475 德宏|電子零組|-74 -74 -53|32 69 -10 -26|0.5 6
5478 智冠|文化創意|3 2 14|75 96 4 -4|1.6 6
5483 中美晶|半導體業|26 23 4|68 95 -2 4|0.6 859
5488 松普|電子零組|12 8 6|86 86 -8 20|0.8 8
5489 彩富|其他電子|-13 -10 -42|96 96 14 19|1.7 14
5522 遠雄|建材營造|-41 -31 -49|88 89 -10 -7|0.7 31
5530 龍巖|其他|13 7 -9|77 85 -8 -15|1.0 6
5534 長虹|建材營造|-39 62 -528|95 95 -3 2|0.8 12
5536 聖暉*|其他電子|27 49 2|46 47 -50 -46|0.8 22
5603 陸海|航運業|-20 -17 -26|60 74 -12 -20|2.7 6
5607 遠雄港|航運業|6 22 -18|77 92 5 13|1.2 43
5608 四維航|航運業|-21 -3 -70|58 71 -2 -29|2.3 241
5609 中菲行|航運業|-29 -17 -59|73 81 3 -21|0.7 23
5704 老爺知|觀光餐旅|10 70 -87|99 99 49 35|1.0 21
5706 鳳凰|觀光餐旅|90 8 6|85 86 -5 -7|0.6 43
5871 中租-KY|其他|22 22 1|81 91 6 2|1.1 1069
5876 上海商銀|金融保險|24 32 20|94 94 0 0|1.5 280
5880 合庫金|金融保險|-3 -7 -1|93 96 -3 6|1.5 266
5904 寶雅|居家生活|2 12 1|91 93 6 73|1.2 301
6005 群益證|金融保險|-40 -33 -1|78 93 3 -6|1.5 23
6024 群益期|金融保險|48 38 28|99 100 4 6|1.9 6
6026 福邦證|金融業|-189 -115 -65|59 81 -10 -18|0.7 6
6104 創惟|半導體業|-43 -41 -75|32 50 -2 -51|1.0 1006
6109 亞元|通信網路|27 19 5|100 100 26 62|1.8 28
6111 光聚晶電|文化創意|186 319 49|63 80 -12 -23|0.6 30
6113 亞矽|電子通路|-51 -12 -31|70 75 -9 -18|0.6 23
6114 久威|電子零組|-32 -37 -21|83 83 -1 1|1.4 8
6116 彩晶|光電業|-11 -27 7|70 94 -1 -3|0.6 91
6118 建達|電子通路|-1 -7 -16|80 81 -7 52|1.1 128
6121 新普|電腦及週|5 1 4|99 100 12 17|1.3 175
6124 業強|電子零組|-28 -10 -0|85 85 4 9|0.2 6
6125 廣運|電機機械|42 55 27|78 78 -18 -1|0.7 55
6129 普誠|半導體業|13 13 -7|77 77 -6 -7|1.5 105
6133 金橋|電子零組|29 46 3|91 91 1 131|1.2 391
6138 茂達|半導體業|-35 -35 -44|52 81 10 -22|2.6 217
6139 亞翔|其他電子|81 89 17|100 100 16 16|2.2 35
6143 振曜|通信網路|44 45 34|98 98 28 58|2.3 175
6146 耕興|其他電子|17 12 -7|75 75 -10 11|0.5 84
6147 頎邦|半導體業|-18 -24 -18|90 96 7 -4|0.6 85
6150 撼訊|電腦及週|-65 -70 -84|42 92 24 -7|0.7 166
6152 百一|通信網路|15 29 19|89 91 8 14|0.9 6
6153 嘉聯益|電子零組|38 45 45|92 92 2 14|0.6 353
6156 松上|電子零組|-12 -17 -15|88 99 16 22|1.8 16
6167 久正|光電業|-9 -3 -34|77 84 -5 -7|0.7 8
6168 宏齊|光電業|-19 -28 -13|71 90 0 -10|1.1 7
6170 統振|通信網路|-38 -38 -27|79 100 20 9|1.5 7
6173 信昌電|電子零組|-43 -45 -19|60 85 -6 -15|0.8 8
6175 立敦|電子零組|-26 -29 -27|65 85 3 -16|0.9 6
6176 瑞儀|光電業|35 32 27|100 100 11 9|0.8 177
6177 達麗|建材營造|-73 -62 -9460|99 100 3 6|1.0 8
6180 橘子|文化創意|-10 -9 -11|100 100 14 8|3.2 51
6182 合晶|半導體業|16 24 -8|56 86 1 -16|0.8 267
6186 新潤|建材營造|na na na|99 99 32 33|1.4 21
6187 萬潤|半導體業|-42 -35 -26|47 75 -18 -26|1.3 42
6188 廣明|電腦及週|28 14 -1|89 92 0 13|1.0 25
6189 豐藝|電子通路|-25 -25 -20|91 98 -1 -2|0.7 6
6190 萬泰科|通信網路|-9 10 -21|79 79 -14 -12|0.9 27
6191 精成科|電子零組|-13 -11 -3|77 98 10 1|0.9 46
6192 巨路|其他電子|-2 -2 -12|89 91 -8 -9|0.8 6
6196 帆宣|其他電子|51 63 6|69 95 4 -2|1.6 126
6197 佳必琪|電子零組|32 18 5|87 97 1 9|0.7 7
6202 盛群|半導體業|-40 -42 -40|65 84 4 -17|1.2 102
6205 詮欣|電子零組|40 26 -1|85 91 9 6|0.3 137
6206 飛捷|電腦及週|-21 -13 -49|72 72 -12 -14|0.5 30
6209 今國光|光電業|8 1 -9|74 86 -4 -12|1.0 11
6213 聯茂|電子零組|-22 -28 -25|57 85 14 -17|1.0 290
6214 精誠|資訊服務|18 12 2|87 95 -3 -3|0.6 16
6216 居易|通信網路|-33 -40 -49|82 82 -9 -8|0.8 5
6217 中探針|電子零組|-22 -4 -24|70 70 -13 -25|1.2 72
6220 岳豐|電子零組|-23 -12 -17|74 74 -9 6|0.5 55
6223 旺矽|半導體業|3 11 -8|100 100 42 27|4.2 340
6224 聚鼎|電子零組|-17 -20 -29|44 76 -0 -24|0.8 6
6227 茂綸|電子通路|14 13 6|100 100 5 6|1.1 8
6230 尼得科超眾|電腦及週|34 19 3|77 100 19 20|4.1 10
6231 系微|資訊服務|-13 0 -19|80 100 24 13|2.1 17
6233 旺玖|半導體業|-2 -7 -7|61 85 -6 -16|4.1 5
6235 華孚|電腦及週|46 60 13|88 88 3 -6|1.2 266
6237 驊訊|半導體業|-42 -62 -15|47 83 4 -2|2.1 28
6239 力成|半導體業|-13 -9 -16|92 93 4 -7|0.7 186
6243 迅杰|半導體業|-31 -30 -23|42 72 -1 -30|0.8 6
6244 茂迪|光電業|-10 -7 -10|71 86 -4 -3|0.5 30
6245 立端|通信網路|42 29 3|100 100 50 55|2.0 440
6257 矽格|半導體業|-2 -1 -18|89 89 4 -11|0.8 68
6261 久元|半導體業|-27 -26 -23|74 90 -3 -10|1.1 13
6266 泰詠|電子零組|58 39 9|76 93 1 14|0.9 18
6269 台郡|電子零組|24 36 13|100 100 18 17|1.2 285
6274 台燿|電子零組|-22 -21 -18|59 85 10 -15|0.8 300
6278 台表科|光電業|-1 -9 -31|74 91 6 -6|0.9 150
6279 胡連|電子零組|44 54 26|86 86 1 23|0.5 458
6282 康舒|電子零組|-5 10 -11|78 95 6 5|1.0 102
6283 淳安|其他電子|-23 -31 -8|71 89 -4 6|0.8 15
6284 佳邦|電子零組|-1 -7 -6|68 92 -2 -11|1.6 23
6285 啟碁|通信網路|78 65 28|100 100 13 41|1.3 684
6288 聯嘉|汽車工業|24 12 9|83 99 6 2|4.1 11
6290 良維|電子零組|-4 -1 -7|96 96 6 11|0.5 74
6409 旭隼|其他電子|22 36 -2|94 94 4 20|1.4 268
6411 晶焱|半導體業|-69 -59 -44|38 82 2 -20|1.2 54
6412 群電|電子零組|-13 -2 -8|90 98 4 4|0.6 15
6414 樺漢|電腦及週|20 38 12|78 86 -3 1|0.9 90
6415 矽力*-KY|半導體業|-17 -7 -34|41 75 3 -23|0.9 957
6416 瑞祺電通|通信網路|-4 23 17|92 97 0 27|1.2 29
6426 統新|通信網路|4 23 -9|83 83 -7 16|4.3 9
6432 今展科|電子零組|-33 -29 -18|87 91 2 17|1.4 8
6435 大中|半導體業|-35 -35 -45|70 72 -3 -30|2.0 26
6438 迅得|其他電子|9 21 2|72 88 -0 -13|0.4 24
6441 廣錠|電腦及週|-57 -36 19|71 89 1 0|1.5 5
6442 光聖|通信網路|-13 -3 -9|79 79 -8 35|3.4 41
6443 元晶|光電業|20 47 -24|69 79 -16 -1|0.5 352
6446 藥華藥|生技醫療|548 648 95|87 87 -5 17|2.1 929
6451 訊芯-KY|半導體業|52 78 61|81 87 -7 2|0.5 12
6456 GIS-KY|光電業|33 15 15|92 99 16 7|0.9 201
6457 紘康|半導體業|-56 -54 -26|31 70 -9 -32|1.0 8
6461 益得|生技醫療|-57 -72 -132|69 69 -21 41|0.1 52
6462 神盾|半導體業|14 -7 -10|61 72 -13 -28|0.6 8
6469 大樹|生技醫療|24 26 -4|95 95 1 28|0.7 113
6470 宇智|通信網路|39 51 1|85 85 7 -11|3.6 48
6472 保瑞|生技醫療|382 235 163|95 95 52 161|0.3 1226
6477 安集|光電業|82 166 -48|71 79 -13 -2|0.6 100
6485 點序|半導體業|-26 -23 -48|50 77 9 -24|1.1 69
6488 環球晶|半導體業|27 20 5|56 86 8 -15|0.9 1667
6491 晶碩|生技醫療|25 15 1|75 83 -7 -7|1.4 204
6492 生華科|生技醫療|66 67 20|43 69 -14 -33|0.9 20
6494 九齊|半導體業|-53 -47 -51|50 69 10 -33|1.7 13
6499 益安|生技醫療|365 337 -204|70 81 -13 -3|2.0 7
6505 台塑化|油電燃氣|15 31 -18|87 88 2 -9|1.5 188
6508 惠光|農業科技|-41 13 -24|65 80 -11 -3|0.6 19
6509 聚和|化學工業|21 24 0|62 92 7 -10|2.5 41
6510 精測|半導體業|-4 8 -3|73 100 18 16|4.6 82
6515 穎崴|半導體業|72 103 33|97 100 16 9|2.8 276
6523 達爾膚|生技醫療|-33 -41 -30|70 96 1 17|0.7 9
6525 捷敏-KY|半導體業|-2 2 -14|79 87 -7 -14|1.1 8
6527 明達醫|生技醫療|38 16 6|76 76 -10 24|0.6 9
6531 愛普*|半導體業|-49 -41 -43|39 79 16 -22|1.1 1524
6532 瑞耘|半導體業|45 45 13|98 98 13 36|0.5 66
6533 晶心科|半導體業|56 67 45|91 91 36 78|0.7 3260
6538 倉和|電子零組|40 16 5|71 83 -10 -7|0.7 7
6541 泰福-KY|生技醫療|-32 na na|44 47 -31 -45|0.9 27
6546 正基|通信網路|-53 -26 na|na 57 -36 -42|1.6 90
6547 高端疫苗|生技醫療|-98 -99 na|40 53 -39 -45|1.0 380
6548 長科*|半導體業|0 4 -18|30 36 -10 -64|0.9 21
6550 北極星藥業-KY|生技醫療|-14 -69 na|na 49 -51 17|0.7 1414
6556 勝品|光電業|12 16 -4|100 100 121 181|4.1 17
6558 興能高|其他電子|-11 -25 5|66 96 12 3|1.9 11
