# 2023-11-01 全池(994 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
2368 金像電|電子零組|-4 -4 0|79 79 12 82|0.5 1748
2369 菱生|半導體業|19 11 28|88 88 15 51|1.9 250
2371 大同|電機機械|49 59 -9|63 63 -27 6|0.5 328
2374 佳能|光電業|-3 7 12|91 91 16 17|0.3 33
2375 凱美|電子零組|-10 -16 5|78 86 1 -7|1.0 11
2376 技嘉|電腦及週|86 51 38|62 62 -28 62|0.6 5104
2377 微星|電腦及週|39 27 34|82 82 -6 18|0.7 525
2379 瑞昱|半導體業|-8 -10 9|96 96 1 18|0.8 894
2382 廣達|電腦及週|-19 -25 -14|70 70 -13 108|0.6 10741
2383 台光電|電子零組|29 20 27|80 80 -7 116|0.8 2124
2385 群光|電子零組|-9 -16 -2|96 96 20 34|0.7 309
2387 精元|電腦及週|-12 -19 -12|96 96 18 14|0.8 37
2388 威盛|半導體業|-3 36 14|79 79 10 65|1.1 3261
2390 云辰|其他電子|5 11 -3|93 93 14 22|5.2 31
2392 正崴|電子零組|-13 -5 0|83 83 0 -2|0.3 42
2393 億光|光電業|-3 -5 10|86 86 -9 17|0.6 39
2395 研華|電腦及週|-20 -19 -20|81 81 -6 -3|0.7 236
2399 映泰|電腦及週|0 1 7|83 83 -1 54|1.1 84
2401 凌陽|半導體業|6 7 34|84 84 -2 30|0.7 192
2402 毅嘉|電子零組|3 15 -5|69 69 -10 18|0.2 227
2404 漢唐|其他電子|87 25 -82|100 100 9 17|1.0 271
2405 輔信|電腦及週|2 11 18|91 91 3 28|1.2 110
2406 國碩|光電業|-39 -51 -5|75 84 -6 -14|5.3 9
2408 南亞科|半導體業|-15 -28 27|85 85 -8 3|0.9 568
2409 友達|光電業|51 41 51|74 74 -24 -11|0.9 458
2412 中華電|通信網路|-3 0 -2|95 95 0 -4|1.3 828
2413 環科|電子零組|-25 -10 -31|57 67 -25 -32|0.5 7
2417 圓剛|電腦及週|-12 -11 7|97 97 67 59|2.4 86
2419 仲琦|通信網路|-50 -50 -57|57 57 -26 18|0.6 53
2420 新巨|電子零組|-23 -23 -5|93 93 -2 9|0.6 12
2421 建準|電子零組|-22 -9 -8|59 59 -30 36|0.3 627
2423 固緯|其他電子|-13 -2 -6|91 91 1 -1|0.8 11
2425 承啟|電腦及週|49 46 46|73 73 -16 53|0.7 173
2426 鼎元|光電業|-3 -2 15|83 83 -6 -1|0.5 8
2427 三商電|資訊服務|74 34 30|88 88 6 93|1.9 204
2428 興勤|電子零組|-12 -6 -3|79 79 -21 -10|0.3 27
2436 偉詮電|半導體業|29 36 43|84 84 14 44|0.4 258
2439 美律|通信網路|10 -16 -16|96 96 4 8|0.9 38
2441 超豐|半導體業|14 1 26|96 96 1 14|0.5 42
2442 新美齊|建材營造|32 32 -29|86 86 8 22|0.5 25
2449 京元電子|半導體業|-3 -5 6|89 89 26 79|0.6 1301
2451 創見|半導體業|0 -11 9|99 99 5 13|0.8 25
2453 凌群|資訊服務|5 5 -1|63 66 -22 -25|0.9 42
2454 聯發科|半導體業|-36 -21 5|99 99 20 38|1.6 6209
2455 全新|通信網路|81 49 65|90 90 8 48|1.0 365
2457 飛宏|電子零組|-22 -9 -5|62 62 -19 -26|1.1 281
2458 義隆|半導體業|34 26 49|98 98 22 61|1.0 513
2460 建通|電子零組|24 24 43|95 95 20 32|0.9 27
2461 光群雷|其他電子|-19 -8 4|85 85 -12 8|0.3 7
2462 良得電|電子零組|-1 -9 10|86 86 10 25|1.3 95
2464 盟立|其他電子|-4 -14 -3|86 86 -9 3|0.4 19
2465 麗臺|電腦及週|-55 -29 7|90 90 46 47|3.3 187
2468 華經|資訊服務|-34 -15 -26|66 66 -3 12|0.3 51
2471 資通|資訊服務|-4 -7 -5|77 78 -7 -19|0.3 10
2472 立隆電|電子零組|-11 -11 4|82 91 -2 -6|0.3 9
2474 可成|其他電子|-60 -50 -31|98 98 4 3|0.6 257
2476 鉅祥|電子零組|-21 -22 -13|96 97 13 13|2.4 48
2480 敦陽科|資訊服務|1 2 -4|89 89 -4 13|0.6 22
2481 強茂|半導體業|6 4 12|78 78 -16 -4|0.7 58
2482 連宇|其他電子|-20 -20 -143|52 52 -30 -37|0.5 34
2484 希華|電子零組|-23 -30 -4|81 88 -7 -7|0.4 9
2485 兆赫|通信網路|-19 -17 -24|78 78 14 23|1.6 85
2486 一詮|光電業|10 3 16|89 89 8 73|0.6 580
2488 漢平|其他電子|2 -15 6|95 95 16 34|0.5 14
2489 瑞軒|光電業|19 29 40|75 75 -17 3|0.4 12
2492 華新科|電子零組|7 6 17|100 100 19 15|1.5 212
2493 揚博|電子零組|8 4 5|94 94 14 42|0.6 30
2495 普安|電腦及週|11 -8 -24|69 73 -15 -23|0.4 12
2497 怡利電|汽車工業|8 22 7|73 84 -10 -11|0.4 30
2498 宏達電|通信網路|30 -3 -1|65 70 -12 -21|1.0 232
2501 國建|建材營造|-51 -37 -114|89 94 -4 -5|0.6 11
2504 國產|建材營造|-3 -5 -6|91 91 -9 -5|0.5 21
2515 中工|建材營造|14 23 -3|97 97 14 19|1.2 213
2520 冠德|建材營造|46 16 2|100 100 8 24|1.0 40
2530 華建|建材營造|-100 -52 -14548|98 98 4 21|0.8 18
2534 宏盛|建材營造|-31 -44 -76|76 85 -11 -14|0.4 6
2535 達欣工|建材營造|-18 -17 -4|93 93 2 6|3.7 18
2536 宏普|建材營造|30 -13 -21|96 96 8 13|0.7 8
2538 基泰|建材營造|-34 96 72|96 96 25 25|0.4 41
2539 櫻花建|建材營造|na na na|100 100 3 33|0.5 11
2540 愛山林|建材營造|59 64 22|89 89 16 42|0.2 29
2542 興富發|建材營造|189 1515 986|97 97 6 5|0.6 112
2543 皇昌|建材營造|52 47 23|100 100 119 124|1.7 42
2548 華固|建材營造|415 248 210|99 99 1 3|0.7 29
2603 長榮|航運業|-51 -57 -5|92 92 0 32|0.7 1287
2605 新興|航運業|-2 6 -1|81 87 11 2|0.6 163
2606 裕民|航運業|-7 -7 3|76 85 0 -11|0.4 209
2607 榮運|航運業|14 -11 -1|97 97 6 19|1.1 97
2609 陽明|航運業|-56 -63 -4|78 78 -11 -2|0.4 383
2610 華航|航運業|24 26 13|73 73 -20 6|0.7 527
2612 中航|航運業|-1 -7 0|85 85 -6 7|0.6 31
2614 東森|其他|-4 -2 -1|56 70 -18 -27|0.3 12
2615 萬海|航運業|-56 -60 -0|58 79 -10 -16|0.8 184
2617 台航|航運業|9 -2 -11|85 89 -0 -1|0.5 22
2618 長榮航|航運業|45 51 11|71 71 -22 8|0.8 1527
2630 亞航|航運業|28 5 -13|50 50 -20 18|0.4 73
2633 台灣高鐵|航運業|14 25 -18|91 91 -1 -3|1.6 93
2634 漢翔|航運業|17 23 -16|76 76 -13 -9|0.3 371
2636 台驊控股|航運業|-22 -33 22|94 94 -0 5|0.6 37
2637 慧洋-KY|航運業|-30 -39 -6|66 74 -12 -23|0.5 175
2640 大車隊|數位雲端|16 10 -4|76 76 -5 -21|0.5 7
2641 正德|航運業|1 -9 9|78 85 -3 -14|0.3 28
2645 長榮航太|航運業|11 29 4|na 71 -12 -3|0.2 177
2705 六福|觀光餐旅|32 9 -50|65 65 -12 -7|0.7 6
2707 晶華|觀光餐旅|11 11 -18|67 67 -15 -23|0.8 94
2719 燦星旅|觀光餐旅|1497 2296 795|59 59 -11 53|0.7 10
2722 夏都|觀光餐旅|-31 -25 -27|44 44 -30 1|0.7 5
2723 美食-KY|觀光餐旅|-1 -0 -7|60 62 -18 -33|0.9 44
2727 王品|觀光餐旅|10 14 -8|76 76 -8 -13|1.0 140
2729 瓦城|觀光餐旅|22 21 -6|82 82 -4 16|0.4 21
2731 雄獅|觀光餐旅|574 791 109|69 69 -20 -25|1.9 123
2732 六角|觀光餐旅|-8 -9 -4|60 61 -18 -38|1.0 12
2734 易飛網|觀光餐旅|538 411 -37|53 53 -20 22|0.9 9
2736 富野|觀光餐旅|-53 -38 -51|49 49 -29 16|0.6 7
2739 寒舍|觀光餐旅|24 28 -35|49 49 -21 -35|0.8 7
2743 山富|觀光餐旅|1297 1215 88|67 67 -13 105|2.4 134
2745 五福|觀光餐旅|2173 3570 788|62 62 -19 70|0.8 14
2748 雲品|觀光餐旅|1 5 -22|56 56 -24 -16|1.0 55
2753 八方雲集|觀光餐旅|4 8 -1|69 87 3 -0|0.6 41
2754 亞洲藏壽司|觀光餐旅|26 25 -7|60 64 -23 -23|0.9 8
2801 彰銀|金融保險|31 8 -13|97 97 -2 1|0.7 98
2809 京城銀|金融保險|178 49 -120|96 96 1 8|0.9 43
2812 台中銀|金融保險|10 9 -5|97 97 -1 6|0.8 40
2816 旺旺保|金融保險|17 17 -3|97 97 77 121|2.7 166
2820 華票|金融保險|-14 45 29|94 95 -3 -2|0.7 7
2834 臺企銀|金融保險|10 5 -16|90 91 -7 -5|0.8 117
2838 聯邦銀|金融保險|-9 -4 -20|82 82 -15 -14|0.2 17
2845 遠東銀|金融保險|53 23 -3|98 98 0 8|0.8 29
2850 新產|金融保險|6 8 3|100 100 24 39|1.9 12
2851 中再保|金融保險|1 17 15|91 91 -4 14|0.4 16
2855 統一證|金融保險|-64 48 -213|84 84 -16 7|0.5 11
2880 華南金|金融保險|2 -1 -8|89 92 -6 -5|0.7 143
2881 富邦金|金融保險|-25 -15 48|95 95 -3 8|0.8 686
2882 國泰金|金融保險|-12 14 44|94 94 -4 4|0.7 591
2883 凱基金|金融保險|-90 -63 10|83 84 -10 -13|1.3 348
2884 玉山金|金融保險|57 23 5|92 92 -7 -0|0.8 313
2885 元大金|金融保險|3 10 15|95 95 2 11|0.9 353
2886 兆豐金|金融保險|93 41 10|94 94 -4 11|0.7 583
2887 台新新光金|金融保險|-38 3 -11|94 94 -5 2|0.9 204
2889 國票金|金融保險|42 19 16|84 91 -3 -5|0.9 18
2890 永豐金|金融保險|11 12 5|97 97 1 10|0.8 321
2891 中信金|金融保險|40 26 60|95 95 -1 9|0.8 713
2892 第一金|金融保險|-14 -16 -18|95 95 -4 1|0.7 273
2903 遠百|貿易百貨|-2 0 -4|99 99 9 11|0.5 21
2905 三商|貿易百貨|-48 -1 3|76 84 -12 -14|0.7 8
2912 統一超|貿易百貨|10 9 -1|91 91 -5 -6|0.8 230
2913 農林|貿易百貨|15 -3 -5|66 66 -34 -13|0.3 46
2915 潤泰全|貿易百貨|14 5 5|82 91 -6 1|0.7 90
3003 健和興|電子零組|-29 -22 -7|76 76 -14 -9|0.5 21
3004 豐達科|鋼鐵工業|27 36 -17|70 76 -24 -12|0.3 30
3005 神基|電腦及週|-3 0 -12|90 90 13 20|0.5 223
3006 晶豪科|半導體業|-3 -13 25|89 89 13 16|0.9 1267
3008 大立光|光電業|9 0 3|87 87 -2 4|1.1 1219
3010 華立|電子通路|6 -1 11|98 98 18 16|0.5 25
3011 今皓|電子零組|-3 -22 8|84 84 9 20|0.2 20
3013 晟銘電|電腦及週|17 5 -15|74 74 2 80|0.5 511
3014 聯陽|半導體業|87 66 56|90 90 13 71|0.8 685
3015 全漢|電子零組|-1 -9 -1|90 90 -3 7|0.6 10
3016 嘉晶|半導體業|-36 -33 -11|76 83 -7 -0|1.5 16
3017 奇鋐|電腦及週|6 6 -1|75 75 -14 58|0.8 3636
3019 亞光|光電業|-11 -7 4|86 89 -7 -0|0.6 28
3022 威強電|電腦及週|-28 -27 -46|70 70 -15 -13|0.6 47
3023 信邦|電子零組|1 1 -16|74 74 -12 -19|1.8 188
3024 憶聲|光電業|21 -13 -11|84 84 -16 8|0.7 13
3025 星通|通信網路|98 19 8|83 83 -0 56|1.3 482
3026 禾伸堂|電子零組|-6 -5 5|95 95 -1 5|0.7 10
3027 盛達|通信網路|37 47 -20|65 65 -28 -19|0.4 26
3028 增你強|電子通路|13 7 25|94 94 3 8|0.5 17
3029 零壹|資訊服務|12 3 -4|87 87 -11 2|0.6 68
3030 德律|其他電子|-31 -34 -5|96 96 0 4|0.6 16
3032 偉訓|電子零組|28 32 11|79 79 0 37|0.9 409
3033 威健|電子通路|-0 3 3|80 80 -8 -3|0.5 22
3034 聯詠|半導體業|55 48 54|100 100 11 23|1.7 1457
3035 智原|半導體業|-8 -9 -9|80 80 7 85|0.9 6746
3036 文曄|電子通路|-1 9 4|100 100 90 96|1.0 1121
3037 欣興|電子零組|-35 -29 -16|71 71 -19 -6|1.1 2202
3038 全台|光電業|-21 -12 -15|68 68 -26 -2|0.3 18
3041 揚智|半導體業|-41 -47 -4|90 90 34 33|1.4 112
3042 晶技|電子零組|-3 -10 11|93 93 5 20|0.3 145
3043 科風|其他電子|-16 19 -26|53 53 -1 -28|0.2 19
3044 健鼎|電子零組|-5 -5 8|78 78 5 51|0.3 1096
3045 台灣大|通信網路|6 7 -1|96 96 2 -3|1.2 352
3046 建碁|電腦及週|54 77 8|63 63 -11 -21|0.2 31
3047 訊舟|通信網路|-40 -33 -14|79 85 -14 -8|0.4 8
3048 益登|電子通路|-6 -12 -1|84 87 -9 -10|0.8 6
3051 力特|光電業|-29 -25 4|84 84 22 84|0.5 185
3055 蔚華科|電子通路|-61 -46 -9|83 83 -11 36|1.9 32
3056 富華新|建材營造|-99 -3 -2372|71 71 -21 -17|0.3 40
3058 立德|電子零組|-24 -26 -12|60 60 -15 -29|1.1 9
3059 華晶科|光電業|-45 -43 -31|90 95 1 4|1.6 48
3060 銘異|電腦及週|24 10 41|89 89 1 16|1.2 9
3062 建漢|通信網路|-28 -35 -45|85 94 6 2|1.4 44
3071 協禧|電腦及週|-12 -24 -18|66 66 -18 -4|0.2 16
3078 僑威|電子零組|101 130 70|94 94 3 51|0.7 737
3081 聯亞|通信網路|-72 -73 -57|70 75 -10 -4|0.8 174
3083 網龍|文化創意|67 8 12|88 88 6 2|1.0 14
3088 艾訊|電腦及週|-16 -3 -15|80 80 -14 20|0.8 52
3090 日電貿|電子零組|20 17 21|92 92 6 10|0.4 24
