# 2026-07-01 全池(1316 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1446 宏和|紡織纖維|-2 -39 -27|76 97 8 -2|1.8 5
1449 佳和|紡織纖維|99 69 41|86 86 27 27|0.4 22
1464 得力|紡織纖維|5 1 6|82 89 3 -5|1.6 6
1471 首利|電子零組|-66 -59 -11|73 73 -11 22|0.7 8
1472 三洋實業|建材營造|35 1 -38|97 97 -2 5|0.7 5
1476 儒鴻|紡織纖維|1 1 3|72 74 -1 -16|1.0 588
1477 聚陽|紡織纖維|9 3 10|68 68 -2 -22|1.3 695
1503 士電|電機機械|8 25 14|89 89 34 39|0.8 1403
1504 東元|電機機械|11 9 0|59 78 18 -17|0.5 1332
1513 中興電|電機機械|4 5 -0|95 95 24 17|0.8 2068
1514 亞力|電機機械|-31 4 -20|84 84 24 24|0.7 712
1515 力山|電機機械|8 -13 -34|100 100 54 30|4.3 58
1519 華城|電機機械|-9 0 -9|70 70 -4 -4|0.7 2382
1522 堤維西|汽車工業|40 47 4|57 57 -5 -35|0.5 27
1524 耿鼎|汽車工業|19 -3 12|85 85 3 7|0.3 24
1527 鑽全|電機機械|-14 -7 7|89 89 2 1|0.8 8
1528 恩德|電機機械|-17 5 13|73 73 -14 39|0.1 78
1529 樂事綠能|電機機械|158 6 -38|77 77 -4 16|0.5 17
1532 勤美|電機機械|26 15 -7|81 85 6 -15|0.6 20
1533 車王電|汽車工業|55 63 7|90 90 22 9|0.4 9
1536 和大|汽車工業|12 6 15|66 73 -3 -18|0.5 83
1537 廣隆|電機機械|9 -3 12|93 98 2 0|0.6 8
1540 喬福|電機機械|-3 -23 -21|78 80 2 -3|0.8 6
1558 伸興|電機機械|-2 5 13|87 87 -1 -11|1.0 5
1560 中砂|電機機械|18 23 2|100 100 79 106|0.7 1105
1563 巧新|汽車工業|19 8 10|90 90 50 37|0.8 106
1565 精華|生技醫療|-17 -17 -1|62 80 -8 -18|1.3 15
1568 倉佑|汽車工業|5 22 19|76 76 75 76|0.8 32
1569 濱川|電腦及週|-1 -0 6|67 72 -7 -16|0.4 34
1570 力肯|電機機械|-0 19 41|75 75 31 29|0.2 12
1580 新麥|電機機械|-11 -12 -9|87 91 -5 -9|0.8 10
1582 信錦|電子零組|-11 -4 4|71 71 -14 27|0.2 246
1584 精剛|其他|-21 -24 -7|69 76 -11 -15|1.3 16
1586 和勤|電機機械|17 2 6|64 64 -13 -22|1.3 8
1587 吉茂|汽車工業|4 2 -21|48 50 -21 -51|0.5 8
1590 亞德客-KY|電機機械|40 28 8|89 89 38 46|0.7 937
1595 川寶|半導體業|174 43 43|78 78 90 108|0.5 74
1597 直得|電機機械|51 54 27|65 65 69 96|0.3 285
1598 岱宇|運動休閒|5 2 19|80 87 1 -6|0.5 5
1603 華電|電器電纜|-6 3 -7|74 74 2 -14|0.6 10
1604 聲寶|電器電纜|-10 -2 3|96 97 -2 1|1.1 9
1605 華新|電器電纜|11 1 8|82 82 20 19|0.6 1784
1608 華榮|電器電纜|8 10 3|83 83 8 -9|0.6 122
1609 大亞|電器電纜|22 19 10|83 83 25 3|1.1 229
1611 中電|電器電纜|-4 -7 3|89 89 11 11|0.8 14
1612 宏泰|電器電纜|-14 -2 -9|91 91 9 8|1.2 54
1615 大山|電器電纜|15 13 12|86 89 0 -8|0.9 7
1616 億泰|電器電纜|-5 -0 -10|55 75 -2 -21|0.6 13
1618 合機|電器電纜|153 14 -26|81 81 8 -3|0.6 48
1623 大東電|電器電纜|-33 -11 na|na na 19 na|0.7 37
1702 南僑|食品工業|-1 -1 3|80 84 -9 -15|0.6 9
1707 葡萄王|生技醫療|-5 -6 -2|71 75 -22 -25|2.3 47
1708 東鹼|化學工業|18 22 18|96 96 28 63|1.4 637
1709 和益|化學工業|5 4 12|100 100 30 39|2.1 31
1710 東聯|化學工業|-29 -4 8|100 100 27 51|2.3 105
1711 永光|化學工業|9 12 17|71 71 21 122|0.3 375
1712 興農|化學工業|11 10 10|88 88 -10 -5|0.9 33
1713 國化|化學工業|12 22 22|92 93 6 12|1.4 10
1714 和桐|化學工業|85 67 32|95 95 99 131|0.6 479
1717 長興|化學工業|15 11 15|85 85 26 74|0.3 866
1718 中纖|化學工業|9 -3 -2|92 92 66 78|5.6 201
1720 生達|生技醫療|-5 1 -2|96 96 -0 5|0.6 15
1721 三晃|化學工業|5 -3 15|74 74 49 95|0.3 50
1722 台肥|化學工業|-1 9 4|89 94 4 0|0.4 116
1723 中碳|化學工業|58 38 49|88 90 -8 18|0.6 70
1725 元禎|化學工業|18 29 28|84 84 14 27|0.7 8
1727 中華化|化學工業|39 35 29|88 88 89 92|0.3 498
1733 五鼎|生技醫療|-18 -21 -11|82 98 5 -1|0.9 5
1734 杏輝|生技醫療|10 8 0|100 100 7 8|1.0 12
1735 日勝化|化學工業|10 17 25|72 72 -5 17|0.2 7
1736 喬山|運動休閒|2 7 -1|72 82 9 -9|1.4 86
1760 寶齡富錦|生技醫療|2 9 2|84 90 1 -1|0.8 12
1762 中化生|生技醫療|-27 53 50|87 87 28 49|0.5 19
1773 勝一|化學工業|28 26 15|89 89 27 27|0.4 112
1784 訊聯|生技醫療|15 14 8|58 58 -15 -41|1.0 12
1785 光洋科|其他電子|95 80 30|77 77 61 113|0.5 1850
1786 科妍|生技醫療|1 1 1|45 67 -12 -26|0.7 16
1788 杏昌|生技醫療|4 4 -3|98 99 0 0|0.9 5
1789 神隆|生技醫療|-33 -6 -5|74 74 0 19|0.9 17
1795 美時|生技醫療|106 100 57|52 52 -9 -33|0.6 326
1802 台玻|玻璃陶瓷|18 14 10|93 93 37 100|0.8 4720
1808 潤隆|建材營造|87448 54067 28093|70 83 -2 -12|0.5 54
1809 中釉|玻璃陶瓷|1 -8 -11|93 93 115 210|0.9 517
1810 和成|玻璃陶瓷|-7 -8 -0|87 93 25 22|1.2 63
1815 富喬|電子零組|50 45 9|82 82 8 12|1.1 2221
1903 士紙|造紙工業|-7 4 4|76 79 -5 -15|1.2 13
1904 正隆|造紙工業|13 13 13|92 92 10 22|0.5 100
1905 華紙|造紙工業|3 1 8|87 87 -13 37|0.9 143
1907 永豐餘|造紙工業|8 7 11|96 96 1 6|0.6 46
2002 中鋼|鋼鐵工業|2 1 9|88 88 -1 0|0.8 1091
2006 東和鋼鐵|鋼鐵工業|5 0 5|86 86 0 12|1.7 217
2009 第一銅|鋼鐵工業|13 10 3|70 70 -3 -13|0.5 89
2010 春源|鋼鐵工業|1 6 3|92 92 -4 13|1.5 51
2013 中鋼構|鋼鐵工業|-6 -10 -6|97 97 -0 5|1.8 7
2014 中鴻|鋼鐵工業|4 -10 20|86 86 -5 11|0.5 100
2015 豐興|鋼鐵工業|-8 -9 6|91 91 -1 4|1.0 25
2020 美亞|鋼鐵工業|-10 -9 -9|90 90 -6 -1|0.6 10
2023 燁輝|鋼鐵工業|-3 -6 4|84 87 -4 -8|1.1 26
2025 千興|鋼鐵工業|562 267 191|86 86 17 40|0.9 10
2027 大成鋼|鋼鐵工業|43 35 14|94 94 13 18|0.7 823
2029 盛餘|鋼鐵工業|-9 -5 8|85 94 1 -1|0.8 5
2030 彰源|鋼鐵工業|38 15 23|91 91 19 35|0.7 28
2031 新光鋼|鋼鐵工業|25 5 4|89 93 1 7|0.7 48
2032 新鋼|鋼鐵工業|29 15 10|87 87 1 18|0.7 12
2034 允強|鋼鐵工業|-9 -2 19|88 89 -0 -3|0.8 30
2038 海光|鋼鐵工業|-18 -15 4|78 79 -15 -7|0.7 6
2049 上銀|電機機械|28 22 17|85 85 53 77|0.4 1144
2059 川湖|電子零組|172 97 29|100 100 141 105|0.7 3991
2061 風青|電器電纜|16 8 8|95 95 292 253|0.4 39
2062 橋椿|居家生活|13 19 20|79 81 -7 -11|0.5 5
2066 世德|電機機械|8 6 10|87 90 33 32|1.3 10
2069 運錩|鋼鐵工業|11 -5 5|92 92 4 9|0.5 8
2070 精湛|電機機械|-11 23 15|75 75 65 65|0.2 26
2072 世紀風電|綠能環保|81 75 na|na na -17 na|1.0 101
2101 南港|橡膠工業|159 249 202|70 83 -11 -15|0.7 70
2103 台橡|橡膠工業|33 19 22|94 94 9 31|0.6 117
2104 國際中橡|橡膠工業|-31 -19 -0|75 75 -15 -13|1.2 34
2105 正新|橡膠工業|1 6 10|75 91 2 6|0.7 767
2106 建大|橡膠工業|-2 5 7|76 83 -4 -13|0.9 14
2107 厚生|橡膠工業|7 5 7|99 99 8 11|0.8 10
2108 南帝|橡膠工業|16 29 35|85 85 7 27|0.5 47
2114 鑫永銓|橡膠工業|7 7 -3|99 99 7 5|0.8 8
2201 裕隆|汽車工業|-3 -2 6|62 77 -1 -20|0.7 71
2204 中華|汽車工業|6 2 -4|88 93 2 -7|0.8 57
2206 三陽工業|汽車工業|-6 -7 -5|91 96 4 1|1.1 74
2207 和泰車|汽車工業|13 15 12|78 83 0 -14|0.7 458
2208 台船|航運業|-82 8 -14|64 77 -8 -9|1.7 63
2211 長榮鋼|鋼鐵工業|25 11 5|78 91 -3 -8|0.7 58
2221 大甲|其他|19 11 11|91 91 56 65|0.5 36
2228 劍麟|汽車工業|2 -3 1|69 78 -1 -20|0.6 14
2230 泰茂|居家生活|63 109 67|24 27 -19 -73|0.5 6
2231 為升|汽車工業|-24 -14 4|74 76 -12 13|1.1 35
2233 宇隆|汽車工業|1 4 14|61 61 7 19|1.8 359
2236 百達-KY|汽車工業|27 34 -207|100 100 45 39|1.8 40
2241 艾姆勒|汽車工業|40 36 5|86 86 55 18|0.8 173
2243 宏旭-KY|汽車工業|17 28 -54|100 100 184 434|0.3 52
2247 汎德永業|汽車工業|-24 -29 -6|75 84 5 -13|0.8 22
2250 IKKA-KY|汽車工業|-15 -11 1|66 89 14 -4|2.1 7
2258 鴻華先進-創|汽車工業|58 16 61|75 76 25 -20|0.8 27
2301 光寶科|電腦及週|30 26 6|88 88 56 37|0.7 6653
2302 麗正|半導體業|22 18 6|100 100 195 189|1.7 263
2303 聯電|半導體業|18 11 7|95 95 199 238|1.1 46673
2305 全友|電腦及週|98 85 54|98 98 140 241|0.4 111
2308 台達電|電子零組|44 42 5|79 79 45 112|1.3 28564
2312 金寶|其他電子|-8 -8 2|82 82 64 55|0.9 1414
2313 華通|電子零組|13 7 -0|74 74 -10 119|0.4 10519
2316 楠梓電|電子零組|39 43 19|93 93 124 112|0.3 935
2317 鴻海|其他電子|40 38 16|80 80 32 11|0.7 18399
2323 中環|光電業|17 7 4|85 85 4 5|0.9 162
2324 仁寶|電腦及週|22 18 27|74 74 28 20|0.6 2964
2327 國巨*|電子零組|47 31 12|100 100 372 416|1.1 57551
2328 廣宇|電子零組|1 -15 -1|85 86 23 13|0.4 287
2329 華泰|半導體業|4 6 -16|77 77 8 8|0.4 489
2330 台積電|半導體業|30 31 3|100 100 43 69|1.0 98869
2331 精英|電腦及週|-17 9 -14|69 69 -0 -10|0.7 86
2332 友訊|通信網路|13 12 12|87 87 18 11|1.1 124
2337 旺宏|半導體業|176 142 88|77 77 24 273|1.0 11634
2338 光罩|半導體業|-8 -5 11|92 92 23 43|0.6 271
2340 台亞|半導體業|6 -4 -3|81 81 45 30|0.8 293
2342 茂矽|半導體業|-3 -6 2|94 94 95 89|0.3 309
2344 華邦電|半導體業|182 152 88|86 86 111 162|1.0 44121
2345 智邦|通信網路|57 52 -51|99 99 76 124|0.9 8197
2347 聯強|電子通路|129 92 66|99 99 23 59|1.2 769
2348 海悅|其他|-55 -67 -53|68 85 -6 -13|0.5 58
2349 錸德|光電業|-2 -4 -6|79 79 0 -15|0.6 64
2351 順德|半導體業|37 25 22|90 90 118 170|1.1 1454
2352 佳世達|電腦及週|-2 2 1|85 93 42 34|2.6 281
2353 宏碁|電腦及週|37 36 18|77 77 22 30|0.7 1677
2354 鴻準|其他電子|-41 -50 -91|72 84 9 -11|0.4 498
2355 敬鵬|電子零組|12 5 4|78 78 2 62|0.2 583
2356 英業達|電腦及週|35 40 26|78 78 67 55|0.5 2571
2357 華碩|電腦及週|9 30 -0|75 75 27 28|1.4 4814
2359 所羅門|其他電子|67 14 3|80 89 24 4|0.4 342
2360 致茂|其他電子|133 108 52|87 87 56 200|0.6 6062
2362 藍天|電腦及週|10 8 16|83 83 15 6|0.9 100
2363 矽統|半導體業|89 69 -363|97 97 59 53|2.6 577
2364 倫飛|電腦及週|3 14 7|57 84 14 -1|0.5 18
2365 昆盈|電腦及週|26 15 10|68 82 12 -4|0.6 78
2367 燿華|電子零組|16 -7 5|69 69 -27 94|0.3 1277
2368 金像電|電子零組|87 70 4|82 82 43 89|0.8 7123
2369 菱生|半導體業|39 34 12|86 86 36 71|1.3 598
2371 大同|電機機械|-14 -3 -9|62 63 -13 -15|0.7 344
2374 佳能|光電業|28 61 -11|69 78 10 -4|0.9 463
2375 凱美|電子零組|2 1 -4|100 100 215 159|1.6 2371
2376 技嘉|電腦及週|5 51 15|85 85 52 44|0.6 3093
2377 微星|電腦及週|-24 -19 -26|98 98 71 48|0.9 2619
2379 瑞昱|半導體業|22 13 10|92 92 73 70|1.4 5184
2382 廣達|電腦及週|94 101 44|89 89 34 41|0.4 8190
2383 台光電|電子零組|115 88 34|95 95 113 243|0.4 11141
2385 群光|電子零組|-11 -6 2|73 73 -10 -9|1.2 712
2387 精元|電腦及週|-13 -3 14|94 95 4 14|1.1 26
2388 威盛|半導體業|88 81 87|81 81 36 29|0.4 429
2390 云辰|其他電子|21 -4 7|93 93 20 22|0.7 14
2392 正崴|電子零組|16 4 8|61 84 4 -2|0.5 71
2393 億光|光電業|10 1 5|94 94 4 28|0.9 236
2395 研華|電腦及週|32 29 11|96 96 58 77|0.7 1423
2397 友通|電腦及週|27 31 17|72 89 12 -3|0.8 31
2399 映泰|電腦及週|48 16 18|92 92 65 91|0.5 383
2401 凌陽|半導體業|29 22 19|89 89 60 53|1.1 414
2402 毅嘉|電子零組|14 14 2|86 86 37 4|0.2 429
2404 漢唐|其他電子|85 96 22|94 94 58 36|1.0 5820
2405 輔信|電腦及週|8 11 2|79 79 12 -7|0.5 83
2406 國碩|光電業|121 142 47|96 96 23 48|2.2 866
2408 南亞科|半導體業|730 669 278|83 83 112 139|0.8 47062
2409 友達|光電業|-1 -2 3|94 94 111 171|1.5 13442
2412 中華電|通信網路|5 7 2|97 97 6 8|1.4 1935
2413 環科|電子零組|41 25 15|78 78 -1 31|0.4 200
2414 精技|電子通路|73 47 23|93 93 39 43|0.8 30
2415 錩新|電子零組|6 4 -7|99 99 28 43|6.2 11
2417 圓剛|電腦及週|3 20 9|77 77 31 24|0.3 49
2419 仲琦|通信網路|-27 3 4|74 74 -14 11|0.2 46
2420 新巨|電子零組|-9 -0 3|93 93 21 20|0.8 42
2421 建準|電子零組|15 17 -5|80 90 23 -3|0.5 431
2423 固緯|其他電子|28 23 7|91 91 63 37|0.4 14
2425 承啟|電腦及週|95 81 31|96 96 66 41|4.1 119
2426 鼎元|光電業|3 -7 2|76 76 128 327|0.8 1399
2427 三商電|資訊服務|-74 -33 -80|67 81 -3 -19|0.5 19
2428 興勤|電子零組|30 20 13|96 96 103 75|0.9 796
2429 銘旺科|光電業|20 20 -13|32 58 22 -41|1.6 21
2431 聯昌|電子零組|-36 -47 -17|64 64 -2 -1|0.6 5
2434 統懋|半導體業|-9 -5 -1|100 100 66 54|4.0 18
2436 偉詮電|半導體業|26 27 8|91 91 24 53|0.4 284
2438 翔耀|光電業|13 9 -21|71 75 -10 -2|0.6 5
2439 美律|通信網路|6 9 -1|79 82 7 -10|0.8 182
2440 太空梭|電子零組|45 24 27|82 82 19 15|0.4 14
2441 超豐|半導體業|21 16 2|97 97 63 58|0.8 1125
2442 新美齊|建材營造|-21 253 -818|65 73 -4 -26|0.5 43
2444 兆勁|通信網路|-26 -22 2|84 84 2 7|0.6 9
2449 京元電子|半導體業|37 36 1|94 94 27 50|0.9 10908
2450 神腦|通信網路|9 22 10|97 97 5 5|0.5 9
2451 創見|半導體業|470 482 241|72 72 24 43|0.8 1997
2453 凌群|資訊服務|7 6 -1|87 87 8 4|0.4 26
2454 聯發科|半導體業|5 5 -1|93 93 191 218|1.0 52706
2455 全新|通信網路|47 34 11|81 81 46 136|0.2 857
2457 飛宏|電子零組|-10 -11 -1|74 74 18 -4|0.8 243
2458 義隆|半導體業|4 10 11|96 96 49 45|2.6 729
2459 敦吉|其他電子|28 10 8|96 96 5 4|0.5 15
2460 建通|電子零組|72 60 33|89 89 46 87|1.4 55
2461 光群雷|其他電子|10 0 -1|85 85 -3 15|0.9 36
2462 良得電|電子零組|2 -6 -1|84 84 9 4|0.7 25
2464 盟立|其他電子|31 21 27|95 95 182 207|0.8 1841
2465 麗臺|電腦及週|135 131 67|80 80 37 17|0.3 103
2466 冠西電|光電業|-33 -36 -9|78 100 56 6|3.5 29
2467 志聖|電子零組|75 80 31|98 98 61 178|0.8 954
2468 華經|資訊服務|-25 -19 -18|50 78 4 -19|0.3 35
2471 資通|資訊服務|4 4 -5|95 96 5 5|0.5 10
2472 立隆電|電子零組|30 18 11|94 94 237 303|2.0 4386
2474 可成|其他電子|-48 -36 -26|79 79 8 4|0.8 1484
2476 鉅祥|電子零組|49 38 18|98 98 58 45|0.8 548
2478 大毅|電子零組|16 14 7|93 93 288 301|0.2 606
2480 敦陽科|資訊服務|16 11 -1|90 100 19 9|1.0 90
2481 強茂|半導體業|14 14 7|100 100 129 137|0.5 3585
2483 百容|電子零組|15 15 11|98 98 171 203|3.3 317
2484 希華|電子零組|5 0 -1|100 100 178 282|1.6 2329
2485 兆赫|通信網路|11 83 -26|64 64 -34 79|0.3 805
2486 一詮|光電業|31 24 11|75 75 75 151|0.7 1989
2488 漢平|其他電子|26 14 19|99 99 13 19|0.7 7
2489 瑞軒|光電業|9 11 8|74 74 34 185|0.4 1101
2491 吉祥全|光電業|6 -2 8|89 89 160 81|0.9 31
2492 華新科|電子零組|16 15 7|98 98 415 420|0.2 1828
2493 揚博|電子零組|25 5 3|100 100 200 220|0.3 720
2495 普安|電腦及週|87 62 44|93 93 50 60|0.7 582
2497 怡利電|汽車工業|36 24 25|86 86 20 20|0.4 44
2498 宏達電|通信網路|-22 -11 -0|59 86 12 -12|0.6 403
2501 國建|建材營造|-2 99 29|89 89 6 1|0.7 135
2504 國產|建材營造|-6 -9 -7|83 90 0 -6|1.9 178
2505 國揚|建材營造|-25 -77 -22676|89 89 -6 -10|0.5 6
2515 中工|建材營造|57 47 38|73 73 1 0|1.0 127
2520 冠德|建材營造|52 43 36|68 94 8 -2|0.9 80
2524 京城|建材營造|-1 -38 22|69 81 -5 -16|0.5 6
2527 宏璟|建材營造|-10 1294 1008|100 100 41 44|1.4 40
2528 皇普|建材營造|506 102 -304144|73 76 -11 -24|1.0 14
2530 華建|建材營造|-99 281 254|65 67 -18 -30|0.8 16
2534 宏盛|建材營造|-85 -90 -76|71 86 -9 -13|1.1 24
2535 達欣工|建材營造|1 2 -49|92 92 35 52|0.7 55
2536 宏普|建材營造|367 72 -2091|70 78 -6 -21|1.2 17
2537 聯上發|建材營造|128 21870 14768|87 87 6 -12|0.5 19
2539 櫻花建|建材營造|419 295 na|57 78 -18 -18|0.6 46
2540 愛山林|建材營造|-71 -27 -22|64 92 12 7|0.5 43
2542 興富發|建材營造|2114 2577 1640|93 93 22 8|0.7 710
2543 皇昌|建材營造|86 56 36|44 49 -34 -38|0.4 77
2545 皇翔|建材營造|-86 37 72|81 96 7 -2|0.6 14
2546 根基|建材營造|25 13 -29|96 96 20 8|0.6 15
2547 日勝生|建材營造|70 35 33|93 98 7 5|1.0 52
2548 華固|建材營造|9204 39836 20269|83 83 -9 -8|0.7 359
2597 潤弘|建材營造|20 13 -8|88 88 20 8|0.4 147
2603 長榮|航運業|31 6 26|84 84 0 8|0.9 4742
2605 新興|航運業|16 15 -5|69 69 -29 13|0.8 214
2606 裕民|航運業|42 33 22|86 86 7 1|0.6 334
2607 榮運|航運業|33 10 26|75 82 -4 -15|0.9 25
2608 嘉里大榮|航運業|-6 -1 -2|87 92 -0 -8|0.5 10
2609 陽明|航運業|22 10 31|74 77 -2 -4|0.6 1783
2610 華航|航運業|28 21 16|93 93 26 13|1.8 1467
2612 中航|航運業|12 9 8|72 78 0 -11|0.8 29
2613 中櫃|航運業|4 5 1|79 81 -6 -4|0.7 6
2614 東森|其他|-5 -6 -2|77 78 -12 -19|0.6 13
2615 萬海|航運業|23 8 23|79 90 2 -0|0.6 764
2617 台航|航運業|33 18 14|89 90 -1 -3|0.9 21
2618 長榮航|航運業|22 20 16|98 98 29 20|1.3 2426
2630 亞航|航運業|-29 -22 -21|72 94 10 -4|3.9 35
2633 台灣高鐵|航運業|4 5 1|92 95 1 -6|1.2 357
2634 漢翔|航運業|19 8 6|84 98 20 9|4.2 214
2636 台驊控股|航運業|11 6 24|94 98 3 5|0.8 29
2637 慧洋-KY|航運業|46 34 28|90 90 11 8|0.7 394
2640 大車隊|數位雲端|8 6 1|80 80 -13 19|1.1 6
2641 正德|航運業|-0 6 -28|80 86 2 -11|0.6 35
2645 長榮航太|航運業|11 12 -1|100 100 40 39|2.0 226
2646 星宇航空|航運業|41 35 13|80 88 0 -11|1.3 145
2704 國賓|觀光餐旅|-2 4 1|95 95 4 1|0.7 7
2707 晶華|觀光餐旅|2 3 -3|93 97 3 -0|0.6 29
2723 美食-KY|觀光餐旅|-5 -14 -2|78 87 -2 -6|0.9 22
2727 王品|觀光餐旅|15 12 4|99 99 8 14|1.2 126
2729 瓦城|觀光餐旅|11 9 5|82 89 -8 -10|1.8 9
2731 雄獅|觀光餐旅|10 10 4|88 88 4 -3|0.8 179
2739 寒舍|觀光餐旅|-3 3 1|92 98 13 6|1.7 6
2743 山富|觀光餐旅|6 -5 -10|66 79 -10 -17|0.8 7
2745 五福|觀光餐旅|23 17 2|74 97 0 0|0.8 25
2748 雲品|觀光餐旅|8 2 0|80 88 1 -7|0.7 5
2753 八方雲集|觀光餐旅|13 9 2|89 98 5 -2|1.7 87
2755 揚秦|觀光餐旅|16 17 -2|92 92 -4 14|1.5 6
2762 世界健身-KY|運動休閒|7 8 -3|92 92 15 14|1.3 12
2801 彰銀|金融保險|25 19 6|99 99 17 14|2.0 720
2812 台中銀|金融保險|28 35 19|85 94 -3 -7|0.7 334
2816 旺旺保|金融保險|-7 13 7|100 100 15 21|0.7 14
2820 華票|金融保險|89 61 -4|99 99 6 5|1.8 52
2832 台產|金融保險|14 3 3|100 100 31 20|0.9 20
2834 臺企銀|金融保險|23 11 6|98 98 17 9|1.0 830
2836 高雄銀|金融保險|14 4 -8|94 94 1 -3|0.7 24
2838 聯邦銀|金融保險|61 44 21|99 99 10 14|1.1 51
2845 遠東銀|金融保險|22 22 11|96 98 4 1|1.3 272
2850 新產|金融保險|19 10 4|98 98 28 27|0.5 81
2851 中再保|金融保險|-41 55 37|94 94 24 46|1.9 121
2852 第一保|金融保險|1 -3 -0|100 100 10 1|0.7 15
2855 統一證|金融保險|428 455 257|89 89 65 117|0.6 609
2880 華南金|金融保險|33 22 13|96 96 11 15|0.8 1337
2881 富邦金|金融保險|139 73 -53|91 91 47 29|1.1 5912
2882 國泰金|金融保險|200 63 39|85 85 40 28|1.7 5339
2883 凱基金|金融保險|275 99 855|95 95 52 65|1.0 3427
2884 玉山金|金融保險|25 28 3|96 96 8 2|1.3 2117
2885 元大金|金融保險|70 78 51|96 96 47 63|1.0 2063
2886 兆豐金|金融保險|18 12 6|99 99 20 13|1.7 1848
2887 台新新光金|金融保險|1119 509 305|100 100 44 60|0.7 3208
2889 國票金|金融保險|148 1280 933|84 84 -0 -10|1.4 115
2890 永豐金|金融保險|83 74 37|100 100 30 38|1.5 2316
2891 中信金|金融保險|32 31 -2|98 98 38 40|0.8 3697
2892 第一金|金融保險|19 17 4|100 100 18 12|1.4 1722
2897 王道銀行|金融保險|40 36 16|98 98 4 13|0.7 61
2903 遠百|貿易百貨|1 -0 -0|94 95 2 3|2.2 92
2905 三商|貿易百貨|-56 -10 -15|87 90 3 -9|0.7 11
2912 統一超|貿易百貨|5 5 1|86 91 -0 1|0.7 800
2913 農林|貿易百貨|-19 -13 -5|66 79 -12 -22|1.1 33
2915 潤泰全|貿易百貨|-22 -26 -3|92 93 10 -8|0.6 187
3002 歐格|電腦及週|49 24 -8|75 79 20 -17|1.4 12
3003 健和興|電子零組|53 34 23|94 94 36 35|0.7 112
3004 豐達科|鋼鐵工業|56 36 11|94 98 43 33|0.6 77
