# 2024-11-01 全池(1181 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3014 聯陽|半導體業|-2 4 -6|75 75 -6 -17|0.8 93
3015 全漢|電子零組|-11 -10 4|92 93 5 0|0.4 15
3016 嘉晶|半導體業|9 2 10|81 81 -7 -4|0.7 18
3017 奇鋐|電腦及週|18 21 -0|79 79 9 -4|0.7 5170
3019 亞光|光電業|37 45 23|80 80 19 68|0.4 648
3021 鴻名|電子零組|19 30 18|89 89 36 46|2.8 25
3022 威強電|電腦及週|7 1 15|79 79 -5 2|0.5 36
3023 信邦|電子零組|2 2 7|80 80 -11 -3|1.4 219
3024 憶聲|光電業|-20 10 2|75 75 -23 -8|0.3 14
3025 星通|通信網路|43 146 51|90 90 28 19|0.5 520
3026 禾伸堂|電子零組|-8 -1 6|89 90 1 -8|0.5 9
3027 盛達|通信網路|8 18 -18|70 76 -8 -24|0.5 12
3028 增你強|電子通路|1 6 -5|93 94 -1 -5|0.4 9
3029 零壹|資訊服務|36 31 9|87 87 3 34|2.8 237
3030 德律|其他電子|60 66 15|71 71 -5 15|0.5 162
3031 佰鴻|光電業|-6 13 7|83 83 9 11|0.8 32
3032 偉訓|電子零組|-17 -23 -21|74 81 -3 -17|0.3 25
3033 威健|電子通路|34 28 9|92 92 4 -1|0.5 106
3034 聯詠|半導體業|-7 -4 -5|78 80 -4 -22|0.8 1128
3035 智原|半導體業|-4 -3 9|51 64 -20 -18|1.8 1050
3036 文曄|電子通路|34 58 -5|65 84 13 -25|0.5 344
3037 欣興|電子零組|24 19 19|77 77 0 -9|1.4 3390
3038 全台|光電業|-17 -22 -2|70 78 -9 -19|0.7 7
3040 遠見|其他|-10 -16 -7|86 86 27 37|1.2 22
3042 晶技|電子零組|17 19 4|100 100 14 13|1.2 282
3044 健鼎|電子零組|5 9 -0|81 81 -2 -6|0.9 252
3045 台灣大|通信網路|11 9 0|96 96 7 9|0.6 574
3046 建碁|電腦及週|3 36 -9|76 83 -4 -11|0.3 8
3047 訊舟|通信網路|61 104 64|78 78 -10 147|0.4 183
3048 益登|電子通路|2 10 4|76 76 -13 68|0.3 85
3049 精金|光電業|78 54 70|86 86 24 35|0.5 161
3050 鈺德|光電業|-13 5 0|72 72 -20 -11|0.5 15
3051 力特|光電業|-1 -7 9|76 94 5 -7|1.3 18
3055 蔚華科|電子通路|-6 -25 4|72 72 3 -8|4.6 37
3056 富華新|建材營造|59 -39 -32|82 82 -15 -5|0.5 35
3058 立德|電子零組|-18 -14 2|74 83 4 -12|0.9 12
3059 華晶科|光電業|-15 -18 6|78 78 -7 -12|0.4 23
3060 銘異|電腦及週|25 23 -13|76 76 -1 1|1.4 52
3062 建漢|通信網路|-41 -14 3|94 94 26 61|0.7 521
3066 李洲|光電業|-1 15 13|87 87 32 40|0.3 34
3071 協禧|電腦及週|2 8 12|75 75 -7 -8|0.9 11
3073 天方能源|綠能環保|5 4 20|64 64 -19 108|0.2 22
3078 僑威|電子零組|-38 -30 -26|76 85 -3 -13|0.7 29
3081 聯亞|通信網路|76 81 72|90 90 197 163|1.7 610
3083 網龍|文化創意|-32 31 -3|80 80 -2 -7|1.4 10
3086 華義*|文化創意|12 21 -8|74 74 23 69|0.7 67
3088 艾訊|電腦及週|35 17 20|89 89 14 21|2.0 52
3090 日電貿|電子零組|11 14 3|87 87 -5 -9|0.8 18
3092 鴻碩|電子零組|-16 -8 -2|95 100 13 4|4.0 7
3093 港建*|其他電子|364 95 102|92 92 6 6|1.0 9
3094 聯傑|半導體業|-3 -7 19|75 77 -2 1|0.3 11
3105 穩懋|半導體業|-11 4 -28|66 66 -8 -15|1.1 273
3122 笙泉|半導體業|2 3 -8|58 58 -20 -13|0.4 7
3130 一零四|數位雲端|8 6 -2|91 91 -4 -8|1.6 6
3131 弘塑|半導體業|15 21 9|80 80 19 62|0.7 1308
3138 耀登|通信網路|15 2 1|67 81 -4 -14|0.6 12
3141 晶宏|半導體業|-11 -17 -2|86 86 6 -3|0.5 77
3147 大綜|資訊服務|26 38 12|84 84 19 2|0.2 56
3149 正達|光電業|44 32 22|85 85 57 73|0.7 837
3152 璟德|通信網路|5 8 -8|62 76 -3 -22|1.2 15
3162 精確|電機機械|96 63 40|77 91 19 6|0.9 55
3163 波若威|通信網路|-33 -38 -20|81 81 -9 40|0.3 1061
3167 大量|電機機械|129 137 61|87 87 106 132|1.4 1255
3169 亞信|半導體業|-22 -8 -4|69 76 -6 -14|0.6 11
3188 鑫龍騰|建材營造|15 288 na|51 51 -43 -16|0.3 17
3189 景碩|半導體業|34 36 28|82 82 3 14|0.9 877
3202 樺晟|電子零組|8 17 -8|74 74 -6 16|0.8 6
3207 耀勝|電子零組|45 64 53|82 82 -11 -16|1.1 38
3209 全科|電子通路|-10 -3 8|96 96 21 26|1.1 293
3211 順達|電腦及週|-9 -16 -2|95 95 1 13|1.2 62
3213 茂訊|電腦及週|-30 -20 -25|84 84 0 2|0.3 32
3217 優群|電子零組|16 17 -2|87 95 14 8|3.7 117
3218 大學光|生技醫療|-4 2 -2|72 82 -5 -14|0.5 46
3219 倚強科|其他電子|-15 -16 -9|79 79 30 56|3.8 15
3221 台嘉碩|通信網路|-6 1 2|78 84 -5 -5|0.8 5
3227 原相|半導體業|32 42 -14|89 89 47 61|0.3 857
3228 金麗科|半導體業|-8 20 -31|44 53 -1 -29|1.2 155
3230 錦明|光電業|-47 -45 -14|81 81 125 300|0.7 112
3231 緯創|電腦及週|24 25 13|87 97 19 0|1.8 3163
3234 光環|通信網路|-18 -19 -13|81 81 21 -6|1.4 119
3257 虹冠電|半導體業|-32 -33 -85|90 95 34 12|2.1 116
3260 威剛|半導體業|-3 11 -27|74 74 -6 -23|0.5 131
3264 欣銓|半導體業|-16 -10 -4|69 77 -14 -19|0.9 157
3265 台星科|半導體業|6 9 -3|76 76 1 -18|0.6 95
3284 太普高|其他|71 100 47|53 53 -31 13|0.3 17
3289 宜特|其他電子|33 20 12|98 98 47 47|0.5 389
3290 東浦|電子零組|4 11 7|87 87 20 38|1.4 136
3293 鈊象|文化創意|31 31 4|93 93 46 115|0.8 2719
3294 英濟|電子零組|-18 -7 -14|52 69 -4 -18|0.2 18
3296 勝德|電子零組|-11 -7 -5|87 87 9 7|1.8 24
3303 岱稜|其他電子|8 33 9|87 87 31 79|0.3 110
3305 昇貿|其他電子|40 42 26|82 82 -9 1|0.3 48
3306 鼎天|通信網路|-33 -24 -23|83 83 1 5|0.4 22
3312 弘憶股|電子通路|2 15 2|62 62 -14 38|0.3 167
3317 尼克森|半導體業|-11 -5 -2|81 90 2 0|0.7 6
3322 建舜電|電子零組|-23 -21 -29|70 80 -3 -12|0.3 6
3324 雙鴻|其他電子|15 21 0|65 65 2 -25|0.9 2607
3325 旭品|電腦及週|-14 -12 -15|60 72 -4 -23|5.2 5
3338 泰碩|電子零組|-20 -10 -18|70 70 -20 -11|0.4 31
3339 泰谷|光電業|31 31 8|79 79 5 4|0.2 39
3346 麗清|汽車工業|-2 6 -12|72 88 3 -5|0.9 12
3354 律勝|電子零組|28 10 -14|82 82 36 22|0.6 40
3357 臺慶科|電子零組|42 39 26|85 85 -2 -6|0.4 24
3360 尚立|電子通路|61 54 73|80 90 18 21|1.0 25
3362 先進光|光電業|10 11 -3|77 77 -1 12|0.5 227
3363 上詮|通信網路|25 17 8|83 83 34 60|0.8 1022
3372 典範|半導體業|-20 -4 -17|68 68 -9 -2|1.2 6
3374 精材|半導體業|5 15 5|75 75 -7 83|0.3 1064
3376 新日興|電子零組|29 29 -10|67 67 -10 6|0.3 490
3379 彬台|電機機械|278 180 102|70 70 -25 126|0.3 19
3380 明泰|通信網路|-19 -15 11|90 95 7 9|0.6 81
3390 旭軟|電子零組|-14 10 -10|79 80 0 9|0.2 13
3402 漢科|其他電子|29 30 -2|84 84 7 4|2.7 41
3406 玉晶光|光電業|-25 -13 -53|67 67 -11 0|0.6 521
3413 京鼎|半導體業|55 55 43|88 88 16 9|0.5 477
3416 融程電|電腦及週|-5 16 9|87 87 6 -8|0.5 17
3419 譁裕|通信網路|-25 1 10|84 84 -7 1|0.4 6
3430 奇鈦科|化學工業|3 18 5|83 83 31 50|0.5 184
3437 榮創|光電業|-29 -11 -21|65 81 3 -7|0.3 36
3438 類比科|半導體業|12 17 3|83 90 -1 -1|1.5 17
3441 聯一光電|光電業|29 39 30|93 93 8 6|0.4 7
3443 創意|半導體業|-24 -2 6|63 70 11 -9|1.1 2135
3444 利機|電子通路|18 17 5|61 69 -21 -29|0.6 14
3447 展達|通信網路|79 55 83|100 100 143 171|5.1 147
3450 聯鈞|半導體業|63 49 29|88 88 87 248|1.3 7478
3454 晶睿|光電業|15 -12 19|72 80 4 -10|0.5 9
3455 由田|光電業|16 12 17|98 98 25 62|0.9 158
3466 德晉|通信網路|-56 -35 27|69 69 -12 16|1.1 84
3479 安勤|電腦及週|-13 -4 8|82 87 0 -9|0.4 14
3481 群創|光電業|-4 -4 -10|88 93 -3 8|0.6 865
3483 力致|電腦及週|-2 3 -9|70 70 -0 1|0.5 228
3484 崧騰|電子零組|21 32 23|82 82 9 6|0.5 17
3490 單井|光電業|-17 -23 3|81 81 1 23|2.4 9
3491 昇達科|通信網路|77 71 34|87 87 3 51|0.4 334
3492 長盛|電子零組|-9 17 6|87 87 27 54|0.4 8
3498 陽程|其他電子|148 35 78|89 89 39 102|0.6 400
3499 環天科|通信網路|26 48 2|80 80 1 7|0.4 9
3501 維熹|電子零組|-0 17 10|82 82 -8 4|0.7 19
3504 揚明光|光電業|-5 -6 11|76 88 3 1|0.6 8
3508 位速|其他電子|-22 -18 6|91 91 7 22|2.3 11
3511 矽瑪|電子零組|66 28 57|91 91 31 33|0.4 79
3515 華擎|電腦及週|3 31 9|68 86 2 -2|0.7 57
3518 柏騰|其他電子|-4 6 6|78 78 -14 22|0.6 29
3520 華盈|電子零組|11 44 21|89 89 12 34|1.8 12
3522 御嵿|觀光餐旅|96 28 7|76 76 -1 26|0.1 10
3526 凡甲|電子零組|38 33 -1|96 96 25 27|1.0 139
3529 力旺|半導體業|7 12 -6|96 96 55 45|1.3 2429
3530 晶相光|半導體業|25 37 26|72 87 11 4|0.9 25
3532 台勝科|半導體業|-18 -16 -1|67 69 -18 -26|1.2 55
3533 嘉澤|電子零組|26 24 9|95 95 20 15|1.4 2170
3535 晶彩科|光電業|-94 -47 -188|71 71 -20 144|0.4 175
3537 堡達|電子零組|-6 -5 -7|82 82 -7 36|0.4 40
3540 曜越|電腦及週|-18 -25 -18|67 72 -6 -6|0.4 8
3545 敦泰|半導體業|12 7 -1|64 92 3 -1|0.6 138
3546 宇峻|文化創意|15 8 5|94 94 0 9|2.0 6
3548 兆利|電子零組|-24 -17 -48|53 70 -7 -28|0.3 131
3550 聯穎|電子零組|-14 -11 -5|77 77 49 51|0.3 127
3551 世禾|綠能環保|15 17 9|94 94 60 38|4.0 680
3552 同致|其他電子|-27 -22 -22|71 90 13 -4|8.2 12
3557 嘉威|居家生活|-16 20 2|91 91 -6 -0|1.2 10
3558 神準|通信網路|-21 -29 4|63 79 -1 -10|1.2 27
3563 牧德|光電業|20 -13 27|79 85 18 -15|1.1 111
3564 其陽|通信網路|30 53 44|67 67 -1 27|0.4 95
3576 聯合再生|光電業|-49 -49 8|77 78 -6 3|0.7 45
3577 泓格|電腦及週|34 16 10|74 83 24 13|0.3 7
3580 友威科|其他電子|-18 -19 -11|79 79 4 91|0.5 380
3581 博磊|半導體業|3 -6 1|99 99 85 154|2.1 231
3583 辛耘|半導體業|39 44 5|91 91 17 26|0.4 2113
3587 閎康|其他電子|11 10 3|87 91 1 5|0.4 175
3588 通嘉|半導體業|19 29 -4|68 85 13 -7|0.4 134
3591 艾笛森|光電業|28 27 -0|81 81 0 6|0.8 117
3592 瑞鼎|半導體業|25 24 -12|68 78 -8 -25|0.7 96
3594 磐儀|電腦及週|-8 -6 13|77 77 -4 -2|0.2 8
3596 智易|通信網路|-16 -12 -14|81 96 12 0|1.3 162
3597 映興|電子零組|61 38 45|96 96 40 49|3.0 15
3605 宏致|電子零組|28 22 14|90 90 17 42|0.4 243
3607 谷崧|電子零組|23 25 11|89 89 9 28|0.9 18
3611 鼎翰|電腦及週|-1 6 6|96 99 11 3|0.4 7
3615 安可|光電業|-12 -12 -12|86 86 32 42|1.1 288
3617 碩天|其他電子|5 6 2|92 92 25 19|0.5 180
3622 洋華|光電業|-28 -7 -30|79 79 10 15|0.3 59
3624 光頡|電子零組|12 9 10|82 85 -7 -5|0.3 12
3645 達邁|電子零組|17 22 -13|76 76 4 3|0.2 40
3652 精聯|電腦及週|1 15 11|79 79 -10 45|1.0 20
3653 健策|電子零組|17 10 4|93 93 38 58|0.7 1299
3661 世芯-KY|半導體業|83 96 6|46 70 -12 -26|1.3 4546
3663 鑫科|其他電子|100 115 55|83 83 14 107|0.9 368
3665 貿聯-KY|其他電子|7 8 9|95 95 24 110|0.7 1328
3673 TPK-KY|光電業|1 3 4|78 78 -2 15|0.3 119
3675 德微|半導體業|29 37 15|72 72 -7 -2|2.2 337
3679 新至陞|電子零組|21 20 2|89 89 -3 -3|0.6 6
3680 家登|半導體業|17 45 7|91 91 17 39|0.7 538
3686 達能|半導體業|3 56 -405|72 72 -20 29|1.8 9
3687 歐買尬|數位雲端|6 8 3|91 91 26 20|7.8 41
3689 湧德|電子零組|-5 -18 -1|92 92 23 51|1.1 242
3691 碩禾|光電業|179 190 25|53 53 -23 -42|0.6 19
3693 營邦|電腦及週|-19 -7 -19|65 78 -9 8|0.3 65
3694 海華|通信網路|1 -4 -1|74 77 1 -3|0.4 20
3701 大眾控|電腦及週|-8 -9 -10|59 78 4 -19|1.6 8
3702 大聯大|電子通路|49 37 12|78 78 -10 -15|0.7 359
3703 欣陸|建材營造|-17 9 5|74 77 -16 -22|0.8 47
3704 合勤控|通信網路|-6 -6 10|76 100 16 8|4.3 67
3705 永信|生技醫療|13 22 7|92 92 10 16|0.4 23
3706 神達|電腦及週|33 58 38|82 94 8 8|0.6 174
3707 漢磊|半導體業|-13 -17 3|72 82 -6 -16|0.7 62
3708 上緯投控|綠能環保|-4 10 7|69 71 -3 -28|0.5 94
3709 鑫聯大投控|電腦及週|51 46 28|90 90 41 49|6.5 35
3710 連展投控|電子零組|18 22 0|80 80 18 28|1.4 68
3711 日月光投控|半導體業|4 4 4|80 80 7 2|0.9 2407
3712 永崴投控|電腦及週|3 29 -30|75 75 -8 19|0.3 45
3714 富采|光電業|-4 9 -2|97 97 15 8|0.7 129
3715 定穎投控|電子零組|6 13 -1|62 87 19 6|0.8 896
4102 永日|生技醫療|-34 20 7|82 82 -9 0|1.7 5
4104 佳醫|生技醫療|5 2 -3|93 94 -3 -6|0.8 8
4105 東洋|生技醫療|3 7 -1|89 93 -1 -5|0.9 21
4107 邦特|生技醫療|5 11 5|85 85 -4 4|0.4 8
4109 加捷生醫|生技醫療|18 14 -37|70 70 -15 6|0.6 14
4113 聯上|建材營造|551 72779 -29668|47 47 -43 -39|0.9 25
4114 健喬|生技醫療|14 16 9|96 96 -1 5|0.7 21
4119 旭富|生技醫療|41 68 35|90 96 -1 2|0.7 8
4123 晟德|生技醫療|-9 16 -17|88 88 5 17|1.7 85
4128 中天|生技醫療|4 6 1|72 88 3 -1|0.5 30
4129 聯合|生技醫療|25 21 0|91 91 7 3|0.9 16
4137 麗豐-KY|生技醫療|-30 -15 -21|75 87 3 -13|0.8 39
4142 國光生|生技醫療|44 66 63|68 84 -11 -13|1.0 12
4147 中裕|生技醫療|-29 -10 -43|73 90 1 -4|1.4 34
4155 訊映|生技醫療|104 66 30|89 91 -5 -2|0.3 6
4157 太景*-KY|生技醫療|43 4 -47|84 90 1 -5|0.7 9
4160 訊聯基因|生技醫療|13 10 -7|62 62 -11 52|0.2 9
4161 聿新科|生技醫療|-21 -9 -25|91 92 8 2|0.5 6
4162 智擎|生技醫療|26 -19 -37|91 100 16 15|4.5 27
4164 承業醫|生技醫療|81 28 -0|65 76 -9 -20|1.2 18
4167 松瑞藥|生技醫療|16 16 -18|83 83 -2 2|1.8 23
4174 浩鼎|生技醫療|-13 127 na|74 74 12 10|0.3 69
4190 佐登-KY|生技醫療|-29 -16 5|84 94 17 6|1.7 7
4303 信立|塑膠工業|284 109 75|77 92 -2 -8|0.6 166
4306 炎洲|塑膠工業|20 37 2|81 81 -15 -6|0.4 26
4402 郡都開發|紡織纖維|-95 -78 -27|50 50 -36 -14|0.3 6
4420 光明|紡織纖維|19 46 31|93 93 7 41|0.2 5
4438 廣越|紡織纖維|-10 1 18|91 91 -3 -2|0.8 7
4510 高鋒|電機機械|-31 -23 -16|75 75 9 155|0.3 342
4513 福裕|電機機械|-37 -32 -21|46 46 -42 6|0.2 108
4523 永彰|電機機械|14 -5 -12|60 64 -17 -29|0.2 9
4526 東台|電機機械|-39 -31 -9|80 80 16 42|0.3 203
4527 方方土霖|電機機械|71 10 -9|92 92 34 37|3.2 79
4532 瑞智|電機機械|31 23 -6|83 83 -11 -7|1.4 52
4533 協易機|電機機械|25 38 30|78 78 -14 10|0.4 63
4534 慶騰|電機機械|12 27 8|70 70 -19 89|0.2 10
4536 拓凱|運動休閒|34 32 41|99 99 20 25|1.2 69
4540 全球傳動|電機機械|-2 -20 4|84 84 16 29|0.4 92
4541 晟田|其他|41 26 17|88 89 12 -1|1.4 17
4542 科嶠|電子零組|-69 -63 -42|87 87 42 45|0.4 352
4543 萬在|電機機械|-3 4 5|68 68 -4 -8|0.4 11
4545 銘鈺|電子零組|52 40 32|81 81 14 88|3.6 112
4549 桓達|電機機械|-38 -9 -6|83 83 31 77|0.2 76
4551 智伸科|汽車工業|34 24 27|92 92 42 32|0.3 43
4555 氣立|電機機械|29 26 21|61 63 -18 -36|0.2 23
4557 永新-KY|汽車工業|28 28 7|92 92 27 9|1.3 29
4561 健椿|電機機械|-35 -22 -39|79 79 32 72|0.2 95
4562 穎漢|電機機械|4 8 11|80 80 -4 194|0.2 193
4563 百德|電機機械|-17 31 -2|79 79 55 112|0.2 302
4564 元翎|電機機械|-24 -13 13|82 82 -18 5|0.2 9
4566 時碩工業|電機機械|15 23 17|77 77 -1 72|0.2 209
4569 六方科-KY|汽車工業|19 31 10|81 81 153 167|5.4 232
4571 鈞興-KY|電機機械|1 12 -12|87 87 31 76|0.3 132
4572 駐龍|電機機械|-8 6 -5|86 91 -3 -2|0.5 11
4576 大銀微系統|電機機械|18 18 21|93 93 84 86|0.3 284
4577 達航科技|其他電子|42 37 67|92 92 20 35|3.4 8
4583 台灣精銳|電機機械|11 17 12|91 91 121 186|0.8 1123
4588 玖鼎電力|其他電子|22 8 -39|na 68 -12 -23|0.6 6
4707 磐亞|化學工業|4 15 11|90 90 -2 10|0.3 7
4714 永捷|化學工業|125 78 49|68 79 -12 -13|0.2 27
4716 大立|化學工業|3 9 -1|86 86 50 65|0.8 173
4720 德淵|化學工業|11 10 3|81 81 -16 13|0.4 14
4721 美琪瑪|化學工業|-25 -12 10|78 83 1 -3|2.5 8
4722 國精化|化學工業|8 18 -9|84 84 -2 13|0.3 6
4726 永昕|生技醫療|36 139 105|81 81 -6 9|1.0 32
4729 熒茂|光電業|-3 -6 13|85 85 49 79|0.5 132
4736 泰博|生技醫療|21 23 33|89 98 4 7|0.5 17
4739 康普|化學工業|-15 -13 12|71 82 -4 -4|2.8 8
4743 合一|生技醫療|69 53 -2|59 73 -16 -13|1.6 175
4746 台耀|生技醫療|-5 -8 -17|80 82 -7 -4|0.6 39
4755 三福化|化學工業|-16 2 1|80 85 4 -10|0.4 28
4760 勤凱科技|其他電子|69 34 2|79 79 5 8|0.4 60
4763 材料*-KY|化學工業|23 35 -69|70 87 1 16|0.6 1446
4766 南寶|化學工業|8 12 2|77 77 -10 -17|0.9 120
4768 晶呈科技|化學工業|61 56 45|79 86 9 -16|1.1 96
4770 上品|化學工業|33 44 39|73 78 -12 -18|1.3 92
4771 望隼|生技醫療|-5 7 na|na 63 -17 -36|1.3 28
4807 日成-KY|貿易百貨|56 79 42|100 100 75 79|1.5 16
4903 聯光通|通信網路|-5 18 -14|86 86 71 172|0.7 775
4904 遠傳|通信網路|6 7 -5|95 95 2 7|0.6 404
4906 正文|通信網路|-19 0 9|78 78 -14 8|0.4 96
4907 富宇|建材營造|83 61093 -498924|54 54 -41 -21|0.5 6
4908 前鼎|通信網路|-24 -25 -48|80 83 18 3|0.5 440
4909 新復興|通信網路|367 420 136|66 66 14 46|0.4 1434
4912 聯德控股-KY|電子零組|-4 10 -13|77 77 3 -19|1.5 11
4915 致伸|電子零組|-3 2 10|74 74 -10 -13|1.3 178
4916 事欣科|電腦及週|-2 5 -2|79 79 -4 -8|1.8 15
4919 新唐|半導體業|-13 -11 -3|70 80 2 -16|6.4 202
4927 泰鼎-KY|電子零組|12 11 15|71 71 -18 0|1.3 99
4931 新盛力|電腦及週|43 100 95|93 93 25 14|1.2 18
4933 友輝|光電業|-0 4 -22|87 87 -1 3|0.7 45
4934 太極|光電業|-89 -89 -7|53 59 -27 -31|1.5 9
4935 茂林-KY|光電業|19 28 20|99 99 31 12|0.7 50
4938 和碩|電腦及週|-18 -5 5|83 83 -3 0|0.9 467
4945 陞達科技|半導體業|23 9 -35|60 72 -6 -13|1.6 9
4952 凌通|半導體業|0 11 -4|74 74 -3 8|2.0 21
4953 緯致|資訊服務|14 18 0|80 86 0 -13|0.9 20
4956 光鋐|光電業|41 28 23|91 91 61 94|0.3 203
4958 臻鼎-KY|電子零組|8 23 5|71 71 -18 -5|0.7 719
4960 誠美材|光電業|-16 -10 -14|73 73 -16 0|0.9 15
4961 天鈺|半導體業|23 25 18|84 86 -5 -10|1.6 313
4966 譜瑞-KY|半導體業|0 21 -2|52 76 -7 -10|1.3 366
4967 十銓|半導體業|-20 90 -24|51 51 -22 -20|0.3 117
4968 立積|半導體業|25 24 -3|67 67 -15 -13|0.7 301
4971 IET-KY|半導體業|-32 -29 -31|79 79 34 10|0.4 168
4974 亞泰|電子零組|78 64 52|80 80 31 38|0.6 101
4976 佳凌|光電業|37 47 31|67 67 -10 -5|0.5 14
4977 眾達-KY|通信網路|111 63 102|86 86 52 57|0.5 872
4979 華星光|通信網路|8 8 -46|79 90 45 22|0.5 2618
4991 環宇-KY|半導體業|21 30 -17|100 100 100 126|2.1 106
5009 榮剛|鋼鐵工業|-17 -8 -5|87 89 -0 -8|1.1 92
5014 建錩|鋼鐵工業|6 9 5|92 92 17 40|0.6 43
5202 力新|資訊服務|5 -7 -22|92 92 31 61|5.3 102
5203 訊連|資訊服務|11 9 -5|82 82 -9 2|1.0 12
5210 寶碩|資訊服務|-12 -21 -18|46 81 30 -4|0.7 13
5213 亞昕|建材營造|-95 -91 -1067|62 62 -30 -34|0.5 29
5222 全訊|半導體業|-5 7 -7|75 80 -14 -18|0.6 26
5225 東科-KY|其他電子|-7 11 -6|77 77 0 3|0.5 133
5230 雷笛克光學|光電業|18 25 -0|78 78 5 -4|0.3 94
5234 達興材料|光電業|-7 -9 -6|88 88 68 55|0.9 525
5236 凌陽創新|半導體業|16 15 0|84 84 8 19|0.6 162
5243 乙盛-KY|光電業|19 25 27|92 92 9 16|2.2 94
5258 虹堡|電腦及週|2 0 2|74 80 -13 -10|1.1 70
5263 智崴|文化創意|93 80 43|88 88 -2 46|1.0 167
5269 祥碩|半導體業|-16 24 -20|63 68 6 -12|0.7 1296
5272 笙科|半導體業|14 -6 -25|75 90 9 -0|0.9 14
5274 信驊|半導體業|120 153 83|81 81 15 32|1.2 1985
5278 尚凡*|數位雲端|8 4 -5|97 97 65 62|1.3 9
5283 禾聯碩|電器電纜|34 22 19|93 94 2 -6|0.3 5
5284 jpp-KY|其他|0 -3 1|69 95 37 10|3.0 135
5285 界霖|半導體業|13 2 5|84 88 -0 -4|0.7 7
5287 數字|數位雲端|4 5 -1|98 98 3 0|0.5 6
5288 豐祥-KY|電機機械|-28 -8 -2|87 87 1 9|1.1 37
5289 宜鼎|電腦及週|2 17 11|80 80 -5 -7|0.6 51
5292 華懋|綠能環保|27 32 18|na 90 1 15|0.6 32
5299 杰力|半導體業|-9 -3 -8|73 83 -7 -1|1.3 8
5306 桂盟|運動休閒|25 18 21|83 83 -8 -7|0.6 26
5309 系統電|電子零組|-21 -10 -8|77 77 -21 0|0.3 32
5314 世紀*|其他|957 na na|60 98 42 -4|1.4 42
5315 光聯|光電業|30 13 33|93 93 13 15|1.4 11
5328 華容|電子零組|-6 -9 14|84 84 1 10|2.5 11
5340 建榮|電子零組|56 82 21|64 69 -5 -22|0.5 23
5347 世界|半導體業|34 12 0|70 70 -18 9|1.0 718
5351 鈺創|半導體業|6 41 8|67 72 -4 -20|0.9 98
5356 協益|電腦及週|57 56 24|93 93 -3 5|0.7 5
5364 力麗店|觀光餐旅|11 -17 -19|81 81 47 124|0.2 5
5371 中光電|光電業|-3 3 5|57 57 -8 -26|0.7 79
5381 光譜|電機機械|546 567 166|69 74 -11 -23|0.3 8
5386 青雲|電腦及週|407 293 195|90 90 59 42|2.7 244
5388 中磊|通信網路|-26 -12 -3|76 89 -1 -8|0.7 151
5392 能率|光電業|-8 -7 -9|70 70 -11 8|0.4 37
5425 台半|半導體業|0 2 9|70 82 2 -7|0.8 80
5426 振發|電腦及週|-0 -1 13|73 74 1 -1|1.7 14
5432 新門|綠能環保|-64 -12 -9|74 74 -14 53|0.7 86
5434 崇越|電子通路|26 23 17|96 96 16 16|1.2 228
5438 東友|電腦及週|30 25 27|94 94 123 117|2.9 172
5439 高技|電子零組|2 -4 -5|61 89 6 -1|0.3 93
5443 均豪|半導體業|6 56 26|79 79 25 123|0.1 807
5452 佶優|其他電子|-1 3 -0|87 87 14 63|0.5 279
5457 宣德|電子零組|44 43 24|71 79 -1 -19|0.6 16
5460 同協|電子零組|-24 -26 -2|86 86 38 42|0.6 20
5469 瀚宇博|電子零組|-0 0 6|78 87 6 -5|0.6 103
5471 松翰|半導體業|-10 -1 -14|82 88 -1 -6|1.9 14
5474 聰泰|電腦及週|16 -11 -20|78 78 -1 33|0.3 48
5478 智冠|文化創意|16 24 16|72 91 6 -8|4.0 11
5481 新華|其他|1 0 -3|89 89 68 92|0.4 33
5483 中美晶|半導體業|-12 3 4|68 70 -17 -16|0.6 437
5484 慧友|光電業|-26 17 -5|47 47 -30 120|0.3 42
5488 松普|電子零組|78 59 75|79 89 19 20|5.7 13
5493 三聯|其他電子|14 17 -2|87 91 13 1|0.6 20
5498 凱崴|電子零組|-6 4 -3|79 79 -3 2|0.7 9
5508 永信建|建材營造|35 47 -208|71 71 -25 7|0.4 205
5511 德昌|建材營造|20 0 -3|86 93 -3 -7|1.7 9
5512 力麒|建材營造|-35 -41 -22|73 73 -18 -17|0.4 13
5519 隆大|建材營造|-30 31 -233|60 60 -33 -22|0.3 26
5521 工信|建材營造|58 38 1|77 85 -9 -18|1.3 33
5522 遠雄|建材營造|39 85 -176|73 73 -16 -17|0.7 62
5530 龍巖|其他|-6 -5 -8|82 82 -7 9|0.7 8
5534 長虹|建材營造|71 46 -423|65 65 -29 -26|1.1 126
5536 聖暉*|其他電子|18 18 12|98 98 49 77|1.5 257
5603 陸海|航運業|-4 13 13|88 88 16 36|3.5 50
5607 遠雄港|航運業|15 20 5|70 72 -15 -22|1.5 15
5608 四維航|航運業|13 9 19|75 75 -4 -8|0.6 15
5609 中菲行|航運業|45 47 33|89 89 -4 -6|0.5 14
5706 鳳凰|觀光餐旅|14 11 -254|75 76 -5 -18|0.6 9
5864 致和證|金融業|64 111 74|86 86 -5 -12|1.1 11
5871 中租-KY|其他|5 4 -3|79 90 -0 -8|0.8 1432
