# 2023-02-01 全池(872 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
2065 世豐|鋼鐵工業|-12 -8 0|100 100 15 19|1.7 5
2066 世德|電機機械|29 28 2|90 90 12 29|0.8 7
2069 運錩|鋼鐵工業|-33 -33 -39|63 91 11 0|0.8 11
2101 南港|橡膠工業|0 -14 -6|71 85 -0 -14|0.9 12
2102 泰豐|橡膠工業|-35 6 -5|70 93 11 10|0.4 7
2103 台橡|橡膠工業|-10 -8 -12|78 96 5 6|1.1 19
2104 國際中橡|橡膠工業|22 -2 -6|72 91 6 -1|1.0 19
2105 正新|橡膠工業|-15 -6 -3|88 88 5 -3|1.4 73
2106 建大|橡膠工業|-10 0 -10|83 84 1 -17|1.0 9
2108 南帝|橡膠工業|-41 -43 7|52 93 16 -1|1.0 23
2201 裕隆|汽車工業|7 2 3|100 100 82 95|1.5 1400
2204 中華|汽車工業|16 20 22|100 100 43 22|1.8 71
2206 三陽工業|汽車工業|3 15 -8|84 84 -3 -8|0.7 48
2207 和泰車|汽車工業|11 16 15|100 100 11 11|2.1 105
2208 台船|航運業|13 79 61|90 98 32 11|0.6 27
2211 長榮鋼|鋼鐵工業|-60 -49 -40|86 86 9 -12|0.1 11
2228 劍麟|汽車工業|3 17 -2|91 91 8 21|0.5 9
2230 泰茂|居家生活|2 2 10|100 100 96 159|2.3 106
2231 為升|汽車工業|9 13 14|89 94 5 16|0.8 54
2233 宇隆|汽車工業|-4 6 2|85 86 14 -9|0.7 9
2236 百達-KY|汽車工業|17 12 8|98 98 59 58|2.3 25
2247 汎德永業|汽車工業|7 7 3|100 100 10 9|0.8 6
2301 光寶科|電腦及週|-11 -3 -9|96 96 3 4|0.8 296
2303 聯電|半導體業|3 15 -17|82 100 25 26|2.0 2467
2305 全友|電腦及週|-40 -11 -2|74 74 -10 -12|0.1 14
2308 台達電|電子零組|15 27 4|97 97 14 14|1.5 1556
2312 金寶|其他電子|5 30 -1|79 90 -3 8|0.5 36
2313 華通|電子零組|-15 7 -17|87 87 9 -2|0.9 456
2314 台揚|通信網路|62 35 19|57 77 16 -12|0.6 18
2317 鴻海|其他電子|-12 6 -6|88 88 -4 -7|1.4 2581
2324 仁寶|電腦及週|-43 -32 -21|91 98 11 -1|1.1 202
2327 國巨*|電子零組|9 12 -2|84 100 56 30|1.0 1112
2328 廣宇|電子零組|-9 4 -6|95 95 19 17|0.8 82
2329 華泰|半導體業|-15 -11 -9|81 98 19 19|1.0 20
2330 台積電|半導體業|24 43 0|79 98 38 9|1.7 11800
2331 精英|電腦及週|-48 -40 -43|81 81 3 -0|0.6 16
2332 友訊|通信網路|-9 3 -8|88 88 5 -10|0.7 27
2337 旺宏|半導體業|-37 -38 -28|84 100 19 11|0.6 185
2338 光罩|半導體業|14 16 -12|89 94 52 29|0.8 682
2340 台亞|半導體業|-43 -37 -13|64 91 19 -3|0.9 31
2342 茂矽|半導體業|-13 -6 -18|91 98 22 17|0.6 20
2344 華邦電|半導體業|-25 -26 -23|64 96 12 -0|1.4 176
2345 智邦|通信網路|31 29 0|85 85 6 -1|1.5 551
2347 聯強|電子通路|-20 -8 -13|83 100 15 11|0.9 163
2351 順德|半導體業|-13 -6 -12|77 98 33 7|2.6 91
2352 佳世達|電腦及週|-18 -9 -16|90 96 15 -1|0.9 76
2353 宏碁|電腦及週|-23 -31 -18|89 100 14 12|1.1 137
2354 鴻準|其他電子|40 13 20|88 99 20 14|2.0 140
2355 敬鵬|電子零組|-18 -3 0|80 92 10 5|0.6 8
2356 英業達|電腦及週|-23 -9 -14|96 96 8 7|0.8 151
2357 華碩|電腦及週|-21 -16 -17|83 97 18 -1|0.8 318
2358 廷鑫|其他|40 -25 -18|65 98 18 -1|1.8 28
2359 所羅門|其他電子|-9 12 -25|82 82 18 -4|0.5 47
2360 致茂|其他電子|-23 39 12|88 91 8 7|1.1 146
2363 矽統|半導體業|75 -12 7|80 83 14 1|0.8 21
2364 倫飛|電腦及週|-4 39 27|66 66 -5 49|0.2 37
2367 燿華|電子零組|-26 0 -32|77 77 4 8|0.3 47
2368 金像電|電子零組|7 15 -9|87 87 9 -2|0.9 580
2369 菱生|半導體業|-27 -37 -16|63 89 13 -4|1.5 6
2371 大同|電機機械|61 71 53|93 96 10 2|0.5 131
2374 佳能|光電業|-16 9 -50|70 83 3 -14|0.5 7
2375 凱美|電子零組|-28 -26 -6|53 85 24 -6|1.5 15
2376 技嘉|電腦及週|14 -6 3|88 98 26 46|0.9 616
2377 微星|電腦及週|-21 -26 -17|91 100 20 26|1.0 275
2379 瑞昱|半導體業|-31 -20 -28|66 96 28 6|0.8 707
2380 虹光|電腦及週|-21 5 -1|74 80 -1 -9|1.1 6
2382 廣達|電腦及週|-15 -3 -17|86 93 11 -4|0.9 388
2383 台光電|電子零組|-17 -13 -14|70 96 36 23|1.1 296
2385 群光|電子零組|-14 -7 -15|99 99 9 13|0.8 97
2387 精元|電腦及週|-20 -3 -8|91 93 9 11|0.4 9
2388 威盛|半導體業|-11 14 -20|76 76 12 -7|0.3 438
2390 云辰|其他電子|42 17 15|57 79 6 -15|0.4 6
2392 正崴|電子零組|-11 -1 -11|97 97 13 20|0.8 22
2393 億光|光電業|-23 -23 -2|72 95 6 0|0.8 15
2395 研華|電腦及週|1 9 -8|89 98 16 -1|1.3 156
2399 映泰|電腦及週|-41 -39 -24|65 95 8 5|0.7 16
2401 凌陽|半導體業|-44 -42 -29|71 86 8 -14|0.9 21
2402 毅嘉|電子零組|15 33 14|91 91 1 27|0.3 26
2404 漢唐|其他電子|200 144 57|100 100 46 41|1.6 128
2405 輔信|電腦及週|-3 -20 -17|75 75 5 -11|0.5 7
2406 國碩|光電業|-49 -36 -18|73 86 18 -5|0.9 17
2408 南亞科|半導體業|-65 -63 -32|75 96 6 15|1.3 443
2409 友達|光電業|-43 -43 -11|72 85 -4 4|1.0 426
2412 中華電|通信網路|-8 -0 -3|88 90 3 -8|1.9 852
2413 環科|電子零組|26 47 25|94 94 15 49|0.4 21
2417 圓剛|電腦及週|-14 -14 2|69 93 15 9|0.4 6
2419 仲琦|通信網路|36 60 28|86 86 6 -12|0.4 39
2421 建準|電子零組|-14 3 -2|88 88 1 2|0.4 32
2425 承啟|電腦及週|-39 -21 -20|99 100 24 17|0.6 38
2428 興勤|電子零組|-4 1 1|100 100 28 14|2.0 94
2430 燦坤|電子通路|1 -12 -11|82 95 9 8|1.2 5
2436 偉詮電|半導體業|-34 -31 -14|53 87 14 -4|1.0 37
2439 美律|通信網路|-18 -11 -10|88 88 -2 7|0.6 32
2441 超豐|半導體業|-41 -40 -24|76 87 15 -7|0.9 48
2444 兆勁|通信網路|20 24 19|89 89 55 42|1.0 45
2449 京元電子|半導體業|-10 -7 -18|89 97 18 -1|1.0 99
2451 創見|半導體業|-30 -26 -11|99 100 3 8|1.1 12
2454 聯發科|半導體業|-16 -16 -28|69 98 23 6|1.3 3976
2455 全新|通信網路|-32 -42 -15|68 97 50 24|1.4 312
2457 飛宏|電子零組|-13 2 -13|84 95 11 11|0.4 95
2458 義隆|半導體業|-57 -53 -24|65 98 25 -5|0.9 117
2462 良得電|電子零組|-19 -16 -14|76 97 21 9|1.0 8
2465 麗臺|電腦及週|-31 -49 -14|65 97 20 47|1.2 163
2468 華經|資訊服務|16 18 10|92 92 41 137|0.5 30
2472 立隆電|電子零組|-20 -11 -16|89 100 21 10|1.4 14
2474 可成|其他電子|-38 -19 11|99 99 11 17|0.8 259
2476 鉅祥|電子零組|4 4 -2|78 82 13 1|0.7 18
2480 敦陽科|資訊服務|-22 -3 -7|93 95 10 -1|1.1 18
2481 強茂|半導體業|-22 -16 -12|65 94 21 6|1.2 111
2482 連宇|其他電子|95 141 83|100 100 58 21|3.2 76
2484 希華|電子零組|-12 -14 -15|84 84 17 1|0.5 23
2485 兆赫|通信網路|14 21 16|88 90 6 2|0.6 9
2486 一詮|光電業|-26 -24 -11|47 86 38 -9|0.4 35
2489 瑞軒|光電業|-47 -42 -19|66 86 10 -6|0.5 9
2492 華新科|電子零組|-19 -16 -1|65 100 25 8|2.1 91
2493 揚博|電子零組|8 6 -12|100 100 19 12|1.8 6
2495 普安|電腦及週|1 31 9|73 73 -2 21|0.3 47
2497 怡利電|汽車工業|11 29 -18|65 83 19 7|0.4 74
2498 宏達電|通信網路|-10 -13 0|86 93 21 -5|0.7 1008
2501 國建|建材營造|-42 106 33|88 94 9 -0|0.5 8
2504 國產|建材營造|-7 -3 -1|84 99 14 3|0.9 27
2511 太子|建材營造|-45 -36 -44|82 93 6 -3|1.0 6
2520 冠德|建材營造|-36 50 33|81 97 19 6|0.8 17
2530 華建|建材營造|33 58097 36394|91 91 -7 22|0.5 6
2534 宏盛|建材營造|126 228 155|89 89 -6 -1|0.5 18
2535 達欣工|建材營造|26 4 -16|92 97 3 3|1.1 5
2538 基泰|建材營造|58 24 -28|89 89 17 -1|1.0 7
2540 愛山林|建材營造|-14 -36 -26|80 80 -11 12|2.6 23
2542 興富發|建材營造|184 57 83|93 93 -0 9|0.6 98
2545 皇翔|建材營造|-75 -57 -81|77 88 7 -1|1.4 5
2546 根基|建材營造|34 69 35|100 100 20 10|1.5 5
2548 華固|建材營造|-98 -78 -1952|94 94 3 -0|1.4 22
2597 潤弘|建材營造|3 18 1|91 98 40 44|0.5 11
2603 長榮|航運業|-44 -29 -68|48 63 7 -30|0.6 3169
2605 新興|航運業|6 -9 -5|64 82 11 -14|0.7 50
2606 裕民|航運業|-15 -24 -28|79 98 40 23|0.6 236
2607 榮運|航運業|-23 8 -122|65 77 2 -9|0.7 75
2608 嘉里大榮|航運業|-5 -8 -5|80 90 11 -6|0.7 8
2609 陽明|航運業|-53 -42 -63|59 67 -1 -29|0.6 1649
2610 華航|航運業|-16 -18 -31|65 86 15 -8|0.8 518
2611 志信|航運業|-55 -48 -45|58 73 8 -27|0.4 7
2612 中航|航運業|4 3 -22|73 86 18 -2|0.3 38
2613 中櫃|航運業|-11 -6 -8|53 74 7 -16|0.5 8
2614 東森|其他|5 1 -7|58 87 27 -14|0.9 92
2615 萬海|航運業|-51 -44 -72|49 71 9 -27|0.6 1223
2616 山隆|油電燃氣|-13 -14 -12|82 89 -5 -9|2.5 6
2617 台航|航運業|19 20 -1|74 90 11 -4|0.7 25
2618 長榮航|航運業|19 15 -20|82 85 26 -3|1.1 823
2633 台灣高鐵|航運業|13 22 -50|100 100 5 1|1.5 87
2634 漢翔|航運業|-5 26 -3|90 93 11 -10|0.5 229
2636 台驊控股|航運業|-65 -62 -54|51 80 15 -18|0.4 83
2637 慧洋-KY|航運業|-27 -16 -53|60 88 13 -10|0.4 258
2641 正德|航運業|-15 -16 -46|67 84 22 -10|0.3 28
2642 宅配通|航運業|-1 -1 -2|53 87 19 -1|0.5 17
2702 華園|觀光餐旅|20 43 -18|79 79 20 15|0.4 6
2707 晶華|觀光餐旅|18 25 5|95 95 48 53|0.9 392
2723 美食-KY|觀光餐旅|2 2 4|100 100 55 50|0.9 350
2727 王品|觀光餐旅|-5 -0 -10|100 100 59 60|2.1 174
2729 瓦城|觀光餐旅|6 3 -10|100 100 18 29|2.0 18
2731 雄獅|觀光餐旅|192 164 5|95 95 34 18|0.4 145
2732 六角|觀光餐旅|-5 -9 -11|97 97 39 45|2.3 171
2736 富野|觀光餐旅|-10 -6 -111|76 84 17 -15|0.6 14
2743 山富|觀光餐旅|1019 509 -148|81 81 26 6|0.4 49
2748 雲品|觀光餐旅|26 39 -44|99 99 43 42|2.1 209
2752 豆府|觀光餐旅|22 15 -40|100 100 22 68|2.0 8
2753 八方雲集|觀光餐旅|9 12 -3|96 96 26 56|0.8 264
2754 亞洲藏壽司|觀光餐旅|13 17 -193|97 97 38 92|0.8 115
2801 彰銀|金融保險|29 28 9|93 99 6 4|1.3 70
2809 京城銀|金融保險|-31 -9 42|89 95 15 1|0.7 52
2812 台中銀|金融保險|7 3 -7|88 95 6 -0|1.8 56
2834 臺企銀|金融保險|22 30 12|98 99 10 11|0.7 189
2838 聯邦銀|金融保險|3 -0 3|97 97 9 24|0.9 9
2845 遠東銀|金融保險|99 47 36|98 100 10 12|1.2 37
2850 新產|金融保險|0 2 -0|86 86 15 -3|0.7 6
2851 中再保|金融保險|12 -1 -6|63 84 4 -11|1.2 54
2855 統一證|金融保險|-18 -31 -11|77 92 10 5|1.0 6
2880 華南金|金融保險|-3 1 -4|97 97 8 6|1.7 214
2881 富邦金|金融保險|-93 -136 -84|82 98 17 11|1.6 519
2882 國泰金|金融保險|-76 -74 -28|70 92 14 -2|1.2 1037
2883 凱基金|金融保險|-101 -103 -53|71 94 12 2|1.4 219
2884 玉山金|金融保險|-1 1 7|76 86 7 -10|1.6 405
2885 元大金|金融保險|-5 -26 -3|92 99 15 16|1.3 291
2886 兆豐金|金融保險|-1 -9 -3|77 90 10 -3|1.3 354
2887 台新新光金|金融保險|-9 16 6|84 97 20 12|1.7 201
2889 國票金|金融保險|-56 -53 -14|81 93 14 -4|1.1 66
2890 永豐金|金融保險|2 -3 -6|94 94 8 9|1.1 263
2891 中信金|金融保險|-90 -95 -73|78 91 11 1|1.2 499
2892 第一金|金融保險|-1 3 -6|94 97 7 3|2.1 394
2903 遠百|貿易百貨|-1 -3 -8|98 98 18 15|1.3 27
2906 高林|貿易百貨|-14 -13 -24|67 93 30 -1|0.6 12
2912 統一超|貿易百貨|11 10 -0|94 94 2 -2|1.9 254
2913 農林|貿易百貨|-3 -7 -14|90 90 3 13|0.4 12
2915 潤泰全|貿易百貨|-0 5 -3|61 95 23 14|0.6 172
2929 淘帝-KY|貿易百貨|-18 -17 -4|90 90 89 66|2.1 85
3003 健和興|電子零組|-32 -16 -18|81 83 6 -12|0.9 18
3004 豐達科|鋼鐵工業|45 64 10|97 97 31 26|0.7 16
3005 神基|電腦及週|1 9 -1|82 94 19 -1|1.1 29
3006 晶豪科|半導體業|-56 -54 -24|49 94 21 -1|1.0 190
3008 大立光|光電業|-11 11 10|95 95 22 11|1.1 1007
3010 華立|電子通路|-18 -11 -16|82 91 8 -1|1.5 12
3011 今皓|電子零組|-46 -39 -39|73 78 35 -18|0.6 9
3013 晟銘電|電腦及週|22 34 10|89 89 39 42|1.5 81
3014 聯陽|半導體業|-28 -33 -8|78 100 37 24|1.2 52
3016 嘉晶|半導體業|6 0 -17|62 83 12 -3|0.7 36
3017 奇鋐|電腦及週|13 21 1|85 85 8 -3|0.8 198
3019 亞光|光電業|-27 -17 -9|79 97 15 8|0.9 24
3022 威強電|電腦及週|3 43 13|93 93 41 36|0.5 82
3023 信邦|電子零組|22 26 6|99 99 14 6|1.2 81
3025 星通|通信網路|-67 -46 -36|77 77 -2 5|0.1 6
3026 禾伸堂|電子零組|-6 -6 3|85 100 9 3|1.5 8
3027 盛達|通信網路|48 32 17|97 97 77 113|1.2 401
3028 增你強|電子通路|-24 -15 -11|83 98 17 0|1.1 7
3029 零壹|資訊服務|2 -2 -4|93 100 12 8|1.5 7
3030 德律|其他電子|-22 7 -14|93 96 7 9|0.8 14
3033 威健|電子通路|-13 -3 -1|90 100 7 4|1.3 14
3034 聯詠|半導體業|-35 -39 -25|84 100 47 41|1.0 2459
3035 智原|半導體業|16 23 -47|56 90 27 16|0.6 1469
3036 文曄|電子通路|25 25 -4|73 94 6 -6|0.9 37
3037 欣興|電子零組|4 20 -15|57 85 17 -4|0.9 2528
3038 全台|光電業|1 8 -4|90 90 4 -5|0.4 8
3041 揚智|半導體業|-23 -24 -21|53 84 19 -9|0.8 11
3042 晶技|電子零組|-15 -14 -1|94 98 17 2|1.5 66
3044 健鼎|電子零組|-15 -12 -17|80 98 18 0|1.2 106
3045 台灣大|通信網路|13 12 2|90 93 1 -7|1.5 209
3046 建碁|電腦及週|2 0 -33|76 76 -2 63|0.1 37
3047 訊舟|通信網路|1 4 -9|83 83 5 24|0.3 35
3048 益登|電子通路|-9 -1 -12|81 91 0 -6|1.1 7
3050 鈺德|光電業|14 10 -0|93 99 13 8|0.6 7
3051 力特|光電業|-12 -15 -9|63 81 8 12|0.6 6
3056 富華新|建材營造|1022 8442 -94|86 94 7 11|0.6 17
3059 華晶科|光電業|-10 52 -7|66 89 6 -1|0.5 29
3062 建漢|通信網路|76 84 36|77 77 8 -21|0.4 35
3078 僑威|電子零組|-13 -21 14|81 90 21 -1|0.9 6
3081 聯亞|通信網路|72 93 53|62 71 17 -7|0.7 147
3083 網龍|文化創意|-1 -2 -11|83 94 23 11|0.5 48
3088 艾訊|電腦及週|20 26 -9|90 98 19 9|0.8 13
3090 日電貿|電子零組|-16 -6 -5|100 100 14 17|0.8 11
3092 鴻碩|電子零組|-43 -38 -55|51 76 8 -10|0.6 6
3093 港建*|其他電子|36 -0 -30|70 83 23 -15|1.9 7
3105 穩懋|半導體業|-54 -51 -22|58 99 64 21|1.5 1022
3128 昇銳|光電業|-42 2 -19|80 80 57 129|0.2 89
3131 弘塑|半導體業|-28 -9 -13|76 86 35 8|0.7 9
3138 耀登|通信網路|28 30 8|70 86 16 18|0.4 33
3141 晶宏|半導體業|-24 -49 -51|47 69 21 -24|1.0 143
3149 正達|光電業|-30 -8 -1|65 83 -13 12|0.4 5
3152 璟德|通信網路|-21 -29 17|68 100 45 21|1.9 7
3162 精確|電機機械|171 163 80|97 97 28 21|1.1 127
3163 波若威|通信網路|-12 21 -21|86 86 20 6|0.4 47
3169 亞信|半導體業|-29 -27 -36|50 86 23 -5|0.6 43
3178 公準|半導體業|29 13 2|98 98 37 22|1.6 5
3189 景碩|半導體業|-11 -5 -26|53 84 12 -10|0.5 577
3205 佰研|生技醫療|-11 -11 -2|56 56 15 -23|0.3 11
3207 耀勝|電子零組|39 32 3|100 100 25 52|0.9 53
3209 全科|電子通路|72 52 21|99 99 28 13|1.6 20
3211 順達|電腦及週|-2 7 13|73 96 12 5|1.6 8
3217 優群|電子零組|-23 -21 -11|73 97 43 24|2.6 15
3218 大學光|生技醫療|31 30 -3|95 95 39 6|1.6 239
