# 2025-02-03 全池(1091 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3041 揚智|半導體業|-24 -9 -31|59 79 -8 -13|0.3 159
3042 晶技|電子零組|14 10 -8|81 81 -19 -5|1.0 151
3043 科風|其他電子|54 62 81|69 69 4 -13|0.2 19
3044 健鼎|電子零組|20 14 2|83 94 2 -1|0.6 294
3045 台灣大|通信網路|0 5 -4|94 94 -3 6|0.7 491
3047 訊舟|通信網路|62 58 -4|60 62 -18 -33|0.4 63
3048 益登|電子通路|17 5 -1|55 60 -26 -33|0.5 15
3050 鈺德|光電業|9 17 6|60 66 -14 -36|0.5 11
3051 力特|光電業|69 27 31|79 90 -4 4|0.7 22
3055 蔚華科|電子通路|-76 -79 -33|68 85 -10 -3|0.4 23
3056 富華新|建材營造|27398 44279 33193|85 85 6 -14|0.6 35
3059 華晶科|光電業|-9 -14 7|85 87 10 1|0.5 222
3060 銘異|電腦及週|47 21 -13|64 77 -17 -19|0.5 10
3062 建漢|通信網路|47 20 20|80 80 -6 6|0.2 119
3073 天方能源|綠能環保|19 119 93|44 51 -30 -38|0.4 7
3078 僑威|電子零組|35 -5 11|99 99 28 29|1.6 719
3081 聯亞|通信網路|-19 1 -22|90 90 44 287|2.4 302
3086 華義*|文化創意|-6 -19 -32|63 63 -15 17|3.8 31
3088 艾訊|電腦及週|23 21 16|96 96 25 38|0.7 327
3090 日電貿|電子零組|21 19 5|84 84 8 2|0.2 85
3105 穩懋|半導體業|-26 -24 -40|55 71 -20 -26|0.7 243
3131 弘塑|半導體業|89 29 10|64 64 -14 -13|1.3 1303
3138 耀登|通信網路|-15 -12 -9|66 79 -10 -15|1.3 13
3141 晶宏|半導體業|4 1 17|65 68 -26 -22|0.6 18
3147 大綜|資訊服務|67 43 16|83 83 15 31|0.7 272
3149 正達|光電業|6 11 -6|67 67 -22 22|0.3 120
3152 璟德|通信網路|4 10 -5|65 83 -3 -11|0.3 25
3162 精確|電機機械|63 61 28|87 96 11 25|0.4 24
3163 波若威|通信網路|-38 -41 -12|86 88 6 -5|2.4 3366
3167 大量|電機機械|125 110 11|55 55 -38 27|0.3 239
3169 亞信|半導體業|-13 -11 -8|69 86 -0 -9|0.5 21
3188 鑫龍騰|建材營造|-92 -90 na|48 48 -2 -51|0.5 5
3189 景碩|半導體業|20 8 -7|73 82 -8 -9|0.4 666
3207 耀勝|電子零組|136 98 51|55 59 -31 -38|0.6 16
3209 全科|電子通路|-29 -21 -8|76 76 -16 -4|0.2 14
3211 順達|電腦及週|-25 -34 -15|81 81 72 67|0.6 3177
3213 茂訊|電腦及週|-6 -13 -13|74 74 -12 -11|0.4 9
3217 優群|電子零組|15 19 3|77 88 -11 -2|0.5 63
3218 大學光|生技醫療|6 5 1|69 80 -5 -8|0.7 22
3227 原相|半導體業|32 30 -16|89 89 6 51|0.6 416
3228 金麗科|半導體業|8 -10 -57|35 69 -10 -27|0.5 80
3230 錦明|光電業|-20 -40 -1|81 81 18 138|0.3 106
3231 緯創|電腦及週|41 30 8|76 80 -11 3|1.4 2463
3234 光環|通信網路|-11 -17 -9|76 76 1 18|0.6 46
3257 虹冠電|半導體業|-43 -46 -28|77 77 -14 7|1.4 24
3260 威剛|半導體業|-8 -11 -36|64 77 -11 -20|0.6 150
3264 欣銓|半導體業|-1 -10 -4|82 97 23 5|2.6 509
3265 台星科|半導體業|-2 18 4|77 88 -2 0|0.6 78
3284 太普高|其他|-37 -28 -71|54 54 2 -30|0.9 7
3289 宜特|其他電子|15 20 6|66 66 -31 -2|0.6 78
3290 東浦|電子零組|13 6 -1|79 79 -8 7|0.3 24
3293 鈊象|文化創意|29 34 3|82 82 -14 22|0.5 1091
3294 英濟|電子零組|7 -4 -13|63 90 21 15|5.1 345
3296 勝德|電子零組|12 16 6|71 71 1 3|0.1 10
3303 岱稜|其他電子|23 10 -13|66 66 -17 3|0.1 19
3305 昇貿|其他電子|59 54 22|78 84 -6 -11|1.2 27
3306 鼎天|通信網路|-70 -37 -15|69 75 -17 -15|0.4 21
3312 弘憶股|電子通路|13 8 -9|48 56 -24 -37|0.4 47
3317 尼克森|半導體業|37 19 19|83 83 -1 1|0.1 7
3323 加百裕|電腦及週|-15 -11 10|76 76 34 32|0.8 495
3324 雙鴻|其他電子|34 24 -3|60 76 -12 -15|0.6 1442
3338 泰碩|電子零組|-4 -12 -13|62 67 -12 -32|0.2 19
3339 泰谷|光電業|7 12 -12|66 71 -17 -24|0.7 20
3346 麗清|汽車工業|-9 -0 -14|65 80 -17 -14|1.7 9
3356 奇偶|光電業|6 -3 0|73 77 -16 -19|0.6 18
3357 臺慶科|電子零組|49 37 12|77 79 -9 -14|0.5 17
3362 先進光|光電業|15 3 -6|67 67 -14 -17|0.6 143
3363 上詮|通信網路|-9 7 -2|90 90 55 97|0.3 495
3373 熱映|其他電子|44 15 11|85 85 16 7|1.8 41
3374 精材|半導體業|0 1 -9|68 68 -9 -19|2.3 1330
3376 新日興|電子零組|5 10 -25|82 95 23 3|1.7 461
3379 彬台|電機機械|127 86 -12|92 92 61 25|4.2 124
3380 明泰|通信網路|-24 -14 9|90 91 1 5|0.4 34
3402 漢科|其他電子|-4 -0 -27|83 88 -2 5|0.8 42
3406 玉晶光|光電業|-20 -20 -51|69 79 3 -13|0.9 1316
3413 京鼎|半導體業|34 42 15|73 78 -15 -5|0.7 185
3416 融程電|電腦及週|15 39 20|88 88 15 22|0.8 66
3419 譁裕|通信網路|46 26 18|84 87 0 -8|0.1 12
3430 奇鈦科|化學工業|32 14 -4|63 63 -22 -3|0.2 6
3437 榮創|光電業|14 1 -4|53 72 -20 -19|0.6 10
3438 類比科|半導體業|8 10 -1|62 71 -27 -26|0.5 5
3441 聯一光電|光電業|34 18 4|84 84 -9 -4|0.3 8
3443 創意|半導體業|22 -5 -0|69 86 4 11|0.9 2199
3444 利機|電子通路|34 26 8|58 73 -5 -23|0.7 8
3447 展達|通信網路|43 92 79|53 53 -34 55|0.2 100
3450 聯鈞|半導體業|81 72 34|90 90 37 138|1.0 9917
3454 晶睿|光電業|14 18 33|83 96 11 9|3.0 80
3455 由田|光電業|-31 -16 -12|74 74 -19 -6|0.4 39
3466 德晉|通信網路|-30 -65 -3|57 67 -25 -26|0.4 15
3479 安勤|電腦及週|6 4 11|74 79 -11 -8|0.4 15
3481 群創|光電業|-4 1 -2|77 81 -16 -19|0.9 480
3483 力致|電腦及週|2 11 3|61 76 -13 -16|0.4 57
3484 崧騰|電子零組|37 48 21|80 80 -3 3|0.3 16
3490 單井|光電業|48 1 19|66 75 -16 -18|0.1 5
3491 昇達科|通信網路|56 52 1|96 96 44 35|2.1 1610
3498 陽程|其他電子|403 386 309|67 67 -23 6|0.2 40
3501 維熹|電子零組|5 6 -5|78 80 -5 -14|0.3 8
3504 揚明光|光電業|-8 -5 9|78 87 3 4|1.0 109
3508 位速|其他電子|25 11 25|85 94 -2 -1|1.0 11
3511 矽瑪|電子零組|60 39 42|65 65 -6 20|0.2 18
3515 華擎|電腦及週|68 65 30|74 87 8 11|0.3 90
3518 柏騰|其他電子|-15 -1 2|52 52 -31 -44|0.6 8
3522 御嵿|觀光餐旅|38 21 -4|78 78 4 5|0.7 6
3526 凡甲|電子零組|54 38 3|90 90 -5 18|0.5 47
3529 力旺|半導體業|5 11 -9|89 89 -0 35|0.8 1409
3530 晶相光|半導體業|-25 -8 -14|59 78 -19 -13|0.2 10
3532 台勝科|半導體業|-23 -18 -2|47 54 -29 -44|0.5 60
3533 嘉澤|電子零組|26 27 4|84 84 1 24|0.8 1452
3535 晶彩科|光電業|-67 678 346|60 61 -15 -40|1.2 54
3537 堡達|電子零組|-2 -3 -3|69 75 -16 -20|0.2 8
3540 曜越|電腦及週|8 1 10|61 81 -9 -16|0.2 5
3545 敦泰|半導體業|1 16 6|67 80 -15 -12|0.4 114
3548 兆利|電子零組|58 19 -7|59 77 9 -1|0.2 126
3550 聯穎|電子零組|28 12 11|52 52 -36 -1|0.4 9
3551 世禾|綠能環保|17 16 3|83 83 -16 38|1.1 281
3552 同致|其他電子|-14 -21 -12|69 78 -19 -2|0.1 15
3557 嘉威|居家生活|-10 3 -18|87 87 -1 -9|0.7 10
3558 神準|通信網路|24 -0 25|78 78 23 22|0.2 137
3563 牧德|光電業|200 162 149|79 83 5 13|0.5 141
3564 其陽|通信網路|57 24 5|53 68 -21 -22|0.5 16
3570 大塚|資訊服務|31 50 23|89 89 16 -1|0.4 8
3580 友威科|其他電子|-17 -1 -5|62 62 -21 -18|0.2 48
3581 博磊|半導體業|-4 -2 2|62 62 -38 13|0.2 13
3583 辛耘|半導體業|10 34 -7|68 68 -23 -14|0.7 515
3587 閎康|其他電子|2 5 -1|77 80 -14 -11|0.6 45
3588 通嘉|半導體業|-1 2 -28|51 66 -26 -20|1.1 14
3591 艾笛森|光電業|29 27 -2|75 82 -8 -9|0.3 32
3592 瑞鼎|半導體業|14 16 -19|78 97 14 4|0.7 258
3594 磐儀|電腦及週|43 29 35|84 84 19 10|0.3 143
3596 智易|通信網路|-13 -14 -11|93 100 17 26|0.8 278
3597 映興|電子零組|73 90 63|66 66 1 39|0.2 20
3605 宏致|電子零組|29 24 9|91 91 1 15|4.4 47
3607 谷崧|電子零組|38 31 10|73 73 -20 -9|0.2 7
3609 三一東林|電子零組|-54 -36 -4|87 93 14 -3|1.3 22
3615 安可|光電業|-11 -13 -9|64 64 -25 -4|0.1 10
3617 碩天|其他電子|11 14 7|83 83 8 29|0.4 222
3622 洋華|光電業|-57 -20 -23|68 74 -14 -9|0.6 25
3624 光頡|電子零組|4 1 -1|65 67 -24 -31|1.2 6
3625 西勝|電腦及週|-82 -73 -22|81 81 47 29|0.7 30
3630 新鉅科|光電業|10 3 -23|70 82 -8 -13|0.3 31
3645 達邁|電子零組|44 65 18|93 93 48 61|2.7 2432
3653 健策|電子零組|54 41 23|79 79 -14 8|0.8 1102
3661 世芯-KY|半導體業|28 42 -33|67 88 55 14|0.9 8023
3663 鑫科|其他電子|113 111 29|55 55 -35 -27|0.3 46
3664 安瑞-KY|通信網路|20 -31 -30|75 83 -5 -1|0.8 7
3665 貿聯-KY|其他電子|33 20 14|80 80 29 54|1.2 2170
3673 TPK-KY|光電業|-19 -13 -12|69 79 -13 -16|0.7 47
3675 德微|半導體業|18 31 -2|52 61 -30 -34|0.4 43
3679 新至陞|電子零組|38 23 -1|97 98 9 -3|1.2 14
3680 家登|半導體業|13 22 -18|74 74 -17 -3|1.2 259
3687 歐買尬|數位雲端|9 5 -1|73 73 -27 0|0.9 9
3689 湧德|電子零組|11 7 21|81 81 -5 20|0.3 258
3691 碩禾|光電業|-48 -9 -156|39 54 -25 -44|0.5 10
3693 營邦|電腦及週|-7 -10 -10|73 82 5 -9|0.5 64
3694 海華|通信網路|5 1 3|88 88 33 29|0.7 410
3701 大眾控|電腦及週|-13 -9 -11|53 73 -2 -18|0.2 38
3702 大聯大|電子通路|45 27 -4|73 82 -8 -18|0.6 260
3703 欣陸|建材營造|-9 -5 -6|75 83 5 -16|0.4 17
3704 合勤控|通信網路|28 1 13|77 89 -8 5|0.3 37
3705 永信|生技醫療|15 12 -3|87 87 -4 4|0.8 12
3706 神達|電腦及週|255 202 123|81 81 56 69|0.6 1737
3707 漢磊|半導體業|-20 -13 4|58 64 -25 -31|0.6 38
3708 上緯投控|綠能環保|-7 7 -1|52 65 -21 -28|0.5 31
3709 鑫聯大投控|電腦及週|110 64 29|76 76 -24 19|0.3 5
3710 連展投控|電子零組|19 13 -9|77 77 -5 9|3.4 12
3711 日月光投控|半導體業|6 1 -1|83 91 2 7|1.4 2194
3712 永崴投控|電腦及週|46 68 13|82 82 22 7|0.3 88
3714 富采|光電業|5 -1 -12|92 92 -5 8|1.0 200
3715 定穎投控|電子零組|14 10 -4|66 71 -18 -4|0.7 92
4104 佳醫|生技醫療|6 5 1|91 93 -2 -4|0.8 7
4105 東洋|生技醫療|21 4 -4|97 100 4 4|1.6 22
4107 邦特|生技醫療|-10 -3 -10|84 84 -2 -5|0.4 6
4109 加捷生醫|生技醫療|147 60 -5|58 66 -20 -28|1.2 15
4113 聯上|建材營造|59 1217186 828730|42 48 -7 -50|0.6 13
4114 健喬|生技醫療|20 14 5|88 88 -7 -8|0.8 22
4119 旭富|生技醫療|-12 37 3|86 86 -5 -8|0.4 12
4121 優盛|生技醫療|1 1 -1|68 89 4 -10|0.6 15
4123 晟德|生技醫療|-17 12 -6|72 80 -17 -16|0.7 44
4126 太醫|生技醫療|29 23 21|95 95 5 11|0.4 7
4127 天良|生技醫療|-31 -25 -8|86 91 4 13|0.5 9
4128 中天|生技醫療|13 10 1|68 73 -17 -17|0.7 29
4129 聯合|生技醫療|20 16 -3|87 92 -5 3|0.7 12
4133 亞諾法|生技醫療|6 -5 1|89 97 6 -1|0.7 16
4137 麗豐-KY|生技醫療|-11 -16 -13|56 70 -24 -22|0.7 12
4142 國光生|生技醫療|147 19 19|75 84 1 -13|1.1 77
4147 中裕|生技醫療|-21 -7 -51|75 88 6 4|0.6 72
4157 太景*-KY|生技醫療|16 24 -12|68 74 -20 -21|0.7 11
4162 智擎|生技醫療|1149 391 276|92 94 -0 9|0.6 72
4164 承業醫|生技醫療|32 -19 -21|72 93 5 -6|0.8 10
4167 松瑞藥|生技醫療|-46 -13 -33|78 88 -9 -9|0.7 18
4174 浩鼎|生技醫療|10 -41 -1126|66 66 -9 1|0.7 24
4303 信立|塑膠工業|285 485 318|78 88 6 5|0.3 93
4306 炎洲|塑膠工業|-10 -16 -40|77 78 -5 -20|0.7 13
4438 廣越|紡織纖維|42 33 30|87 90 -4 -7|0.4 7
4503 金雨|電機機械|65 27 -7|81 91 11 4|1.3 35
4510 高鋒|電機機械|-26 -22 -8|73 73 -5 27|0.1 201
4513 福裕|電機機械|17 -8 -0|34 34 -24 -52|0.5 13
4523 永彰|電機機械|56 35 25|52 67 -14 -26|0.5 14
4526 東台|電機機械|-6 -11 11|71 71 -12 2|0.2 76
4527 方方土霖|電機機械|-0 -10 -22|73 73 -26 5|0.8 10
4532 瑞智|電機機械|11 26 -3|85 85 -3 -10|1.8 23
4533 協易機|電機機械|42 11 0|64 69 -19 -24|0.4 35
4534 慶騰|電機機械|37 24 -2|69 69 -2 -3|0.6 10
4536 拓凱|運動休閒|17 33 26|84 84 -16 4|1.0 41
4540 全球傳動|電機機械|69 35 41|77 77 7 42|0.5 296
4541 晟田|其他|35 32 13|95 95 16 27|0.8 38
4542 科嶠|電子零組|-69 -61 -32|71 71 -21 15|0.4 10
4545 銘鈺|電子零組|36 30 9|58 58 -33 -24|0.3 6
4549 桓達|電機機械|1 -6 -1|73 73 4 33|0.6 326
4551 智伸科|汽車工業|39 24 15|71 71 -23 11|0.6 20
4555 氣立|電機機械|12 15 3|56 72 -8 -26|0.2 29
4557 永新-KY|汽車工業|35 33 12|84 84 -7 17|0.9 11
4560 強信-KY|電機機械|41 36 4|92 94 4 -7|0.5 5
4561 健椿|電機機械|-24 -18 -23|75 75 -8 34|0.2 76
4562 穎漢|電機機械|15 22 16|70 70 -14 3|0.3 109
4563 百德|電機機械|-9 11 -16|62 62 -22 21|0.3 74
4564 元翎|電機機械|46 32 42|80 80 -1 -16|0.9 5
4566 時碩工業|電機機械|14 21 6|62 70 -18 -22|0.4 122
4569 六方科-KY|汽車工業|23 12 -8|53 53 -45 64|0.3 34
4571 鈞興-KY|電機機械|16 38 6|71 71 15 64|0.7 353
4572 駐龍|電機機械|-19 -0 -6|89 93 3 1|0.4 5
4576 大銀微系統|電機機械|63 18 12|88 88 -2 93|0.8 1228
4577 達航科技|其他電子|166 138 120|73 73 0 24|0.2 5
4583 台灣精銳|電機機械|13 7 -4|82 82 1 159|0.9 1841
4588 玖鼎電力|其他電子|232 89 66|na 79 -5 -19|0.6 6
4714 永捷|化學工業|112 137 66|57 70 -16 -23|0.4 10
4716 大立|化學工業|32 5 -9|59 59 -32 1|0.2 12
4721 美琪瑪|化學工業|-8 7 14|72 78 -15 -13|0.2 12
4722 國精化|化學工業|15 2 -19|93 99 13 4|2.6 8
4726 永昕|生技醫療|-34 24 -15|63 69 -22 -31|0.6 14
4729 熒茂|光電業|35 19 27|66 66 -23 7|0.1 13
4736 泰博|生技醫療|14 9 8|88 88 -10 -6|0.7 11
4739 康普|化學工業|-16 -16 4|72 81 -11 -17|0.4 8
4743 合一|生技醫療|37 23 -18|44 48 -40 -51|0.5 140
4746 台耀|生技醫療|9 13 4|64 70 -20 -28|0.4 46
4747 強生製藥|生技醫療|-7 -4 -6|79 92 -4 1|0.4 5
4755 三福化|化學工業|-19 40 31|74 84 -5 -5|0.2 13
4760 勤凱科技|其他電子|55 94 48|71 71 -12 -9|0.8 9
4763 材料*-KY|化學工業|15 18 -38|83 88 3 1|0.4 653
4766 南寶|化學工業|12 11 -2|86 96 15 -1|0.4 68
4768 晶呈科技|化學工業|29 32 3|63 70 -19 -17|0.8 35
4770 上品|化學工業|21 26 9|61 69 -16 -30|0.9 38
4771 望隼|生技醫療|-9 -6 na|na 67 -11 -30|1.2 14
4772 台特化|化學工業|19 36 na|na na 47 na|1.7 462
4903 聯光通|通信網路|100 -12 -41|65 65 -19 20|1.3 80
4904 遠傳|通信網路|15 10 -2|96 96 0 4|0.6 284
4906 正文|通信網路|-4 3 4|72 75 -8 -23|0.4 38
4908 前鼎|通信網路|3 -13 -17|78 80 -1 9|1.0 234
4909 新復興|通信網路|15 331 -23|51 51 -23 -12|0.4 206
4912 聯德控股-KY|電子零組|56 28 0|76 76 25 30|1.5 410
4915 致伸|電子零組|-2 -6 -3|74 83 -6 -11|1.3 87
4916 事欣科|電腦及週|6 -8 -14|88 92 9 5|0.7 27
4919 新唐|半導體業|-8 -14 -5|68 83 -13 -14|0.3 226
4927 泰鼎-KY|電子零組|-6 0 1|57 57 -23 -37|0.7 38
4931 新盛力|電腦及週|74 66 30|89 89 89 141|1.6 2449
4933 友輝|光電業|30 25 3|96 96 11 7|1.2 52
4935 茂林-KY|光電業|22 14 -5|72 72 -27 -8|1.5 9
4938 和碩|電腦及週|23 -1 8|81 92 -4 -3|0.9 541
4952 凌通|半導體業|-9 -6 -19|69 87 -7 -10|0.4 17
4953 緯致|資訊服務|8 11 -5|72 76 -9 -10|0.9 74
4956 光鋐|光電業|29 28 12|67 67 -22 14|0.2 54
4958 臻鼎-KY|電子零組|6 3 -14|74 82 3 -16|0.5 373
4960 誠美材|光電業|10 -3 -1|79 89 10 -10|0.8 18
4961 天鈺|半導體業|44 38 19|79 79 -10 -14|0.3 69
4966 譜瑞-KY|半導體業|-4 9 -11|54 87 -3 -4|0.4 285
4967 十銓|半導體業|-43 -41 -90|43 59 -17 -39|0.4 62
4968 立積|半導體業|-1 3 -22|80 88 18 -9|0.6 579
4971 IET-KY|半導體業|88 35 21|88 88 17 64|1.0 88
4974 亞泰|電子零組|13 38 10|73 73 9 41|0.6 581
4976 佳凌|光電業|29 17 -6|55 68 -17 -28|0.5 19
4977 眾達-KY|通信網路|73 92 88|90 90 32 98|0.9 2539
4979 華星光|通信網路|20 5 -19|96 96 65 126|1.4 5142
4987 科誠|電腦及週|49 26 11|97 97 25 46|0.4 8
4991 環宇-KY|半導體業|49 18 -29|90 90 100 251|1.2 2368
5009 榮剛|鋼鐵工業|0 -7 -2|90 99 5 4|1.5 86
5014 建錩|鋼鐵工業|6 16 8|73 73 -20 -5|0.4 5
5202 力新|資訊服務|328 95 56|73 73 -23 9|0.4 15
5203 訊連|資訊服務|4 3 -9|90 98 7 2|1.5 27
5213 亞昕|建材營造|813 236 -120|63 65 9 -36|0.6 18
5222 全訊|半導體業|-0 -12 -19|68 74 -9 -23|0.5 23
5225 東科-KY|其他電子|21 10 -11|83 83 8 3|0.5 60
5234 達興材料|光電業|24 8 10|84 84 -5 54|1.5 344
5236 凌陽創新|半導體業|40 14 3|70 70 -17 -13|0.6 28
5243 乙盛-KY|光電業|35 36 22|76 76 -8 -5|0.5 161
5244 弘凱|光電業|-18 -13 -12|79 79 6 -6|1.1 79
5258 虹堡|電腦及週|-2 -7 -4|56 60 -27 -33|0.4 26
5263 智崴|文化創意|104 99 41|70 70 -23 -19|0.4 28
5269 祥碩|半導體業|-4 14 -17|80 95 26 22|0.8 1622
5274 信驊|半導體業|131 114 10|60 60 -21 -22|1.0 2218
5278 尚凡*|數位雲端|19 15 9|75 75 14 75|0.9 20
5283 禾聯碩|電器電纜|-7 8 2|91 95 -1 1|1.3 6
5284 jpp-KY|其他|67 49 40|69 89 -2 35|1.3 235
5288 豐祥-KY|電機機械|16 8 6|85 85 -7 -1|0.8 15
5289 宜鼎|電腦及週|0 5 -3|59 65 -25 -30|1.0 49
5292 華懋|綠能環保|19 11 0|86 86 -4 -4|0.9 6
5306 桂盟|運動休閒|30 15 8|78 78 -8 -15|0.5 12
5309 系統電|電子零組|-18 -14 -9|79 79 14 -8|0.1 122
5314 世紀*|其他|155 745 na|91 91 299 378|1.4 107
5315 光聯|光電業|74 66 59|81 81 -1 10|0.1 13
5328 華容|電子零組|25 14 27|82 82 -2 -2|0.3 33
5340 建榮|電子零組|26 35 -31|57 70 -14 -21|0.3 6
5347 世界|半導體業|23 19 3|65 71 -9 -23|0.9 576
5351 鈺創|半導體業|-8 -2 -34|56 75 -16 -24|0.6 51
5371 中光電|光電業|10 -0 -1|66 85 9 6|0.5 941
5381 光譜|電機機械|24 96 -267|52 65 -25 -34|1.1 7
5386 青雲|電腦及週|216 182 43|66 66 -26 16|0.1 15
5388 中磊|通信網路|3 -14 -5|87 98 11 9|1.3 534
5392 能率|光電業|2 -4 -5|75 82 7 2|1.6 196
5403 中菲|資訊服務|69 29 15|90 100 9 6|1.2 7
5425 台半|半導體業|42 22 20|63 75 -20 -19|0.6 43
5426 振發|電腦及週|63 49 42|67 75 7 -10|0.1 35
5432 新門|綠能環保|-36 -39 -17|40 41 -48 -51|1.2 33
5434 崇越|電子通路|39 30 14|89 89 -9 6|0.5 128
5438 東友|電腦及週|11 46 30|54 54 -45 32|0.1 15
5439 高技|電子零組|18 7 10|83 83 17 18|0.4 385
5443 均豪|半導體業|-8 93 37|62 62 -19 -8|0.4 209
5452 佶優|其他電子|3 -0 -3|65 66 -26 -18|0.3 18
5457 宣德|電子零組|57 58 23|72 79 0 -0|0.2 22
5465 富驊|電腦及週|26 -8 8|74 84 4 15|0.3 19
5469 瀚宇博|電子零組|12 1 4|73 90 -8 -6|0.7 97
5471 松翰|半導體業|12 1 -5|74 82 -11 -17|0.3 8
5474 聰泰|電腦及週|-34 -6 -12|91 91 21 32|1.2 433
5478 智冠|文化創意|-5 2 -7|73 85 -13 -8|0.8 7
5481 新華|其他|1 -3 -4|97 97 31 126|0.6 57
5483 中美晶|半導體業|-19 -4 -2|49 57 -27 -40|0.5 543
5484 慧友|光電業|-66 7 -20|46 57 -4 -28|0.5 43
5493 三聯|其他電子|23 17 -5|69 75 -21 -10|1.1 9
5508 永信建|建材營造|-79 -71 -234|41 42 -41 -57|0.7 84
5511 德昌|建材營造|2 -16 -7|85 96 1 7|0.6 7
5515 建國|建材營造|100 72 25|84 97 8 4|1.0 11
5519 隆大|建材營造|-17 -1 -166|53 53 -9 -42|0.6 12
5521 工信|建材營造|70 34 -1|69 78 -13 -20|1.5 12
5522 遠雄|建材營造|-89 -16 -265|82 89 15 -10|0.3 119
5530 龍巖|其他|-9 15 13|91 94 15 3|0.5 18
5531 鄉林|建材營造|2491 794 615|75 89 3 -7|0.9 7
5534 長虹|建材營造|273 72 -46|59 59 -3 -36|0.4 41
5536 聖暉*|其他電子|55 43 22|100 100 30 91|1.0 387
5603 陸海|航運業|11 -3 -5|74 74 -26 -7|0.3 5
5607 遠雄港|航運業|17 17 -2|67 76 -4 -21|0.4 11
5608 四維航|航運業|17 12 11|66 82 -9 -17|0.4 10
5609 中菲行|航運業|42 42 13|84 89 -5 -9|0.6 6
5706 鳳凰|觀光餐旅|97 63 4|81 97 9 1|4.5 20
5864 致和證|金融業|-95 -44 -49|70 75 -15 -24|0.5 7
5871 中租-KY|其他|-0 1 -4|67 73 -21 -21|0.8 970
5876 上海商銀|金融保險|36 17 11|95 100 10 6|0.7 317
5880 合庫金|金融保險|1 -3 -10|93 93 -3 -6|0.8 230
5903 全家|居家生活|3 5 -1|97 97 1 2|0.4 15
5904 寶雅|居家生活|11 7 -1|88 88 -4 -7|0.5 39
5905 南仁湖|觀光餐旅|-3 -7 -3|56 56 -12 -16|1.4 10
5907 大洋-KY|貿易百貨|-16 -17 -2|75 75 -13 16|0.2 6
6005 群益證|金融保險|-1 15 -22|91 91 18 11|0.4 516
6015 宏遠證|金融業|-26 888 609|80 87 -6 -12|1.0 7
6016 康和證|金融業|41 85 -11|88 98 5 -1|1.7 11
6023 元大期貨|金融業|5 3 -15|89 93 -4 -4|0.5 13
6024 群益期|金融保險|19 16 -12|97 97 4 7|0.8 17
6101 寬魚國際|文化創意|-53 159 -41|79 79 -3 -16|1.5 14
6104 創惟|半導體業|32 35 8|92 92 17 84|1.4 416
6108 競國|電子零組|-25 -25 -11|67 79 -5 -12|0.3 9
6111 光聚晶電|文化創意|21 25 -70|68 86 -12 -13|2.5 21
6112 邁達特|資訊服務|29 6 11|86 100 28 5|1.9 138
6117 迎廣|電腦及週|20 2 -24|52 68 -17 -29|0.2 44
6118 建達|電子通路|18 12 4|85 89 -0 -3|1.5 24
6120 達運|光電業|-8 -1 -24|65 79 -14 -15|0.9 8
6121 新普|電腦及週|-11 -10 -4|69 90 8 3|0.6 350
6122 擎邦|電機機械|-13 -33 -17|81 93 -1 6|0.8 8
6125 廣運|電機機械|-23 -33 16|62 78 -7 -17|0.5 276
6126 信音|電子零組|25 7 2|68 73 -16 -28|0.2 8
6127 九豪|電子零組|7 19 -3|71 78 -11 -16|0.2 17
6133 金橋|電子零組|25 23 4|68 68 -29 -9|0.2 10
6134 萬旭|電子零組|67 59 18|65 65 -23 35|0.1 13
6138 茂達|半導體業|7 -0 -15|75 80 -16 -1|0.4 72
6139 亞翔|其他電子|-57 -54 -102|71 100 9 12|1.9 768
6140 訊達電腦|資訊服務|72 42 37|59 94 8 -4|2.6 13
6141 柏承|電子零組|-28 -33 -27|64 81 8 -15|0.5 25
6142 友勁|通信網路|44 58 84|81 81 -14 4|0.2 8
6143 振曜|通信網路|144 59 43|81 81 6 2|1.2 117
6146 耕興|其他電子|-3 -3 3|72 86 -8 -12|0.7 20
6147 頎邦|半導體業|16 12 10|84 95 0 0|0.6 118
6150 撼訊|電腦及週|19 -16 -6|70 84 -7 -8|0.2 14
6151 晉倫|其他電子|1 7 -1|58 58 -40 18|0.2 29
6152 百一|通信網路|15 -14 -20|61 61 -23 -25|0.5 6
6153 嘉聯益|電子零組|-27 -27 -2|57 62 -28 -36|0.4 18
6156 松上|電子零組|56 47 18|64 64 -29 1|0.2 17
6163 華電網|資訊服務|-10 47 21|70 70 -14 -13|0.4 12
6165 浪凡|數位雲端|7 4 -2|85 90 -8 24|1.4 15
6166 凌華|電腦及週|1 6 17|86 94 10 5|0.6 48
6168 宏齊|光電業|-17 -13 -10|74 85 -8 -4|1.4 62
6173 信昌電|電子零組|14 6 4|70 78 -13 -20|0.6 13
6175 立敦|電子零組|3 8 -7|88 88 15 -5|4.3 14
6176 瑞儀|光電業|41 27 10|90 92 -7 12|0.8 294
6177 達麗|建材營造|-93 33 -344|61 61 2 -35|0.6 56
6179 亞通|其他|300 162 129|76 79 -13 -8|0.6 9
6180 橘子|文化創意|-9 4 -10|84 84 -7 -2|0.7 63
6182 合晶|半導體業|-9 -2 11|56 64 -21 -35|0.4 35
6186 新潤|建材營造|-88 207 -14370|57 57 1 -37|0.4 17
