# 2022-07-01 全池(977 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1598 岱宇|運動休閒|-48 -46 -6|43 78 -8 -20|2.8 9
1599 宏佳騰|電機機械|-6 15 1|70 70 -22 -11|0.3 7
1603 華電|電器電纜|38 38 18|80 80 -12 -4|0.4 11
1604 聲寶|電器電纜|0 9 -7|90 90 -9 -2|2.3 8
1605 華新|電器電纜|38 40 -9|75 75 27 38|0.4 2570
1608 華榮|電器電纜|16 12 -25|49 66 -29 -28|0.6 14
1609 大亞|電器電纜|2 9 -23|82 82 -15 2|1.2 135
1611 中電|電器電纜|-3 -7 5|87 88 1 -11|1.2 236
1612 宏泰|電器電纜|-14 -8 -36|61 61 -37 -24|0.8 30
1701 中化|生技醫療|-3 4 5|76 76 -4 -5|0.2 15
1702 南僑|食品工業|4 0 -4|90 94 -3 -6|0.7 11
1707 葡萄王|生技醫療|10 8 1|81 85 -5 -15|0.9 20
1708 東鹼|化學工業|84 82 14|61 61 -26 30|0.1 392
1709 和益|化學工業|20 13 1|71 71 -20 -1|0.3 36
1710 東聯|化學工業|-28 -20 -43|69 80 -20 -16|1.0 17
1711 永光|化學工業|2 2 -12|63 67 -25 -28|0.5 43
1712 興農|化學工業|27 27 10|77 77 -9 11|0.2 43
1717 長興|化學工業|4 5 -13|78 79 -13 -14|0.3 79
1720 生達|生技醫療|14 11 3|95 95 5 4|1.0 27
1721 三晃|化學工業|42 39 21|51 55 -33 -45|0.4 27
1722 台肥|化學工業|58 58 -3|75 75 -19 -10|0.4 183
1723 中碳|化學工業|43 54 -9|89 89 -3 -3|0.6 91
1727 中華化|化學工業|32 30 1|53 59 -38 -38|0.3 48
1731 美吾華|生技醫療|-19 -12 -20|80 80 -10 -8|0.5 5
1732 毛寶|化學工業|-4 -7 -5|53 53 -45 -17|0.2 30
1733 五鼎|生技醫療|24 19 13|96 96 5 9|1.9 15
1734 杏輝|生技醫療|27 20 12|66 87 -0 -0|0.5 45
1736 喬山|運動休閒|9 1 0|63 90 -1 -6|1.2 8
1737 臺鹽|食品工業|-18 2 -21|93 93 -4 -1|0.8 6
1760 寶齡富錦|生技醫療|53 55 20|76 76 15 73|2.0 454
1762 中化生|生技醫療|-36 79 32|60 73 -9 -23|0.2 23
1773 勝一|化學工業|5 17 -25|78 78 -22 10|1.8 134
1783 和康生|生技醫療|22 16 -12|59 83 2 -16|8.0 8
1785 光洋科|其他電子|11 0 -8|68 72 -26 -22|0.8 80
1788 杏昌|生技醫療|236 83 56|86 86 2 3|0.8 15
1789 神隆|生技醫療|33 9 7|92 92 5 2|1.0 39
1795 美時|生技醫療|-25 -10 -9|90 90 8 48|2.1 2828
1802 台玻|玻璃陶瓷|-18 -21 -30|41 70 -27 -30|1.7 97
1808 潤隆|建材營造|-88 -88 -80|93 93 11 20|0.3 16
1815 富喬|電子零組|-12 -8 -49|56 69 -21 -31|0.8 12
1903 士紙|造紙工業|-83 -60 -53|74 86 -8 -14|0.8 6
1904 正隆|造紙工業|-0 3 -5|58 74 -23 -24|1.7 62
1905 華紙|造紙工業|11 6 -5|52 69 -25 -32|0.6 25
1906 寶隆|造紙工業|1383 2931 1943|85 91 -5 -5|0.9 26
1907 永豐餘|造紙工業|-11 -10 -11|53 68 -27 -32|0.9 35
1909 榮成|造紙工業|-18 21 -2|49 66 -25 -34|0.8 41
2002 中鋼|鋼鐵工業|9 15 -25|72 72 -27 -19|1.1 1025
2006 東和鋼鐵|鋼鐵工業|4 13 -13|66 66 -27 -20|0.7 341
2007 燁興|鋼鐵工業|29 37 9|32 53 -41 -47|0.7 17
2009 第一銅|鋼鐵工業|5 2 -35|42 52 -38 -37|0.8 36
2010 春源|鋼鐵工業|-10 2 -22|48 62 -34 -33|0.5 16
2013 中鋼構|鋼鐵工業|4 23 -5|69 84 -8 -10|0.2 24
2014 中鴻|鋼鐵工業|20 30 -13|44 55 -43 -35|0.7 299
2015 豐興|鋼鐵工業|11 19 -20|73 73 -26 -14|0.9 23
2017 官田鋼|鋼鐵工業|-6 1 2|35 61 -35 -37|0.5 9
2020 美亞|鋼鐵工業|-6 13 -15|55 66 -30 -29|0.8 20
2023 燁輝|鋼鐵工業|8 13 -34|40 61 -34 -36|0.6 72
2027 大成鋼|鋼鐵工業|32 39 -18|57 60 -34 -29|0.5 468
2028 威致|鋼鐵工業|-12 19 -25|38 51 -43 -45|0.6 27
2029 盛餘|鋼鐵工業|2 24 -18|45 62 -26 -24|0.3 20
2030 彰源|鋼鐵工業|16 36 -11|46 55 -33 -25|0.2 57
2031 新光鋼|鋼鐵工業|-10 37 4|44 50 -47 -35|0.4 96
2032 新鋼|鋼鐵工業|-37 7 3|46 52 -42 -18|0.3 15
2034 允強|鋼鐵工業|20 18 -32|61 70 -27 -19|0.5 33
2038 海光|鋼鐵工業|10 11 -25|30 53 -44 -47|0.6 20
2049 上銀|電機機械|16 21 0|57 74 -5 -26|1.1 1286
2059 川湖|電子零組|25 28 -9|75 75 -10 -25|0.7 73
2066 世德|電機機械|29 16 4|92 92 4 -0|0.7 6
2069 運錩|鋼鐵工業|-9 21 -55|45 53 -42 -43|0.4 16
2101 南港|橡膠工業|8 7 26|79 79 -11 -5|0.5 30
2102 泰豐|橡膠工業|15 13 63|58 62 -32 -35|0.5 24
2103 台橡|橡膠工業|8 3 -18|67 69 -15 -30|0.9 43
2104 國際中橡|橡膠工業|4 -1 -24|68 68 -31 -30|0.5 38
2105 正新|橡膠工業|-6 -11 -2|75 94 -4 -7|1.2 119
2106 建大|橡膠工業|23 11 3|82 95 1 6|5.1 22
2107 厚生|橡膠工業|-30 -25 -14|87 91 -8 -9|1.6 6
2108 南帝|橡膠工業|-50 -49 -52|27 52 -35 -46|0.5 49
2114 鑫永銓|橡膠工業|2 3 -14|80 82 -9 -6|1.9 8
2201 裕隆|汽車工業|-9 -9 2|88 88 9 6|2.4 672
2204 中華|汽車工業|-16 -9 0|82 94 2 -4|0.9 60
2206 三陽工業|汽車工業|12 11 12|91 91 16 23|2.1 405
2207 和泰車|汽車工業|-22 -13 -8|91 94 3 -1|1.1 161
2208 台船|航運業|-10 -8 5|55 78 -19 -20|0.7 26
2211 長榮鋼|鋼鐵工業|38 26 -18|83 92 -8 8|0.5 28
2227 裕日車|汽車工業|-56 -33 -6|88 91 -7 -8|1.0 13
2230 泰茂|居家生活|-36 -25 -20|93 93 8 39|0.3 9
2231 為升|汽車工業|-19 -25 -22|61 68 -15 -31|1.3 28
2233 宇隆|汽車工業|4 2 -10|90 97 10 22|0.3 168
2247 汎德永業|汽車工業|-11 -3 1|93 93 -2 -6|1.5 5
2301 光寶科|電腦及週|7 8 3|83 83 -16 -7|1.1 351
2302 麗正|半導體業|-0 9 12|72 80 -1 -8|2.7 29
2303 聯電|半導體業|42 38 7|58 62 -21 -37|1.0 3954
2305 全友|電腦及週|-46 -35 -20|77 77 60 47|0.9 179
2308 台達電|電子零組|17 11 3|71 76 -14 -18|1.4 1185
2312 金寶|其他電子|47 25 15|69 69 -22 -25|0.9 92
2313 華通|電子零組|27 26 12|80 80 -13 -3|0.6 853
2314 台揚|通信網路|12 14 13|53 63 -27 -32|0.8 201
2316 楠梓電|電子零組|28 11 -8|75 77 -7 -23|1.0 6
2317 鴻海|其他電子|9 7 4|92 92 1 0|1.2 3627
2324 仁寶|電腦及週|11 -11 -19|89 89 -10 0|0.8 237
2327 國巨*|電子零組|14 16 -14|48 53 -33 -41|1.5 956
2328 廣宇|電子零組|27 20 -6|78 86 -11 -12|0.6 132
2329 華泰|半導體業|0 4 -9|47 58 -29 -41|0.9 35
2330 台積電|半導體業|65 51 21|67 67 -21 -25|1.3 16965
2331 精英|電腦及週|48 35 8|79 89 2 -10|3.1 28
2332 友訊|通信網路|44 23 18|65 76 -13 -23|0.8 14
2337 旺宏|半導體業|-11 3 -24|72 72 -18 -22|1.0 293
2338 光罩|半導體業|28 39 4|60 62 -31 -36|0.8 387
2340 台亞|半導體業|43 4 3|50 53 -20 -49|1.0 653
2342 茂矽|半導體業|12 24 6|63 69 -18 -31|0.6 73
2344 華邦電|半導體業|7 10 -34|55 58 -29 -34|1.0 530
2345 智邦|通信網路|25 26 14|63 78 -10 -18|0.9 911
2347 聯強|電子通路|3 6 -9|70 70 -27 -16|0.6 608
2348 海悅|其他|20 17 -9|74 74 -12 -19|1.0 8
2351 順德|半導體業|18 14 -12|64 67 -26 -27|0.9 197
2352 佳世達|電腦及週|8 13 -1|83 83 -17 -6|0.6 90
2353 宏碁|電腦及週|-11 -8 -11|74 74 -21 -24|1.7 413
2354 鴻準|其他電子|-11 7 12|66 71 -24 -28|0.7 344
2355 敬鵬|電子零組|17 -1 -13|67 67 -16 -26|1.0 30
2356 英業達|電腦及週|12 19 11|92 94 -1 -1|0.8 208
2357 華碩|電腦及週|-7 -1 -14|81 81 -16 -17|1.2 890
2358 廷鑫|其他|31 32 -14|55 56 -34 -31|0.6 15
2359 所羅門|其他電子|45 40 16|78 78 -16 21|0.6 112
2360 致茂|其他電子|23 13 6|61 61 -21 -31|1.9 97
2362 藍天|電腦及週|-3 -18 -35|91 91 1 -1|0.9 13
2363 矽統|半導體業|7 6 -46|61 70 -24 -29|1.1 45
2364 倫飛|電腦及週|-13 -10 -4|98 98 55 86|5.8 14
2367 燿華|電子零組|64 40 36|68 78 -10 -21|1.6 57
2368 金像電|電子零組|38 26 4|75 75 -19 -7|1.2 1612
2369 菱生|半導體業|-13 -8 -32|49 55 -36 -43|1.1 30
2371 大同|電機機械|-15 2 -3|84 88 -10 1|0.8 315
2374 佳能|光電業|107 82 40|63 63 -19 -37|0.9 25
2375 凱美|電子零組|-23 -22 -55|40 45 -40 -52|1.3 34
2376 技嘉|電腦及週|-41 -29 -46|51 52 -36 -48|1.3 597
2377 微星|電腦及週|2 2 -17|62 65 -18 -37|1.7 455
2379 瑞昱|半導體業|22 28 -1|58 60 -16 -40|1.1 875
2382 廣達|電腦及週|-6 -4 -2|83 83 -9 -16|0.9 441
2383 台光電|電子零組|8 11 -21|60 60 -32 -37|1.0 355
2385 群光|電子零組|17 11 0|87 87 -9 -3|1.2 193
2387 精元|電腦及週|-21 -17 -15|57 69 -18 -27|1.2 11
2388 威盛|半導體業|54 60 35|49 56 -24 -44|5.0 124
2390 云辰|其他電子|3 3 -1|57 70 -17 -26|0.3 20
2392 正崴|電子零組|29 8 13|74 75 -15 -19|0.9 16
2393 億光|光電業|-13 -18 -20|60 69 -18 -25|1.1 50
2395 研華|電腦及週|25 16 -3|87 87 -6 -13|1.0 284
2399 映泰|電腦及週|-32 -21 -38|50 53 -38 -48|1.2 12
2401 凌陽|半導體業|-10 8 -6|62 69 -22 -27|1.3 138
2402 毅嘉|電子零組|1 7 -0|69 80 -12 -20|1.2 5
2404 漢唐|其他電子|159 52 49|71 77 -19 -13|2.1 132
2405 輔信|電腦及週|2 6 -11|58 58 -16 -39|0.8 50
2406 國碩|光電業|-10 -17 3|58 58 -20 -39|0.9 86
2408 南亞科|半導體業|-19 -8 -38|62 62 -22 -33|2.0 446
2409 友達|光電業|-32 -24 -36|63 66 -25 -34|0.9 868
2412 中華電|通信網路|7 7 5|97 97 1 11|1.7 1189
2415 錩新|電子零組|-9 1 -14|49 65 -30 -34|0.8 5
2417 圓剛|電腦及週|-2 -20 19|43 52 -32 -41|0.1 13
2419 仲琦|通信網路|0 0 19|67 74 -10 -27|0.4 7
2420 新巨|電子零組|2 11 5|84 89 -7 -10|0.9 5
2421 建準|電子零組|2 -10 -12|68 68 -23 -28|1.7 18
2423 固緯|其他電子|25 7 -9|80 87 -10 -9|0.7 6
2425 承啟|電腦及週|-6 9 -6|90 90 8 1|1.3 21
2426 鼎元|光電業|-18 -18 -26|55 59 -32 -39|1.0 13
2427 三商電|資訊服務|47 37 20|89 89 -3 2|3.1 13
2428 興勤|電子零組|-9 -4 -15|50 77 -17 -22|0.8 76
2430 燦坤|電子通路|-11 9 -3|63 71 -24 -14|0.8 7
2436 偉詮電|半導體業|-26 -10 -35|46 52 -40 -48|0.8 152
2439 美律|通信網路|4 -11 -1|65 76 -15 -24|1.4 31
2441 超豐|半導體業|-7 3 -20|67 80 -15 -19|1.4 57
2442 新美齊|建材營造|4484 1466 1158|78 81 -19 -19|0.4 7
2444 兆勁|通信網路|-9 15 16|77 81 -5 -19|0.6 8
2449 京元電子|半導體業|16 21 -0|83 84 -3 -11|1.0 305
2451 創見|半導體業|-19 -19 -30|91 91 -8 -6|1.6 28
2454 聯發科|半導體業|26 39 1|57 57 -24 -43|1.7 6565
2455 全新|通信網路|-22 -16 -33|46 48 -36 -52|0.8 185
2457 飛宏|電子零組|15 13 -10|61 61 -33 -37|0.9 160
2458 義隆|半導體業|-13 -15 -13|69 75 -20 -19|0.8 166
2461 光群雷|其他電子|13 6 -4|72 73 -17 -25|0.9 11
2462 良得電|電子零組|-3 2 1|62 62 -27 -17|0.3 12
2464 盟立|其他電子|15 15 3|86 86 -6 -9|2.1 10
2465 麗臺|電腦及週|-66 -59 -91|35 39 -52 -60|0.6 34
2467 志聖|電子零組|0 -18 -27|72 79 -13 -16|1.1 6
2472 立隆電|電子零組|18 20 -4|66 71 -21 -24|1.3 19
2474 可成|其他電子|-40 -51 3|91 93 11 3|0.6 420
2476 鉅祥|電子零組|-1 -3 -26|52 52 -26 -48|1.2 49
2478 大毅|電子零組|-22 -16 -17|60 65 -26 -33|2.3 8
2480 敦陽科|資訊服務|0 6 -10|92 92 -4 25|1.0 22
2481 強茂|半導體業|-5 2 -18|47 53 -43 -46|0.5 420
2482 連宇|其他電子|166 83 57|90 90 90 48|2.3 425
2483 百容|電子零組|24 26 -0|89 100 12 7|2.3 14
2484 希華|電子零組|13 15 -2|75 83 -5 -16|0.6 115
2485 兆赫|通信網路|-1 -4 10|67 73 -12 -26|1.6 11
2486 一詮|光電業|-6 -2 -24|39 49 -45 -50|1.2 33
2489 瑞軒|光電業|16 -8 -26|60 68 -29 -31|0.6 20
2492 華新科|電子零組|-16 -11 -8|38 47 -41 -51|1.1 179
2493 揚博|電子零組|41 23 7|93 93 -6 4|1.1 6
2495 普安|電腦及週|26 8 1|68 68 -12 -26|0.9 6
2497 怡利電|汽車工業|28 28 -20|57 57 -39 -19|0.6 320
2498 宏達電|通信網路|-0 -17 -10|55 58 -15 -40|4.6 685
2501 國建|建材營造|170 41 54|86 89 -9 -11|1.0 5
2504 國產|建材營造|-13 -7 -8|73 73 -21 -17|0.6 73
2511 太子|建材營造|26 30 17|81 83 -12 -11|1.1 7
2520 冠德|建材營造|67 26 -2|74 81 -12 -16|1.4 24
2527 宏璟|建材營造|-96 -73 -128|66 73 -22 -26|1.5 8
2534 宏盛|建材營造|57 53 -16|99 99 2 8|1.1 22
2535 達欣工|建材營造|-19 3 -8|86 86 -11 -4|0.7 12
2538 基泰|建材營造|119 60 31|85 93 -1 2|1.6 12
2539 櫻花建|建材營造|316141 430045 321347|98 98 -1 5|1.2 5
2540 愛山林|建材營造|-12 -4 -4|88 88 -7 60|1.2 20
2542 興富發|建材營造|-89 -76 -143|87 87 -10 -5|0.7 234
2545 皇翔|建材營造|25 41 4|75 75 -16 23|0.5 52
2548 華固|建材營造|1161 417 -1454|97 97 5 4|0.9 64
2597 潤弘|建材營造|-1 9 -14|66 66 -31 -18|0.6 15
2603 長榮|航運業|70 85 -40|44 58 -28 -33|2.1 15215
2605 新興|航運業|18 5 -18|34 58 -30 -34|0.3 104
2606 裕民|航運業|14 14 -35|48 60 -28 -32|0.5 432
2607 榮運|航運業|182 160 67|55 65 -27 -8|0.4 151
2608 嘉里大榮|航運業|-1 3 -1|56 70 -11 -13|0.3 25
2609 陽明|航運業|41 64 -43|45 73 -21 -22|1.9 9346
2610 華航|航運業|34 22 -14|69 69 -21 -18|0.5 1764
2611 志信|航運業|15 18 -16|39 64 -29 -15|0.3 26
2612 中航|航運業|61 48 19|45 68 -22 -32|0.4 30
2613 中櫃|航運業|7 7 -1|53 62 -37 3|0.2 36
2614 東森|其他|3 12 -1|30 52 -31 -34|0.6 65
2615 萬海|航運業|65 74 -87|37 55 -29 -45|1.9 3112
2617 台航|航運業|21 20 -11|37 69 -27 -28|0.6 72
2618 長榮航|航運業|34 40 -7|80 80 -13 9|0.7 3768
2633 台灣高鐵|航運業|-6 -14 17|90 93 -4 -7|1.0 80
2634 漢翔|航運業|24 22 2|85 85 11 10|1.1 319
2636 台驊控股|航運業|11 40 -75|30 59 -25 -36|2.0 533
2637 慧洋-KY|航運業|81 72 -0|60 60 -25 -20|0.8 1480
2641 正德|航運業|11 53 -33|46 65 -24 -29|0.5 90
2642 宅配通|航運業|3 6 -4|36 52 -39 -30|0.2 34
2702 華園|觀光餐旅|93 84 34|82 82 -0 -1|0.4 12
2704 國賓|觀光餐旅|-23 -26 10|91 91 -5 0|0.8 10
2705 六福|觀光餐旅|-24 -18 3|78 82 -5 -7|0.4 16
2707 晶華|觀光餐旅|-10 -9 11|94 94 -1 14|0.9 112
2723 美食-KY|觀光餐旅|-7 -11 -7|65 94 23 1|2.0 170
2727 王品|觀光餐旅|-15 -16 -10|68 83 -5 -15|1.1 29
2731 雄獅|觀光餐旅|6 -14 22|84 84 -8 6|0.3 93
2734 易飛網|觀光餐旅|134 38 69|84 84 23 59|0.9 28
2736 富野|觀光餐旅|-33 -22 12|84 84 49 58|3.0 318
2743 山富|觀光餐旅|23 -6 28|79 79 24 161|0.5 396
2745 五福|觀光餐旅|-38 -38 18|67 67 15 83|0.6 17
2748 雲品|觀光餐旅|29 19 38|94 94 4 6|1.7 8
2753 八方雲集|觀光餐旅|13 12 na|na 96 15 25|1.6 70
2801 彰銀|金融保險|12 21 6|88 88 -12 2|0.5 143
2809 京城銀|金融保險|-0 -73 -47|82 87 -10 -10|0.6 43
2812 台中銀|金融保險|33 11 -2|85 85 -13 12|0.6 62
2820 華票|金融保險|-64 -58 -43|93 93 -7 -2|1.0 11
2834 臺企銀|金融保險|6 7 -4|79 79 -16 14|0.4 254
2836 高雄銀|金融保險|3 -6 -7|86 86 -12 13|0.4 10
2838 聯邦銀|金融保險|49 -5 -13|87 87 -13 15|0.7 29
2845 遠東銀|金融保險|12 5 9|87 87 -12 4|1.0 56
2850 新產|金融保險|4 1 -5|95 95 -4 15|0.6 24
2851 中再保|金融保險|22 18 5|70 85 -15 -5|0.8 15
2855 統一證|金融保險|72 -19 -15|72 77 -20 -22|0.9 16
2880 華南金|金融保險|13 9 -1|89 89 -11 6|0.7 208
2881 富邦金|金融保險|-44 -31 -23|71 71 -25 -23|0.8 1090
2882 國泰金|金融保險|-33 -38 -22|73 73 -24 -20|1.3 937
2883 凱基金|金融保險|-28 -29 -6|72 72 -27 -16|0.9 579
2884 玉山金|金融保險|9 -5 -8|82 82 -15 4|0.6 632
2885 元大金|金融保險|-29 -29 -10|77 77 -23 -16|1.9 640
2886 兆豐金|金融保險|45 5 3|78 78 -20 -1|0.7 749
2887 台新新光金|金融保險|33 26 -27|76 76 -24 -15|0.7 436
2889 國票金|金融保險|23 -16 -9|85 85 -15 -8|1.4 79
2890 永豐金|金融保險|6 7 -4|87 87 -13 4|0.8 298
2891 中信金|金融保險|1 18 -5|80 80 -18 -5|0.8 1116
2892 第一金|金融保險|21 6 4|87 87 -13 6|1.0 583
2903 遠百|貿易百貨|-10 -10 1|87 92 -6 -6|1.1 9
2906 高林|貿易百貨|122 38 10|62 62 -23 16|0.5 43
2912 統一超|貿易百貨|8 8 5|93 98 3 0|1.0 329
2913 農林|貿易百貨|-14 -11 -15|86 87 -6 -6|0.8 12
2915 潤泰全|貿易百貨|1 8 1|59 59 -37 -24|0.6 202
2929 淘帝-KY|貿易百貨|-19 -13 -12|69 81 32 4|1.7 17
3003 健和興|電子零組|11 5 -23|69 78 -18 -23|1.0 64
3004 豐達科|鋼鐵工業|81 44 17|94 96 3 5|1.2 8
3005 神基|電腦及週|18 -14 -14|71 71 -20 -23|1.0 46
3006 晶豪科|半導體業|-24 -14 -47|41 46 -49 -51|1.0 1026
3008 大立光|光電業|-6 -7 8|57 65 -5 -27|0.9 929
3010 華立|電子通路|9 11 -5|76 76 -21 -20|1.5 54
3011 今皓|電子零組|-11 8 -16|73 73 -12 47|0.4 21
3013 晟銘電|電腦及週|-10 12 6|80 80 -3 -17|0.2 8
3014 聯陽|半導體業|-26 -12 -32|57 65 -30 -28|0.9 89
3015 全漢|電子零組|-10 -12 -10|83 83 -10 -13|1.2 5
3016 嘉晶|半導體業|24 29 -3|51 57 -30 -42|0.8 192
3017 奇鋐|電腦及週|-0 -1 -17|71 71 -23 -1|0.7 724
3019 亞光|光電業|-1 -3 -15|56 59 -27 -39|1.2 62
3023 信邦|電子零組|15 15 2|79 82 -8 -20|0.9 83
3024 憶聲|光電業|-29 14 -1|77 84 -11 -15|0.8 6
3026 禾伸堂|電子零組|-17 -12 -11|69 80 -19 -19|1.4 37
3028 增你強|電子通路|-4 8 0|79 79 -19 -8|1.3 18
3029 零壹|資訊服務|14 5 -26|82 82 -17 -6|1.0 9
3030 德律|其他電子|43 28 2|84 84 -16 7|0.5 47
3033 威健|電子通路|-11 -7 -17|76 76 -17 -18|1.2 44
3034 聯詠|半導體業|-4 13 -40|52 54 -30 -46|1.3 1771
3035 智原|半導體業|101 98 19|53 53 -46 -30|1.1 5431
3036 文曄|電子通路|28 31 3|71 71 -14 2|0.5 415
3037 欣興|電子零組|51 44 10|57 57 -37 -38|1.1 4754
3038 全台|光電業|17 8 -5|92 98 8 5|2.9 20
3041 揚智|半導體業|-1 7 -25|51 52 -34 -46|0.8 28
3042 晶技|電子零組|-18 -15 -26|65 81 -14 -17|1.1 260
3044 健鼎|電子零組|20 10 0|78 78 -19 -16|1.4 132
3045 台灣大|通信網路|4 11 -5|99 99 3 8|1.3 425
