# 2024-03-01 全池(1192 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3022 威強電|電腦及週|3 -18 -20|86 96 4 6|1.7 48
3023 信邦|電子零組|-2 -8 -14|72 81 -3 -14|1.4 226
3024 憶聲|光電業|-14 19 10|90 90 0 6|0.7 27
3025 星通|通信網路|72 274 181|91 91 33 43|1.5 454
3026 禾伸堂|電子零組|12 -4 3|96 96 -1 1|1.1 11
3027 盛達|通信網路|279 116 22|83 99 17 10|2.9 80
3028 增你強|電子通路|60 17 24|99 99 11 21|2.4 26
3029 零壹|資訊服務|7 5 -3|98 98 18 28|2.2 111
3030 德律|其他電子|83 51 68|100 100 18 23|1.3 58
3031 佰鴻|光電業|80 16 27|92 98 13 17|0.9 7
3032 偉訓|電子零組|39 29 -4|93 93 16 34|0.8 383
3033 威健|電子通路|69 30 20|98 99 20 14|1.5 138
3034 聯詠|半導體業|21 16 2|99 99 19 51|1.6 3143
3035 智原|半導體業|-15 -13 -3|88 88 20 17|0.6 6370
3036 文曄|電子通路|50 34 26|93 93 42 144|1.3 2326
3037 欣興|電子零組|-6 -20 5|88 91 8 -3|2.1 2944
3038 全台|光電業|-5 -15 -10|86 96 17 6|1.4 105
3041 揚智|半導體業|100 6 37|93 93 0 74|1.0 278
3042 晶技|電子零組|37 13 24|95 95 -2 5|1.1 92
3044 健鼎|電子零組|32 11 16|92 92 14 12|1.2 1015
3045 台灣大|通信網路|14 10 2|98 98 -0 5|1.4 252
3046 建碁|電腦及週|135 94 2|69 85 5 -5|0.5 30
3047 訊舟|通信網路|-14 -29 -2|90 90 19 23|1.5 236
3048 益登|電子通路|27 10 14|94 99 7 12|1.2 14
3050 鈺德|光電業|12 -1 -5|99 99 29 26|0.7 48
3051 力特|光電業|-7 -19 9|83 83 10 37|0.4 102
3052 夆典|建材營造|19 38 9|98 100 10 11|1.3 12
3055 蔚華科|電子通路|-13 1 26|97 97 111 128|1.5 880
3056 富華新|建材營造|-45 -76 -302|76 89 -6 -2|1.1 27
3058 立德|電子零組|2 -12 1|68 94 -0 9|1.1 18
3059 華晶科|光電業|-19 -23 8|85 85 -11 4|0.5 65
3060 銘異|電腦及週|34 38 42|89 89 -6 3|0.6 7
3062 建漢|通信網路|-26 -44 -21|85 89 -7 -5|1.4 19
3066 李洲|光電業|20 11 27|89 89 51 53|0.6 31
3071 協禧|電腦及週|4 -11 -0|77 92 11 -7|4.8 18
3078 僑威|電子零組|57 44 -39|94 94 -1 4|0.8 175
3081 聯亞|通信網路|11 -30 21|100 100 54 62|2.8 897
3083 網龍|文化創意|-56 -12 -2|82 83 -9 -1|0.4 12
3086 華義*|文化創意|76 76 65|61 61 52 78|0.2 36
3088 艾訊|電腦及週|12 -7 -13|85 85 3 0|1.3 25
3090 日電貿|電子零組|41 22 16|98 98 6 17|3.2 24
3092 鴻碩|電子零組|22 7 33|79 85 -6 -9|1.1 6
3094 聯傑|半導體業|-28 -15 6|82 82 -10 -10|0.4 24
3105 穩懋|半導體業|74 52 50|85 90 -1 16|0.8 525
3114 好德|電子零組|29 5 14|98 98 8 11|1.1 11
3122 笙泉|半導體業|69 36 44|81 81 -11 79|0.4 21
3128 昇銳|光電業|-7 -8 3|73 100 9 5|2.9 7
3131 弘塑|半導體業|29 19 19|100 100 71 56|1.8 744
3138 耀登|通信網路|-28 -11 -10|80 82 -7 -5|0.5 47
3141 晶宏|半導體業|-41 -17 6|77 86 -8 -0|0.6 41
3147 大綜|資訊服務|86 46 21|100 100 35 104|2.1 147
3149 正達|光電業|44 7 21|86 86 23 35|0.8 39
3152 璟德|通信網路|47 27 17|81 81 -16 22|0.8 24
3162 精確|電機機械|32 31 -46|68 80 -8 -13|0.7 26
3163 波若威|通信網路|23 13 21|90 90 8 3|4.5 410
3167 大量|電機機械|35 23 53|90 90 24 63|1.8 44
3169 亞信|半導體業|33 2 28|94 94 2 29|3.5 82
3176 基亞|生技醫療|31 47 -8|68 68 -24 22|0.7 12
3178 公準|半導體業|19 9 -6|100 100 53 43|1.8 174
3188 鑫龍騰|建材營造|154 83 na|95 95 14 25|0.9 10
3189 景碩|半導體業|9 -7 25|80 85 1 -8|0.9 267
3205 佰研|生技醫療|43 7 17|81 88 -4 1|0.4 6
3206 志豐|電子零組|13 -6 4|99 99 6 5|1.7 12
3207 耀勝|電子零組|-3 -32 -25|95 99 25 18|1.5 81
3209 全科|電子通路|-12 -28 -18|86 96 -0 7|0.9 14
3211 順達|電腦及週|-1 -11 -3|83 83 3 4|0.6 81
3213 茂訊|電腦及週|46 31 17|91 91 15 36|0.9 38
3217 優群|電子零組|33 31 9|94 94 16 43|0.9 401
3218 大學光|生技醫療|8 5 -13|75 87 3 -9|2.4 189
3221 台嘉碩|通信網路|13 -8 17|86 86 4 9|3.3 8
3227 原相|半導體業|100 85 56|94 94 6 37|2.9 354
3228 金麗科|半導體業|148 59 48|94 94 117 399|0.9 883
3230 錦明|光電業|24 -3 7|72 81 13 -0|1.4 9
3231 緯創|電腦及週|22 -5 4|75 90 27 5|1.0 10642
3232 昱捷|電子通路|53 36 21|100 100 53 42|2.8 40
3234 光環|通信網路|14 2 30|97 97 38 39|2.3 168
3257 虹冠電|半導體業|60 146 -3|78 78 -7 -13|0.4 18
3260 威剛|半導體業|64 51 45|94 94 5 22|1.0 550
3264 欣銓|半導體業|-7 -9 -5|89 89 6 17|0.9 393
3265 台星科|半導體業|25 21 24|94 94 48 49|1.1 482
3268 海德威|半導體業|42 14 18|100 100 51 84|1.0 26
3276 宇環|電子零組|118 91 38|82 82 -8 59|0.3 13
3284 太普高|其他|63 29 21|99 99 32 37|1.3 11
3287 廣寰科|電腦及週|111 111 56|83 83 66 57|0.2 111
3289 宜特|其他電子|11 0 -2|94 94 42 24|1.6 659
3290 東浦|電子零組|53 15 -1|84 84 -8 -0|0.3 10
3293 鈊象|文化創意|14 18 0|100 100 34 55|0.8 635
3294 英濟|電子零組|92 25 18|90 90 171 188|1.2 112
3296 勝德|電子零組|6 -21 14|98 98 45 48|2.1 27
3297 杭特|光電業|69 47 53|98 98 27 41|1.0 14
3303 岱稜|其他電子|47 24 25|98 98 14 20|1.9 8
3305 昇貿|其他電子|20 -0 20|92 92 6 7|1.2 104
3306 鼎天|通信網路|8 27 13|70 74 -5 -27|0.3 24
3308 聯德|電子零組|-58 -63 -160|55 55 -5 -28|0.7 15
3311 閎暉|通信網路|27 19 13|95 95 12 9|2.3 17
3312 弘憶股|電子通路|58 14 26|100 100 97 133|3.9 353
3313 斐成|建材營造|110060 36995 27444|97 97 112 125|4.3 19
3317 尼克森|半導體業|11 6 5|87 87 -2 19|0.5 18
3321 同泰|電子零組|87 47 33|97 97 36 44|1.2 14
3322 建舜電|電子零組|90 36 25|96 96 9 24|2.7 29
3324 雙鴻|其他電子|38 6 7|100 100 60 97|1.9 3825
3325 旭品|電腦及週|34 35 -29|87 87 4 10|0.7 54
3338 泰碩|電子零組|32 22 29|89 100 17 15|1.0 133
3339 泰谷|光電業|20 12 18|96 96 26 51|1.2 53
3346 麗清|汽車工業|53 29 -16|94 94 13 16|0.6 59
3354 律勝|電子零組|34 42 54|89 89 96 94|1.7 99
3356 奇偶|光電業|10 -3 0|86 100 14 14|2.8 24
3357 臺慶科|電子零組|16 -1 11|98 100 16 20|1.4 37
3360 尚立|電子通路|-34 -42 -18|94 94 74 70|2.4 98
3362 先進光|光電業|71 41 20|99 99 53 74|0.5 1203
3363 上詮|通信網路|-22 4 23|99 99 69 142|3.1 1583
3372 典範|半導體業|62 32 44|100 100 44 58|5.1 20
3373 熱映|其他電子|-42 -27 -56|82 82 11 40|0.3 8
3374 精材|半導體業|23 7 20|90 93 -3 16|1.1 380
3376 新日興|電子零組|56 38 42|99 99 53 124|1.1 2453
3380 明泰|通信網路|-23 -23 -7|78 91 3 -6|1.0 122
3390 旭軟|電子零組|23 11 17|100 100 92 132|2.5 63
3402 漢科|其他電子|76 40 38|95 95 44 94|1.8 132
3406 玉晶光|光電業|45 32 20|99 99 6 11|1.1 553
3413 京鼎|半導體業|-2 -11 -1|99 99 27 36|2.8 261
3416 融程電|電腦及週|23 -4 -6|92 92 11 8|1.5 57
3434 哲固|光電業|108 50 51|96 96 21 20|0.8 8
3437 榮創|光電業|38 22 20|92 92 25 103|1.1 203
3438 類比科|半導體業|34 30 30|100 100 19 33|0.8 97
3443 創意|半導體業|-17 -23 -34|83 83 -2 6|1.0 6173
3444 利機|電子通路|24 8 8|85 85 -12 32|0.6 46
3450 聯鈞|半導體業|3 -1 15|93 93 27 75|2.9 768
3454 晶睿|光電業|-36 -43 -35|54 88 -1 -7|1.0 30
3455 由田|光電業|-20 -13 22|92 99 7 11|4.5 11
3479 安勤|電腦及週|-21 -20 -27|91 91 17 20|1.9 135
3481 群創|光電業|31 18 14|87 89 22 5|0.6 1313
3483 力致|電腦及週|38 28 10|93 93 8 26|0.9 887
3484 崧騰|電子零組|7 -12 24|88 88 -4 6|0.6 5
3489 森寶|建材營造|-33 -8 12|88 88 57 67|1.0 9
3490 單井|光電業|-46 -50 -17|93 93 20 19|0.9 24
3491 昇達科|通信網路|27 17 22|90 93 -1 4|0.7 62
3499 環天科|通信網路|120 102 74|86 86 19 7|0.4 13
3501 維熹|電子零組|34 6 13|100 100 10 12|3.1 9
3504 揚明光|光電業|2 -8 19|72 89 -0 4|1.0 99
3515 華擎|電腦及週|37 20 -1|97 100 42 18|1.8 302
3516 亞帝歐|光電業|167 66 39|96 96 58 56|5.5 9
3518 柏騰|其他電子|37 20 19|81 87 -6 2|0.4 7
3520 華盈|電子零組|116 24 24|83 92 19 11|0.9 46
3521 台鋼建設|建材營造|-47 -65 -68|76 83 9 -15|1.0 11
3522 御嵿|觀光餐旅|18 7 -18|95 95 19 41|1.4 10
3526 凡甲|電子零組|80 51 33|100 100 17 24|1.6 107
3527 聚積|半導體業|10 5 23|88 91 6 17|0.4 11
3529 力旺|半導體業|15 9 4|88 88 20 59|1.3 1760
3530 晶相光|半導體業|16 9 14|99 99 27 89|1.8 334
3532 台勝科|半導體業|-9 -6 3|83 83 2 10|0.3 106
3533 嘉澤|電子零組|57 17 18|100 100 24 28|1.2 1303
3535 晶彩科|光電業|-82 -81 -17|92 92 23 25|1.2 190
3540 曜越|電腦及週|11 3 -39|78 97 16 10|1.5 22
3543 州巧|光電業|32 25 13|83 83 12 20|1.2 16
3545 敦泰|半導體業|80 32 12|75 75 -18 39|0.8 484
3546 宇峻|文化創意|-14 -0 13|89 92 -2 -1|0.6 8
3548 兆利|電子零組|144 76 35|98 98 18 188|0.8 2185
3551 世禾|綠能環保|4 -0 3|94 94 52 67|3.7 113
3552 同致|其他電子|81 43 26|81 87 -7 2|0.5 22
3556 禾瑞亞|半導體業|34 18 28|93 93 -2 -3|2.8 5
3557 嘉威|居家生活|35 2 8|93 98 6 16|1.6 8
3558 神準|通信網路|-13 -29 -35|66 83 -2 -12|1.6 141
3563 牧德|光電業|-51 -55 -36|97 97 59 59|1.6 479
3564 其陽|通信網路|-32 -18 2|68 93 12 10|1.7 13
3567 逸昌|半導體業|10 21 4|86 86 2 5|0.6 6
3570 大塚|資訊服務|42 13 -1|96 96 16 28|1.0 19
3576 聯合再生|光電業|-72 -65 -28|56 75 -17 -24|1.4 52
3580 友威科|其他電子|174 29 29|94 95 9 9|1.4 72
3581 博磊|半導體業|-17 -13 -9|95 96 27 9|2.1 32
3583 辛耘|半導體業|58 36 9|91 91 22 26|3.1 1163
3587 閎康|其他電子|11 11 -11|88 89 19 -11|1.3 434
3588 通嘉|半導體業|72 34 44|100 100 46 95|1.7 558
3591 艾笛森|光電業|32 25 13|98 100 14 10|2.1 29
3592 瑞鼎|半導體業|73 34 33|100 100 20 52|2.3 221
3594 磐儀|電腦及週|-19 -23 -18|70 80 -14 -11|1.0 8
3596 智易|通信網路|21 12 2|94 94 11 21|1.7 199
3605 宏致|電子零組|8 1 15|100 100 41 54|2.0 72
3607 谷崧|電子零組|62 22 20|95 95 34 30|1.6 70
3611 鼎翰|電腦及週|9 3 -2|90 94 1 -2|0.9 12
3615 安可|光電業|38 11 8|88 88 18 37|0.3 89
3617 碩天|其他電子|1 -1 -3|70 70 -5 -14|0.8 91
3622 洋華|光電業|41 90 62|84 84 54 48|0.5 292
3623 富晶通|光電業|-33 -8 -12|69 69 -25 94|0.2 83
3624 光頡|電子零組|8 -3 12|76 91 6 5|0.8 24
3630 新鉅科|光電業|106 53 29|87 88 -2 6|0.4 13
3645 達邁|電子零組|90 55 41|84 93 8 3|0.9 49
3653 健策|電子零組|7 -4 -7|100 100 64 42|1.3 1124
3661 世芯-KY|半導體業|107 95 -33|98 98 47 71|0.9 6529
3663 鑫科|其他電子|34 25 19|98 98 28 47|2.1 28
3664 安瑞-KY|通信網路|-21 10 -10|67 88 15 4|0.9 11
3665 貿聯-KY|其他電子|4 -7 -1|76 86 -10 -4|1.5 299
3669 圓展|通信網路|33 3 13|92 92 -4 26|1.1 7
3673 TPK-KY|光電業|-4 -11 14|78 92 0 1|0.9 62
3675 德微|半導體業|42 3 18|89 93 17 4|1.0 156
3679 新至陞|電子零組|116 43 32|91 91 11 24|2.9 12
3680 家登|半導體業|57 1 -23|96 96 22 29|1.9 824
3687 歐買尬|數位雲端|18 7 7|87 93 17 19|1.2 68
3689 湧德|電子零組|16 -6 -10|98 98 29 24|5.8 56
3691 碩禾|光電業|66 99 118|95 100 37 43|2.1 52
3693 營邦|電腦及週|32 19 -44|69 69 -1 -22|0.4 439
3694 海華|通信網路|10 6 7|90 90 19 54|0.3 390
3701 大眾控|電腦及週|80 15 -2|88 88 6 21|3.5 46
3702 大聯大|電子通路|45 18 24|94 94 20 65|0.9 466
3703 欣陸|建材營造|1 13 11|91 95 -1 3|1.4 19
3704 合勤控|通信網路|-50 -25 -24|71 81 -12 -3|0.4 94
3705 永信|生技醫療|17 17 17|98 98 -2 8|0.7 10
3706 神達|電腦及週|7 -24 -6|82 93 13 5|0.8 687
3707 漢磊|半導體業|-15 -19 2|61 74 -17 -24|1.8 70
3708 上緯投控|綠能環保|35 5 22|100 100 23 26|4.0 216
3709 鑫聯大投控|電腦及週|39 14 5|76 76 8 23|0.5 6
3710 連展投控|電子零組|74 34 27|78 93 8 0|0.6 9
3711 日月光投控|半導體業|5 -3 8|98 98 10 15|1.0 1206
3712 永崴投控|電腦及週|57 77 33|98 98 37 51|2.6 390
3714 富采|光電業|62 21 31|75 90 -6 -8|1.3 67
3715 定穎投控|電子零組|27 16 na|67 67 -26 27|0.7 1015
4102 永日|生技醫療|96 26 12|87 87 -0 15|1.4 17
4104 佳醫|生技醫療|13 13 -2|97 100 5 3|2.0 12
4105 東洋|生技醫療|50 14 0|94 94 -3 7|1.3 42
4107 邦特|生技醫療|21 5 6|98 98 7 9|3.0 12
4108 懷特|生技醫療|46 35 8|89 92 -6 9|2.3 7
4109 加捷生醫|生技醫療|75 31 15|100 100 64 62|2.4 44
4113 聯上|建材營造|3756 74430 44246|100 100 32 59|1.2 35
4114 健喬|生技醫療|38 14 -6|89 93 -6 8|0.4 37
4116 明基醫|生技醫療|11 6 4|90 91 -8 3|0.5 7
4119 旭富|生技醫療|2 27 -29|79 91 1 -7|0.7 18
4123 晟德|生技醫療|39 66 -28|81 98 5 4|1.4 67
4126 太醫|生技醫療|3 -10 -18|97 100 4 9|1.3 10
4128 中天|生技醫療|1 -2 3|74 80 -13 -10|0.8 55
4129 聯合|生技醫療|42 26 -1|94 94 14 50|1.7 147
4133 亞諾法|生技醫療|4 -3 0|86 86 -10 2|0.2 8
4137 麗豐-KY|生技醫療|124 67 21|82 94 -1 1|0.8 9
4138 曜亞|生技醫療|3 3 -22|80 94 4 9|1.4 6
4142 國光生|生技醫療|-92 -26 -88|65 81 -19 -12|0.9 25
4147 中裕|生技醫療|76 -7 -30|84 94 32 -5|4.9 184
4155 訊映|生技醫療|-42 -13 5|66 83 -5 -12|1.1 7
4157 太景*-KY|生技醫療|74 96 -882|84 90 -6 -2|0.8 17
4161 聿新科|生技醫療|174 58 26|95 100 23 13|1.0 9
4162 智擎|生技醫療|5 12 -16|86 86 -1 18|0.8 148
4163 鐿鈦|生技醫療|0 -13 -13|87 95 1 5|0.8 8
4164 承業醫|生技醫療|20 26 -13|85 94 0 12|1.3 28
4167 松瑞藥|生技醫療|46 59 63|80 80 -1 11|0.2 29
4171 瑞基|農業科技|8 -13 36|78 83 1 5|0.3 5
4174 浩鼎|生技醫療|2452 na na|68 77 -20 -22|1.2 25
4188 安克|生技醫療|-18 30 16|80 80 -8 49|0.4 18
4303 信立|塑膠工業|28 -21 22|99 99 135 151|5.8 148
4306 炎洲|塑膠工業|53 40 39|92 92 1 13|0.7 18
4402 郡都開發|紡織纖維|-43 -57 -4|100 100 64 103|2.7 14
4420 光明|紡織纖維|21 6 26|98 98 61 88|1.0 9
4503 金雨|電機機械|199 116 44|78 93 23 14|3.7 84
4526 東台|電機機械|16 2 5|92 93 15 24|7.1 14
4529 淳紳|其他|33 76 -7|82 82 64 87|1.1 23
4532 瑞智|電機機械|47 31 26|88 99 15 15|1.3 36
4533 協易機|電機機械|-23 -17 -34|64 80 -4 -6|0.4 21
4534 慶騰|電機機械|120 31 35|95 95 36 35|3.8 13
4536 拓凱|運動休閒|-24 -26 -11|81 98 5 11|1.2 31
4540 全球傳動|電機機械|9 -22 -3|82 100 8 10|2.8 6
4542 科嶠|電子零組|-24 -24 -35|95 95 25 56|4.7 33
4543 萬在|電機機械|45 17 21|86 100 34 30|3.9 94
4550 長佳|電機機械|30 45 -5|95 95 6 25|0.4 6
4551 智伸科|汽車工業|19 -14 4|73 79 -18 -15|0.9 25
4552 力達-KY|電機機械|114 40 24|84 84 2 -7|0.7 7
4556 旭然|其他|85 31 35|100 100 50 51|8.4 11
4561 健椿|電機機械|88 56 33|82 82 11 34|0.6 11
4563 百德|電機機械|78 67 50|76 80 11 -18|2.1 24
4564 元翎|電機機械|-50 -34 -4|72 84 -5 -7|1.5 12
4566 時碩工業|電機機械|10 -6 7|73 93 1 1|1.2 8
4571 鈞興-KY|電機機械|73 25 18|92 92 30 34|1.2 10
4572 駐龍|電機機械|30 28 -2|79 82 -4 -19|0.7 30
4583 台灣精銳|電機機械|33 -10 5|85 99 6 4|4.4 8
4714 永捷|化學工業|25 -6 28|100 100 72 88|1.4 171
4720 德淵|化學工業|64 20 20|97 97 14 18|2.0 16
4721 美琪瑪|化學工業|-15 -35 18|73 86 -4 -2|0.4 12
4726 永昕|生技醫療|-30 -25 -32|79 97 4 -2|1.6 14
4728 雙美|生技醫療|93 40 5|72 97 0 7|1.9 6
4729 熒茂|光電業|-26 -24 -3|95 95 38 34|1.4 43
4736 泰博|生技醫療|-39 -28 17|78 84 -12 -10|0.7 22
4737 華廣|生技醫療|23 -3 12|88 88 -5 -4|1.1 7
4739 康普|化學工業|-27 -30 11|67 80 -13 -10|0.7 23
4743 合一|生技醫療|87 77 46|70 75 -15 -12|0.9 252
4744 皇將|生技醫療|299 122 58|63 78 -10 -10|0.5 7
4746 台耀|生技醫療|21 15 -4|92 92 7 27|0.5 341
4747 強生製藥|生技醫療|45 21 -5|71 82 -7 -9|1.4 21
4755 三福化|化學工業|16 10 15|96 99 20 15|6.5 87
4763 材料*-KY|化學工業|197 211 47|83 83 21 29|1.5 2287
4766 南寶|化學工業|56 18 17|95 95 19 54|1.1 166
4768 晶呈科技|化學工業|-22 -29 -8|81 97 9 17|1.9 71
4770 上品|化學工業|1 -16 -12|95 95 14 39|4.5 228
4904 遠傳|通信網路|14 11 4|93 93 -3 10|1.3 342
4906 正文|通信網路|-0 -17 -18|93 93 5 -5|0.7 145
4908 前鼎|通信網路|126 93 68|97 97 32 119|2.5 1682
4909 新復興|通信網路|156 91 39|100 100 188 194|1.8 686
4912 聯德控股-KY|電子零組|48 24 33|100 100 35 38|2.3 26
4915 致伸|電子零組|34 -7 11|100 100 14 11|1.1 178
4916 事欣科|電腦及週|32 -2 -31|73 84 -5 -16|1.1 15
4919 新唐|半導體業|14 -4 8|85 86 -9 4|0.6 173
4927 泰鼎-KY|電子零組|-19 -9 3|67 76 -8 -20|3.3 12
4930 燦星網|電器電纜|25 25 24|100 100 18 39|1.2 6
4931 新盛力|電腦及週|6 -40 -7|63 89 -4 -8|0.9 10
4933 友輝|光電業|118 63 31|93 93 15 32|0.6 44
4934 太極|光電業|-82 -82 -86|66 69 -7 -31|0.8 20
4938 和碩|電腦及週|-12 -12 -7|95 95 5 8|0.8 497
4939 亞電|電子零組|110 50 41|100 100 45 52|1.2 46
4942 嘉彰|光電業|17 1 18|99 99 3 6|1.3 9
4945 陞達科技|半導體業|112 113 87|100 100 60 114|0.7 75
4951 精拓科|半導體業|17 9 23|99 100 18 30|2.9 18
4952 凌通|半導體業|40 17 35|86 86 -7 1|0.9 7
4953 緯致|資訊服務|28 21 8|87 96 18 27|1.3 189
4956 光鋐|光電業|6 -6 -4|78 78 11 35|0.2 62
4958 臻鼎-KY|電子零組|2 6 19|89 90 -3 3|0.8 265
4960 誠美材|光電業|15 12 3|92 92 6 12|1.0 129
4961 天鈺|半導體業|7 -6 4|84 84 -11 24|0.7 286
4966 譜瑞-KY|半導體業|21 29 48|78 78 -2 16|1.8 1547
4967 十銓|半導體業|102 184 22|90 90 -1 33|0.6 193
4968 立積|半導體業|36 26 33|100 100 57 64|1.2 1475
4973 廣穎電通|半導體業|20 3 -4|100 100 33 49|2.5 31
4974 亞泰|電子零組|40 -11 -0|99 99 3 1|2.1 8
4976 佳凌|光電業|6 -3 11|76 88 -2 -4|0.7 14
4977 眾達-KY|通信網路|-84 -81 -36|65 91 2 13|5.0 56
4979 華星光|通信網路|28 83 -32|79 85 -2 0|1.2 785
4994 傳奇|資訊服務|16 23 27|100 100 38 29|2.3 24
5009 榮剛|鋼鐵工業|14 2 -8|80 93 1 3|0.9 192
5011 久陽|鋼鐵工業|33 35 40|86 86 6 14|0.4 9
5202 力新|資訊服務|72 22 29|100 100 71 56|2.0 31
5203 訊連|資訊服務|7 12 3|80 89 -5 -4|1.5 24
5209 新鼎|其他|80 91 6|91 100 13 16|1.4 13
5210 寶碩|資訊服務|-7 4 19|63 63 21 130|0.5 56
5211 蒙恬|資訊服務|31 19 4|76 92 14 14|0.5 9
5213 亞昕|建材營造|53 1242 393|97 97 10 45|0.5 12
5215 科嘉-KY|電腦及週|89 61 41|79 79 -6 24|0.5 10
5222 全訊|半導體業|24 17 -9|82 90 -1 -10|0.7 45
5223 安力-KY|電腦及週|1 1 15|88 88 8 9|0.2 8
5225 東科-KY|其他電子|72 19 27|98 98 48 87|2.2 111
5227 立凱-KY|電子零組|51 -20 -101|59 79 -6 -12|1.6 9
5234 達興材料|光電業|6 3 -15|87 100 34 22|2.8 275
5236 凌陽創新|半導體業|51 34 -7|79 79 -0 22|0.4 93
5243 乙盛-KY|光電業|3 -18 -4|63 80 -8 -15|1.0 27
5244 弘凱|光電業|24 15 11|82 82 31 57|0.7 28
5251 天鉞電|光電業|10 -5 19|92 98 34 40|1.4 26
5258 虹堡|電腦及週|1 -4 -15|91 91 -6 37|1.4 553
5263 智崴|文化創意|32 18 7|91 96 2 12|4.4 16
5269 祥碩|半導體業|97 74 36|100 100 67 146|0.9 2759
5272 笙科|半導體業|105 57 58|96 96 15 65|2.6 136
5274 信驊|半導體業|64 9 40|88 88 2 9|1.7 1431
5283 禾聯碩|電器電纜|18 7 10|98 99 6 4|1.8 7
5284 jpp-KY|其他|8 -8 -33|100 100 58 40|0.8 377
5285 界霖|半導體業|2 -3 12|74 76 -11 -19|0.7 7
5287 數字|數位雲端|11 8 -2|100 100 4 3|1.8 9
5288 豐祥-KY|電機機械|28 0 4|95 99 4 6|1.7 5
5289 宜鼎|電腦及週|10 5 20|91 91 1 14|1.4 182
5292 華懋|綠能環保|-13 19 na|na na -14 na|0.7 23
5299 杰力|半導體業|47 28 38|92 92 -5 9|1.1 16
5306 桂盟|運動休閒|19 -8 20|97 98 24 8|1.7 51
5309 系統電|電子零組|-0 -0 5|73 92 1 -2|0.8 27
5312 寶島科|生技醫療|9 7 -11|100 100 10 13|2.2 8
5314 世紀*|其他|49675 18036 11575|100 100 302 527|0.9 30
5315 光聯|光電業|-32 -39 -17|86 95 6 2|4.0 7
5321 美而快|數位雲端|-13 -18 -21|67 67 1 18|0.7 19
5328 華容|電子零組|-3 -19 -18|87 87 13 15|0.5 20
5340 建榮|電子零組|21 16 21|77 78 -2 -23|2.2 57
5347 世界|半導體業|-9 2 24|77 85 -9 5|0.7 391
5351 鈺創|半導體業|72 31 55|92 92 5 32|1.0 309
5355 佳總|電子零組|3 14 13|93 93 62 81|1.0 9
5356 協益|電腦及週|88 59 57|100 100 19 24|1.8 9
5371 中光電|光電業|12 -1 14|84 84 -3 -10|0.6 39
5381 光譜|電機機械|1533 699 302|90 90 36 47|1.9 76
5383 金利|其他電子|1 -24 -8|100 100 47 34|3.3 13
5386 青雲|電腦及週|75 18 31|84 90 12 15|1.5 16
5388 中磊|通信網路|8 -6 -5|96 96 13 13|1.6 417
5392 能率|光電業|35 11 15|94 94 0 -2|1.6 12
5398 慕康生醫|其他|-13 -42 -24|96 96 52 49|0.5 9
5403 中菲|資訊服務|38 25 5|99 99 36 37|1.9 35
5410 國眾|資訊服務|-11 -17 -2|93 96 2 -0|0.8 8
5425 台半|半導體業|-5 -10 -3|72 84 -4 -6|0.5 166
5426 振發|電腦及週|-14 -27 2|86 86 145 169|0.3 609
5432 新門|綠能環保|40 51 19|98 98 95 216|1.8 173
5434 崇越|電子通路|-9 -10 -2|100 100 9 15|1.6 109
5439 高技|電子零組|3 10 -26|70 70 -10 20|0.4 251
5443 均豪|半導體業|79 32 58|97 97 61 54|1.1 172
5452 佶優|其他電子|24 5 12|91 91 13 14|5.0 36
5457 宣德|電子零組|59 23 25|100 100 30 26|1.8 189
5465 富驊|電腦及週|41 25 -0|77 89 3 16|0.9 22
5469 瀚宇博|電子零組|6 -3 4|90 90 5 7|1.0 252
5471 松翰|半導體業|40 30 38|90 90 -7 17|0.9 16
5474 聰泰|電腦及週|49 23 23|75 92 23 17|1.8 108
5478 智冠|文化創意|-25 -9 -8|66 66 19 40|0.2 74
5483 中美晶|半導體業|-7 3 4|93 93 9 23|0.5 555
5484 慧友|光電業|26 -4 -28|82 94 14 20|1.3 5
5488 松普|電子零組|29 -28 -13|98 98 26 15|2.1 39
5490 同亨|電腦及週|464 145 138|95 95 20 23|1.1 12
5498 凱崴|電子零組|35 3 21|98 98 20 15|1.9 20
5508 永信建|建材營造|1252 624 313|100 100 17 46|3.3 37
5511 德昌|建材營造|47 21 -8|89 100 9 6|3.9 15
5512 力麒|建材營造|119 22 -13|91 99 6 11|2.2 28
5515 建國|建材營造|-8 -10 7|94 94 16 25|0.4 13
5519 隆大|建材營造|273 490 369|97 97 19 55|0.8 25
5521 工信|建材營造|79 38 10|82 82 21 62|0.3 87
5522 遠雄|建材營造|-92 23 49|91 91 -4 2|0.5 20
5530 龍巖|其他|45 31 19|97 97 3 9|0.9 7
5533 皇鼎|建材營造|-40 102 -265|93 93 4 28|0.5 6
5534 長虹|建材營造|103 46 -336|100 100 5 10|1.1 21
5536 聖暉*|其他電子|41 1 5|94 94 13 28|2.4 101
5607 遠雄港|航運業|34 14 18|86 97 15 12|1.7 60
5608 四維航|航運業|-20 -28 18|70 83 9 4|0.4 33
5609 中菲行|航運業|-0 -13 28|95 95 7 10|0.5 30
5706 鳳凰|觀光餐旅|-27 87 -1433|50 75 -15 -15|0.4 23
5864 致和證|金融業|-119 37 -46|57 83 7 -18|0.7 10
5871 中租-KY|其他|6 7 -5|77 89 -5 -2|1.0 789
