# 2022-08-01 全池(896 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1326 台化|塑膠工業|19 13 -15|88 90 -6 -7|0.5 402
1338 廣華-KY|汽車工業|20 3 -5|90 98 17 5|0.9 17
1339 昭輝|汽車工業|8 6 16|98 98 20 25|0.7 12
1342 八貫|其他|16 38 -7|92 92 -1 7|0.5 5
1402 遠東新|紡織纖維|20 18 2|97 97 5 8|1.0 293
1409 新纖|紡織纖維|9 10 -17|86 86 -7 -6|0.5 21
1410 南染|紡織纖維|-16 -13 -11|91 91 -6 -7|2.1 6
1434 福懋|紡織纖維|13 8 -5|85 94 1 -5|0.7 26
1440 南紡|紡織纖維|2 6 -1|70 74 -6 -24|0.4 25
1444 力麗|紡織纖維|18 46 4|82 91 0 -3|0.6 10
1451 年興|紡織纖維|15 34 17|100 100 11 18|0.8 7
1453 大將|建材營造|50 20848 -13318|61 61 3 150|1.7 36
1455 集盛|紡織纖維|-3 -7 -33|52 66 -18 -29|0.7 8
1467 南緯|紡織纖維|15 5 21|81 81 -11 -11|2.2 16
1471 首利|電子零組|10 -17 37|95 95 53 25|4.2 8
1473 台南|紡織纖維|113 98 59|99 99 18 22|4.1 6
1476 儒鴻|紡織纖維|26 15 1|64 69 -12 -28|0.9 393
1477 聚陽|紡織纖維|19 24 5|58 65 -12 -33|1.0 208
1503 士電|電機機械|20 8 2|99 99 19 26|2.7 21
1504 東元|電機機械|22 14 0|91 91 -1 2|0.6 78
1513 中興電|電機機械|12 11 -2|100 100 20 45|1.7 990
1514 亞力|電機機械|55 46 19|92 92 32 46|1.3 273
1515 力山|電機機械|-82 -81 -54|44 77 -7 -19|0.8 38
1516 川飛|其他|-100 -35 -95|78 78 1 -1|0.4 6
1517 利奇|電機機械|32 11 -10|73 86 5 -11|1.0 30
1519 華城|電機機械|-4 -15 -9|83 87 3 2|1.2 33
1522 堤維西|汽車工業|22 20 5|100 100 63 70|1.3 570
1524 耿鼎|汽車工業|40 54 36|100 100 86 160|1.1 598
1526 日馳|電機機械|25 26 -16|81 91 -3 -5|0.7 10
1527 鑽全|電機機械|-20 -5 -12|89 90 1 2|0.2 10
1529 樂事綠能|電機機械|-64 -19 -105|50 50 -13 -40|0.2 9
1532 勤美|電機機械|15 -4 -36|87 87 -2 -6|0.8 11
1533 車王電|汽車工業|56 13 3|84 87 1 4|0.3 80
1536 和大|汽車工業|32 16 3|81 98 10 -1|2.4 133
1537 廣隆|電機機械|1 4 25|95 100 3 4|1.5 11
1539 巨庭|電機機械|22 1 -24|90 90 35 66|2.0 114
1558 伸興|電機機械|8 -14 10|88 95 3 -3|2.0 5
1560 中砂|電機機械|34 25 7|90 90 23 54|0.9 2161
1565 精華|生技醫療|-6 -9 -15|66 89 -3 -9|0.8 18
1568 倉佑|汽車工業|4 11 11|100 100 60 49|2.5 124
1569 濱川|電腦及週|21 41 18|86 89 -4 12|0.4 6
1584 精剛|其他|103 89 3|85 85 -15 32|0.5 33
1589 永冠-KY|電機機械|12 5 11|79 79 -10 -13|0.3 14
1590 亞德客-KY|電機機械|-3 3 -9|72 77 1 -12|1.0 532
1598 岱宇|運動休閒|-49 -50 -7|48 83 -0 -8|0.3 11
1603 華電|電器電纜|92 70 39|86 86 -8 4|0.3 5
1604 聲寶|電器電纜|1 5 -10|90 90 -6 -6|0.5 6
1605 華新|電器電纜|10 29 -15|73 73 -16 33|0.5 1333
1608 華榮|電器電纜|-5 5 -24|62 69 -21 -17|0.3 8
1609 大亞|電器電纜|-18 -1 -24|77 77 -12 -0|0.5 105
1611 中電|電器電纜|-1 -7 3|91 95 6 7|0.3 71
1612 宏泰|電器電纜|-19 -12 -36|61 61 -32 -20|0.3 20
1701 中化|生技醫療|5 2 4|79 79 -5 0|0.5 12
1702 南僑|食品工業|13 5 0|91 94 -1 -5|0.5 7
1707 葡萄王|生技醫療|8 9 1|82 88 -4 -11|1.9 19
1708 東鹼|化學工業|83 72 -0|71 71 -19 55|0.5 306
1709 和益|化學工業|-3 7 -5|76 76 -7 7|0.7 31
1710 東聯|化學工業|-33 -25 -42|68 79 -6 -14|0.6 15
1711 永光|化學工業|-1 -1 -10|69 77 -11 -15|1.3 48
1712 興農|化學工業|26 29 11|90 90 8 27|0.6 50
1717 長興|化學工業|-0 -0 -13|83 83 -9 -10|0.8 82
1720 生達|生技醫療|73 32 17|100 100 4 10|1.0 25
1721 三晃|化學工業|-16 26 10|54 67 -15 -27|1.1 28
1722 台肥|化學工業|17 46 -14|78 78 -16 -4|0.6 126
1723 中碳|化學工業|62 66 3|94 94 3 4|0.3 67
1727 中華化|化學工業|16 21 -8|57 64 -19 -21|0.6 38
1732 毛寶|化學工業|8 -2 -0|60 60 -23 -22|0.5 19
1733 五鼎|生技醫療|21 26 15|99 99 10 7|1.4 11
1734 杏輝|生技醫療|19 18 10|66 88 -1 1|0.7 19
1736 喬山|運動休閒|-5 -0 -1|68 95 -1 4|0.5 7
1760 寶齡富錦|生技醫療|35 58 30|72 72 -7 43|0.7 1033
1762 中化生|生技醫療|4 48 8|73 90 8 -3|2.0 19
1773 勝一|化學工業|10 10 -28|81 81 -8 10|0.5 52
1783 和康生|生技醫療|30 28 -3|59 91 18 -2|0.5 49
1784 訊聯|生技醫療|-15 0 -2|83 95 3 9|0.7 5
1785 光洋科|其他電子|-6 -9 -13|69 73 -21 -21|0.6 47
1789 神隆|生技醫療|17 6 5|90 90 8 10|4.3 24
1795 美時|生技醫療|-10 -16 -11|88 88 17 60|0.7 1667
1802 台玻|玻璃陶瓷|-23 -21 -25|45 76 -12 -18|0.4 42
1808 潤隆|建材營造|-84 -87 -69|93 93 5 22|0.4 10
1815 富喬|電子零組|-19 -6 -34|63 79 -3 -19|0.4 7
1903 士紙|造紙工業|8 -30 -23|74 86 -0 -11|1.1 6
1904 正隆|造紙工業|-3 0 -7|69 79 -13 -17|0.4 32
1905 華紙|造紙工業|16 8 -0|64 73 -13 -25|0.3 15
1906 寶隆|造紙工業|1376 2164 1056|82 88 -7 -8|0.1 6
1907 永豐餘|造紙工業|-7 -11 -8|63 73 -17 -25|0.3 24
1909 榮成|造紙工業|-7 -4 -22|56 73 -15 -25|0.4 29
2002 中鋼|鋼鐵工業|15 16 -21|79 79 -11 -7|1.3 1222
2006 東和鋼鐵|鋼鐵工業|8 8 -15|70 70 -14 -20|0.4 135
2007 燁興|鋼鐵工業|6 28 3|35 58 -22 -34|1.3 11
2009 第一銅|鋼鐵工業|-21 -2 -31|51 57 -17 -30|1.0 47
2010 春源|鋼鐵工業|2 -3 -23|57 67 -21 -22|0.7 10
2013 中鋼構|鋼鐵工業|29 25 -4|77 97 6 -0|0.7 10
2014 中鴻|鋼鐵工業|-4 21 -17|60 62 -13 -25|1.4 261
2015 豐興|鋼鐵工業|-1 11 -22|72 72 -16 -16|0.7 14
2017 官田鋼|鋼鐵工業|-35 -14 -5|50 71 -11 -20|1.1 7
2023 燁輝|鋼鐵工業|-21 1 -37|47 66 -15 -24|1.5 55
2027 大成鋼|鋼鐵工業|15 27 -23|70 70 -14 -19|0.8 256
2028 威致|鋼鐵工業|-10 4 -34|49 58 -26 -30|0.7 14
2029 盛餘|鋼鐵工業|-12 2 -33|56 65 -19 -10|0.7 19
2030 彰源|鋼鐵工業|10 20 -24|58 64 -19 -12|1.1 45
2031 新光鋼|鋼鐵工業|2 7 -20|56 56 -30 -24|0.9 51
2032 新鋼|鋼鐵工業|-2 -10 -14|54 57 -25 -6|1.5 8
2034 允強|鋼鐵工業|-10 14 -29|76 86 3 6|2.8 38
2038 海光|鋼鐵工業|18 13 -21|46 63 -22 -28|1.4 14
2049 上銀|電機機械|13 17 -3|60 78 -4 -18|0.6 663
2059 川湖|電子零組|45 30 -9|87 95 12 0|1.9 69
2069 運錩|鋼鐵工業|28 20 -48|58 64 -15 -25|0.9 15
2101 南港|橡膠工業|23 17 32|83 87 1 -14|1.5 28
2102 泰豐|橡膠工業|21 15 58|62 65 -11 -30|0.3 9
2103 台橡|橡膠工業|8 5 -14|67 73 -8 -24|0.7 44
2104 國際中橡|橡膠工業|-2 -1 -18|73 74 -9 -17|0.6 19
2105 正新|橡膠工業|5 -6 3|87 100 11 3|0.6 154
2106 建大|橡膠工業|26 14 6|100 100 22 26|1.0 98
2108 南帝|橡膠工業|-55 -52 -36|36 55 -22 -45|1.0 42
2201 裕隆|汽車工業|22 3 9|90 90 15 9|0.5 441
2204 中華|汽車工業|7 -4 3|75 87 -5 -9|0.9 57
2206 三陽工業|汽車工業|50 23 19|100 100 44 46|0.7 180
2207 和泰車|汽車工業|-12 -15 -9|93 96 9 2|0.5 102
2208 台船|航運業|-11 -15 -4|72 82 -11 -13|0.4 14
2211 長榮鋼|鋼鐵工業|4 29 -12|99 99 7 17|0.9 24
2227 裕日車|汽車工業|18 -25 -4|84 87 -11 -12|0.2 6
2231 為升|汽車工業|31 -8 -8|75 79 3 -21|1.3 22
2233 宇隆|汽車工業|-1 -3 -12|92 95 11 11|0.3 95
2247 汎德永業|汽車工業|20 8 11|97 98 3 1|0.9 6
2301 光寶科|電腦及週|9 6 -0|95 95 0 4|0.9 304
2302 麗正|半導體業|26 13 14|84 87 7 7|0.4 15
2303 聯電|半導體業|43 41 9|61 77 -12 -21|1.2 4226
2305 全友|電腦及週|-7 -36 -21|100 100 190 179|0.2 63
2308 台達電|電子零組|23 14 5|86 98 13 -2|1.3 1548
2312 金寶|其他電子|40 34 20|74 74 -7 -17|0.4 55
2313 華通|電子零組|58 33 14|95 95 13 16|0.5 705
2314 台揚|通信網路|-11 3 3|49 66 -19 -26|1.2 266
2317 鴻海|其他電子|31 13 7|99 99 10 11|0.6 2900
2324 仁寶|電腦及週|34 2 -8|92 92 2 -0|0.6 221
2327 國巨*|電子零組|12 13 -9|60 72 -13 -22|0.6 946
2328 廣宇|電子零組|14 19 -7|80 87 2 -5|0.3 62
2329 華泰|半導體業|3 3 -8|53 71 -15 -26|0.8 29
2330 台積電|半導體業|18 46 16|75 78 -4 -20|0.8 15809
2331 精英|電腦及週|52 44 14|86 97 16 10|1.4 47
2332 友訊|通信網路|18 25 18|80 100 11 6|2.7 26
2337 旺宏|半導體業|8 -0 -26|78 78 -8 -14|1.5 324
2338 光罩|半導體業|28 34 -1|66 71 -4 -26|0.4 253
2340 台亞|半導體業|-20 2 4|55 72 3 -27|0.3 243
2342 茂矽|半導體業|15 21 2|67 80 1 -15|0.2 31
2344 華邦電|半導體業|2 6 -29|66 66 -15 -22|0.6 396
2345 智邦|通信網路|53 33 17|76 92 12 -2|0.8 893
2347 聯強|電子通路|25 7 -8|75 75 -24 -14|0.6 229
2348 海悅|其他|1 13 -13|80 86 -2 -14|1.7 8
2351 順德|半導體業|6 12 -11|67 74 -10 -21|0.7 408
2352 佳世達|電腦及週|16 12 -1|91 91 -3 2|1.5 211
2353 宏碁|電腦及週|3 -10 -12|80 81 -12 -14|0.6 412
2354 鴻準|其他電子|-24 -15 -10|72 79 -15 -15|0.3 116
2355 敬鵬|電子零組|2 2 -9|71 77 -4 -18|0.4 23
2356 英業達|電腦及週|26 18 5|93 95 -2 -1|0.6 147
2357 華碩|電腦及週|16 -2 -14|86 86 -9 -11|1.7 952
2358 廷鑫|其他|-35 9 -23|63 68 -7 -26|0.7 13
2359 所羅門|其他電子|87 65 34|99 99 23 42|0.8 292
2360 致茂|其他電子|19 11 4|79 84 12 -16|2.0 106
2362 藍天|電腦及週|-11 -27 -41|94 94 0 8|0.4 5
2363 矽統|半導體業|-12 2 -32|66 82 -13 -13|0.8 42
2364 倫飛|電腦及週|56 7 9|100 100 258 282|3.4 247
2367 燿華|電子零組|67 52 44|78 90 5 -5|0.5 36
2368 金像電|電子零組|43 33 8|89 89 2 5|0.4 983
2369 菱生|半導體業|-28 -17 -34|55 67 -21 -29|0.8 19
2371 大同|電機機械|2 -6 -12|88 93 0 15|0.5 298
2374 佳能|光電業|161 113 56|78 88 13 -8|1.6 69
2375 凱美|電子零組|-22 -26 -48|49 61 -13 -38|0.8 40
2376 技嘉|電腦及週|-10 -27 -41|58 61 -16 -36|1.2 654
2377 微星|電腦及週|6 4 -15|69 73 -7 -24|0.7 413
2379 瑞昱|半導體業|2 19 -6|58 68 -15 -31|1.3 1454
2382 廣達|電腦及週|37 3 1|89 89 -1 -9|1.3 644
2383 台光電|電子零組|1 4 -23|58 58 -22 -38|1.1 578
2385 群光|電子零組|21 13 1|92 92 3 -3|0.6 82
2387 精元|電腦及週|10 -18 -17|65 86 6 -12|1.2 27
2388 威盛|半導體業|20 43 17|77 100 48 13|2.4 1093
2390 云辰|其他電子|-2 -10 -12|57 67 -27 -23|0.4 14
2392 正崴|電子零組|41 26 26|80 87 1 -11|0.6 15
2393 億光|光電業|-26 -24 -21|64 74 -5 -23|1.1 44
2395 研華|電腦及週|27 18 -3|89 91 4 -6|0.9 317
2399 映泰|電腦及週|-17 -22 -33|56 64 -15 -23|4.3 14
2401 凌陽|半導體業|-20 -5 -14|68 83 -11 -13|0.5 107
2404 漢唐|其他電子|47 74 63|81 83 -8 -6|0.5 79
2405 輔信|電腦及週|12 14 -3|67 89 13 -5|1.0 39
2406 國碩|光電業|9 -6 12|63 82 5 -14|0.5 66
2408 南亞科|半導體業|-31 -20 -44|67 67 -16 -27|0.6 553
2409 友達|光電業|-39 -34 -38|62 65 -19 -30|1.2 772
2412 中華電|通信網路|3 6 4|95 95 -0 7|0.6 1347
2417 圓剛|電腦及週|6 -9 27|49 66 -20 -27|0.4 8
2419 仲琦|通信網路|96 33 42|100 100 54 43|5.4 323
2421 建準|電子零組|35 5 0|87 87 15 -7|2.4 53
2425 承啟|電腦及週|19 6 -10|86 86 -10 -5|0.8 16
2426 鼎元|光電業|-21 -20 -23|60 65 -15 -29|0.6 9
2427 三商電|資訊服務|77 37 11|94 96 4 0|0.7 7
2428 興勤|電子零組|-1 -3 -10|59 90 8 -5|0.4 63
2430 燦坤|電子通路|-11 1 -8|68 76 -15 -1|0.7 6
2436 偉詮電|半導體業|-38 -26 -43|48 56 -20 -40|1.0 98
2439 美律|通信網路|17 -1 9|78 90 0 -7|3.8 25
2441 超豐|半導體業|-8 -3 -22|68 84 -10 -12|1.3 50
2449 京元電子|半導體業|63 34 6|88 91 1 -4|0.6 335
2451 創見|半導體業|-14 -21 -27|93 93 -3 -1|0.6 18
2454 聯發科|半導體業|7 26 -6|64 66 -9 -31|0.8 4683
2455 全新|通信網路|-20 -18 -28|49 56 -18 -41|1.4 107
2457 飛宏|電子零組|45 20 -6|74 79 -4 -13|0.6 123
2458 義隆|半導體業|-13 -18 -12|65 69 -16 -27|0.9 157
2462 良得電|電子零組|14 2 -2|72 72 2 -8|0.3 6
2464 盟立|其他電子|18 15 3|90 93 1 -5|0.6 7
2465 麗臺|電腦及週|-43 -59 -77|39 47 -33 -47|2.2 29
2467 志聖|電子零組|-4 -12 -16|82 97 12 1|0.9 6
2472 立隆電|電子零組|15 17 -7|77 82 -2 -12|1.0 14
2474 可成|其他電子|-34 -48 3|97 98 13 10|0.6 342
2476 鉅祥|電子零組|8 -1 -22|66 83 10 -14|1.3 58
2478 大毅|電子零組|-25 -20 -17|65 75 -14 -23|0.4 9
2480 敦陽科|資訊服務|10 8 -8|95 95 3 12|1.4 27
2481 強茂|半導體業|-3 -3 -19|55 63 -16 -28|0.6 324
2482 連宇|其他電子|20 94 67|99 99 163 96|1.4 634
2483 百容|電子零組|11 21 -4|84 91 9 8|0.2 10
2484 希華|電子零組|5 12 -3|84 93 -0 12|0.3 84
2485 兆赫|通信網路|-6 -9 5|77 90 3 -8|1.0 10
2486 一詮|光電業|-9 -6 -22|41 54 -29 -41|0.6 31
2489 瑞軒|光電業|-7 -7 -21|62 72 -6 -26|0.4 14
2492 華新科|電子零組|-19 -16 -9|49 62 -12 -35|0.5 176
2493 揚博|電子零組|71 40 19|99 99 12 19|0.9 14
2497 怡利電|汽車工業|78 37 -12|64 64 -3 -11|0.5 321
2498 宏達電|通信網路|-25 -24 -14|72 96 32 -2|1.6 6827
2501 國建|建材營造|134 102 101|86 89 -6 -10|0.4 7
2504 國產|建材營造|9 -4 -6|82 82 -11 1|0.6 45
2511 太子|建材營造|55 37 21|83 85 -2 -8|0.9 6
2520 冠德|建材營造|-80 4 15|71 78 -12 -17|2.4 33
2534 宏盛|建材營造|-12 30 -17|95 95 -2 3|1.2 28
2535 達欣工|建材營造|36 16 3|89 89 -5 -4|0.7 8
2538 基泰|建材營造|230 149 103|91 100 12 12|0.9 9
2540 愛山林|建材營造|-21 -7 -6|89 89 0 60|0.3 16
2542 興富發|建材營造|-93 -87 -92|91 91 -2 -2|0.5 161
2545 皇翔|建材營造|30 6 -35|79 79 -11 21|0.3 14
2548 華固|建材營造|1303 850 -1137|99 99 6 6|0.4 33
2597 潤弘|建材營造|42 13 -8|64 64 -23 -25|0.7 14
2603 長榮|航運業|60 77 -41|70 70 -25 -7|0.6 8666
2605 新興|航運業|-15 -3 -23|58 76 -17 -3|0.7 75
2606 裕民|航運業|18 12 -29|62 66 -31 -20|0.4 198
2607 榮運|航運業|180 172 64|75 75 -18 7|0.6 84
2608 嘉里大榮|航運業|-3 0 -3|75 88 -1 -6|0.6 17
2609 陽明|航運業|41 50 -47|74 85 -13 5|0.6 4646
2610 華航|航運業|34 27 -10|73 73 -18 -9|0.4 1176
2611 志信|航運業|19 15 -19|63 80 -11 16|0.5 17
2612 中航|航運業|45 52 21|49 76 -18 -13|0.4 19
2613 中櫃|航運業|14 8 -0|66 66 -28 19|0.3 13
2614 東森|其他|10 8 -5|37 76 -7 -21|0.9 63
2615 萬海|航運業|41 57 -88|57 69 -11 -17|0.8 2094
2617 台航|航運業|31 24 -7|57 79 -18 -9|0.4 41
2618 長榮航|航運業|44 38 -10|88 88 -9 25|0.5 3015
2633 台灣高鐵|航運業|430 132 119|97 98 8 5|0.6 111
2634 漢翔|航運業|36 23 2|99 99 16 28|0.9 462
2636 台驊控股|航運業|-25 5 -94|45 63 -22 -20|0.4 160
2637 慧洋-KY|航運業|71 75 3|67 67 -33 -7|0.3 455
2641 正德|航運業|47 39 -47|65 76 -19 -9|0.3 53
2642 宅配通|航運業|-7 1 -6|55 61 -29 -33|0.3 14
2702 華園|觀光餐旅|94 88 34|90 90 6 15|0.5 7
2704 國賓|觀光餐旅|138 26 44|95 95 4 5|0.7 15
2705 六福|觀光餐旅|395 113 94|83 83 -2 -3|0.5 6
2707 晶華|觀光餐旅|58 11 22|96 96 8 23|0.6 51
2723 美食-KY|觀光餐旅|-3 -10 -6|69 89 15 0|0.6 106
2727 王品|觀光餐旅|42 1 1|75 90 12 -6|0.5 20
2731 雄獅|觀光餐旅|769 247 211|86 86 -7 3|0.3 46
2734 易飛網|觀光餐旅|194 118 128|88 88 19 56|0.4 11
2736 富野|觀光餐旅|572 171 149|92 92 63 83|0.9 146
2743 山富|觀光餐旅|60 12 42|84 84 -0 161|0.8 129
2745 五福|觀光餐旅|410 112 127|69 69 10 74|0.7 10
2748 雲品|觀光餐旅|309 114 102|93 93 16 21|0.9 14
2753 八方雲集|觀光餐旅|25 17 na|na 89 10 19|0.5 30
2801 彰銀|金融保險|18 23 7|90 90 -2 -1|0.6 99
2809 京城銀|金融保險|-90 -59 -20|82 88 -5 -11|0.5 70
2812 台中銀|金融保險|9 11 -1|90 90 1 5|0.5 61
2820 華票|金融保險|-23 -52 -35|94 94 -4 -3|0.8 14
2834 臺企銀|金融保險|25 14 2|88 88 3 19|1.3 267
2836 高雄銀|金融保險|23 8 5|90 90 4 1|1.0 10
2838 聯邦銀|金融保險|-40 -9 -10|83 83 -7 0|0.4 32
2845 遠東銀|金融保險|-3 7 11|88 88 -3 2|0.8 43
2850 新產|金融保險|3 0 -5|97 97 4 15|0.4 14
2851 中再保|金融保險|-6 17 7|72 72 -23 -21|0.8 13
2855 統一證|金融保險|-67 -24 -11|70 77 -13 -21|0.5 13
2880 華南金|金融保險|-9 4 -3|92 92 2 4|1.0 208
2881 富邦金|金融保險|-20 -27 -17|74 77 -16 -22|1.0 1346
2882 國泰金|金融保險|-20 -33 -12|72 74 -20 -26|0.6 945
2883 凱基金|金融保險|-28 -29 -7|71 71 -20 -27|0.5 555
2884 玉山金|金融保險|-33 -15 -16|84 84 -7 -1|1.0 836
2885 元大金|金融保險|-20 -27 -4|80 80 -15 -15|0.4 395
2886 兆豐金|金融保險|-29 -3 -3|79 79 -10 -6|0.7 457
2887 台新新光金|金融保險|-38 3 -38|75 75 -14 -21|0.8 282
2889 國票金|金融保險|-69 -25 -8|86 86 -6 -8|0.7 35
2890 永豐金|金融保險|1 5 -4|88 88 -5 -1|0.8 297
2891 中信金|金融保險|15 14 -11|79 79 -13 -15|0.6 966
2892 第一金|金融保險|8 10 9|91 91 1 5|0.9 377
2903 遠百|貿易百貨|42 6 10|87 93 -3 -5|0.5 8
2906 高林|貿易百貨|11 40 12|70 70 13 32|0.9 62
2912 統一超|貿易百貨|18 12 8|95 95 3 8|1.1 464
2913 農林|貿易百貨|89 20 5|88 88 1 -12|1.9 8
2915 潤泰全|貿易百貨|36 16 3|53 53 -35 -34|2.0 226
2929 淘帝-KY|貿易百貨|5 -10 -8|74 76 30 5|0.4 6
2939 永邑-KY|貿易百貨|137 61 63|72 89 25 26|0.4 6
3003 健和興|電子零組|12 8 -17|82 94 18 -0|1.7 148
3005 神基|電腦及週|44 2 -1|83 83 -2 -10|1.4 41
3006 晶豪科|半導體業|-21 -20 -42|45 51 -27 -37|0.6 527
3008 大立光|光電業|1 -4 9|73 98 30 4|1.2 1835
3010 華立|電子通路|12 9 -7|84 84 -8 -8|0.5 24
3011 今皓|電子零組|-4 -7 -31|93 93 21 114|1.4 41
3014 聯陽|半導體業|-38 -25 -38|57 65 -22 -26|0.5 51
3016 嘉晶|半導體業|20 24 -8|55 67 -10 -25|0.6 153
3017 奇鋐|電腦及週|27 9 -7|94 94 9 21|1.2 983
3019 亞光|光電業|-11 -7 -15|66 75 -6 -22|0.6 77
3022 威強電|電腦及週|12 1 -0|100 100 32 29|2.7 78
3023 信邦|電子零組|17 16 3|92 95 9 4|1.6 95
3026 禾伸堂|電子零組|-9 -13 -8|75 83 -13 -13|0.5 31
3028 增你強|電子通路|3 3 -2|84 84 -9 3|0.7 11
3029 零壹|資訊服務|19 11 -21|85 85 -7 -4|1.5 11
3030 德律|其他電子|21 20 -7|90 90 2 6|1.4 36
3033 威健|電子通路|9 -6 -15|87 87 -5 -3|0.9 63
3034 聯詠|半導體業|-30 -7 -50|57 66 -19 -31|0.7 1740
3035 智原|半導體業|96 99 14|49 49 -42 -25|1.4 5874
3036 文曄|電子通路|31 28 1|78 78 11 -12|0.3 122
3037 欣興|電子零組|51 48 11|62 62 -24 -21|1.8 6279
3038 全台|光電業|16 15 -0|100 100 31 26|2.8 23
3041 揚智|半導體業|24 7 -24|57 62 -12 -32|0.7 33
3042 晶技|電子零組|-10 -18 -23|77 93 3 1|1.0 190
3044 健鼎|電子零組|9 10 1|81 81 -12 -15|0.5 146
3045 台灣大|通信網路|5 8 -6|96 96 -0 5|0.7 532
3046 建碁|電腦及週|118 50 0|56 75 -2 -13|0.7 8
3047 訊舟|通信網路|9 15 18|91 92 24 -7|1.3 67
3048 益登|電子通路|22 18 11|87 87 -5 1|0.5 18
3050 鈺德|光電業|17 7 -0|87 87 -9 -7|0.9 11
3051 力特|光電業|-16 -10 -16|45 59 -13 -37|0.6 26
3056 富華新|建材營造|27253 9043 6777|75 80 -8 -20|1.1 17
3059 華晶科|光電業|70 36 -13|72 72 -1 -19|0.5 182
3062 建漢|通信網路|93 23 37|86 98 35 13|1.7 676
3071 協禧|電腦及週|15 2 -12|88 93 7 -3|0.7 7
3078 僑威|電子零組|-38 -38 -18|65 83 -8 -14|0.6 5
3081 聯亞|通信網路|46 14 39|59 72 0 -27|5.2 174
3083 網龍|文化創意|71 50 45|66 81 -7 -15|0.3 6
3088 艾訊|電腦及週|47 45 6|84 84 1 -2|1.4 110
3090 日電貿|電子零組|-8 3 -7|91 94 -4 -2|0.9 10
3092 鴻碩|電子零組|42 52 12|55 59 -31 -19|0.4 13
3093 港建*|其他電子|99 74 -4|82 82 60 64|0.6 148
3094 聯傑|半導體業|45 13 -3|60 73 -5 -20|0.7 17
3105 穩懋|半導體業|-23 -15 -11|43 48 -16 -50|2.1 683
3122 笙泉|半導體業|-48 -28 -61|54 54 -32 -23|0.4 15
3131 弘塑|半導體業|23 11 -25|56 71 -16 -27|1.5 29
3138 耀登|通信網路|31 4 -16|50 64 -18 -32|0.5 48
3141 晶宏|半導體業|32 34 -40|45 63 -10 -30|0.8 661
3149 正達|光電業|-8 3 8|37 61 -30 -37|0.4 7
3152 璟德|通信網路|-60 -55 -34|39 59 -21 -42|0.9 15
3162 精確|電機機械|51 42 8|78 97 25 0|2.1 25
3163 波若威|通信網路|76 68 54|93 93 19 37|2.0 171
3167 大量|電機機械|-48 -47 -53|51 72 -1 -28|1.3 8
3169 亞信|半導體業|5 24 -42|45 56 -16 -37|0.4 189
3176 基亞|生技醫療|49 14 -517|60 72 -21 -23|0.4 8
3178 公準|半導體業|3 3 -14|74 85 10 -9|0.4 8
3189 景碩|半導體業|25 32 -5|55 61 -19 -32|1.6 2038
3205 佰研|生技醫療|-16 -12 -10|94 94 132 114|3.9 116
3207 耀勝|電子零組|25 33 -9|100 100 36 75|0.7 50
