# 2022-10-03 全池(961 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1467 南緯|紡織纖維|5 4 12|77 82 -15 -15|0.5 16
1476 儒鴻|紡織纖維|54 31 16|61 78 -8 -16|1.3 380
1477 聚陽|紡織纖維|18 20 -1|75 87 24 0|0.7 509
1503 士電|電機機械|10 12 8|89 89 -5 13|0.8 20
1504 東元|電機機械|7 17 4|87 87 -1 -10|0.9 71
1506 正道|電機機械|12 6 -17|84 84 7 -8|0.9 8
1513 中興電|電機機械|1 11 -2|84 84 9 12|0.5 622
1514 亞力|電機機械|31 27 2|78 78 -2 6|0.3 69
1515 力山|電機機械|-74 -76 -32|44 73 2 -26|0.5 27
1516 川飛|其他|31519 10494 7803|75 81 16 -22|1.8 7
1517 利奇|電機機械|15 28 7|77 87 6 -2|1.0 69
1519 華城|電機機械|-28 -26 -15|89 89 17 -2|1.8 163
1522 堤維西|汽車工業|15 16 -0|81 81 -16 44|0.2 96
1524 耿鼎|汽車工業|8 22 1|85 85 20 131|0.3 347
1526 日馳|電機機械|15 19 -20|82 82 23 9|0.4 40
1527 鑽全|電機機械|-17 -22 -20|90 90 -1 1|0.9 12
1529 樂事綠能|電機機械|-35 -10 -111|68 100 32 1|6.6 48
1532 勤美|電機機械|-28 -17 -32|88 93 4 -7|1.9 6
1533 車王電|汽車工業|3 32 22|72 76 -11 -23|0.4 26
1536 和大|汽車工業|12 24 15|94 95 45 18|1.6 480
1537 廣隆|電機機械|267 114 98|96 96 6 4|0.6 10
1539 巨庭|電機機械|-11 -5 -21|65 65 18 67|0.2 75
1558 伸興|電機機械|6 -12 13|80 90 -6 -8|2.0 12
1560 中砂|電機機械|20 25 6|72 72 -7 -5|0.5 666
1565 精華|生技醫療|-15 -10 -8|69 83 -6 -15|1.7 26
1568 倉佑|汽車工業|-17 -3 -2|76 76 -10 14|0.1 28
1569 濱川|電腦及週|-14 5 -19|84 84 0 -14|0.6 11
1582 信錦|電子零組|-19 9 0|91 91 5 -3|0.7 6
1584 精剛|其他|15 60 -25|71 71 3 -7|0.5 21
1587 吉茂|汽車工業|17 18 3|83 83 -6 -1|0.6 5
1589 永冠-KY|電機機械|14 10 13|85 85 10 -1|5.4 20
1590 亞德客-KY|電機機械|-12 -9 -14|68 68 -25 -19|1.2 397
1598 岱宇|運動休閒|-43 -44 1|63 89 -1 -6|0.9 11
1599 宏佳騰|電機機械|-6 1 -3|72 72 0 -27|0.9 8
1603 華電|電器電纜|181 108 57|81 81 -5 -10|0.9 12
1605 華新|電器電纜|7 7 -29|84 84 16 19|1.2 2231
1609 大亞|電器電纜|2 -8 -23|63 63 -19 -34|0.7 53
1611 中電|電器電纜|-3 -5 3|71 75 -20 -18|0.5 18
1612 宏泰|電器電纜|-26 -16 -29|52 54 -13 -44|0.9 14
1618 合機|電器電纜|183 46 37|88 88 20 8|0.7 17
1701 中化|生技醫療|10 7 7|79 79 2 0|0.8 10
1702 南僑|食品工業|3 8 3|89 93 -3 -4|1.2 7
1707 葡萄王|生技醫療|12 4 -2|84 90 2 -2|0.8 29
1708 東鹼|化學工業|118 92 7|61 61 -4 -34|0.5 303
1709 和益|化學工業|11 16 1|75 83 5 -13|0.6 20
1710 東聯|化學工業|-22 -36 -33|66 82 -3 -17|1.3 16
1711 永光|化學工業|2 1 -4|61 74 -5 -26|0.5 16
1712 興農|化學工業|26 26 6|84 84 24 9|0.6 149
1720 生達|生技醫療|34 45 26|92 92 5 14|0.7 16
1721 三晃|化學工業|16 9 -12|48 65 -8 -35|0.5 18
1722 台肥|化學工業|32 27 -37|68 71 -8 -28|1.5 121
1723 中碳|化學工業|15 35 -15|85 85 -7 -5|1.0 35
1727 中華化|化學工業|17 15 -13|49 58 -12 -42|0.7 17
1732 毛寶|化學工業|-5 6 6|57 58 1 -36|0.6 55
1733 五鼎|生技醫療|17 19 5|89 89 -8 4|0.6 8
1734 杏輝|生技醫療|25 21 7|69 84 -1 4|0.4 38
1736 喬山|運動休閒|20 4 2|98 98 45 42|3.6 274
1737 臺鹽|食品工業|-8 -8 -22|95 95 1 -2|1.2 8
1752 南光|生技醫療|-2 10 8|77 88 -3 -1|0.9 5
1760 寶齡富錦|生技醫療|59 29 6|84 84 15 22|0.9 1948
1762 中化生|生技醫療|-11 -13 -38|68 83 3 -6|0.7 30
1773 勝一|化學工業|-4 -1 -27|64 67 -16 -32|1.5 40
1777 生泰|生技醫療|120 75 73|96 96 17 15|0.9 6
1783 和康生|生技醫療|17 27 -3|65 81 -5 -5|0.3 27
1784 訊聯|生技醫療|20 2 0|88 88 -5 3|0.6 13
1785 光洋科|其他電子|-28 -19 -16|55 60 -22 -38|1.9 47
1786 科妍|生技醫療|-30 21 10|87 87 18 10|0.4 6
1789 神隆|生技醫療|-18 13 11|84 84 1 2|0.4 36
1795 美時|生技醫療|6 -3 4|85 85 18 23|1.1 3403
1802 台玻|玻璃陶瓷|-29 -27 -20|65 83 2 -17|2.7 54
1808 潤隆|建材營造|-96 -93 -55|95 95 6 19|1.1 15
1810 和成|玻璃陶瓷|-9 4 2|57 68 -11 -35|1.3 6
1815 富喬|電子零組|-17 -10 -21|73 80 5 -7|0.6 23
1904 正隆|造紙工業|8 1 -5|75 81 3 -18|0.7 21
1905 華紙|造紙工業|21 18 9|62 79 -4 -22|0.9 11
1907 永豐餘|造紙工業|17 2 4|68 76 2 -23|1.0 24
1909 榮成|造紙工業|-19 -17 -26|55 75 -4 -23|0.7 22
2002 中鋼|鋼鐵工業|-13 -1 -25|73 74 0 -26|0.7 677
2006 東和鋼鐵|鋼鐵工業|9 5 -12|67 71 1 -29|0.6 82
2007 燁興|鋼鐵工業|-41 -20 -29|36 48 -15 -52|0.6 10
2009 第一銅|鋼鐵工業|-4 -9 -28|44 51 -21 -48|0.8 18
2010 春源|鋼鐵工業|-15 -7 -19|58 61 -7 -40|1.1 7
2013 中鋼構|鋼鐵工業|20 22 -2|85 87 1 -8|0.5 9
2014 中鴻|鋼鐵工業|-57 -35 -51|49 50 -12 -50|0.6 228
2015 豐興|鋼鐵工業|-7 -4 -27|64 65 -10 -34|1.3 17
2017 官田鋼|鋼鐵工業|14 -3 2|61 69 6 -31|0.5 7
2020 美亞|鋼鐵工業|-9 -14 -28|77 80 10 -20|0.8 13
2023 燁輝|鋼鐵工業|-13 -19 -39|49 58 -10 -43|0.7 42
2027 大成鋼|鋼鐵工業|8 9 -28|74 74 15 -24|1.0 279
2028 威致|鋼鐵工業|-22 -26 -45|56 56 5 -43|0.3 13
2029 盛餘|鋼鐵工業|-22 -18 -40|63 65 -1 -37|0.6 7
2030 彰源|鋼鐵工業|5 6 -30|63 63 9 -37|0.7 36
2031 新光鋼|鋼鐵工業|51 13 -13|49 49 -5 -48|0.7 47
2032 新鋼|鋼鐵工業|9 -7 -10|51 55 -3 -49|0.5 10
2034 允強|鋼鐵工業|-20 -14 -41|76 77 6 -23|0.3 29
2038 海光|鋼鐵工業|48 31 -4|54 58 1 -42|0.3 14
2049 上銀|電機機械|4 9 -7|55 68 -24 -22|0.6 204
2059 川湖|電子零組|10 28 -7|92 97 16 9|1.5 135
2061 風青|電器電纜|-7 -8 -9|91 91 49 39|1.5 15
2065 世豐|鋼鐵工業|-5 -10 -5|88 88 8 -2|0.8 6
2066 世德|電機機械|43 31 14|85 85 29 35|0.9 72
2069 運錩|鋼鐵工業|-14 4 -46|60 63 5 -38|0.5 9
2101 南港|橡膠工業|-25 -4 9|76 89 -4 -11|1.2 25
2102 泰豐|橡膠工業|48 41 61|63 78 6 -23|2.8 16
2103 台橡|橡膠工業|3 9 -3|67 86 1 -13|0.8 19
2104 國際中橡|橡膠工業|1 8 -8|69 82 -2 -19|1.1 32
2105 正新|橡膠工業|18 7 13|88 88 0 4|1.3 355
2106 建大|橡膠工業|24 18 9|85 85 -5 3|0.6 55
2108 南帝|橡膠工業|-56 -57 -17|43 62 -16 -37|1.3 40
2201 裕隆|汽車工業|0 10 14|84 84 -5 6|0.5 169
2204 中華|汽車工業|-38 -9 5|61 70 -24 -24|0.7 46
2206 三陽工業|汽車工業|44 41 29|90 90 12 36|2.0 203
2207 和泰車|汽車工業|-7 -3 5|87 91 -6 -2|1.4 147
2208 台船|航運業|-21 -13 -5|69 74 -10 -23|1.6 14
2211 長榮鋼|鋼鐵工業|-38 -13 -42|85 85 -9 -10|0.8 12
2221 大甲|其他|1 -0 -75|94 94 35 9|0.9 9
2227 裕日車|汽車工業|-45 10 24|76 79 -14 -21|1.7 6
2228 劍麟|汽車工業|30 25 22|87 87 19 12|1.6 61
2230 泰茂|居家生活|41 6 19|71 71 40 69|1.3 80
2231 為升|汽車工業|2 12 17|86 93 21 11|1.0 131
2233 宇隆|汽車工業|0 -2 -3|82 82 -3 -9|0.5 15
2239 英利-KY|汽車工業|75 38 42|85 90 25 6|0.6 12
2247 汎德永業|汽車工業|32 15 16|96 96 4 6|1.3 8
2301 光寶科|電腦及週|14 10 3|91 91 13 -5|1.0 495
2302 麗正|半導體業|32 22 23|82 82 3 3|0.4 9
2303 聯電|半導體業|35 38 3|55 72 -11 -22|0.9 2052
2305 全友|電腦及週|50 24 32|72 72 75 189|0.5 120
2308 台達電|電子零組|36 29 15|87 92 11 1|0.9 1304
2312 金寶|其他電子|36 34 16|78 80 10 -12|2.4 113
2313 華通|電子零組|24 37 14|83 83 0 -4|0.6 635
2314 台揚|通信網路|35 19 14|41 60 -13 -36|0.3 66
2317 鴻海|其他電子|12 19 12|89 89 -1 2|1.2 2681
2324 仁寶|電腦及週|-13 4 -0|86 91 -2 -9|1.4 391
2327 國巨*|電子零組|4 8 -10|54 70 -9 -27|1.5 869
2328 廣宇|電子零組|2 4 -20|76 83 -3 -11|1.2 41
2329 華泰|半導體業|2 1 -6|64 82 8 -16|0.6 30
2330 台積電|半導體業|59 42 6|62 74 -10 -26|1.4 13896
2331 精英|電腦及週|-12 21 -7|98 98 31 36|1.0 148
2332 友訊|通信網路|17 16 6|67 82 -3 -10|0.4 36
2337 旺宏|半導體業|-26 -11 -25|73 81 7 -17|1.1 184
2338 光罩|半導體業|29 29 -3|49 59 -18 -40|2.5 162
2340 台亞|半導體業|-41 -33 -21|45 71 -12 -24|0.9 100
2342 茂矽|半導體業|5 10 -10|63 76 0 -12|0.8 41
2344 華邦電|半導體業|-16 -11 -24|57 70 -3 -28|1.2 215
2345 智邦|通信網路|16 40 20|90 92 19 23|0.8 905
2347 聯強|電子通路|8 12 -2|72 72 2 -25|1.1 254
2351 順德|半導體業|2 4 -13|64 77 20 -15|1.0 145
2352 佳世達|電腦及週|12 12 0|86 88 1 -11|1.0 94
2353 宏碁|電腦及週|-25 -18 -14|77 83 1 -15|1.1 247
2354 鴻準|其他電子|-51 -39 -27|66 76 -2 -23|0.8 92
2355 敬鵬|電子零組|-6 -7 -11|71 90 3 -9|0.9 17
2356 英業達|電腦及週|-9 7 -5|89 91 0 -5|1.4 188
2357 華碩|電腦及週|6 7 -6|71 74 -12 -24|0.8 671
2358 廷鑫|其他|-56 -47 -57|57 69 -1 -31|5.1 7
2359 所羅門|其他電子|5 35 2|71 71 -12 -4|0.3 44
2360 致茂|其他電子|63 43 27|79 87 26 9|1.1 455
2362 藍天|電腦及週|-24 -21 -25|88 88 4 7|0.8 11
2363 矽統|半導體業|-41 -23 -46|71 79 -2 -20|0.7 26
2364 倫飛|電腦及週|8 22 24|69 69 114 362|1.2 45
2367 燿華|電子零組|84 69 48|81 81 14 13|1.0 828
2368 金像電|電子零組|21 27 -0|92 92 1 3|1.3 1255
2369 菱生|半導體業|-37 -32 -33|49 60 -14 -40|1.0 14
2371 大同|電機機械|-14 -5 -8|82 87 -4 -9|0.7 224
2374 佳能|光電業|20 79 20|64 77 -7 -16|0.3 19
2375 凱美|電子零組|-32 -27 -31|37 54 -16 -47|0.5 38
2376 技嘉|電腦及週|-24 -14 -22|64 88 14 -12|0.9 899
2377 微星|電腦及週|-32 -12 -24|68 85 6 -7|1.2 668
2379 瑞昱|半導體業|8 4 -16|50 65 -13 -29|1.5 1356
2380 虹光|電腦及週|26 -3 2|64 77 20 -4|0.4 11
2382 廣達|電腦及週|56 43 31|84 91 6 -8|1.0 567
2383 台光電|電子零組|-12 -6 -23|59 69 2 -29|1.6 573
2385 群光|電子零組|19 19 4|94 94 5 -0|1.2 167
2387 精元|電腦及週|28 20 17|80 89 12 -2|0.7 49
2388 威盛|半導體業|69 27 -1|77 81 37 28|1.2 2760
2390 云辰|其他電子|-5 -1 -2|53 55 -18 -36|0.5 8
2392 正崴|電子零組|20 29 20|81 87 8 -2|0.7 23
2393 億光|光電業|-30 -27 -16|66 82 -6 -19|0.8 22
2395 研華|電腦及週|21 24 1|76 80 -10 -18|1.5 237
2399 映泰|電腦及週|-37 -20 -26|49 63 -12 -38|1.2 9
2401 凌陽|半導體業|-33 -28 -30|58 66 -16 -30|0.6 65
2402 毅嘉|電子零組|29 14 12|93 93 24 10|0.7 59
2404 漢唐|其他電子|146 88 51|81 82 7 -10|1.0 87
2405 輔信|電腦及週|-17 -3 -14|61 78 -2 -7|0.3 58
2406 國碩|光電業|-18 -8 10|50 69 -15 -28|0.7 36
2408 南亞科|半導體業|-58 -45 -49|61 76 -4 -24|1.3 390
2412 中華電|通信網路|2 3 0|87 87 -10 -10|1.3 844
2413 環科|電子零組|34 18 17|94 94 25 11|1.0 40
2417 圓剛|電腦及週|-26 -9 21|52 58 -6 -25|0.6 14
2419 仲琦|通信網路|38 54 53|80 80 7 31|0.2 106
2420 新巨|電子零組|-6 -3 -5|86 93 3 -5|1.2 6
2421 建準|電子零組|-13 10 7|77 83 9 -4|0.3 16
2425 承啟|電腦及週|-6 1 -10|73 73 -17 -14|0.5 17
2426 鼎元|光電業|-33 -28 -21|52 70 -13 -31|0.8 8
2428 興勤|電子零組|4 -2 -5|65 80 -7 -11|0.7 34
2436 偉詮電|半導體業|-39 -40 -43|39 55 -20 -46|0.8 63
2439 美律|通信網路|46 32 36|86 89 21 7|1.0 177
2441 超豐|半導體業|-32 -23 -30|66 74 -13 -24|1.2 85
2444 兆勁|通信網路|-3 -15 -11|75 75 -2 -3|0.3 6
2449 京元電子|半導體業|-5 22 -2|70 71 -12 -20|1.0 241
2451 創見|半導體業|-12 -16 -13|93 94 6 -4|1.1 18
2454 聯發科|半導體業|4 4 -21|51 65 -16 -32|1.0 2979
2455 全新|通信網路|-45 -33 -30|38 59 -22 -40|1.3 85
2457 飛宏|電子零組|41 31 6|68 79 6 -20|0.6 179
2458 義隆|半導體業|-49 -32 -18|53 59 -21 -41|0.8 243
2464 盟立|其他電子|13 16 3|89 93 3 -3|1.0 8
2465 麗臺|電腦及週|-60 -52 -45|31 44 -18 -50|0.4 12
2467 志聖|電子零組|12 4 4|92 92 20 9|0.6 8
2468 華經|資訊服務|12 6 4|74 74 33 24|0.8 37
2472 立隆電|電子零組|-13 0 -17|73 80 -5 -20|0.7 10
2474 可成|其他電子|-12 -21 23|96 96 12 22|0.7 337
2476 鉅祥|電子零組|9 9 -6|59 76 5 -9|0.4 97
2478 大毅|電子零組|-34 -31 -19|64 77 -4 -21|1.2 6
2480 敦陽科|資訊服務|6 4 -7|88 90 3 -5|0.8 15
2481 強茂|半導體業|-19 -10 -18|49 67 -1 -36|0.6 259
2482 連宇|其他電子|35 27 -1|71 71 -24 69|0.2 38
2483 百容|電子零組|-10 -1 -19|93 93 17 26|1.7 56
2484 希華|電子零組|-14 -2 -11|75 77 -6 -7|0.5 87
2485 兆赫|通信網路|18 4 13|77 90 9 -1|0.9 20
2486 一詮|光電業|-24 -17 -22|31 44 -28 -55|1.2 32
2488 漢平|其他電子|67 73 48|92 92 12 11|0.3 8
2492 華新科|電子零組|-29 -25 -12|42 59 -18 -41|1.2 147
2493 揚博|電子零組|12 31 11|92 92 -3 1|0.4 5
2495 普安|電腦及週|33 35 18|75 87 9 -0|0.6 11
2497 怡利電|汽車工業|94 66 15|68 78 12 -21|1.2 1035
2498 宏達電|通信網路|-15 -20 -6|60 82 -10 -4|0.5 2643
2501 國建|建材營造|53 183 140|83 87 -4 -12|0.9 6
2504 國產|建材營造|6 8 7|79 81 3 -21|1.2 55
2520 冠德|建材營造|55 -19 -10|70 77 -11 -21|1.4 36
2530 華建|建材營造|36 49 -4839|99 99 18 16|1.4 15
2534 宏盛|建材營造|-13 6 -18|95 95 2 2|0.6 22
2535 達欣工|建材營造|53 34 15|92 96 7 -2|1.7 13
2536 宏普|建材營造|405 131 64|94 94 6 5|0.8 9
2538 基泰|建材營造|22 100 56|93 93 9 11|0.8 13
2539 櫻花建|建材營造|1244262 543131 298631|98 98 12 12|1.0 7
2540 愛山林|建材營造|30 5 -1|83 83 6 1|0.7 48
2542 興富發|建材營造|-87 -92 -65|95 98 9 1|1.4 217
2545 皇翔|建材營造|-23 44 -6|74 74 -2 -16|0.6 9
2548 華固|建材營造|-83 454 -1532|96 96 4 8|1.1 24
2603 長榮|航運業|15 37 -58|47 50 -27 -43|0.7 7873
2605 新興|航運業|-12 -16 -34|48 58 -9 -29|0.7 82
2606 裕民|航運業|16 18 -16|55 58 -8 -31|0.8 221
2607 榮運|航運業|214 192 51|76 76 7 -16|1.3 312
2608 嘉里大榮|航運業|-0 -3 -4|70 80 -2 -8|1.1 15
2609 陽明|航運業|7 24 -52|60 61 -27 -36|1.4 3968
2610 華航|航運業|14 24 -13|64 68 -15 -28|1.6 1420
2611 志信|航運業|-13 3 -23|59 59 -13 -34|1.3 16
2612 中航|航運業|25 35 1|48 62 -14 -30|1.4 46
2613 中櫃|航運業|-2 7 -1|64 64 -3 -29|1.4 30
2614 東森|其他|2 10 -1|47 57 -18 -37|0.8 38
2615 萬海|航運業|-14 15 -88|41 54 -27 -44|1.3 1536
2617 台航|航運業|14 20 -9|60 70 -6 -26|1.0 48
2618 長榮航|航運業|34 40 -8|76 76 -11 -19|1.6 2318
2633 台灣高鐵|航運業|108 265 210|96 97 -1 2|1.3 97
2634 漢翔|航運業|43 38 14|89 89 5 12|0.6 128
2636 台驊控股|航運業|-46 -35 -96|47 53 -24 -41|1.1 74
2637 慧洋-KY|航運業|21 44 -23|53 53 -20 -36|1.0 629
2641 正德|航運業|-3 25 -50|53 59 -18 -32|1.0 55
2642 宅配通|航運業|5 -1 -6|49 54 -12 -38|1.0 8
2702 華園|觀光餐旅|58 71 14|80 80 21 14|0.8 13
2704 國賓|觀光餐旅|57 112 102|89 92 -5 -4|0.7 7
2707 晶華|觀光餐旅|38 57 52|95 95 13 12|3.2 176
2723 美食-KY|觀光餐旅|2 -1 3|73 91 -5 20|1.5 91
2727 王品|觀光餐旅|31 44 32|87 97 14 12|2.6 78
2729 瓦城|觀光餐旅|42 60 51|97 97 32 28|2.5 11
2731 雄獅|觀光餐旅|153 383 303|89 89 5 -8|2.8 254
2732 六角|觀光餐旅|27 25 23|95 95 26 22|4.7 148
2734 易飛網|觀光餐旅|545 402 314|83 83 -8 15|0.8 12
2736 富野|觀光餐旅|196 428 334|72 72 -7 26|0.6 58
2743 山富|觀光餐旅|1288 2018 1533|83 83 24 24|1.1 316
2745 五福|觀光餐旅|353 494 405|72 72 15 19|0.9 17
2748 雲品|觀光餐旅|111 252 192|100 100 20 25|2.3 7
2752 豆府|觀光餐旅|66 161 108|93 93 42 33|0.9 7
2753 八方雲集|觀光餐旅|16 21 7|97 97 24 41|2.5 193
2754 亞洲藏壽司|觀光餐旅|74 753 546|98 98 43 43|7.6 13
2801 彰銀|金融保險|17 22 7|89 94 2 -9|0.3 114
2809 京城銀|金融保險|45 -4 26|83 86 -3 -12|1.0 34
2812 台中銀|金融保險|24 22 6|88 92 3 -11|1.2 67
2820 華票|金融保險|14 -27 -4|86 86 -10 -12|1.2 18
2834 臺企銀|金融保險|6 22 9|92 97 14 -4|1.2 358
2836 高雄銀|金融保險|-14 1 1|84 88 -2 -14|0.9 6
2838 聯邦銀|金融保險|7 -9 -9|88 88 10 -1|0.7 74
2845 遠東銀|金融保險|17 7 8|91 94 6 -8|1.5 86
2850 新產|金融保險|9 4 -1|80 80 -11 -13|1.1 31
2851 中再保|金融保險|14 -1 -11|67 70 -21 -30|0.4 5
2855 統一證|金融保險|-46 -46 -31|69 75 -9 -25|0.8 9
2880 華南金|金融保險|2 8 1|93 93 6 -6|1.2 238
2881 富邦金|金融保險|-53 -40 -25|67 72 -7 -29|1.3 1029
2882 國泰金|金融保險|-43 -37 -12|62 65 -13 -36|1.6 1127
2883 凱基金|金融保險|-50 -36 -13|64 66 -9 -35|1.2 397
2884 玉山金|金融保險|-6 -10 -9|78 82 -2 -21|1.3 676
2885 元大金|金融保險|-11 -14 9|78 80 0 -21|1.0 393
2886 兆豐金|金融保險|-18 -5 -6|73 76 -7 -27|1.9 587
2887 台新新光金|金融保險|-11 -25 -52|69 73 -8 -29|1.0 299
2889 國票金|金融保險|-18 -41 -22|74 79 -10 -22|1.8 34
2890 永豐金|金融保險|8 3 -4|91 91 7 -6|0.9 421
2891 中信金|金融保險|-40 -8 -30|68 70 -13 -31|1.7 817
2892 第一金|金融保險|26 24 17|91 95 7 -8|1.4 381
2903 遠百|貿易百貨|5 29 26|87 93 0 -5|1.2 7
2905 三商|貿易百貨|25 55 51|60 70 -19 -30|1.2 15
2906 高林|貿易百貨|0 10 -16|61 76 -11 -25|0.7 20
2912 統一超|貿易百貨|19 18 10|98 98 6 9|1.2 389
2913 農林|貿易百貨|34 40 25|97 100 10 7|2.0 36
2915 潤泰全|貿易百貨|-25 8 -1|45 45 -27 -48|0.4 192
3003 健和興|電子零組|-4 5 -13|71 82 -3 -10|0.4 64
3004 豐達科|鋼鐵工業|77 68 22|93 93 21 27|1.4 37
3005 神基|電腦及週|8 25 21|74 85 -2 -11|0.5 56
3006 晶豪科|半導體業|-50 -38 -38|40 53 -21 -46|0.7 215
3008 大立光|光電業|11 5 13|64 79 -11 2|1.2 1048
3010 華立|電子通路|6 8 -6|79 84 0 -16|1.7 16
3011 今皓|電子零組|-10 0 -20|61 61 -20 -30|0.3 12
3013 晟銘電|電腦及週|15 30 12|86 86 10 8|0.5 8
3014 聯陽|半導體業|-47 -44 -41|56 65 -16 -35|0.7 18
3016 嘉晶|半導體業|16 18 -9|49 68 -6 -32|1.3 200
3017 奇鋐|電腦及週|27 27 9|92 92 17 6|0.7 580
3019 亞光|光電業|-9 -8 -12|60 79 -1 -20|1.3 50
3021 鴻名|電子零組|21 19 1|86 94 16 9|1.3 10
3022 威強電|電腦及週|82 51 38|71 71 27 29|0.8 415
3023 信邦|電子零組|23 20 6|90 93 8 4|1.3 130
3024 憶聲|光電業|56 31 3|89 93 13 3|0.5 13
3025 星通|通信網路|-31 0 -1|100 100 52 29|6.6 27
3026 禾伸堂|電子零組|-20 -16 -6|78 82 -3 -19|1.0 13
3027 盛達|通信網路|33 3 -13|91 91 42 22|2.4 134
3028 增你強|電子通路|-31 -15 -15|71 73 -11 -27|1.0 9
3029 零壹|資訊服務|-7 5 -17|85 90 -0 -10|0.7 9
3030 德律|其他電子|17 10 -17|91 91 0 -8|0.6 31
3033 威健|電子通路|-10 -6 -10|83 90 6 -11|0.6 21
3034 聯詠|半導體業|-49 -41 -62|49 63 -13 -36|0.9 1011
3035 智原|半導體業|49 71 -18|43 48 -16 -52|1.2 4408
3036 文曄|電子通路|12 24 -0|66 79 -5 -18|0.7 113
3037 欣興|電子零組|27 36 -2|47 54 -24 -44|0.9 3312
3038 全台|光電業|13 14 -1|87 87 5 14|0.4 21
3041 揚智|半導體業|-35 -6 -26|47 65 -12 -37|0.8 18
3042 晶技|電子零組|-18 -13 -9|68 76 -12 -20|1.1 80
3044 健鼎|電子零組|5 7 -3|73 75 -6 -21|1.3 109
3045 台灣大|通信網路|8 6 -6|90 90 -7 -7|1.3 400
3046 建碁|電腦及週|59 68 12|100 100 113 69|6.1 442
3047 訊舟|通信網路|25 13 9|84 84 27 39|0.4 239
3048 益登|電子通路|10 13 4|81 85 1 -16|0.6 12
3050 鈺德|光電業|20 21 9|81 82 -0 -14|1.2 30
3051 力特|光電業|-17 -17 -14|46 72 13 -25|0.3 21
3056 富華新|建材營造|10499 13004 9775|81 92 19 0|0.6 18
3059 華晶科|光電業|59 56 10|64 81 -6 -18|0.6 91
3062 建漢|通信網路|112 113 101|66 76 -10 -5|0.3 226
