# 2022-11-01 全池(843 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3211 順達|電腦及週|3 -5 3|67 87 -4 -7|0.6 8
3217 優群|電子零組|-25 -28 -26|46 72 -14 -21|0.8 12
3218 大學光|生技醫療|31 36 3|72 72 -22 6|0.5 83
3221 台嘉碩|通信網路|-31 -9 -40|59 62 -38 -21|0.2 11
3224 三顧|電子通路|-33 -27 -61|56 68 -11 -26|0.2 6
3227 原相|半導體業|-50 -48 -9|57 76 -10 -17|0.7 19
3228 金麗科|半導體業|-27 -21 -1|27 32 -54 -61|0.4 147
3231 緯創|電腦及週|13 14 -5|89 91 -4 6|0.7 187
3234 光環|通信網路|-27 -25 -9|70 74 -18 13|0.1 5
3260 威剛|半導體業|0 -8 -8|60 78 -7 -14|1.2 90
3264 欣銓|半導體業|24 21 2|76 91 6 8|1.7 161
3265 台星科|半導體業|5 13 -19|80 80 -5 -3|0.8 21
3272 東碩|電腦及週|135 108 81|100 100 65 112|4.7 110
3289 宜特|其他電子|17 20 2|100 100 50 71|2.0 447
3293 鈊象|文化創意|9 5 -4|86 86 -3 8|0.6 214
3296 勝德|電子零組|-38 -23 -7|86 92 11 13|1.0 20
3305 昇貿|其他電子|-23 -9 -43|46 56 -27 -35|0.5 17
3317 尼克森|半導體業|-18 -20 -20|57 64 -22 -22|0.5 12
3324 雙鴻|其他電子|-18 -8 -15|50 66 -24 -17|0.4 178
3338 泰碩|電子零組|-8 -4 -5|53 73 -25 -19|0.9 6
3346 麗清|汽車工業|8 33 18|64 68 -3 9|0.3 37
3356 奇偶|光電業|5 5 -2|99 99 27 23|1.5 91
3362 先進光|光電業|-18 -3 -13|64 64 -30 5|0.3 60
3374 精材|半導體業|-11 -3 -2|65 65 -27 -27|0.6 139
3376 新日興|電子零組|5 23 22|81 82 -3 -1|0.4 23
3380 明泰|通信網路|27 39 37|79 79 -14 11|0.5 44
3390 旭軟|電子零組|-16 4 -18|63 71 -21 6|0.1 5
3402 漢科|其他電子|57 60 15|81 83 -14 -4|0.5 7
3406 玉晶光|光電業|23 22 -1|53 67 -24 -12|0.9 1371
3413 京鼎|半導體業|28 27 4|67 78 -12 -15|0.8 102
3416 融程電|電腦及週|7 13 7|100 100 6 12|2.3 6
3419 譁裕|通信網路|49 41 27|49 77 -9 -5|0.3 6
3432 台端|電子零組|-22 -9 27|61 61 -11 36|0.3 12
3438 類比科|半導體業|-56 -53 -30|51 67 -8 -23|0.7 9
3441 聯一光電|光電業|-17 -21 -37|71 71 -21 13|0.2 11
3443 創意|半導體業|60 70 17|76 80 -10 -1|2.0 5016
3444 利機|電子通路|-27 -24 -18|73 88 -4 9|0.8 7
3450 聯鈞|半導體業|-11 -3 -3|62 74 -19 -11|0.4 6
3454 晶睿|光電業|95 108 56|97 97 82 96|1.7 1206
3455 由田|光電業|12 18 1|72 88 1 2|0.4 24
3479 安勤|電腦及週|94 58 7|84 84 -14 7|0.4 11
3481 群創|光電業|-42 -48 -23|69 92 16 -5|1.2 1179
3483 力致|電腦及週|-20 -10 -29|46 65 -19 -31|1.0 9
3484 崧騰|電子零組|-22 -15 -12|47 69 -26 -26|0.6 7
3491 昇達科|通信網路|-3 6 -13|56 66 -26 -6|0.5 288
3504 揚明光|光電業|-1 19 -1|52 66 -24 25|0.3 147
3508 位速|其他電子|-28 -19 -40|40 59 -32 -11|0.2 11
3511 矽瑪|電子零組|11 15 -119|82 85 7 9|0.9 26
3515 華擎|電腦及週|2 -13 -11|39 71 1 -24|2.1 114
3520 華盈|電子零組|61 61 12|72 72 8 44|0.2 17
3521 台鋼建設|建材營造|19 2 -16|88 88 55 78|0.3 26
3526 凡甲|電子零組|-19 -5 -9|59 70 -20 -22|0.4 27
3527 聚積|半導體業|-51 -51 -53|45 59 -18 -35|0.3 16
3529 力旺|半導體業|2 27 -8|46 72 -5 -10|1.2 1750
3530 晶相光|半導體業|-72 -69 -26|47 58 -22 -40|0.6 7
3531 先益|光電業|24 13 -4|89 89 6 30|0.4 5
3532 台勝科|半導體業|37 32 5|39 55 -17 -30|0.9 403
3533 嘉澤|電子零組|29 26 -3|96 96 20 8|1.3 806
3535 晶彩科|光電業|285 113 62|72 72 -0 16|0.6 70
3545 敦泰|半導體業|-53 -62 -41|46 67 1 -29|1.2 283
3546 宇峻|文化創意|-4 -18 -20|75 91 3 -2|0.3 5
3548 兆利|電子零組|-4 -3 -20|71 80 -9 -10|0.8 7
3552 同致|其他電子|32 39 27|68 72 -4 -1|0.4 426
3558 神準|通信網路|104 83 34|78 78 -17 9|0.9 1275
3563 牧德|光電業|-38 -37 -23|44 64 -15 -28|0.5 10
3576 聯合再生|光電業|56 36 -5|81 90 -0 7|0.3 110
3580 友威科|其他電子|39 61 25|71 71 -11 -15|0.6 25
3583 辛耘|半導體業|13 12 -19|58 72 -11 -17|0.3 17
3587 閎康|其他電子|24 16 1|91 94 20 19|0.9 208
3588 通嘉|半導體業|-50 -46 -52|37 53 -16 -40|5.7 12
3592 瑞鼎|半導體業|-46 -42 na|na 54 -7 -44|1.1 152
3594 磐儀|電腦及週|46 21 10|78 78 -14 8|0.2 32
3596 智易|通信網路|35 35 19|67 67 -28 -12|0.9 184
3605 宏致|電子零組|-2 -6 -16|59 75 -16 -18|1.6 5
3617 碩天|其他電子|68 38 21|87 87 18 56|0.2 14
3624 光頡|電子零組|-3 -8 -32|44 48 -23 -43|0.3 41
3630 新鉅科|光電業|-39 -40 -6|66 81 -3 4|0.7 7
3645 達邁|電子零組|-47 -53 -42|51 53 -21 -32|0.4 13
3653 健策|電子零組|56 40 2|85 85 4 8|1.0 682
3661 世芯-KY|半導體業|62 39 19|54 71 7 -27|1.5 6411
3665 貿聯-KY|其他電子|86 95 17|73 73 -21 -17|0.9 499
3669 圓展|通信網路|-5 -14 10|62 79 -4 -12|0.3 7
3673 TPK-KY|光電業|9 11 15|69 77 -15 -2|1.0 26
3675 德微|半導體業|3 3 -16|50 50 -11 -40|1.0 411
3680 家登|半導體業|46 62 -11|65 72 -10 4|0.6 430
3687 歐買尬|數位雲端|4 -3 -15|35 55 -17 -39|0.7 15
3691 碩禾|光電業|5 -14 3|49 61 -29 -21|0.4 24
3693 營邦|電腦及週|33 53 21|82 82 -2 37|0.4 21
3701 大眾控|電腦及週|1 9 -19|38 64 -17 -22|0.3 19
3702 大聯大|電子通路|-5 -6 -16|81 83 -13 -11|0.6 184
3703 欣陸|建材營造|-1 18 -26|84 84 -7 5|0.5 71
3704 合勤控|通信網路|32 37 29|67 79 -21 -15|0.2 30
3705 永信|生技醫療|-25 -20 -16|91 94 -4 -3|0.5 6
3706 神達|電腦及週|46 33 26|83 93 -4 4|0.5 26
3707 漢磊|半導體業|22 25 -3|53 65 -11 -19|0.5 531
3708 上緯投控|綠能環保|-5 -0 4|64 68 -12 -20|0.3 104
3710 連展投控|電子零組|-15 -17 -8|63 63 -15 -2|0.2 26
3711 日月光投控|半導體業|24 25 3|78 83 -9 -7|1.0 1081
3714 富采|光電業|-40 -35 na|41 67 -14 -25|0.6 96
4102 永日|生技醫療|33 46 24|94 94 54 35|1.9 60
4104 佳醫|生技醫療|17 17 8|90 90 0 5|0.5 12
4105 東洋|生技醫療|36 25 7|97 97 8 17|0.7 47
4107 邦特|生技醫療|29 19 13|88 88 7 7|0.4 12
4114 健喬|生技醫療|39 42 13|85 85 4 48|0.2 117
4116 明基醫|生技醫療|94 101 18|61 61 -26 15|0.4 37
4119 旭富|生技醫療|86 43 58|92 92 9 8|0.4 18
4121 優盛|生技醫療|11 16 5|66 77 -2 -10|0.3 6
4123 晟德|生技醫療|125 96 66|78 83 -10 -11|0.5 34
4128 中天|生技醫療|-14 -16 -16|70 70 0 9|0.4 349
4133 亞諾法|生技醫療|-2 -7 5|43 68 -4 -25|0.2 20
4137 麗豐-KY|生技醫療|-33 -8 4|61 79 -17 -12|0.6 11
4142 國光生|生技醫療|51 141 -266|71 81 -9 -2|0.4 39
4147 中裕|生技醫療|38 7 34|74 77 5 -4|0.2 33
4148 全宇生技-KY|生技醫療|124 130 61|59 74 -11 -12|0.2 20
4155 訊映|生技醫療|-3 8 -13|85 85 -0 5|0.3 13
4157 太景*-KY|生技醫療|1131 471 391|69 69 -15 -1|0.2 22
4162 智擎|生技醫療|-24 10 8|69 69 21 34|0.6 954
4163 鐿鈦|生技醫療|46 36 20|92 92 6 17|0.3 5
4164 承業醫|生技醫療|82 69 23|85 87 9 11|0.3 9
4167 松瑞藥|生技醫療|-19 -8 20|73 80 3 2|0.2 8
4168 醣聯|生技醫療|-100 -30 na|64 64 3 8|0.2 65
4171 瑞基|農業科技|-54 -62 -50|34 46 -20 -52|0.2 20
4174 浩鼎|生技醫療|14 -49 na|50 58 -16 -39|0.7 37
4190 佐登-KY|生技醫療|-8 10 14|93 93 6 9|1.2 8
4306 炎洲|塑膠工業|-20 -18 -12|86 88 -6 -0|0.5 6
4402 郡都開發|紡織纖維|-14 20 -34|55 55 -37 23|0.6 5
4426 利勤|紡織纖維|381 268 184|70 70 -17 5|0.2 8
4432 銘旺實|紡織纖維|7 8 -26|65 65 -31 57|0.4 11
4438 廣越|紡織纖維|127 83 -8|87 87 15 21|0.6 92
4503 金雨|電機機械|55 87 45|70 70 -14 30|0.2 11
4513 福裕|電機機械|-6 -5 -18|81 81 3 33|0.6 7
4532 瑞智|電機機械|-37 -26 -17|79 79 -5 -1|0.2 6
4536 拓凱|運動休閒|34 35 5|96 96 19 50|0.7 78
4541 晟田|其他|50 43 -3|79 79 -6 27|0.5 17
4543 萬在|電機機械|2 11 -0|70 70 -19 33|0.1 9
4551 智伸科|汽車工業|3 12 6|82 85 -6 25|0.2 145
4557 永新-KY|汽車工業|244 125 47|75 75 13 43|0.2 9
4566 時碩工業|電機機械|30 20 8|83 83 -0 22|0.5 30
4572 駐龍|電機機械|68 45 -18|79 79 -14 9|0.6 35
4721 美琪瑪|化學工業|-17 5 -99|56 64 -20 -22|0.5 94
4726 永昕|生技醫療|-8 -4 -28|67 67 -10 -1|0.2 31
4736 泰博|生技醫療|-5 14 -38|61 76 -6 -18|0.2 81
4739 康普|化學工業|10 17 -25|53 62 -25 -24|0.4 125
4743 合一|生技醫療|-40 -42 -1140|73 80 36 28|1.2 2555
4746 台耀|生技醫療|45 51 31|74 80 9 -8|0.2 17
4755 三福化|化學工業|-1 3 -49|50 50 -24 -32|0.3 61
4763 材料*-KY|化學工業|85 87 41|84 84 13 23|0.7 130
4766 南寶|化學工業|45 40 18|88 88 -1 4|0.3 6
4768 晶呈科技|化學工業|64 70 na|na 76 50 92|0.7 255
4770 上品|化學工業|136 62 na|na 66 2 -1|0.3 132
4904 遠傳|通信網路|13 7 0|84 84 -6 -9|1.2 323
4906 正文|通信網路|55 39 27|82 82 -9 -1|0.2 57
4908 前鼎|通信網路|-6 1 -26|73 73 -16 1|0.2 9
4911 德英|生技醫療|59 295 194|63 63 -22 84|0.1 6
4912 聯德控股-KY|電子零組|6 -5 -2|41 59 -33 -23|0.5 9
4915 致伸|電子零組|19 27 11|75 75 -24 2|2.0 232
4919 新唐|半導體業|-1 0 -4|56 60 -9 -33|0.9 869
4927 泰鼎-KY|電子零組|12 -9 -28|39 57 -11 -42|0.5 78
4931 新盛力|電腦及週|301 190 83|100 100 48 48|1.3 1215
4934 太極|光電業|213 134 108|60 69 -10 14|0.3 9
4938 和碩|電腦及週|-14 15 -2|86 89 -6 -7|0.8 257
4950 金耘國際|鋼鐵工業|-91 -90 -276|81 84 -2 -7|2.9 8
4952 凌通|半導體業|-38 -32 -37|58 59 -27 -36|0.4 12
4958 臻鼎-KY|電子零組|31 19 3|91 91 -5 11|0.9 398
4961 天鈺|半導體業|-43 -37 -57|41 60 -1 -32|1.0 425
4966 譜瑞-KY|半導體業|-26 -14 -35|29 39 -31 -57|1.5 1148
4967 十銓|半導體業|-4 -5 -1|50 72 -15 -25|0.3 6
4968 立積|半導體業|5 -11 29|31 47 -27 -51|2.5 201
4974 亞泰|電子零組|20 -7 -1|95 95 -1 7|2.1 5
4976 佳凌|光電業|-31 -12 18|45 66 -16 -20|0.3 16
4977 眾達-KY|通信網路|57 45 52|76 76 13 26|1.0 236
4979 華星光|通信網路|116 73 52|73 73 -2 62|0.4 40
5009 榮剛|鋼鐵工業|26 34 -16|85 90 -6 -0|1.4 431
5014 建錩|鋼鐵工業|-12 3 -15|55 64 -30 -31|0.4 5
5015 華祺|鋼鐵工業|18 22 -1|99 99 42 59|0.3 10
5203 訊連|資訊服務|15 17 12|79 85 -0 9|1.2 15
5215 科嘉-KY|電腦及週|-31 -30 -2|65 94 26 12|2.7 66
5222 全訊|半導體業|-11 22 16|57 80 -3 8|0.7 60
5225 東科-KY|其他電子|52 51 22|98 98 73 51|0.9 64
5227 立凱-KY|電子零組|119 76 -68|68 81 26 10|0.6 121
5234 達興材料|光電業|-42 -38 -34|40 64 -12 -33|0.6 7
5236 凌陽創新|半導體業|-43 -62 -35|38 56 -13 -39|0.6 8
5243 乙盛-KY|光電業|32 27 11|82 84 -10 6|0.6 215
5245 智晶|光電業|-2 1 -5|56 80 -12 -6|0.8 17
5251 天鉞電|光電業|104 79 44|89 89 39 58|0.5 44
5258 虹堡|電腦及週|73 70 5|76 76 -8 80|0.6 395
5263 智崴|文化創意|-14 -12 -2|67 84 -14 -1|0.8 12
5269 祥碩|半導體業|-22 -25 -6|30 42 -38 -56|1.3 528
5274 信驊|半導體業|56 39 -11|54 74 -8 -21|1.3 1188
5284 jpp-KY|其他|42 53 33|83 83 -4 19|0.2 6
5285 界霖|半導體業|-6 -1 -11|49 69 -24 -18|0.5 21
5288 豐祥-KY|電機機械|63 53 18|91 91 17 20|0.7 35
5289 宜鼎|電腦及週|-10 -14 -32|81 91 -2 -8|0.5 22
5299 杰力|半導體業|-51 -37 -44|45 52 -29 -44|0.5 12
5306 桂盟|運動休閒|0 0 -3|60 83 -6 -12|0.4 13
5309 系統電|電子零組|32 33 -18|79 79 -3 -2|0.5 48
5321 美而快|數位雲端|31 18 -1|53 61 -1 -36|1.0 10
5347 世界|半導體業|-11 13 -26|44 67 -9 -28|0.9 324
5351 鈺創|半導體業|-54 -44 -79|36 52 -24 -38|2.9 158
5353 台林|通信網路|43 35 -6|72 72 -1 70|0.3 72
5371 中光電|光電業|-4 -1 -18|59 76 -8 0|0.4 53
5388 中磊|通信網路|81 65 21|72 72 -17 6|0.3 313
5410 國眾|資訊服務|468 161 120|100 100 17 25|2.1 52
5425 台半|半導體業|9 18 -4|79 79 -0 -4|0.8 1220
5426 振發|電腦及週|19 28 3|78 78 2 31|0.2 8
5434 崇越|電子通路|22 26 -4|88 88 -4 2|0.9 56
5457 宣德|電子零組|4 12 -16|60 77 0 1|1.8 51
5469 瀚宇博|電子零組|-29 -25 -18|72 91 6 0|1.3 14
5471 松翰|半導體業|-59 -56 -22|54 66 -18 -30|0.7 13
5483 中美晶|半導體業|15 24 5|53 74 -16 -15|0.6 492
5488 松普|電子零組|7 6 5|96 96 33 49|0.8 6
5522 遠雄|建材營造|-15 -28 -60|85 86 -14 -5|0.5 41
5530 龍巖|其他|19 11 -3|74 77 -9 -15|0.9 6
5534 長虹|建材營造|174 173 -412|94 94 3 6|0.4 7
5536 聖暉*|其他電子|45 67 15|43 44 -50 -49|0.5 17
5603 陸海|航運業|-34 -16 -28|49 58 -28 -38|0.3 5
5607 遠雄港|航運業|28 30 -14|73 88 8 10|0.9 65
5608 四維航|航運業|-3 17 -66|48 53 -27 -44|0.7 83
5609 中菲行|航運業|-20 -2 -56|62 62 -16 -36|0.7 20
5704 老爺知|觀光餐旅|43 271 116|80 80 20 42|0.5 44
5706 鳳凰|觀光餐旅|-1 -42 -32|69 70 -21 -16|0.3 76
5871 中租-KY|其他|20 22 1|61 68 -28 -16|2.0 965
5876 上海商銀|金融保險|24 32 21|89 89 -8 6|1.1 252
5880 合庫金|金融保險|-7 1 7|88 91 -2 7|0.8 319
5903 全家|居家生活|11 16 10|73 91 1 -0|0.7 8
5904 寶雅|居家生活|15 25 14|87 96 22 56|0.7 194
5905 南仁湖|觀光餐旅|19 143 91|74 81 -4 -2|0.3 5
6005 群益證|金融保險|-50 -32 -4|68 79 -11 -16|1.1 20
6026 福邦證|金融業|-98 -87 -115|56 75 -12 -17|0.3 8
6104 創惟|半導體業|-42 -34 -75|28 41 -25 -53|1.6 770
6109 亞元|通信網路|13 9 -2|79 79 -8 30|0.4 14
6111 光聚晶電|文化創意|332 419 166|56 63 -26 -22|1.0 24
6113 亞矽|電子通路|36 21 -3|59 59 -29 -8|0.5 8
6116 彩晶|光電業|-38 -37 -2|70 95 16 4|0.7 169
6118 建達|電子通路|-5 1 -9|59 60 -37 15|0.2 67
6121 新普|電腦及週|0 -1 3|84 90 1 0|1.1 109
6124 業強|電子零組|-2 -8 2|93 93 24 19|1.8 24
6125 廣運|電機機械|62 66 43|74 74 -14 17|0.5 61
6129 普誠|半導體業|9 12 -10|67 67 -23 2|0.2 64
6133 金橋|電子零組|79 50 10|79 79 -7 179|0.6 149
6138 茂達|半導體業|-39 -24 -38|40 53 -12 -43|0.6 120
6139 亞翔|其他電子|85 86 16|89 91 -3 2|0.6 9
6143 振曜|通信網路|36 40 32|86 86 22 25|0.5 72
6146 耕興|其他電子|10 13 -6|77 77 -8 16|0.7 86
6147 頎邦|半導體業|-26 -26 -21|84 87 -1 -9|1.1 87
6150 撼訊|電腦及週|-81 -68 -100|38 69 1 -25|5.7 103
6153 嘉聯益|電子零組|56 39 43|86 86 8 27|0.8 131
6167 久正|光電業|2 12 -27|71 77 -8 15|0.2 5
6170 統振|通信網路|-33 -39 -31|63 93 14 5|0.4 5
6173 信昌電|電子零組|-43 -45 -23|51 66 -18 -29|1.6 7
6176 瑞儀|光電業|28 31 30|97 97 4 7|1.2 152
6180 橘子|文化創意|-5 -5 -8|83 83 -12 -10|0.7 14
6182 合晶|半導體業|28 31 -4|47 66 -14 -25|0.7 217
6186 新潤|建材營造|-2 -67 24|89 89 10 8|0.7 18
6187 萬潤|半導體業|-40 -30 -26|41 55 -23 -39|0.5 42
6188 廣明|電腦及週|5 10 -2|83 86 -11 11|0.3 23
6189 豐藝|電子通路|-19 -29 -27|85 89 -8 -6|0.5 6
6190 萬泰科|通信網路|12 20 -15|75 75 -10 -7|0.2 27
6191 精成科|電子零組|-5 -12 -7|70 85 -1 1|1.1 20
6192 巨路|其他電子|3 4 -5|84 84 -10 -16|0.5 7
6196 帆宣|其他電子|63 70 14|55 76 -12 -15|0.5 40
6202 盛群|半導體業|-51 -35 -39|59 71 -10 -23|0.8 55
6205 詮欣|電子零組|38 9 -17|90 96 12 9|1.4 382
6206 飛捷|電腦及週|-12 0 -42|66 66 -34 -7|0.3 34
6209 今國光|光電業|-9 -1 -9|63 74 -19 -9|0.6 7
6213 聯茂|電子零組|-26 -29 -31|42 55 -9 -40|0.5 61
6214 精誠|資訊服務|18 10 -2|81 90 -8 -5|2.4 40
6217 中探針|電子零組|8 9 -15|63 63 -35 -14|0.5 57
6220 岳豐|電子零組|-32 -4 -12|72 72 -11 19|0.4 39
6223 旺矽|半導體業|10 18 -3|71 85 -6 -9|0.9 48
6224 聚鼎|電子零組|-13 -23 -37|40 63 -16 -30|0.4 5
6231 系微|資訊服務|17 3 -21|71 90 6 -2|1.1 24
6235 華孚|電腦及週|65 66 20|70 70 -18 -3|0.6 130
6237 驊訊|半導體業|-59 -75 -30|33 66 -31 -22|0.3 27
6239 力成|半導體業|-8 -4 -14|79 80 -14 -15|1.5 218
6244 茂迪|光電業|-19 -11 -22|65 79 -14 -9|0.3 38
6245 立端|通信網路|-1 30 7|83 83 -4 33|0.7 155
6257 矽格|半導體業|2 2 -17|81 82 -5 -11|0.8 67
6261 久元|半導體業|-28 -25 -28|67 80 -10 -14|0.5 9
6266 泰詠|電子零組|38 37 10|67 82 -3 15|0.3 9
6269 台郡|電子零組|50 32 11|98 100 6 13|2.1 59
6271 同欣電|半導體業|-4 -2 -7|57 71 -11 -23|0.8 348
6274 台燿|電子零組|-17 -20 -22|44 56 -17 -41|2.0 120
6278 台表科|光電業|-17 -7 -36|65 80 -2 -9|0.6 118
6279 胡連|電子零組|54 55 28|84 84 1 49|0.5 474
6282 康舒|電子零組|28 16 -8|73 89 -5 7|0.8 92
6283 淳安|其他電子|-36 -36 -14|57 76 1 6|0.2 6
6284 佳邦|電子零組|-7 -8 -7|57 72 -13 -13|0.9 7
6285 啟碁|通信網路|69 53 23|95 95 7 36|0.6 505
6290 良維|電子零組|3 -1 -8|88 88 -5 8|0.6 85
6409 旭隼|其他電子|38 41 1|79 79 -1 19|1.0 241
6411 晶焱|半導體業|-59 -49 -44|32 62 -14 -34|0.5 39
6412 群電|電子零組|2 7 -2|87 95 -3 5|0.6 15
6414 樺漢|電腦及週|66 40 16|71 78 -19 1|0.5 79
6415 矽力*-KY|半導體業|-9 2 -30|33 57 -29 -38|1.2 958
6416 瑞祺電通|通信網路|31 27 21|74 77 -7 6|0.4 12
6426 統新|通信網路|15 35 6|65 65 -7 -4|0.3 9
6432 今展科|電子零組|-28 -30 -24|82 85 15 3|0.9 6
6435 大中|半導體業|-41 -28 -42|62 62 -15 -27|0.3 10
6438 迅得|其他電子|24 17 -5|63 71 -13 -22|0.5 47
6442 光聖|通信網路|-9 15 8|60 60 -35 16|0.1 20
6443 元晶|光電業|62 62 -12|72 82 6 -0|0.2 456
6446 藥華藥|生技醫療|822 777 270|79 79 -21 25|0.7 734
6451 訊芯-KY|半導體業|78 79 68|79 87 12 23|0.7 13
6456 GIS-KY|光電業|8 -1 3|78 85 2 2|0.6 139
6461 益得|生技醫療|-85 -82 -172|65 65 -6 51|0.3 97
6462 神盾|半導體業|-37 22 24|49 57 -30 -40|0.6 7
6464 台數科|其他|4 -1 -1|94 96 10 11|1.2 8
6469 大樹|生技醫療|27 24 -6|88 88 15 34|0.3 165
6470 宇智|通信網路|38 76 30|63 63 -37 -13|0.3 24
6472 保瑞|生技醫療|309 118 63|87 87 44 117|1.1 1458
6477 安集|光電業|191 220 10|65 73 -17 -17|0.4 80
6485 點序|半導體業|-23 -19 -54|42 58 -9 -38|1.5 24
6488 環球晶|半導體業|13 18 4|41 59 -24 -29|1.3 815
6491 晶碩|生技醫療|12 8 -5|52 61 -31 -23|1.3 150
6492 生華科|生技醫療|68 67 25|35 53 -24 -44|1.0 10
6494 九齊|半導體業|-43 -41 -60|40 51 -20 -46|0.6 7
6499 益安|生技醫療|280 323 -179|64 74 -6 -5|0.2 6
6505 台塑化|油電燃氣|23 40 -16|83 87 0 -2|0.9 217
6508 惠光|農業科技|-15 73 21|62 76 -6 -12|0.2 23
6509 聚和|化學工業|23 25 2|45 72 -7 -18|0.4 26
6510 精測|半導體業|14 10 -2|50 79 -15 -17|0.7 44
6515 穎崴|半導體業|155 107 40|67 71 -23 -4|0.5 140
6525 捷敏-KY|半導體業|-2 11 -8|61 75 -14 -14|0.4 6
6531 愛普*|半導體業|-32 -41 -55|27 49 -21 -45|1.7 406
6532 瑞耘|半導體業|54 31 -4|93 93 26 30|0.5 34
6533 晶心科|半導體業|150 56 37|62 89 48 18|1.2 2483
6538 倉和|電子零組|6 18 14|63 72 -7 -17|0.3 5
6541 泰福-KY|生技醫療|na na na|38 41 -39 -46|1.0 18
6546 正基|通信網路|-11 -8 na|na na -40 na|0.5 54
6547 高端疫苗|生技醫療|-100 -60 na|32 41 -55 -51|1.2 321
6548 長科*|半導體業|4 11 -15|28 32 -62 -66|0.6 20
6550 北極星藥業-KY|生技醫療|-100 -82 na|na na -19 na|2.3 637
6568 宏觀|半導體業|28 24 20|32 66 0 -17|0.4 42
6570 維田|電腦及週|69 51 4|77 77 11 23|0.3 67
6576 逸達|生技醫療|32653 17151 -2625|54 55 -26 -34|0.4 19
6581 鋼聯|綠能環保|166 86 24|76 84 2 8|0.3 8
6582 申豐|橡膠工業|-88 -85 -13|32 61 -22 -32|0.4 9
6589 台康生技|生技醫療|68 -15 -40|80 80 22 45|0.4 663
6592 和潤企業|其他|26 31 3|79 89 -8 4|0.8 42
6603 富強鑫|電機機械|17 -1 -10|90 90 9 10|0.7 26
6605 帝寶|汽車工業|2 14 7|82 82 -10 21|0.5 35
6643 M31|半導體業|72 48 17|73 83 30 23|1.2 735
6666 羅麗芬-KY|生技醫療|28 11 13|92 92 41 55|2.4 75
6667 信紘科|其他電子|37 73 17|67 72 -10 -14|0.4 7
6668 中揚光|光電業|28 -4 7|56 78 -16 -1|0.5 6
6669 緯穎|電腦及週|88 75 36|67 78 4 -18|2.1 801
6670 復盛應用|運動休閒|101 62 19|88 91 -2 -5|0.5 30
6672 騰輝電子-KY|電子零組|-36 -41 -40|48 70 -2 -25|0.5 8
6679 鈺太|半導體業|-42 -38 -32|38 54 -16 -38|0.6 53
6683 雍智科技|半導體業|4 3 -3|42 63 -11 -27|0.4 29
6684 安格|半導體業|-60 -52 -51|29 53 -5 -41|1.3 6
6691 洋基工程|其他電子|19 52 na|na 86 0 -1|0.6 7
6706 惠特|光電業|-55 -48 -73|34 54 -28 -43|0.7 44
6712 長聖|生技醫療|15 20 -188|74 74 10 13|0.5 192
6715 嘉基|電子零組|9 25 -11|68 68 -26 15|1.0 28
6719 力智|半導體業|-18 -10 na|na 39 -17 -47|1.0 493
6727 亞泰金屬|電子零組|-3 27 5|78 78 -15 -9|0.6 7
6732 昇佳電子|半導體業|-52 -60 -37|37 60 -25 -33|1.1 17
6741 91APP*-KY|數位雲端|8 9 -7|25 53 -21 -44|1.2 13
6756 威鋒電子|半導體業|-39 -32 -54|29 51 -24 -37|1.3 82
6763 綠界科技*|數位雲端|11 -0 na|na 62 -15 -24|0.9 5
6768 志強-KY|運動休閒|324 259 193|74 74 -0 6|0.5 42
6770 力積電|半導體業|-0 11 na|na 53 -8 -42|0.5 560
6781 AES-KY|電子零組|29 39 -5|30 49 -44 -42|0.8 823
6788 華景電|半導體業|41 39 -16|32 62 -17 -24|0.4 76
6789 采鈺|半導體業|-25 -22 na|na na -46 na|2.4 232
6792 詠業|通信網路|-24 -28 na|na 66 -19 -26|0.2 5
6796 晉弘|生技醫療|-9 1 na|na na -41 na|0.3 16
6799 來頡|半導體業|2 8 na|na 48 -17 -31|0.9 15
6803 崑鼎|綠能環保|21 20 5|88 88 -1 5|0.7 6
6806 森崴能源|綠能環保|4 -24 na|na 70 -15 -28|0.5 26
6829 千附精密|半導體業|-20 -11 na|na 77 -7 -5|0.4 18
8016 矽創|半導體業|-37 -38 -47|63 79 2 -15|0.7 229
8021 尖點|其他電子|-17 -17 -21|67 88 0 -4|3.8 8
8024 佑華|半導體業|17 -6 -5|69 77 -5 -11|0.4 7
8027 鈦昇|電機機械|57 14 -23|63 65 -20 -24|0.7 23
8028 昇陽半導體|半導體業|17 16 5|70 70 -25 6|0.6 247
8033 雷虎|其他|-32 -3 7|99 99 38 30|1.9 70
8038 長園科|電子零組|805 260 131|69 85 -11 1|0.9 6
8039 台虹|電子零組|1 -11 -5|89 91 -1 -3|1.2 7
8040 九暘|半導體業|40 26 -10|68 90 26 23|0.6 252
8044 網家|數位雲端|-4 -12 -12|34 69 -11 -27|2.7 26
8046 南電|電子零組|31 22 -6|34 52 -15 -43|1.1 2999
8049 晶采|光電業|38 24 2|84 84 6 20|0.3 18
8050 廣積|電腦及週|46 33 18|78 78 -2 57|0.8 322
8054 安國|半導體業|22 43 31|48 71 -11 -19|0.9 15
8069 元太|光電業|57 107 36|81 81 4 24|1.0 4078
8070 長華*|電子通路|-3 1 -17|82 85 -5 -8|0.5 12
8076 伍豐|電腦及週|-25 2 -17|72 72 -15 2|0.3 16
