# 2024-06-03 全池(1268 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1314 中石化|塑膠工業|13 28 -14|89 89 9 3|0.5 233
1316 上曜|建材營造|36 4 39|74 74 -26 57|0.7 144
1319 東陽|汽車工業|20 3 -12|88 88 12 55|0.8 524
1321 大洋|塑膠工業|0 -17 -0|90 90 9 -1|0.8 19
1325 恆大|塑膠工業|-17 -26 -7|59 59 -13 -20|0.7 8
1326 台化|塑膠工業|26 7 10|76 82 -4 -18|1.4 253
1339 昭輝|汽車工業|-11 -10 -16|87 87 -2 8|0.4 31
1342 八貫|其他|-16 7 9|80 80 -12 -0|0.3 24
1402 遠東新|紡織纖維|9 3 1|97 97 7 12|1.7 189
1409 新纖|紡織纖維|24 17 14|98 98 -0 7|1.0 51
1414 東和|紡織纖維|32 3 6|97 97 9 17|0.8 8
1416 廣豐|其他|23 -0 -21|93 93 2 15|0.4 9
1423 利華|紡織纖維|-39 2 10|100 100 22 23|2.1 12
1434 福懋|紡織纖維|7 -3 10|86 89 -1 -9|1.2 26
1436 華友聯|建材營造|1534 625 485|92 92 61 97|0.9 75
1437 勤益控|其他|14 6 -4|99 99 15 21|0.7 9
1438 三地開發|建材營造|na na na|100 100 28 99|1.2 11
1440 南紡|紡織纖維|-14 -26 -11|91 91 20 12|0.7 69
1442 名軒|建材營造|3494 1242 -18930|99 99 57 56|1.5 217
1445 大宇|紡織纖維|-37 -46 -22|85 85 -15 11|0.8 10
1446 宏和|紡織纖維|2179 2720 1754|100 100 57 43|1.1 148
1449 佳和|紡織纖維|29 6 -24|74 82 -14 -20|1.2 12
1453 大將|建材營造|98 101 -29606|97 97 97 99|1.5 100
1455 集盛|紡織纖維|37 17 6|91 91 3 26|0.4 25
1457 宜進|紡織纖維|1 6 14|87 87 26 22|0.5 27
1464 得力|紡織纖維|32 3 15|98 98 7 7|1.0 6
1467 南緯|紡織纖維|-3 11 19|89 93 5 2|0.3 7
1471 首利|電子零組|-3 -16 -36|68 86 -12 -12|3.2 10
1473 台南|紡織纖維|-6 40 35|99 99 64 54|3.7 46
1474 弘裕|紡織纖維|48 16 8|96 96 10 21|0.7 7
1475 業旺|紡織纖維|61 30 18|91 91 15 15|0.7 17
1476 儒鴻|紡織纖維|13 13 16|85 85 -7 -14|1.1 285
1477 聚陽|紡織纖維|6 7 1|97 97 11 13|0.6 377
1503 士電|電機機械|9 6 3|67 67 28 123|0.2 1932
1504 東元|電機機械|4 -7 -7|94 94 14 23|0.9 607
1513 中興電|電機機械|34 13 -5|79 79 -4 37|0.2 1807
1514 亞力|電機機械|-18 -1 -17|59 59 -9 58|0.3 1065
1515 力山|電機機械|69 208 46|76 79 -3 -21|0.4 55
1516 川飛|其他|na na na|84 84 38 26|4.0 16
1517 利奇|電機機械|-4 -34 20|94 96 6 8|0.5 7
1519 華城|電機機械|35 82 -29|73 73 25 149|0.9 6359
1522 堤維西|汽車工業|18 8 3|98 98 31 60|0.9 515
1524 耿鼎|汽車工業|7 9 -10|100 100 15 32|1.6 211
1527 鑽全|電機機械|13 2 15|99 99 7 8|0.7 22
1528 恩德|電機機械|5 -11 -8|73 81 -8 13|1.2 10
1529 樂事綠能|電機機械|154 42 -111|68 84 -7 1|0.2 34
1531 高林股|電機機械|4 0 19|95 95 9 8|1.4 6
1532 勤美|電機機械|155 97 33|94 94 29 31|0.8 297
1533 車王電|汽車工業|7 -14 -25|70 83 -6 -17|0.8 6
1535 中宇|電機機械|24 32 13|78 78 7 27|0.2 19
1536 和大|汽車工業|-26 -22 -5|79 90 8 -10|3.3 70
1537 廣隆|電機機械|49 32 26|100 100 10 10|1.1 33
1540 喬福|電機機械|-28 10 -18|98 98 16 21|1.2 16
1558 伸興|電機機械|14 2 -15|89 91 -1 -5|0.5 6
1560 中砂|電機機械|7 -0 3|98 98 14 58|2.1 614
1565 精華|生技醫療|-13 -13 -4|83 92 -5 -1|2.8 26
1568 倉佑|汽車工業|-39 -29 -8|79 84 -9 -9|0.6 16
1570 力肯|電機機械|68 -7 25|71 71 20 59|1.6 20
1580 新麥|電機機械|1 -11 -23|97 97 1 3|0.3 9
1582 信錦|電子零組|24 10 -1|100 100 38 28|2.1 455
1584 精剛|其他|27 -4 -41|87 88 -1 -4|0.4 49
1587 吉茂|汽車工業|-8 -12 2|82 82 160 192|0.6 617
1589 永冠-KY|電機機械|-34 -47 -24|53 71 -29 -12|0.4 21
1590 亞德客-KY|電機機械|16 -10 -27|86 86 -7 -4|1.8 647
1591 駿吉-KY|電機機械|1126 440 372|89 89 17 64|0.5 122
1597 直得|電機機械|-29 -20 14|89 89 11 6|1.0 16
1598 岱宇|運動休閒|-10 -17 -21|77 85 1 -13|0.7 8
1603 華電|電器電纜|2 -6 -30|84 84 19 20|0.2 103
1604 聲寶|電器電纜|5 7 5|92 97 5 6|0.4 14
1605 華新|電器電纜|-6 -18 -15|78 91 2 -6|0.5 504
1608 華榮|電器電纜|40 12 12|83 83 62 85|0.2 512
1609 大亞|電器電纜|16 2 -2|76 76 30 44|0.1 987
1611 中電|電器電纜|8 -15 -5|86 96 8 7|0.6 25
1612 宏泰|電器電纜|57 27 18|85 85 41 49|0.1 240
1614 三洋電|電器電纜|6 -7 -2|88 88 16 16|0.4 51
1615 大山|電器電纜|87 46 17|97 97 40 82|0.4 64
1616 億泰|電器電纜|18 14 -1|81 81 58 68|0.3 68
1617 榮星|電器電纜|39 -1 3|74 74 28 38|0.2 31
1618 合機|電器電纜|-25 -4 -66|74 74 33 63|0.2 397
1701 中化|生技醫療|10 4 2|85 85 -7 -11|0.7 11
1702 南僑|食品工業|5 -0 -9|92 92 9 21|1.6 94
1707 葡萄王|生技醫療|17 6 2|86 98 3 4|0.8 34
1708 東鹼|化學工業|25 -3 15|92 98 12 7|1.8 77
1709 和益|化學工業|8 5 10|87 97 0 -1|1.2 12
1710 東聯|化學工業|13 -7 -13|74 84 -8 -13|1.1 18
1711 永光|化學工業|21 -3 -0|88 88 -10 -6|2.7 26
1712 興農|化學工業|5 2 12|98 98 4 16|0.5 28
1713 國化|化學工業|63 5 -0|95 95 16 18|1.0 22
1717 長興|化學工業|7 -7 -4|94 97 -1 9|1.0 48
1720 生達|生技醫療|21 5 -0|93 97 5 5|0.4 61
1721 三晃|化學工業|24 -2 12|79 87 -5 -11|0.5 17
1722 台肥|化學工業|-23 -16 -18|93 93 -5 1|1.2 187
1723 中碳|化學工業|-23 -24 0|90 90 0 -4|0.5 67
1725 元禎|化學工業|7 -6 1|86 86 14 120|2.5 69
1727 中華化|化學工業|10 6 21|68 85 -6 -3|0.6 10
1731 美吾華|生技醫療|6 4 -5|90 90 -1 11|0.4 9
1732 毛寶|化學工業|11 5 5|77 77 -5 -4|0.5 5
1733 五鼎|生技醫療|-7 -10 8|80 80 5 15|0.4 15
1734 杏輝|生技醫療|1 -7 -8|96 96 9 9|0.4 17
1736 喬山|運動休閒|27 19 -1|94 94 30 31|0.6 131
1737 臺鹽|食品工業|-9 -12 -6|91 97 -2 -0|0.4 6
1752 南光|生技醫療|0 -16 -16|82 90 9 -1|1.1 26
1760 寶齡富錦|生技醫療|4 7 11|63 81 -6 -17|0.5 21
1762 中化生|生技醫療|-43 -57 -26|52 80 -3 -17|0.8 8
1773 勝一|化學工業|15 5 7|83 83 -12 15|0.5 73
1784 訊聯|生技醫療|12 7 -10|100 100 35 44|4.6 39
1785 光洋科|其他電子|47 20 7|97 97 6 21|1.6 358
1786 科妍|生技醫療|23 49 6|92 92 18 36|0.4 30
1789 神隆|生技醫療|18 38 27|83 96 11 6|0.5 23
1795 美時|生技醫療|3 -7 -18|85 85 0 12|0.5 1150
1799 易威|生技醫療|22 105 32|89 89 41 129|1.7 36
1802 台玻|玻璃陶瓷|-9 -15 -21|85 99 5 1|4.0 52
1805 寶徠|建材營造|15 7 -150|89 89 7 61|0.3 6
1806 冠軍|玻璃陶瓷|16 8 -15|87 87 -8 14|0.6 10
1808 潤隆|建材營造|6833 2232 -8541|83 83 4 10|0.4 251
1809 中釉|玻璃陶瓷|-17 -12 -11|72 72 -28 68|0.8 80
1810 和成|玻璃陶瓷|11 -4 -8|76 89 9 6|0.4 22
1815 富喬|電子零組|41 0 23|97 97 24 58|3.0 1012
1817 凱撒衛|玻璃陶瓷|16 -4 -9|99 99 6 11|0.8 14
1903 士紙|造紙工業|-19 -12 -12|86 94 22 16|0.5 46
1904 正隆|造紙工業|9 -5 -6|83 96 0 -3|0.9 19
1905 華紙|造紙工業|3 -10 -0|70 88 -5 -0|0.6 66
1907 永豐餘|造紙工業|6 -7 -4|77 85 -0 -6|0.7 33
1909 榮成|造紙工業|-0 -11 -5|83 89 1 -5|0.9 38
2002 中鋼|鋼鐵工業|1 -3 6|82 88 -1 -9|1.3 593
2006 東和鋼鐵|鋼鐵工業|5 -4 -14|94 94 -6 6|0.6 108
2007 燁興|鋼鐵工業|20 8 20|88 88 17 12|0.6 12
2009 第一銅|鋼鐵工業|35 2 -4|87 87 58 70|0.4 448
2010 春源|鋼鐵工業|18 1 2|90 90 17 21|0.4 21
2013 中鋼構|鋼鐵工業|-2 2 6|88 88 -5 9|0.3 8
2014 中鴻|鋼鐵工業|-26 -17 -16|80 80 1 -3|0.6 99
2015 豐興|鋼鐵工業|2 -15 -12|98 98 7 14|0.8 13
2017 官田鋼|鋼鐵工業|4 10 7|91 92 2 0|0.7 23
2020 美亞|鋼鐵工業|-14 -27 -32|97 97 12 34|0.7 86
2022 聚亨|鋼鐵工業|5 -6 -4|77 89 10 3|0.4 10
2023 燁輝|鋼鐵工業|0 3 3|84 84 2 -6|0.8 24
2025 千興|鋼鐵工業|na na na|93 93 3 58|0.7 21
2027 大成鋼|鋼鐵工業|-0 -13 0|94 95 6 -1|0.7 243
2028 威致|鋼鐵工業|12 -14 -1|92 92 7 15|0.3 8
2029 盛餘|鋼鐵工業|13 8 -15|90 90 1 -1|0.6 10
2030 彰源|鋼鐵工業|-5 -20 -7|84 90 -2 -1|0.6 7
2031 新光鋼|鋼鐵工業|-6 -18 -21|91 91 -7 22|0.5 85
2034 允強|鋼鐵工業|-30 -28 -16|90 92 1 -6|0.6 13
2038 海光|鋼鐵工業|-1 -15 -5|89 89 7 15|0.4 17
2049 上銀|電機機械|-6 -11 -4|79 79 -3 -2|0.6 412
2059 川湖|電子零組|80 72 64|79 79 -21 33|1.0 1233
2061 風青|電器電纜|45 4 -1|91 91 33 45|0.4 19
2062 橋椿|居家生活|30 8 -14|95 95 -1 21|0.4 23
2065 世豐|鋼鐵工業|9 -12 1|100 100 5 15|1.1 6
2066 世德|電機機械|9 4 7|92 92 37 41|0.2 62
2101 南港|橡膠工業|27 14 -4|100 100 55 58|1.2 767
2102 泰豐|橡膠工業|-69 -77 6|100 100 15 17|1.3 20
2103 台橡|橡膠工業|8 4 5|92 96 5 -1|0.5 31
2104 國際中橡|橡膠工業|15 -1 16|78 89 1 -10|0.8 21
2105 正新|橡膠工業|-2 -10 -9|100 100 34 31|4.0 757
2106 建大|橡膠工業|7 -2 3|98 98 16 10|1.2 42
2107 厚生|橡膠工業|11 -13 0|97 97 12 13|0.7 14
2108 南帝|橡膠工業|12 -2 5|90 91 0 -7|1.1 14
2109 華豐|橡膠工業|14 -1 4|97 97 42 43|1.2 24
2114 鑫永銓|橡膠工業|-7 -12 -4|99 100 3 5|2.3 10
2115 六暉-KY|汽車工業|22 11 7|98 99 12 11|0.7 6
2201 裕隆|汽車工業|23 11 1|79 90 0 -8|0.9 383
2204 中華|汽車工業|55 32 -6|87 87 -3 27|1.3 496
2206 三陽工業|汽車工業|-1 -3 -21|80 88 -1 5|0.4 573
2207 和泰車|汽車工業|-4 -10 -21|73 86 -7 -13|1.8 167
2208 台船|航運業|-15 -27 -20|74 84 1 -13|0.7 51
2211 長榮鋼|鋼鐵工業|-23 -12 -20|90 90 18 74|0.8 285
2227 裕日車|汽車工業|-18 -11 -32|70 73 -17 -27|0.4 6
2228 劍麟|汽車工業|30 14 -2|98 98 25 23|0.8 74
2230 泰茂|居家生活|222 140 47|83 83 -16 3|1.0 124
2231 為升|汽車工業|-17 -20 -20|77 94 7 -6|2.8 38
2233 宇隆|汽車工業|25 6 -4|87 88 -8 -11|0.5 15
2236 百達-KY|汽車工業|13 -2 -23|93 93 13 2|0.9 41
2241 艾姆勒|汽車工業|-19 -4 -42|92 92 53 51|1.1 586
2243 宏旭-KY|汽車工業|-57 43 20|93 93 16 5|3.9 13
2247 汎德永業|汽車工業|-4 -9 -21|93 96 5 4|0.5 19
2250 IKKA-KY|汽車工業|14 6 -5|85 85 11 37|3.0 184
2254 巨鎧精密-創|汽車工業|147 21 na|na 86 -2 -12|1.3 35
2258 鴻華先進-創|汽車工業|2142 1816 na|na 92 -2 -1|1.6 13
2301 光寶科|電腦及週|-12 -17 -3|72 91 -1 3|1.5 2610
2302 麗正|半導體業|0 -12 5|90 92 -2 2|1.2 8
2303 聯電|半導體業|7 4 18|97 97 12 12|1.2 3611
2305 全友|電腦及週|37 28 -1|80 80 -13 2|2.7 11
2308 台達電|電子零組|6 -3 -4|90 94 14 6|1.0 2417
2312 金寶|其他電子|5 -10 4|97 100 13 10|1.9 176
2313 華通|電子零組|27 18 18|88 88 -5 0|0.6 1380
2314 台揚|通信網路|-50 -57 -9|67 77 -6 -14|1.2 35
2316 楠梓電|電子零組|-26 -15 4|96 96 14 28|0.7 141
2317 鴻海|其他電子|19 6 12|95 95 66 74|0.7 14538
2323 中環|光電業|11 5 2|86 95 19 19|0.9 178
2324 仁寶|電腦及週|-2 -6 2|93 93 3 25|1.3 1060
2327 國巨*|電子零組|19 10 12|100 100 22 13|1.0 1453
2328 廣宇|電子零組|-5 -18 -11|92 100 22 12|4.3 112
2329 華泰|半導體業|13 18 -4|74 74 -13 3|0.5 415
2330 台積電|半導體業|60 35 30|97 97 16 48|1.2 28560
2331 精英|電腦及週|-17 -19 10|94 100 20 30|1.8 266
2332 友訊|通信網路|-13 -14 -0|71 90 -6 -10|1.6 41
2337 旺宏|半導體業|-30 -24 8|76 83 -4 -8|0.9 193
2338 光罩|半導體業|12 8 6|88 94 1 -7|1.4 143
2340 台亞|半導體業|22 15 6|73 83 -2 -17|2.3 55
2342 茂矽|半導體業|21 -1 22|79 91 5 -9|0.7 10
2344 華邦電|半導體業|23 13 15|82 82 -7 -11|0.9 427
2345 智邦|通信網路|11 1 -2|92 92 2 -2|1.0 1626
2347 聯強|電子通路|11 6 4|94 94 10 21|3.9 837
2348 海悅|其他|41 125 -8|97 97 110 166|2.0 441
2351 順德|半導體業|-2 -14 -6|100 100 36 22|4.1 294
2352 佳世達|電腦及週|-0 -8 3|70 84 -11 -8|0.8 498
2353 宏碁|電腦及週|29 18 13|90 90 16 49|1.6 3460
2354 鴻準|其他電子|-34 -53 -25|97 97 45 35|3.5 1379
2355 敬鵬|電子零組|3 -1 1|82 82 -7 -8|0.9 133
2356 英業達|電腦及週|38 15 11|76 90 -3 29|0.8 2322
2357 華碩|電腦及週|33 12 10|94 94 8 29|2.0 5227
2359 所羅門|其他電子|-20 -13 -1|100 100 364 338|0.3 3165
2360 致茂|其他電子|31 9 18|96 96 3 32|1.2 619
2362 藍天|電腦及週|9 -2 -10|92 92 51 81|0.6 371
2363 矽統|半導體業|42 3 -38|79 79 34 19|0.9 3303
2364 倫飛|電腦及週|0 -9 -15|59 70 -7 -27|0.9 10
2365 昆盈|電腦及週|32 20 12|94 94 46 206|1.3 404
2367 燿華|電子零組|43 25 27|95 95 39 79|0.7 3628
2368 金像電|電子零組|24 29 21|73 73 -26 -11|0.7 1184
2369 菱生|半導體業|-2 0 -8|85 85 -11 1|2.5 46
2371 大同|電機機械|1 -0 -35|79 79 4 36|0.2 1936
2374 佳能|光電業|24 27 18|98 98 132 125|0.2 1346
2375 凱美|電子零組|15 -3 3|91 93 9 -6|3.3 34
2376 技嘉|電腦及週|291 159 77|85 85 -11 29|0.8 3440
2377 微星|電腦及週|25 10 -4|97 97 2 7|3.0 1156
2379 瑞昱|半導體業|22 21 14|91 91 -8 22|1.7 1824
2382 廣達|電腦及週|25 12 22|96 96 18 44|0.7 8443
2383 台光電|電子零組|80 69 28|80 80 -15 14|0.7 1902
2385 群光|電子零組|-1 -3 7|76 76 -10 24|1.1 797
2387 精元|電腦及週|8 2 4|92 92 -6 10|0.4 51
2388 威盛|半導體業|21 2 -42|67 67 -8 -31|0.5 466
2390 云辰|其他電子|-5 -2 -9|76 78 -6 -24|1.0 6
2392 正崴|電子零組|20 5 7|96 96 57 64|0.9 511
2393 億光|光電業|42 19 18|99 99 39 54|0.9 294
2395 研華|電腦及週|-14 -21 -6|89 89 -7 2|1.2 349
2399 映泰|電腦及週|-22 -21 -22|83 87 -6 -3|4.3 24
2401 凌陽|半導體業|23 8 -0|98 98 13 0|5.1 194
2402 毅嘉|電子零組|11 4 -7|75 96 3 -0|1.0 98
2404 漢唐|其他電子|-37 -32 -39|84 84 12 49|0.5 883
2405 輔信|電腦及週|4 4 1|92 92 8 23|2.9 269
2406 國碩|光電業|146 80 80|93 93 25 31|0.5 132
2408 南亞科|半導體業|42 50 49|81 81 -1 -14|0.7 705
2409 友達|光電業|28 21 -2|87 93 4 9|0.9 697
2412 中華電|通信網路|5 3 0|99 99 5 6|2.5 1493
2417 圓剛|電腦及週|12 5 11|93 93 -6 27|2.3 244
2419 仲琦|通信網路|-17 -20 13|62 84 -3 2|2.8 29
2420 新巨|電子零組|-2 -3 10|90 90 16 29|1.5 42
2421 建準|電子零組|11 -9 -2|79 87 -10 22|0.7 477
2423 固緯|其他電子|-18 -13 -12|90 90 -1 16|0.7 22
2425 承啟|電腦及週|-8 -14 -28|74 84 -7 -4|3.0 27
2426 鼎元|光電業|8 -1 -6|86 92 -2 -2|1.9 8
2427 三商電|資訊服務|25 87 57|95 99 20 11|1.7 62
2428 興勤|電子零組|9 -8 -3|96 96 -4 10|0.6 51
2436 偉詮電|半導體業|9 3 -19|84 85 2 -16|3.5 34
2439 美律|通信網路|36 18 12|99 99 11 11|0.8 203
2440 太空梭|電子零組|55 9 -19|86 86 16 37|0.7 24
2441 超豐|半導體業|12 8 2|98 98 3 4|0.7 45
2442 新美齊|建材營造|-65 391 -915|100 100 24 44|1.1 143
2444 兆勁|通信網路|-17 -32 -28|84 91 -0 -8|2.2 8
2449 京元電子|半導體業|11 6 9|78 78 -7 11|0.9 1386
2450 神腦|通信網路|13 6 4|99 99 3 2|0.8 7
2451 創見|半導體業|21 2 3|96 96 35 36|2.8 224
2453 凌群|資訊服務|12 16 5|92 95 22 20|1.8 134
2454 聯發科|半導體業|48 31 21|97 97 7 38|1.3 7950
2455 全新|通信網路|82 104 33|75 75 -21 -17|0.6 286
2457 飛宏|電子零組|-4 -18 -6|61 81 -15 -18|0.6 98
2458 義隆|半導體業|0 22 -1|94 94 0 10|1.2 279
2459 敦吉|其他電子|-24 -20 -10|99 99 9 25|0.6 6
2460 建通|電子零組|45 2 -11|81 81 -9 21|0.7 46
2461 光群雷|其他電子|7 5 10|92 96 9 1|0.5 19
2462 良得電|電子零組|16 -13 -3|81 89 -10 -11|1.1 12
2464 盟立|其他電子|-27 -38 -11|100 100 81 98|2.6 1326
2465 麗臺|電腦及週|-11 0 -10|86 86 -12 116|1.0 396
2467 志聖|電子零組|125 48 56|87 87 -1 146|0.5 394
2468 華經|資訊服務|12 5 -4|64 83 -6 -10|1.0 7
2471 資通|資訊服務|-37 -20 -15|91 92 -1 2|0.3 12
2472 立隆電|電子零組|24 0 3|97 97 8 12|0.7 110
2474 可成|其他電子|-33 -11 13|96 96 12 19|1.0 713
2476 鉅祥|電子零組|12 -2 8|99 99 13 52|1.8 647
2478 大毅|電子零組|12 -8 -9|99 99 13 6|3.0 18
2480 敦陽科|資訊服務|1 2 -4|97 97 -2 1|0.8 19
2481 強茂|半導體業|-4 -5 -8|75 83 -5 -18|2.6 50
2482 連宇|其他電子|-68 -73 -37|45 77 -1 -21|0.5 38
2484 希華|電子零組|-15 -17 6|88 88 -10 -6|1.2 11
2485 兆赫|通信網路|-29 -41 -19|72 89 -10 -10|1.3 23
2486 一詮|光電業|14 -1 -9|100 100 98 131|0.8 2944
2488 漢平|其他電子|18 48 45|98 98 11 18|0.5 15
2489 瑞軒|光電業|62 38 15|88 88 40 74|4.3 622
2492 華新科|電子零組|9 1 -2|82 82 7 -16|0.7 239
2493 揚博|電子零組|12 6 6|90 90 4 25|0.7 24
2495 普安|電腦及週|11 1 11|91 91 13 31|4.7 128
2497 怡利電|汽車工業|27 19 5|80 86 3 -10|1.3 28
2498 宏達電|通信網路|-42 -46 -34|69 80 -7 -12|1.4 135
2501 國建|建材營造|166 169 120|87 87 96 124|0.7 740
2504 國產|建材營造|4 -9 -10|91 91 31 70|1.1 749
2505 國揚|建材營造|4192 1372 1068|89 89 26 48|0.3 40
2506 太設|建材營造|112 113 2|94 94 27 40|1.0 30
2509 全坤建|建材營造|13 9 -0|91 91 32 44|0.4 25
2511 太子|建材營造|-6 -11 1|89 89 18 11|0.4 52
2514 龍邦|其他|140 152 -37|98 98 47 48|1.7 96
2515 中工|建材營造|22 16 -17|90 90 32 52|0.6 487
2516 新建|建材營造|17 3 -20|80 80 -13 -4|0.7 15
2520 冠德|建材營造|14 13 7|94 94 53 58|0.7 747
2524 京城|建材營造|578 275 162|92 92 50 88|1.7 60
2527 宏璟|建材營造|22 339 81|81 81 51 96|1.2 175
2528 皇普|建材營造|111 50 -31945|91 91 31 67|1.2 34
2530 華建|建材營造|10547 22980 1056|90 90 30 61|0.7 61
2534 宏盛|建材營造|-28 -47 15|93 93 32 35|0.5 65
2535 達欣工|建材營造|-8 -1 6|87 87 11 33|0.5 40
2536 宏普|建材營造|-67 77 -2147|88 88 20 22|0.3 30
2537 聯上發|建材營造|420 398 -5689|100 100 108 143|1.6 172
2538 基泰|建材營造|1040 317 223|100 100 23 17|3.0 50
2539 櫻花建|建材營造|-9 -26 na|95 95 16 51|0.7 59
2540 愛山林|建材營造|65 46 -56|99 99 90 100|1.0 371
2542 興富發|建材營造|304 81 -423|96 96 17 13|0.8 312
2543 皇昌|建材營造|4 -2 -37|100 100 31 79|1.0 356
2545 皇翔|建材營造|628 792 584|91 91 40 54|0.6 171
2546 根基|建材營造|-2 -14 -8|75 75 8 29|0.3 63
2547 日勝生|建材營造|3 11 -19|90 90 24 18|0.6 49
2548 華固|建材營造|-100 -100 -608|92 92 56 68|1.2 863
2596 綠意|建材營造|336 107 -639|90 90 22 67|0.6 7
2597 潤弘|建材營造|15 -0 1|98 98 47 66|0.7 103
2603 長榮|航運業|42 47 68|97 97 26 92|0.9 12792
2605 新興|航運業|15 12 11|96 96 21 41|3.1 772
2606 裕民|航運業|1 15 1|97 97 9 23|1.1 1084
2607 榮運|航運業|26 30 18|93 93 -0 13|0.7 139
2608 嘉里大榮|航運業|16 -2 -2|100 100 20 21|2.1 26
2609 陽明|航運業|35 27 58|95 95 58 81|1.7 4405
2610 華航|航運業|9 16 -6|81 93 13 5|1.2 1682
2611 志信|航運業|7 9 -2|100 100 83 128|1.0 265
2612 中航|航運業|15 13 14|82 82 4 5|1.3 72
2613 中櫃|航運業|5 1 -4|95 95 79 97|5.4 240
2614 東森|其他|-1 2 2|66 84 1 -13|3.6 13
2615 萬海|航運業|24 18 49|94 94 69 76|1.8 2151
2617 台航|航運業|1 7 5|99 99 8 21|1.2 126
2618 長榮航|航運業|17 18 -18|87 94 14 13|1.1 4743
2630 亞航|航運業|2 13 -1|65 89 22 12|0.2 131
2633 台灣高鐵|航運業|3 12 -18|92 97 1 -0|1.4 136
2634 漢翔|航運業|-11 -6 -19|83 90 9 3|0.4 611
2636 台驊控股|航運業|80 53 55|95 95 21 45|1.3 263
2637 慧洋-KY|航運業|16 30 38|99 99 28 58|1.0 850
2640 大車隊|數位雲端|5 5 -6|86 94 11 9|0.9 7
2641 正德|航運業|20 40 23|100 100 13 29|3.9 296
2643 捷迅|航運業|76 54 50|94 94 17 24|0.4 15
2645 長榮航太|航運業|18 9 -14|81 91 4 0|0.4 151
2701 萬企|觀光餐旅|11 6 -17|91 98 8 4|1.4 7
2704 國賓|觀光餐旅|-0 12 16|89 89 46 41|0.3 59
2705 六福|觀光餐旅|-3 12 -28|76 91 21 13|1.6 27
2706 第一店|觀光餐旅|-5 0 -20|85 96 8 3|1.8 8
2707 晶華|觀光餐旅|-15 0 -15|70 86 6 0|2.4 215
2718 全心投控|建材營造|-97 327 -726|66 66 11 86|1.2 10
2719 燦星旅|觀光餐旅|188 311 -953|55 88 19 -6|1.3 8
2722 夏都|觀光餐旅|-23 -3 8|55 85 18 -3|3.9 23
2723 美食-KY|觀光餐旅|-9 -10 -7|56 89 4 -9|0.7 28
2727 王品|觀光餐旅|-8 5 -10|70 89 1 -4|0.8 215
2729 瓦城|觀光餐旅|-2 22 1|78 95 0 0|0.4 14
2731 雄獅|觀光餐旅|53 83 -465|80 91 25 11|0.9 659
2732 六角|觀光餐旅|9 1 3|63 81 -15 -2|0.5 14
2734 易飛網|觀光餐旅|11 69 -229|52 87 5 -14|1.0 12
2736 富野|觀光餐旅|-52 -43 -28|56 94 16 -2|1.3 12
