# 2025-11-03 全池(1119 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1466 聚隆|紡織纖維|-24 -26 -30|81 82 4 -2|0.6 9
1473 台南|紡織纖維|-34 -23 -19|74 84 2 -2|0.8 18
1476 儒鴻|紡織纖維|2 -4 -12|75 92 8 2|0.6 228
1477 聚陽|紡織纖維|-28 -15 -17|73 92 2 0|0.7 204
1503 士電|電機機械|-1 4 -5|96 100 12 26|4.0 209
1504 東元|電機機械|19 9 6|97 97 113 134|0.7 6087
1513 中興電|電機機械|3 6 -5|92 92 -3 19|2.3 613
1514 亞力|電機機械|28 44 34|98 100 12 11|4.8 171
1515 力山|電機機械|28 0 34|76 83 -8 -13|0.4 6
1517 利奇|電機機械|8 -17 -39|78 82 16 1|0.6 9
1519 華城|電機機械|7 9 -22|100 100 22 72|3.1 1174
1522 堤維西|汽車工業|59 45 37|76 96 13 4|2.5 87
1524 耿鼎|汽車工業|-17 -13 -13|74 92 9 -4|2.3 34
1528 恩德|電機機械|-15 -18 -0|66 66 -15 11|0.2 22
1529 樂事綠能|電機機械|-32 79 20|73 73 -14 -14|3.3 18
1532 勤美|電機機械|96 76 85|72 93 3 0|0.8 13
1536 和大|汽車工業|-13 -18 3|68 81 -2 -3|0.3 89
1537 廣隆|電機機械|-30 -27 -20|80 90 -8 -8|0.6 13
1558 伸興|電機機械|2 -7 -13|86 93 -5 -1|1.1 7
1560 中砂|電機機械|9 12 -3|86 87 1 18|0.5 988
1563 巧新|汽車工業|-2 -1 5|69 77 -12 -23|0.7 13
1565 精華|生技醫療|-22 -18 -18|57 79 -17 -20|0.7 16
1569 濱川|電腦及週|1 -5 -18|79 97 17 39|0.7 281
1570 力肯|電機機械|-46 -35 -44|88 88 35 43|0.9 32
1582 信錦|電子零組|1 -11 -7|70 93 -4 -1|0.8 30
1584 精剛|其他|4 -22 -10|71 85 -1 -15|0.4 18
1587 吉茂|汽車工業|20 23 4|85 91 23 33|0.4 25
1589 永冠-KY|電機機械|5 14 -3|46 64 -16 -35|0.8 30
1590 亞德客-KY|電機機械|22 12 1|96 99 19 6|0.8 777
1591 駿吉-KY|電機機械|-63 -41 -55|83 88 -0 29|0.3 11
1595 川寶|半導體業|-80 -54 -46|45 83 -13 -5|0.5 6
1597 直得|電機機械|13 2 -4|62 83 -11 -8|0.4 22
1598 岱宇|運動休閒|-24 -18 -12|68 91 3 0|1.4 9
1603 華電|電器電纜|24 10 -20|99 99 7 17|1.0 15
1605 華新|電器電纜|-1 -6 -8|90 90 37 40|1.1 3517
1608 華榮|電器電纜|3 -2 -4|100 100 32 46|1.7 176
1609 大亞|電器電纜|13 1 -5|92 98 21 19|0.7 275
1611 中電|電器電纜|-4 -7 1|73 84 -4 -10|1.0 6
1612 宏泰|電器電纜|28 22 1|100 100 9 34|1.4 68
1616 億泰|電器電纜|8 29 11|84 84 -5 46|0.3 59
1618 合機|電器電纜|46 -1 -36|89 90 -9 5|0.5 32
1702 南僑|食品工業|-6 -6 -7|72 84 -5 -16|1.4 20
1707 葡萄王|生技醫療|-36 -13 -7|83 91 -4 -8|0.8 15
1708 東鹼|化學工業|-5 -4 -6|73 84 -4 -9|0.9 20
1710 東聯|化學工業|-16 -17 -19|65 84 -6 -16|1.1 16
1711 永光|化學工業|-8 -11 -9|72 85 14 12|0.4 76
1712 興農|化學工業|2 -6 -4|94 95 3 3|1.0 17
1713 國化|化學工業|9 7 11|84 84 -6 -4|0.4 6
1717 長興|化學工業|-5 -11 -8|88 88 46 53|1.3 401
1720 生達|生技醫療|9 2 -2|90 98 1 -2|0.6 10
1721 三晃|化學工業|-21 -26 -6|49 84 -4 -7|0.5 7
1722 台肥|化學工業|7 2 -1|85 90 -5 -11|1.1 49
1723 中碳|化學工業|-2 -29 -14|86 89 -4 -6|0.9 30
1727 中華化|化學工業|-11 -11 -14|83 83 7 44|0.3 83
1732 毛寶|化學工業|18 20 7|87 91 -5 17|0.4 5
1733 五鼎|生技醫療|-3 -15 -27|88 88 13 14|0.6 21
1734 杏輝|生技醫療|57 20 9|99 99 1 4|1.7 7
1736 喬山|運動休閒|1 -0 -23|75 86 1 1|0.9 184
1760 寶齡富錦|生技醫療|4 1 1|72 81 -7 -3|0.6 8
1773 勝一|化學工業|0 2 -5|82 93 15 8|0.5 86
1784 訊聯|生技醫療|-1 -1 -6|100 100 44 44|3.1 54
1785 光洋科|其他電子|19 39 4|89 92 15 13|0.3 370
1786 科妍|生技醫療|0 -0 -8|72 72 -22 -8|0.7 63
1789 神隆|生技醫療|-33 3 12|72 86 2 -7|0.8 13
1795 美時|生技醫療|2 -7 -17|94 94 34 29|1.3 1201
1799 易威|生技醫療|14 -6 -88|37 64 -18 -37|0.9 7
1802 台玻|玻璃陶瓷|15 6 7|78 78 20 99|0.7 1330
1808 潤隆|建材營造|-100 -99 -3|86 100 34 33|1.8 111
1809 中釉|玻璃陶瓷|14 18 11|82 85 15 13|0.3 14
1810 和成|玻璃陶瓷|-10 -8 -7|75 75 6 1|0.1 21
1815 富喬|電子零組|29 38 -22|94 94 41 155|1.2 4111
1903 士紙|造紙工業|9 -2 -0|74 74 2 5|2.7 26
1904 正隆|造紙工業|-31 -14 -13|72 91 -5 -6|0.9 10
1905 華紙|造紙工業|-2 -10 -1|63 86 2 -11|1.0 17
1907 永豐餘|造紙工業|-3 -8 -6|84 93 5 -7|0.7 17
2002 中鋼|鋼鐵工業|-9 -14 -5|76 86 -4 -12|0.9 465
2006 東和鋼鐵|鋼鐵工業|5 -6 -3|83 93 -3 -7|0.9 75
2009 第一銅|鋼鐵工業|-3 -0 1|89 89 26 22|1.0 272
2010 春源|鋼鐵工業|-2 1 -8|86 86 -3 -1|0.6 15
2014 中鴻|鋼鐵工業|-18 -37 -3|58 86 -3 -9|0.8 66
2015 豐興|鋼鐵工業|-17 -19 -10|77 91 -6 2|1.0 12
2020 美亞|鋼鐵工業|-0 34 41|81 87 2 -11|0.6 7
2023 燁輝|鋼鐵工業|-10 -4 1|86 91 -2 -7|1.6 19
2027 大成鋼|鋼鐵工業|27 19 10|72 87 -6 -2|0.4 429
2031 新光鋼|鋼鐵工業|23 14 -9|71 88 -2 1|0.7 22
2034 允強|鋼鐵工業|-14 -22 -25|73 82 -12 -8|0.8 18
2049 上銀|電機機械|-3 -5 -7|63 94 7 9|0.6 653
2059 川湖|電子零組|83 70 -9|100 100 66 129|0.7 2154
2062 橋椿|居家生活|2 -10 8|61 88 -6 -8|0.5 6
2070 精湛|電機機械|-9 -9 -2|42 80 -10 -18|0.3 8
2101 南港|橡膠工業|-91 -39 -33|65 77 -17 -15|0.8 64
2102 泰豐|橡膠工業|-29 -14 -45|89 90 -7 -1|0.8 9
2103 台橡|橡膠工業|-11 -13 -21|62 79 -17 -21|0.9 16
2104 國際中橡|橡膠工業|-23 -23 -11|65 80 -13 -9|1.1 14
2105 正新|橡膠工業|-6 -7 -4|61 63 -23 -36|1.5 220
2106 建大|橡膠工業|4 -7 -5|69 84 -10 -17|0.8 9
2108 南帝|橡膠工業|-26 -25 -28|61 79 -9 -19|1.2 15
2201 裕隆|汽車工業|-17 -16 -1|57 85 1 -17|0.7 62
2204 中華|汽車工業|-1 -3 22|69 83 5 -13|0.6 56
2206 三陽工業|汽車工業|-5 -3 2|87 88 -4 -11|0.8 40
2207 和泰車|汽車工業|4 6 4|89 91 4 -8|1.0 96
2208 台船|航運業|62 21 -19|69 69 24 21|0.3 166
2211 長榮鋼|鋼鐵工業|45 21 -19|97 97 34 38|1.0 145
2228 劍麟|汽車工業|-13 -8 -7|76 76 5 9|0.3 71
2230 泰茂|居家生活|49 38 -66|68 91 0 13|1.0 22
2231 為升|汽車工業|-26 -21 -18|71 71 42 16|0.3 115
2233 宇隆|汽車工業|-11 -18 -13|76 77 10 30|0.5 226
2236 百達-KY|汽車工業|425 476 151|63 79 -10 -8|1.6 49
2241 艾姆勒|汽車工業|33 11 21|97 97 47 48|1.5 48
2247 汎德永業|汽車工業|-30 -19 -26|87 87 -7 3|0.3 22
2250 IKKA-KY|汽車工業|-10 -13 -7|56 80 -11 -13|0.3 11
2258 鴻華先進-創|汽車工業|-68 -75 -347|78 87 -6 -0|1.8 22
2301 光寶科|電腦及週|30 22 4|92 92 50 82|1.6 4622
2302 麗正|半導體業|24 11 -13|83 95 21 13|2.3 30
2303 聯電|半導體業|5 -2 -6|100 100 16 11|1.3 1919
2305 全友|電腦及週|-5 -11 -15|55 85 -4 -1|0.8 6
2308 台達電|電子零組|54 34 9|91 91 66 168|1.1 14653
2312 金寶|其他電子|5 -12 -17|70 96 23 17|1.8 829
2313 華通|電子零組|16 -0 -4|97 97 34 49|0.5 2754
2314 台揚|通信網路|80 27 41|21 71 -4 -26|0.4 7
2316 楠梓電|電子零組|62 18 7|90 90 31 161|1.1 674
2317 鴻海|其他電子|14 11 -7|96 96 40 79|1.2 19085
2324 仁寶|電腦及週|-17 -23 -10|87 91 11 17|1.1 1744
2327 國巨*|電子零組|12 4 -3|100 100 83 120|1.9 14343
2328 廣宇|電子零組|-8 -10 -13|90 90 30 53|0.8 805
2329 華泰|半導體業|31 33 21|97 97 30 62|0.9 493
2330 台積電|半導體業|31 30 -7|100 100 34 60|1.0 51808
2331 精英|電腦及週|32 20 12|82 92 12 20|0.6 39
2332 友訊|通信網路|-3 -6 2|61 90 -4 1|1.9 50
2337 旺宏|半導體業|9 6 1|80 80 68 53|3.8 2712
2338 光罩|半導體業|-34 -19 -7|65 88 17 27|0.4 55
2340 台亞|半導體業|-10 0 -4|66 78 23 16|0.5 81
2342 茂矽|半導體業|-1 -2 -38|89 89 66 44|1.6 176
2344 華邦電|半導體業|10 2 3|100 100 226 264|0.3 11983
2345 智邦|通信網路|142 159 31|96 96 21 64|1.2 5030
2347 聯強|電子通路|-9 -8 -2|79 81 -15 -18|1.0 266
2348 海悅|其他|19 -39 -57|36 68 -10 -28|0.5 43
2351 順德|半導體業|-5 -13 -11|67 93 17 28|2.7 184
2352 佳世達|電腦及週|3 3 -2|73 81 1 5|0.4 162
2353 宏碁|電腦及週|12 1 -1|76 87 -5 -7|0.8 425
2354 鴻準|其他電子|131 111 -87|74 93 7 22|1.2 772
2355 敬鵬|電子零組|-6 -5 -0|81 81 -4 5|0.4 54
2356 英業達|電腦及週|8 8 -18|88 96 4 14|1.2 709
2357 華碩|電腦及週|33 20 -5|97 97 4 21|0.8 1643
2359 所羅門|其他電子|-17 -4 -29|75 79 -8 0|0.2 163
2360 致茂|其他電子|27 14 -14|99 99 64 162|1.5 3122
2362 藍天|電腦及週|-29 -22 -9|69 84 -12 -13|0.8 13
2363 矽統|半導體業|112 960 -177|66 87 2 13|1.0 306
2364 倫飛|電腦及週|15 9 -17|59 59 -33 -14|0.3 12
2365 昆盈|電腦及週|-1 -6 -7|75 75 -9 1|0.2 65
2367 燿華|電子零組|-7 -18 -17|82 82 -2 6|0.4 117
2368 金像電|電子零組|80 68 27|98 98 36 123|1.4 2823
2369 菱生|半導體業|8 5 10|97 97 41 52|1.5 154
2371 大同|電機機械|9 11 12|71 82 -7 -9|1.5 612
2374 佳能|光電業|85 60 19|79 79 38 76|0.5 1109
2375 凱美|電子零組|7 4 -2|92 92 66 71|1.0 1209
2376 技嘉|電腦及週|5 16 -16|89 89 1 17|0.7 1178
2377 微星|電腦及週|-1 12 -3|56 74 -24 -21|1.5 609
2379 瑞昱|半導體業|2 -4 -17|90 90 -4 2|1.0 1022
2382 廣達|電腦及週|19 17 -36|95 96 6 22|0.7 6585
2383 台光電|電子零組|35 44 -7|100 100 29 110|1.4 4703
2385 群光|電子零組|-14 -10 -10|80 83 -4 -11|0.8 227
2387 精元|電腦及週|-18 -22 -12|61 84 -7 -11|0.5 23
2388 威盛|半導體業|-62 -45 -35|39 70 -14 -29|0.4 132
2392 正崴|電子零組|63 8 -0|59 81 -15 4|0.7 130
2393 億光|光電業|-7 -10 -9|71 75 -15 -20|1.3 66
2395 研華|電腦及週|25 19 0|78 89 -2 -5|0.9 567
2397 友通|電腦及週|14 11 -19|82 82 -6 15|0.1 13
2399 映泰|電腦及週|-17 -4 12|53 87 24 15|1.3 189
2401 凌陽|半導體業|-4 -12 -15|68 84 11 0|0.3 59
2402 毅嘉|電子零組|13 10 -6|84 84 28 45|0.6 223
2404 漢唐|其他電子|102 73 56|68 68 2 93|0.8 1744
2405 輔信|電腦及週|26 13 13|82 93 9 9|0.5 46
2406 國碩|光電業|-9 -10 17|71 71 29 55|0.3 52
2408 南亞科|半導體業|158 131 109|100 100 213 299|1.5 16343
2409 友達|光電業|-6 -10 -13|70 84 2 -10|1.2 688
2412 中華電|通信網路|4 4 0|95 95 0 4|1.2 768
2413 環科|電子零組|14 23 16|68 88 15 7|0.5 9
2414 精技|電子通路|15 17 -7|91 91 -4 13|0.7 6
2417 圓剛|電腦及週|5 -3 -2|71 82 -7 2|0.2 16
2419 仲琦|通信網路|0 5 -4|69 98 14 22|4.3 20
2420 新巨|電子零組|0 -9 -10|70 90 -4 2|0.4 13
2421 建準|電子零組|38 23 -5|100 100 46 83|1.6 909
2423 固緯|其他電子|9 5 3|96 96 22 39|0.9 9
2425 承啟|電腦及週|0 40 -6|67 76 -15 -14|0.6 11
2426 鼎元|光電業|-12 -13 -12|67 89 11 8|0.8 8
2427 三商電|資訊服務|-37 -10 -52|78 78 -14 4|0.2 16
2428 興勤|電子零組|7 1 -10|93 93 38 52|1.3 315
2429 銘旺科|光電業|20 63 -25|63 63 7 75|0.7 160
2431 聯昌|電子零組|-43 -23 -24|61 84 2 3|0.2 8
2436 偉詮電|半導體業|8 9 -7|79 80 -0 9|0.4 59
2439 美律|通信網路|10 1 -3|86 86 -5 -10|1.0 182
2441 超豐|半導體業|12 10 -0|100 100 22 37|1.9 112
2442 新美齊|建材營造|271 49 -14|84 84 -8 0|0.6 15
2449 京元電子|半導體業|40 32 8|100 100 91 159|1.3 4945
2451 創見|半導體業|89 64 37|95 95 41 45|1.0 438
2453 凌群|資訊服務|8 8 1|80 91 -2 -3|0.4 38
2454 聯發科|半導體業|22 8 -4|85 85 -2 0|1.2 7852
2455 全新|通信網路|29 13 22|85 86 -2 45|1.2 785
2457 飛宏|電子零組|2 -6 -3|69 93 34 16|2.6 328
2458 義隆|半導體業|2 -3 -1|79 91 -1 -1|0.8 174
2462 良得電|電子零組|-2 -5 -10|75 91 -5 12|0.7 6
2464 盟立|其他電子|-30 -25 -24|72 83 7 6|0.2 88
2465 麗臺|電腦及週|338 102 79|79 88 8 40|1.0 64
2466 冠西電|光電業|-48 -22 -47|47 55 -41 -38|1.1 30
2467 志聖|電子零組|49 46 17|81 86 24 33|0.3 144
2468 華經|資訊服務|-11 19 -7|57 63 -18 -37|0.3 34
2471 資通|資訊服務|18 9 -6|78 85 -6 -15|0.4 6
2472 立隆電|電子零組|4 0 -12|96 96 46 54|1.5 535
2474 可成|其他電子|7 -4 -20|89 90 -8 -6|1.2 511
2476 鉅祥|電子零組|11 6 -7|83 83 27 41|0.6 223
2478 大毅|電子零組|8 2 -13|98 98 46 41|1.5 223
2480 敦陽科|資訊服務|4 12 -5|89 89 -2 6|0.6 30
2481 強茂|半導體業|-0 -2 -4|81 81 66 85|1.2 3095
2484 希華|電子零組|0 -2 -10|79 95 6 6|0.8 8
2485 兆赫|通信網路|217 119 128|75 92 20 12|2.6 14
2486 一詮|光電業|1 6 -6|56 86 0 -7|0.7 279
2488 漢平|其他電子|3 -15 -37|80 97 5 -0|0.4 7
2489 瑞軒|光電業|6 -8 -20|60 89 4 -1|0.7 42
2492 華新科|電子零組|-0 1 -4|89 89 45 55|2.3 2074
2493 揚博|電子零組|-11 -4 -7|54 54 -10 4|0.3 65
2495 普安|電腦及週|46 0 10|63 90 4 2|0.7 57
2497 怡利電|汽車工業|-23 -10 -18|60 83 11 -6|0.2 13
2498 宏達電|通信網路|-11 -5 -4|69 69 24 36|0.2 593
2501 國建|建材營造|88 34 6|90 94 19 16|0.5 49
2504 國產|建材營造|10 4 -0|69 84 -3 -10|1.0 87
2515 中工|建材營造|-18 -21 -26|100 100 39 35|6.2 61
2520 冠德|建材營造|-21 -10 -5|57 62 -30 -33|0.5 88
2524 京城|建材營造|-53 -61 -319|50 79 -2 -20|0.4 9
2527 宏璟|建材營造|-77 -58 -1407|71 93 8 -6|1.9 8
2528 皇普|建材營造|7227 343549 -2766832|66 81 14 -17|1.4 29
2530 華建|建材營造|-81 -0 -4190|72 87 6 -14|1.0 28
2534 宏盛|建材營造|-15 -3 -325|80 84 -9 -12|0.6 13
2535 達欣工|建材營造|59 59 25|100 100 6 14|1.0 28
2536 宏普|建材營造|701 642 -692|80 85 -6 -15|1.0 6
2537 聯上發|建材營造|19374 6433 -4365|70 82 -0 -3|0.8 10
2539 櫻花建|建材營造|na na na|70 70 -27 -23|0.6 46
2540 愛山林|建材營造|-3 11 -28|51 60 -37 -35|0.6 61
2542 興富發|建材營造|-1 -13 -2|83 86 -6 -4|0.5 233
2543 皇昌|建材營造|20 9 15|64 78 -4 -9|0.9 185
2545 皇翔|建材營造|-91 -86 -132|56 79 2 -15|0.4 26
2546 根基|建材營造|81 89 43|96 96 11 14|1.0 9
2547 日勝生|建材營造|-17 -15 -1|77 77 -6 -17|1.2 12
2548 華固|建材營造|364 68 54|87 91 8 5|0.7 86
2597 潤弘|建材營造|39 18 1|85 85 -1 -2|0.9 80
2603 長榮|航運業|-33 -36 -46|85 85 -2 5|1.8 1824
2605 新興|航運業|7 -4 6|89 94 9 9|1.1 77
2606 裕民|航運業|-1 -2 4|77 93 5 6|0.9 211
2607 榮運|航運業|-35 -36 -25|89 89 -3 21|0.6 76
2608 嘉里大榮|航運業|3 2 -3|86 96 0 -5|1.2 5
2609 陽明|航運業|-41 -42 -42|73 73 -7 -12|2.4 964
2610 華航|航運業|-1 -2 -7|77 91 -4 -8|1.4 288
2611 志信|航運業|-8 -8 -9|69 76 -7 -21|1.4 6
2612 中航|航運業|2 -2 -13|92 92 18 40|1.8 71
2613 中櫃|航運業|4 3 1|72 75 -6 -11|2.4 12
2614 東森|其他|-1 -1 3|91 91 31 22|0.9 24
2615 萬海|航運業|-26 -35 -50|67 67 -7 -2|2.8 961
2617 台航|航運業|4 -6 -3|92 96 6 6|1.5 27
2618 長榮航|航運業|-10 -8 -9|81 88 -5 -11|1.2 786
2630 亞航|航運業|12 4 -1|73 73 24 22|0.2 177
2633 台灣高鐵|航運業|-5 1 -0|97 97 -1 3|1.3 78
2634 漢翔|航運業|34 4 7|80 80 20 17|0.2 531
2636 台驊控股|航運業|-36 -37 -43|86 86 -2 -1|1.5 17
2637 慧洋-KY|航運業|-9 -19 1|80 95 9 14|1.1 282
2641 正德|航運業|48 68 30|92 96 16 7|1.0 64
2645 長榮航太|航運業|20 12 -5|75 75 16 49|0.2 332
2646 星宇航空|航運業|5 11 -21|na 90 -8 -8|0.9 111
2707 晶華|觀光餐旅|0 9 3|93 93 -1 -4|0.7 27
2723 美食-KY|觀光餐旅|-11 -9 -7|69 77 -13 -21|0.7 17
2727 王品|觀光餐旅|-2 2 -1|87 87 -7 1|1.1 80
2731 雄獅|觀光餐旅|-8 -8 -15|92 92 6 13|0.7 68
2743 山富|觀光餐旅|4 -2 2|86 86 -6 12|0.5 19
2745 五福|觀光餐旅|15 14 -2|77 77 -9 -10|0.4 19
2753 八方雲集|觀光餐旅|7 7 -3|94 94 4 3|0.7 79
2755 揚秦|觀光餐旅|20 18 -2|81 81 -3 9|0.4 8
2801 彰銀|金融保險|5 5 -2|98 98 5 11|1.1 394
2812 台中銀|金融保險|21 14 8|91 91 -6 7|0.9 175
2820 華票|金融保險|53 32 -14|98 98 8 17|0.6 11
2832 台產|金融保險|-3 1 1|96 96 18 14|1.2 27
2834 臺企銀|金融保險|-6 -3 -4|94 94 -4 7|0.9 200
2836 高雄銀|金融保險|18 12 -5|98 98 4 6|0.9 15
2838 聯邦銀|金融保險|10 6 6|92 92 11 10|0.7 72
2845 遠東銀|金融保險|15 2 4|93 93 -4 0|0.5 128
2850 新產|金融保險|1 7 3|93 93 15 15|0.5 23
2851 中再保|金融保險|8 20 23|92 99 4 2|0.8 26
2852 第一保|金融保險|8 0 2|93 97 6 2|0.6 7
2855 統一證|金融保險|99 76 24|89 97 26 8|0.7 77
2880 華南金|金融保險|9 9 5|98 98 4 10|0.8 293
2881 富邦金|金融保險|57 491 311|100 100 10 25|0.8 1390
2882 國泰金|金融保險|72 52 44|96 96 2 22|0.9 1127
2883 凱基金|金融保險|42 116 800|91 95 5 5|0.8 545
2884 玉山金|金融保險|17 10 -2|87 87 -8 5|3.2 991
2885 元大金|金融保險|30 17 3|97 98 7 14|0.8 509
2886 兆豐金|金融保險|9 4 9|94 94 -2 8|1.2 588
2887 台新新光金|金融保險|237 116 78|96 96 21 24|0.7 1406
2889 國票金|金融保險|71 42 38|92 92 7 29|0.8 42
2890 永豐金|金融保險|22 16 4|100 100 7 18|0.8 825
2891 中信金|金融保險|78 47 10|96 96 -1 11|1.0 1140
2892 第一金|金融保險|20 11 5|95 95 -3 13|1.0 382
2903 遠百|貿易百貨|-2 -1 2|84 95 1 -6|0.9 41
2905 三商|貿易百貨|90 65 -16|84 95 21 9|2.8 15
2908 特力|貿易百貨|-12 -5 -0|99 99 0 2|0.9 5
2912 統一超|貿易百貨|2 1 -3|83 91 -9 -7|1.6 365
2913 農林|貿易百貨|8 -3 -28|65 80 -4 -19|1.0 15
2915 潤泰全|貿易百貨|37 -5 -13|69 98 1 12|1.0 81
3002 歐格|電腦及週|63 45 30|98 98 83 86|2.1 66
3003 健和興|電子零組|-7 -11 -13|63 86 -6 -11|0.6 15
3004 豐達科|鋼鐵工業|21 14 2|68 68 -14 8|0.4 88
3005 神基|電腦及週|9 7 -1|84 84 16 31|0.4 320
3006 晶豪科|半導體業|6 5 9|93 93 81 82|2.2 2019
3008 大立光|光電業|-4 -6 -15|82 89 -5 5|0.8 1245
3010 華立|電子通路|-6 -10 -13|75 86 -4 1|0.6 46
3011 今皓|電子零組|-46 -49 -27|40 78 -17 -4|0.6 8
3013 晟銘電|電腦及週|24 -5 -37|75 93 -1 37|0.6 430
3014 聯陽|半導體業|-5 -3 -14|86 94 -3 3|0.9 60
3015 全漢|電子零組|18 12 -1|85 94 3 14|4.5 16
3016 嘉晶|半導體業|-4 -8 1|92 92 69 69|0.5 351
3017 奇鋐|電腦及週|128 104 38|100 100 61 185|1.2 9068
3019 亞光|光電業|16 5 -17|75 89 1 18|0.4 530
3022 威強電|電腦及週|-13 -18 -16|61 82 -13 -13|0.6 32
3023 信邦|電子零組|-7 -10 -10|73 93 -4 4|1.3 265
3024 憶聲|光電業|-33 -16 -115|53 74 -15 -25|1.1 12
3025 星通|通信網路|17 -34 -23|55 86 -5 -7|0.4 14
3026 禾伸堂|電子零組|12 0 -7|95 95 41 43|1.4 390
3027 盛達|通信網路|-11 -24 -43|59 59 -19 -35|0.8 5
3028 增你強|電子通路|23 15 7|100 100 7 14|3.6 16
3029 零壹|資訊服務|11 31 -22|71 89 -0 -8|0.7 113
3030 德律|其他電子|1 28 -6|77 77 9 65|0.5 282
3031 佰鴻|光電業|37 8 12|89 96 23 18|0.4 11
3032 偉訓|電子零組|68 105 66|86 86 -8 49|1.5 72
3033 威健|電子通路|15 10 -19|85 86 -11 -5|0.5 59
3034 聯詠|半導體業|-7 -12 -11|74 76 -17 -19|1.1 929
3035 智原|半導體業|44 13 -58|67 95 16 1|2.3 947
3036 文曄|電子通路|60 27 2|100 100 6 31|1.6 886
3037 欣興|電子零組|5 7 -6|100 100 32 92|1.2 3537
3040 遠見|其他|-14 -9 -4|81 81 -9 34|0.6 25
3041 揚智|半導體業|73 -14 5|71 90 10 13|0.5 28
3042 晶技|電子零組|-5 -5 -14|78 91 3 4|0.8 110
3044 健鼎|電子零組|18 10 -3|100 100 25 86|0.9 1016
3045 台灣大|通信網路|-1 -2 -2|97 97 3 1|1.0 749
3046 建碁|電腦及週|31 -7 -4|90 97 8 16|0.7 12
3047 訊舟|通信網路|-63 -67 -60|55 86 8 -1|2.8 24
3048 益登|電子通路|-6 -7 -14|80 80 45 48|0.6 155
3050 鈺德|光電業|4 -4 -8|61 86 -12 -12|0.8 5
3051 力特|光電業|-16 -12 -23|60 68 -21 -32|1.1 8
3052 夆典|建材營造|-5 26 9|81 81 -5 -4|0.8 6
3055 蔚華科|電子通路|-27 -51 -12|69 86 -0 12|1.6 29
3056 富華新|建材營造|57 73 -14295|51 55 -39 -45|0.4 44
3058 立德|電子零組|10 -2 3|60 80 10 -2|0.6 8
3059 華晶科|光電業|39 29 13|80 80 24 42|0.3 202
